learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,negative weights,KL-div,L1-Diff
7659.0,0.319649457,1.0534495846405626E-8,7659.0,100.0,?,7659.0,127392.0,10.0,0.0,0.0,0.0
15318.0,0.575600527,1.908625999123686E-8,15318.0,100.0,?,15318.0,129152.0,10.0,0.0,0.0,0.0
22977.0,0.825068534,2.7534999975512428E-8,22977.0,100.0,?,22977.0,130912.0,10.0,0.0,0.0,0.0
30636.0,1.073249846,3.594529979879657E-8,30636.0,100.0,?,30636.0,130992.0,10.0,0.0,0.0,0.0
38295.0,1.321864138,4.437027232885361E-8,38295.0,100.0,?,38295.0,130992.0,10.0,0.0,0.0,0.0
45954.0,1.587389088,5.348371028194825E-8,45954.0,100.0,?,45954.0,132672.0,10.0,0.0,0.0,0.0
53613.0,1.858715207,6.27962579373022E-8,53613.0,100.0,?,53613.0,132672.0,10.0,0.0,0.0,0.0
61272.0,2.13149434,7.215867643505335E-8,61272.0,100.0,?,61272.0,132672.0,10.0,0.0,0.0,0.0
68931.0,2.400519079,8.139223534062505E-8,68931.0,100.0,?,68931.0,132672.0,10.0,0.0,0.0,0.0
76590.0,2.670471207,9.0657624407957E-8,76590.0,100.0,?,76590.0,132672.0,10.0,0.0,0.0,0.0
84249.0,2.941406001,1.000744937950621E-7,84249.0,100.0,?,84249.0,134352.0,10.0,0.0,0.0,0.0
91908.0,3.212556931,1.0949887541214625E-7,91908.0,100.0,?,91908.0,134352.0,10.0,0.0,0.0,0.0
99567.0,3.478020411,1.1872557856569687E-7,99567.0,100.0,?,99567.0,134352.0,10.0,0.0,0.0,0.0
107226.0,3.7470459,1.2808165408509474E-7,107226.0,100.0,?,107226.0,134432.0,10.0,0.0,0.0,0.0
114885.0,4.009861154,1.372217521970388E-7,114885.0,100.0,?,114885.0,134432.0,10.0,0.0,0.0,0.0
122544.0,4.264262333,1.4606922851534354E-7,122544.0,100.0,?,122544.0,134432.0,10.0,0.0,0.0,0.0
130203.0,4.518602566,1.5491458527471458E-7,130203.0,100.0,?,130203.0,134432.0,10.0,0.0,0.0,0.0
137862.0,4.771937346,1.6372497473699352E-7,137862.0,100.0,?,137862.0,134432.0,10.0,0.0,0.0,0.0
145521.0,5.026963834,1.725941978356822E-7,145521.0,100.0,?,145521.0,134432.0,10.0,0.0,0.0,0.0
153180.0,5.278724131,1.813498304721051E-7,153180.0,100.0,?,153180.0,134432.0,10.0,0.0,0.0,0.0
160839.0,5.530478335,1.901052512082789E-7,160839.0,100.0,?,160839.0,134432.0,10.0,0.0,0.0,0.0
168498.0,5.782122731,1.989662220629222E-7,168498.0,100.0,?,168498.0,136112.0,10.0,0.0,0.0,0.0
176157.0,6.036158123,2.079113853184548E-7,176157.0,100.0,?,176157.0,136112.0,10.0,0.0,0.0,0.0
183816.0,6.291351771,2.1689733339900776E-7,183816.0,100.0,?,183816.0,136112.0,10.0,0.0,0.0,0.0
191475.0,6.545448811,2.2584466742066878E-7,191475.0,100.0,?,191475.0,136112.0,10.0,0.0,0.0,0.0
199134.0,6.801770429,2.3487033388738007E-7,199134.0,100.0,?,199134.0,136112.0,10.0,0.0,0.0,0.0
206793.0,7.057391608,2.438713363056837E-7,206793.0,100.0,?,206793.0,136112.0,10.0,0.0,0.0,0.0
214452.0,7.313209637,2.528845646842445E-7,214452.0,100.0,?,214452.0,136192.0,10.0,0.0,0.0,0.0
222111.0,7.56887368,2.618923676790256E-7,222111.0,100.0,?,222111.0,136192.0,10.0,0.0,0.0,0.0
229770.0,7.825121626,2.709207433094043E-7,229770.0,100.0,?,229770.0,136192.0,10.0,0.0,0.0,0.0
237429.0,8.079704793,2.79890463834881E-7,237429.0,100.0,?,237429.0,136192.0,10.0,0.0,0.0,0.0
245088.0,8.335869426,2.889159041010133E-7,245088.0,100.0,?,245088.0,136192.0,10.0,0.0,0.0,0.0
252747.0,8.587366961,2.977769086535896E-7,252747.0,100.0,?,252747.0,136192.0,10.0,0.0,0.0,0.0
