learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
10.0,0.009810862,1.8280245898912351E-10,10.0,30.0,5.405405405405403,10.0,72024.0,10.0,9.5,0.8724168218868267,6304.0,80.0
20.0,0.033372796,6.218239714453618E-10,20.0,60.0,13.978494623655905,20.0,72024.0,10.0,15.4,1.2310790208412925,6304.0,80.0
30.0,0.047260043,8.834544400146438E-10,30.0,66.66666666666666,9.090909090909062,30.0,72824.0,10.0,23.6,1.5648926125740668,6384.0,0.0
40.0,0.058686135,1.0987176814530458E-9,40.0,62.5,-3.4482758620689844,40.0,72824.0,10.0,39.3,2.590795673576406,6384.0,0.0
50.0,0.067297365,1.260949989977396E-9,50.0,64.0,1.531728665207861,50.0,72824.0,10.0,50.19999999999999,2.598290035987345,6384.0,0.0
60.0,0.074038937,1.3879586506034765E-9,60.0,68.33333333333333,13.897280966767372,60.0,72824.0,10.0,55.4,2.6507860469428053,6384.0,0.0
70.0,0.080209809,1.5042155395924216E-9,70.0,64.28571428571429,11.347517730496454,70.0,72824.0,10.0,72.2,3.414999593297519,6384.0,0.0
80.0,0.085675732,1.6071914566804965E-9,80.0,61.25000000000001,10.79136690647482,80.0,72824.0,10.0,94.60000000000002,5.258221076456263,6384.0,0.0
90.0,0.091172894,1.710755904685292E-9,90.0,56.666666666666664,2.337228714524205,90.0,72824.0,10.0,120.2,6.248199740725323,6384.0,0.0
100.0,0.097336736,1.8268803511394395E-9,100.0,54.0,-0.8771929824561412,100.0,72824.0,10.0,130.7,6.665083145267832,6384.0,0.0
110.0,0.102738666,1.9286506643684376E-9,110.0,56.36363636363636,4.000000000000001,110.0,72824.0,10.0,137.20000000000002,6.230391462643239,6384.0,0.0
120.0,0.10806369,2.0289720977139144E-9,120.0,57.49999999999999,7.047387606318332,120.0,72824.0,10.0,147.2,5.464633768352847,6384.0,0.0
130.0,0.114088489,2.1424770267618204E-9,130.0,57.692307692307686,8.68454661558108,130.0,72824.0,10.0,156.1,5.762811813689564,6384.0,0.0
140.0,0.119689464,2.2479972723291985E-9,140.0,57.85714285714286,9.62800875273525,140.0,72824.0,10.0,166.2,6.290733926445573,6384.0,0.0
150.0,0.124677129,2.341962990013676E-9,150.0,57.99999999999999,10.017139592458578,150.0,72824.0,10.0,173.60000000000002,6.294971538193533,6384.0,0.0
160.0,0.130274058,2.447407010474967E-9,160.0,57.49999999999999,10.33459700016482,160.0,72824.0,10.0,185.7,6.837884663159116,6384.0,0.0
170.0,0.134908575,2.534719553724346E-9,170.0,57.647058823529406,10.968868199010757,170.0,72824.0,10.0,192.70000000000005,6.241527590795913,6384.0,0.0
180.0,0.139330215,2.61802157499931E-9,180.0,56.666666666666664,8.831168831168828,180.0,72824.0,10.0,207.29999999999998,6.5642973729105245,6384.0,0.0
190.0,0.144453989,2.7145515346423625E-9,190.0,57.89473684210527,11.679256246368382,190.0,72824.0,10.0,214.4,6.338944882409233,6384.0,0.0
200.0,0.148602905,2.7927155391520102E-9,200.0,59.0,14.583333333333323,200.0,72824.0,10.0,221.5,6.544293527782643,6384.0,0.0
210.0,0.152808108,2.871939969402221E-9,210.0,58.57142857142858,13.338392941846134,210.0,72824.0,10.0,235.7,7.545491663532897,6384.0,0.0
220.0,0.157122993,2.953230766949969E-9,220.0,59.54545454545455,14.691530149878016,220.0,72824.0,10.0,241.0,7.490735018081411,6384.0,0.0
230.0,0.161924789,3.0436947831408024E-9,230.0,60.0,15.08828250401284,230.0,72824.0,10.0,250.8,7.235406768876999,6384.0,0.0
240.0,0.166327922,3.1266481395521104E-9,240.0,58.75,13.53711790393013,240.0,72824.0,10.0,264.5,7.624886155798582,6384.0,0.0
250.0,0.170376787,3.202927221152932E-9,250.0,58.8,13.165171646320895,250.0,72824.0,10.0,271.90000000000003,8.139683313522978,6384.0,0.0
260.0,0.175064241,3.2912370774129204E-9,260.0,60.0,15.962207856787664,260.0,72824.0,10.0,279.20000000000005,8.469290931883783,6384.0,0.0
270.0,0.179197203,3.3691005146110227E-9,270.0,60.370370370370374,17.19690455717972,270.0,72824.0,10.0,288.79999999999995,8.402116135567013,6384.0,0.0
280.0,0.183210305,3.4447058348502554E-9,280.0,60.0,17.47368421052632,280.0,72824.0,10.0,301.0,8.721620644505622,6384.0,0.0
290.0,0.187953196,3.5340601031730575E-9,290.0,59.310344827586206,16.65448877198108,290.0,72824.0,10.0,309.3,8.702553903564425,6384.0,0.0
