"time","bagging","boosting","bagging_adwin","boosting_adwin","pame1","pame2","pame3","pame1adwin","pame2adwin","pame3adwin"
7,1.94701297183832e-10,1.93749060109258e-10,2.96926158033311e-10,2.1944577259322e-10,2.5326177187264e-10,2.52301443070173e-10,2.5277139171958e-10,3.53356056958437e-10,3.57149944338534e-10,3.59004727833801e-10
14,1.4779598336998e-09,1.44216236455573e-09,1.76179828542388e-09,1.64547983178662e-09,1.29814517502156e-09,1.29703348827859e-09,1.31156285154323e-09,1.52487911005815e-09,1.5324554225761e-09,1.53232353355322e-09
21,1.83787164451347e-09,1.81899923220691e-09,2.2021400716756e-09,2.09250875077935e-09,1.69774289186216e-09,1.69202006934832e-09,1.71723543864985e-09,1.94427774692989e-09,1.92575093759431e-09,1.94028765243789e-09
28,2.03811189280616e-09,2.04384992654539e-09,2.42647686360611e-09,2.34574210237919e-09,1.92359854557862e-09,1.92209121197876e-09,1.95295528056721e-09,2.19844706223657e-09,2.18284017885725e-09,2.194530988377e-09
35,2.19674723722868e-09,2.22485118897839e-09,2.60046303204364e-09,2.56535468626974e-09,2.06872466409372e-09,2.06833425425407e-09,2.09969980140941e-09,2.35462611866494e-09,2.34051573703686e-09,2.35291626688507e-09
42,2.34816966154509e-09,2.36077023203588e-09,2.78401591155678e-09,2.75045710312203e-09,2.1795144355711e-09,2.17849946609388e-09,2.21472664833483e-09,2.50286495587892e-09,2.49004329466157e-09,2.50354817051027e-09
49,2.47957341603107e-09,2.49322754539135e-09,2.9542991248808e-09,2.92361493531408e-09,2.29215598097278e-09,2.28915898206747e-09,2.33023259835525e-09,2.6373813044197e-09,2.62688557729953e-09,2.64123308810923e-09
56,2.61135091953393e-09,2.62855287395004e-09,3.10574201872365e-09,3.08936811559937e-09,2.39618622343159e-09,2.39366202421486e-09,2.43752802085959e-09,2.78091292928904e-09,2.77261175064991e-09,2.78855758178151e-09
63,2.74267012082868e-09,2.75739501062781e-09,3.26438813604001e-09,3.25642685168526e-09,2.49003966697802e-09,2.48823027565661e-09,2.53261364607761e-09,2.91627921322981e-09,2.90886669273178e-09,2.92629908680088e-09
70,2.87727485396796e-09,2.88715825538254e-09,3.43870898892068e-09,3.43233822331867e-09,2.59828530070682e-09,2.59767792322569e-09,2.64230115279555e-09,3.05398807452785e-09,3.04738981190241e-09,3.06605413521744e-09
77,3.01242386761639e-09,3.01930910985089e-09,3.61432734538698e-09,3.6107176404881e-09,2.70843598636488e-09,2.70850008116e-09,2.75523732269804e-09,3.20024700263722e-09,3.19320845964468e-09,3.21110418756389e-09
84,3.13587544064555e-09,3.14125025491334e-09,3.7876575897841e-09,3.78649268020565e-09,2.80746982474294e-09,2.80900147265444e-09,2.8568375898939e-09,3.34279291568531e-09,3.33667815167871e-09,3.3549839465941e-09
91,3.26863463807437e-09,3.27259936508619e-09,3.95872922098885e-09,3.96091135130367e-09,2.91649612155640e-09,2.91773073443936e-09,2.96771691844281e-09,3.47499345580737e-09,3.46974054781513e-09,3.49029601626098e-09
98,3.39661424241546e-09,3.40320865613305e-09,4.13227631720818e-09,4.14467752994142e-09,3.01242646777795e-09,3.01422813237541e-09,3.06710581830806e-09,3.62396815040459e-09,3.61964103719427e-09,3.6415387384014e-09
105,3.52548799579756e-09,3.53377720982664e-09,4.29029153815574e-09,4.30830993742372e-09,3.11679708400534e-09,3.11829239163134e-09,3.17399254043069e-09,3.76689800640361e-09,3.76344723518524e-09,3.78714417372313e-09
112,3.65163481933789e-09,3.65677795542611e-09,4.45743456720478e-09,4.47574782684652e-09,3.21921750122474e-09,3.22261516467565e-09,3.27914724607435e-09,3.89687377458231e-09,3.89699389888181e-09,3.92058714479208e-09
119,3.77928098397536e-09,3.78485320976211e-09,4.62412446997232e-09,4.64808797507029e-09,3.31297962336905e-09,3.32001658072902e-09,3.37499260598587e-09,4.03546197383354e-09,4.03817004944715e-09,4.06414293282562e-09
126,3.89713719406476e-09,3.90425635535684e-09,4.78849950200982e-09,4.81914828284954e-09,3.41549112362994e-09,3.425797766683e-09,3.47988177685274e-09,4.17596399622659e-09,4.18057983792904e-09,4.20810540874385e-09
133,4.01691455983867e-09,4.03157076236275e-09,4.9541454793844e-09,4.99751483550709e-09,3.51034141354263e-09,3.52127912015758e-09,3.58421756727e-09,4.30787726348887e-09,4.31258161171857e-09,4.34162086394512e-09
140,4.13639820586062e-09,4.15975202070342e-09,5.1122679399285e-09,5.17097588652745e-09,3.60651556330423e-09,3.61834994977754e-09,3.67431927663585e-09,4.44246043899407e-09,4.44848663996077e-09,4.478296838767e-09
147,4.25889922847764e-09,4.29027811956075e-09,5.26891199275851e-09,5.3417858095405e-09,3.70407298730479e-09,3.71672260207228e-09,3.77362067790081e-09,4.57151352422933e-09,4.58161332680119e-09,4.61356734060993e-09
154,4.3788813951984e-09,4.42059182024664e-09,5.425252405939e-09,5.5131145151063e-09,3.78895321087705e-09,3.80416469556383e-09,3.86098791719725e-09,4.69102520372305e-09,4.70435838222504e-09,4.73562924132165e-09
161,4.49158345997747e-09,4.53796275391347e-09,5.58777954542389e-09,5.68721860337796e-09,3.88345358567105e-09,3.903110844317e-09,3.95776207567503e-09,4.83698377415538e-09,4.8533820442607e-09,4.88441468710287e-09
168,4.61282201521513e-09,4.66372178032166e-09,5.75101148641358e-09,5.85751262440657e-09,3.97863527435395e-09,4.00239011676568e-09,4.05475598787682e-09,4.97445987984538e-09,4.9933246285965e-09,5.0228871166168e-09
175,4.73358005471114e-09,4.78497853126791e-09,5.91181948514862e-09,6.02484165870688e-09,4.06574709792104e-09,4.09130429547487e-09,4.14469520527042e-09,5.09855535402894e-09,5.11968622607489e-09,5.15195062542541e-09
182,4.86252910743571e-09,4.91293716601200e-09,6.07891770291660e-09,6.19857105891117e-09,4.1679106112404e-09,4.19308748674682e-09,4.24791853031765e-09,5.24288981184363e-09,5.26291641754409e-09,5.29604505861385e-09
189,4.98126026342726e-09,5.03513377367622e-09,6.23691096378283e-09,6.36681151643602e-09,4.25412277644707e-09,4.27988695021926e-09,4.33618910907457e-09,5.37611397072673e-09,5.39573536944886e-09,5.43470276022537e-09
196,5.10082852890508e-09,5.15618998399211e-09,6.40634897392657e-09,6.54345011629371e-09,4.35006234322985e-09,4.37831048081112e-09,4.43347433079862e-09,5.5108162714541e-09,5.52935557353e-09,5.57007914766255e-09
203,5.21175793465227e-09,5.26796114756829e-09,6.56181281876647e-09,6.70648062110154e-09,4.44593272527059e-09,4.47519888549836e-09,4.53036187685612e-09,5.64376075997949e-09,5.66187627467016e-09,5.70481236452444e-09
210,5.33210352380657e-09,5.38970013923115e-09,6.71826365428666e-09,6.87011077719637e-09,4.53314575176272e-09,4.56318761891582e-09,4.61873756607788e-09,5.77676347176234e-09,5.79605443832775e-09,5.841451426939e-09
217,5.4521116289869e-09,5.51141756253938e-09,6.86730369807118e-09,7.02545132070987e-09,4.62943212690453e-09,4.66117421104469e-09,4.71629697689994e-09,5.90184165646633e-09,5.92100442327559e-09,5.96764192178431e-09
224,5.57258628887021e-09,5.63340643528435e-09,7.03694426322149e-09,7.20053803963173e-09,4.72515958612164e-09,4.75738635374233e-09,4.81394318738331e-09,6.04593754361073e-09,6.06639929908017e-09,6.11420388166689e-09
231,5.690217432061e-09,5.7521811814275e-09,7.1917063349237e-09,7.36193142302541e-09,4.80987488470972e-09,4.84288930201489e-09,4.89998522503922e-09,6.17688963418206e-09,6.19898084240655e-09,6.24767343346857e-09
238,5.80896679993719e-09,5.87092224975427e-09,7.3508587251914e-09,7.52490923894155e-09,4.90308910864923e-09,4.9387214880416e-09,4.99409104490032e-09,6.29822830801209e-09,6.32224637709558e-09,6.37339756736739e-09
245,5.91869139022711e-09,5.98099894622134e-09,7.50898182381566e-09,7.68451767842182e-09,4.98809444195694e-09,5.02671599769551e-09,5.08056731503457e-09,6.42894894277056e-09,6.45439493484795e-09,6.50755417277001e-09
252,6.03647718013575e-09,6.09780369602144e-09,7.6633579886477e-09,7.84564937258967e-09,5.07992866576546e-09,5.12089316188254e-09,5.17346678612547e-09,6.56149346977472e-09,6.58761188777785e-09,6.64496345574243e-09
259,6.14869944176326e-09,6.21345071891116e-09,7.82151450201248e-09,8.01211544205952e-09,5.17286937710312e-09,5.21711378680128e-09,5.26879826091644e-09,6.69163191986581e-09,6.71769874177873e-09,6.77522386168026e-09
266,6.25904427566876e-09,6.32654747876028e-09,7.9696862076492e-09,8.16884312994985e-09,5.25770131924086e-09,5.30115636199506e-09,5.35381272692233e-09,6.82050630566975e-09,6.84717564088603e-09,6.90518823285483e-09
273,6.36952032889343e-09,6.43929223266741e-09,8.10676173955409e-09,8.31450844834455e-09,5.34437158765892e-09,5.38988429756421e-09,5.44142444382525e-09,6.94506999862691e-09,6.97230115793646e-09,7.03203026607219e-09
280,6.47136823945161e-09,6.5519581971152e-09,8.2544522856445e-09,8.46989111744074e-09,5.4223873886466e-09,5.46883030679284e-09,5.52888662905743e-09,7.05949517962833e-09,7.08563159478208e-09,7.14797333985153e-09
287,6.58142244418048e-09,6.6573091371523e-09,8.40198561395001e-09,8.62807807381162e-09,5.50859769171311e-09,5.55693154672575e-09,5.60805380049265e-09,7.18438940055668e-09,7.21147524125874e-09,7.27385291675313e-09
294,6.69185819192479e-09,6.77007093785538e-09,8.55870049268629e-09,8.79360451939413e-09,5.59523064876596e-09,5.64517958632567e-09,5.69550745146556e-09,7.3156296052287e-09,7.34443445327381e-09,7.40952687198503e-09
301,6.80292311417146e-09,6.88442975828217e-09,8.70886198094529e-09,8.95069991256007e-09,5.67387121997774e-09,5.72439044380147e-09,5.7747936602061e-09,7.42838470814129e-09,7.45850965596736e-09,7.52685366635107e-09
308,6.91322831564893e-09,6.99936580504808e-09,8.85834512771625e-09,9.10850818547317e-09,5.7600550616367e-09,5.81367118081078e-09,5.86333118812492e-09,7.55231388576329e-09,7.58264537764092e-09,7.65494783495449e-09
315,7.02358661060118e-09,7.11155274413526e-09,9.0034835951796e-09,9.26298355887541e-09,5.84633611059023e-09,5.90263396462426e-09,5.95053760576993e-09,7.67319514133036e-09,7.70458036877215e-09,7.77979957813604e-09
322,7.12560832398219e-09,7.21693330817752e-09,9.16489914363664e-09,9.43320867846617e-09,5.92431046317849e-09,5.98257564610698e-09,6.02917406596657e-09,7.80030471608043e-09,7.83246193421384e-09,7.91032151512388e-09
329,7.2366631504438e-09,7.32970212509235e-09,9.30484179782992e-09,9.59366453121313e-09,6.01073781743646e-09,6.0709552381912e-09,6.11549781223552e-09,7.92588517119487e-09,7.95922319290539e-09,8.03842512098037e-09
336,7.34732284341008e-09,7.44437007461157e-09,9.45707917887097e-09,9.74554204176077e-09,6.08922222211129e-09,6.14999754404649e-09,6.19379696103848e-09,8.05418821317454e-09,8.09067728626232e-09,8.17291137173358e-09
343,7.4589357079193e-09,7.55672828722331e-09,9.61028934767056e-09,9.90564112196573e-09,6.1752283274134e-09,6.238043259256e-09,6.28109735961176e-09,8.16876858010888e-09,8.20831477701664e-09,8.2895252063084e-09
350,7.56904631961137e-09,7.67095754160649e-09,9.76462029809546e-09,1.00684438777984e-08,6.2613956209355e-09,6.32488923454243e-09,6.36918275392304e-09,8.29618326358497e-09,8.33776889907817e-09,8.42151199325505e-09
357,7.6792684250118e-09,7.78450627542204e-09,9.92341543076146e-09,1.02376878155292e-08,6.33933942712016e-09,6.40424382143344e-09,6.44819066255043e-09,8.43021122790873e-09,8.47351675800979e-09,8.55921963442945e-09
364,7.78358470324427e-09,7.88947774234745e-09,1.00773930054096e-08,1.04003779632867e-08,6.42830187268555e-09,6.49366469722448e-09,6.53805883239955e-09,8.54807587703069e-09,8.59441825598478e-09,8.69342790816807e-09
371,7.89360774047259e-09,8.00121042070289e-09,1.0230480461131e-08,1.05586141420425e-08,6.51474879329403e-09,6.58089159188792e-09,6.62554440878746e-09,8.67279198865096e-09,8.72039968301853e-09,8.8095001583505e-09
