learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
560.0,0.972873747,2.02761522641778E-8,560.0,61.07142857142858,23.278029160382097,560.0,83496.0,10.0,1.0,675.1,110.28674242879582,6362.400000000001,2.400000000000001
570.0,0.986355927,2.0567373755052685E-8,570.0,60.877192982456144,22.645780844926435,570.0,83496.0,10.0,1.0,685.9,110.7642591773678,6362.400000000001,2.400000000000001
580.0,0.999418677,2.0849535358734426E-8,580.0,61.37931034482759,23.51618334451863,580.0,83496.0,10.0,1.0,691.0,111.65193932733796,6362.400000000001,2.400000000000001
590.0,1.011890895,2.1118941190764307E-8,590.0,61.86440677966102,24.35983635514126,590.0,83496.0,10.0,1.0,699.2,112.03063073205571,6362.400000000001,2.400000000000001
600.0,1.025340741,2.1409464251883328E-8,600.0,62.33333333333333,25.07956152758132,600.0,83496.0,10.0,1.0,707.1,112.44983572934001,6362.400000000001,2.400000000000001
610.0,1.038163651,2.168644519766172E-8,610.0,62.459016393442624,25.221887947924582,610.0,83496.0,10.0,1.0,715.2,113.3002696868419,6362.400000000001,2.400000000000001
620.0,1.051054965,2.196490370232612E-8,620.0,62.903225806451616,26.003570094233897,620.0,83496.0,10.0,1.0,722.0,113.66754642865794,6362.400000000001,2.400000000000001
630.0,1.064487833,2.225506003058205E-8,630.0,62.698412698412696,25.882352941176475,630.0,83496.0,10.0,1.0,733.1999999999999,114.23424277431974,6362.400000000001,2.400000000000001
640.0,1.077488679,2.254096983063966E-8,640.0,63.125,26.536250352629885,640.0,85008.0,10.0,1.0,741.6999999999999,114.75084603900166,6362.400000000001,2.400000000000001
650.0,1.090324189,2.282324362249424E-8,650.0,63.23076923076923,26.557491750423125,650.0,85008.0,10.0,1.0,748.3000000000001,114.89193473289005,6362.400000000001,2.400000000000001
660.0,1.103718365,2.3117803390535217E-8,660.0,63.030303030303024,26.342654847827863,660.0,85008.0,10.0,1.0,760.3,115.73322292621461,6362.400000000001,2.400000000000001
670.0,1.116692345,2.3403122363450628E-8,670.0,63.582089552238806,27.164179104477615,670.0,85008.0,10.0,1.0,765.8000000000001,115.82091540151306,6362.400000000001,2.400000000000001
680.0,1.129545533,2.3685784923347335E-8,680.0,63.52941176470588,26.96595151273678,680.0,85008.0,10.0,1.0,774.1999999999999,116.74918986157176,6362.400000000001,2.400000000000001
690.0,1.143149519,2.398495875536154E-8,690.0,63.47826086956522,26.774419055159232,690.0,85008.0,10.0,1.0,787.8,118.03500422426485,6362.400000000001,2.400000000000001
700.0,1.155838431,2.4264008618183436E-8,700.0,63.57142857142857,26.87782657140984,700.0,85008.0,10.0,1.0,799.4,118.9282883832849,6362.400000000001,2.400000000000001
710.0,1.168760947,2.4548195813832186E-8,710.0,63.521126760563384,26.60546797046498,710.0,85008.0,10.0,1.0,810.9,119.8214829560116,6362.400000000001,2.400000000000001
720.0,1.181961601,2.483849971757581E-8,720.0,63.33333333333333,26.236951375683958,720.0,85008.0,10.0,1.0,823.5,120.42667201800991,6362.400000000001,2.400000000000001
730.0,1.195058231,2.51265159639592E-8,730.0,63.42465753424658,26.162063870894425,730.0,85008.0,10.0,1.0,833.3,120.28078723461108,6362.400000000001,2.400000000000001
740.0,1.207867711,2.5408217313674592E-8,740.0,63.37837837837837,25.747926540284364,740.0,85008.0,10.0,1.0,844.6999999999999,121.17820211022553,6362.400000000001,2.400000000000001
750.0,1.221213663,2.5701716557331387E-8,750.0,63.6,26.134764821749386,750.0,85008.0,10.0,1.0,851.1999999999999,121.95817133573115,6362.400000000001,2.400000000000001
760.0,1.233825195,2.59790647077933E-8,760.0,63.68421052631579,26.179834594404365,760.0,85008.0,10.0,1.0,861.1,122.2567834973222,6362.400000000001,2.400000000000001
770.0,1.246564693,2.625922703923037E-8,770.0,63.63636363636363,25.956453053094307,770.0,85008.0,10.0,1.0,870.1999999999999,122.4288273968912,6362.400000000001,2.400000000000001
780.0,1.259908565,2.6552680540295943E-8,780.0,63.84615384615384,26.245833808351826,780.0,85008.0,10.0,1.0,877.0,122.72145515579399,6362.400000000001,2.400000000000001
790.0,1.272468155,2.6828886401491865E-8,790.0,63.92405063291139,26.517144367783075,790.0,85008.0,10.0,1.0,888.9000000000001,123.38408415278779,6362.400000000001,2.400000000000001
800.0,1.285263417,2.7110831178302572E-8,800.0,64.0,26.53061224489796,800.0,85176.0,10.0,1.0,897.4999999999999,123.37668157133889,6362.400000000001,2.400000000000001
810.0,1.298572259,2.7404092737721907E-8,810.0,64.32098765432099,27.21308417026832,810.0,85176.0,10.0,1.0,904.5,123.7091795749657,6362.400000000001,2.400000000000001
820.0,1.311285779,2.7684236322032914E-8,820.0,64.51219512195122,27.558318862402704,820.0,85176.0,10.0,1.0,914.6,124.83955925729452,6362.400000000001,2.400000000000001
830.0,1.324007719,2.7964565441819535E-8,830.0,64.57831325301204,27.621861152141797,830.0,85176.0,10.0,1.0,922.0999999999999,125.40604716945138,6362.400000000001,2.400000000000001
840.0,1.337390583,2.8259458082827437E-8,840.0,64.52380952380953,27.448945876542652,840.0,85176.0,10.0,1.0,931.7,126.94478677318297,6362.400000000001,2.400000000000001
850.0,1.349903895,2.8535190065416204E-8,850.0,64.58823529411765,27.59057899235291,850.0,85176.0,10.0,1.0,939.1999999999999,127.04319475412028,6362.400000000001,2.400000000000001
860.0,1.362507723,2.881291657640289E-8,860.0,64.65116279069767,27.668710298576826,860.0,85176.0,10.0,1.0,949.0,127.60207243179433,6362.400000000001,2.400000000000001
870.0,1.375226041,2.909316588508587E-8,870.0,64.9425287356322,28.293473854884482,870.0,85176.0,10.0,1.0,955.6,127.53092871055935,6362.400000000001,2.400000000000001
880.0,1.388508519,2.9385846511336674E-8,880.0,65.0,28.285671951400204,880.0,85176.0,10.0,1.0,964.0,127.67919868865788,6362.400000000001,2.400000000000001
890.0,1.401162117,2.9664669708857943E-8,890.0,65.28089887640449,28.681828790747105,890.0,85176.0,10.0,1.0,972.4,128.2664934163764,6362.400000000001,2.400000000000001
900.0,1.413744357,2.994192052627604E-8,900.0,64.88888888888889,27.88790677153853,900.0,85176.0,10.0,1.0,983.9,128.35363042954586,6362.400000000001,2.400000000000001
910.0,1.427251411,3.023954970537375E-8,910.0,65.05494505494505,28.19533014069131,910.0,85176.0,10.0,1.0,995.0000000000001,128.398511587081,6362.400000000001,2.400000000000001
920.0,1.439898657,3.0518232935989906E-8,920.0,65.43478260869566,28.792916287379107,920.0,85176.0,10.0,1.0,1003.6999999999999,128.90237908329436,6362.400000000001,2.400000000000001
930.0,1.452612453,3.079838260198634E-8,930.0,65.6989247311828,29.09247352948206,930.0,85176.0,10.0,1.0,1013.8,129.84835599866312,6362.400000000001,2.400000000000001
940.0,1.465856983,3.109022704056155E-8,940.0,65.42553191489363,28.501886333211644,940.0,85176.0,10.0,1.0,1024.4,130.17383249588477,6362.400000000001,2.400000000000001
950.0,1.478218807,3.136262097111594E-8,950.0,65.47368421052632,28.48782502926123,950.0,85176.0,10.0,1.0,1034.2,130.93847579853846,6362.400000000001,2.400000000000001
960.0,1.490815635,3.164019323645782E-8,960.0,65.72916666666667,28.85589173409259,960.0,85176.0,10.0,1.0,1044.7,131.08928679000093,6362.400000000001,2.400000000000001
970.0,1.503844737,3.192729069920879E-8,970.0,65.77319587628865,28.94117854731445,970.0,85176.0,10.0,1.0,1056.8,132.59954751054016,6362.400000000001,2.400000000000001
980.0,1.516259517,3.220085152010124E-8,980.0,65.81632653061224,29.119204096966143,980.0,85176.0,10.0,1.0,1066.0,132.5932795347403,6362.400000000001,2.400000000000001
990.0,1.528754635,3.247618259622406E-8,990.0,65.95959595959596,29.396154383351185,990.0,85176.0,10.0,1.0,1075.5,132.74421937612868,6362.400000000001,2.400000000000001
1000.0,1.542057345,3.2769309036458544E-8,1000.0,66.10000000000001,29.551122194513717,1000.0,85176.0,10.0,1.0,1084.3999999999999,133.19794793214095,6362.400000000001,2.400000000000001
