"time","bagging","boosting","bagging_adwin","boosting_adwin","pame1","pame2","pame3","pame1adwin","pame2adwin","pame3adwin"
11,3.12735741900073e-09,3.18984010230957e-09,3.45837335690856e-09,3.45630845430825e-09,3.23308054487531e-09,3.25158133548374e-09,3.25472687000409e-09,3.60542998844137e-09,3.54193949882769e-09,3.54347148895678e-09
22,6.15342118350582e-09,6.25125935413564e-09,6.77798267358707e-09,6.75084007578178e-09,6.08836707632782e-09,6.1349558393264e-09,6.13300592968447e-09,6.82620795322789e-09,6.70053119073932e-09,6.69560873500175e-09
33,6.8624069849112e-09,6.99731746996235e-09,7.59097362844066e-09,7.60637716091755e-09,6.86926904868128e-09,6.93617698129059e-09,6.93296949649437e-09,7.6082732939389e-09,7.45832093746091e-09,7.448110660298e-09
44,7.33462043993589e-09,7.40018148652174e-09,8.08051966309961e-09,8.09628646499995e-09,7.22662918638231e-09,7.29900367956401e-09,7.29123437280042e-09,8.0429692049159e-09,7.88952333287026e-09,7.88971463822656e-09
55,7.73750971340885e-09,7.79750883122078e-09,8.56402353863335e-09,8.59226024667008e-09,7.57162668975484e-09,7.64810883853377e-09,7.64091102622036e-09,8.46624931921976e-09,8.30910267034132e-09,8.31830069647067e-09
66,8.13192834851229e-09,8.19950496639435e-09,9.03923732604831e-09,9.07242869322085e-09,7.91168379259399e-09,7.99147453030157e-09,7.9833527532758e-09,8.89968398814814e-09,8.73992866686442e-09,8.7515242240164e-09
77,8.51582531793664e-09,8.58624585933776e-09,9.51860320716683e-09,9.55420092527651e-09,8.25352902351775e-09,8.34096742656703e-09,8.33396952756991e-09,9.33331818809526e-09,9.17070018759825e-09,9.19030251491401e-09
88,8.89427749471946e-09,8.97048061253089e-09,1.00126673407811e-08,1.00470845693805e-08,8.59160125029377e-09,8.68066184971274e-09,8.67693921203829e-09,9.78654853706973e-09,9.61359984389403e-09,9.64235363442037e-09
99,9.2571460295303e-09,9.34563568769023e-09,1.04929093298689e-08,1.05198846479133e-08,8.9235783158222e-09,9.01377748051658e-09,9.01532536405656e-09,1.01890979054653e-08,1.00161077885433e-08,1.00429269409469e-08
110,9.61534319423139e-09,9.70337725296410e-09,1.09513339690367e-08,1.09627413920023e-08,9.25321841016205e-09,9.34642240049317e-09,9.34723361170126e-09,1.05829060120384e-08,1.04050394749828e-08,1.04334977375426e-08
121,9.9736330058674e-09,1.00738736481778e-08,1.14118475509683e-08,1.14357805722e-08,9.56994172595235e-09,9.66730887255942e-09,9.66927914699747e-09,1.09692900116659e-08,1.07906838180477e-08,1.08183464233619e-08
132,1.03522201689829e-08,1.04598729607939e-08,1.18656674045821e-08,1.19115690781714e-08,9.88384378241789e-09,9.97797680248196e-09,9.98503889663352e-09,1.1378352164949e-08,1.11941907724262e-08,1.1222812963215e-08
143,1.0713823295989e-08,1.08331684743861e-08,1.22961428263163e-08,1.23696177545728e-08,1.01945647205143e-08,1.02944094890542e-08,1.03035111681951e-08,1.1764912314266e-08,1.15757239423961e-08,1.16059993582674e-08
154,1.10651340531641e-08,1.13359482557078e-08,1.27203259511292e-08,1.29909402669263e-08,1.04965799163758e-08,1.05963064238367e-08,1.06125142332994e-08,1.21444437467059e-08,1.19539564573537e-08,1.19830852362886e-08
165,1.14227100919353e-08,1.17048145234668e-08,1.32011280663932e-08,1.34618723441826e-08,1.0801517573742e-08,1.0906940392945e-08,1.09231884948992e-08,1.25575199367272e-08,1.23650176512305e-08,1.23933486212335e-08
176,1.19195710107105e-08,1.20988458259321e-08,1.38082376054799e-08,1.39261620719027e-08,1.12589870625962e-08,1.13672421299852e-08,1.13856600087716e-08,1.31339800219403e-08,1.29457378625642e-08,1.29661812008131e-08
187,1.23226573117326e-08,1.25071345599037e-08,1.42737333587185e-08,1.44165320941971e-08,1.16126658666858e-08,1.1729305330608e-08,1.17403421482278e-08,1.3565248026318e-08,1.33722322936625e-08,1.33957871275188e-08
198,1.26931654011458e-08,1.29133977131587e-08,1.47805279181649e-08,1.49526351886594e-08,1.19416982246666e-08,1.20582985473114e-08,1.20760746765965e-08,1.40031354508797e-08,1.38069044847393e-08,1.38409477946535e-08
209,1.30563997927474e-08,1.33098154891572e-08,1.52390499655282e-08,1.54348161832222e-08,1.22645811635235e-08,1.23866653989193e-08,1.24093192221059e-08,1.44080791388287e-08,1.42102431188131e-08,1.42473223779971e-08
220,1.34028926483293e-08,1.36666702923137e-08,1.56719974971935e-08,1.58748151032854e-08,1.25706520864595e-08,1.26968344345378e-08,1.27259701683952e-08,1.4794329098165e-08,1.45930940171849e-08,1.46361480189405e-08
231,1.37540068496888e-08,1.40219919326363e-08,1.61401439269508e-08,1.63309949019779e-08,1.28759625644051e-08,1.30086858185939e-08,1.30433195696109e-08,1.51974179709496e-08,1.49938008489646e-08,1.50411793613558e-08
242,1.40979658716917e-08,1.43851352585314e-08,1.65516352086307e-08,1.67804611416058e-08,1.3162235372052e-08,1.32997983073174e-08,1.33393370181239e-08,1.55823082159377e-08,1.53757829540699e-08,1.54271880544515e-08
253,1.44488923559835e-08,1.47278398030086e-08,1.69828475006297e-08,1.72035409370789e-08,1.34661548951579e-08,1.36116868588846e-08,1.36519251564766e-08,1.59679441706878e-08,1.576022016785e-08,1.58154016548064e-08
264,1.47804187934515e-08,1.50635207035475e-08,1.7434988264131e-08,1.76628220284213e-08,1.37569352469034e-08,1.3900531113423e-08,1.39457338380193e-08,1.63523954447028e-08,1.61400918745643e-08,1.61988331878227e-08
275,1.51120676643898e-08,1.54033146054215e-08,1.78438713059947e-08,1.80864578757414e-08,1.40480361258176e-08,1.4194297431548e-08,1.42388509852067e-08,1.67147593828042e-08,1.65010612457432e-08,1.65641224117453e-08
286,1.54402526187524e-08,1.57598580688983e-08,1.82579622976606e-08,1.8511579532646e-08,1.43362744106787e-08,1.44822378633564e-08,1.45359042123084e-08,1.70832253307435e-08,1.68637676037331e-08,1.69363475180748e-08
297,1.57838800168907e-08,1.60993716966857e-08,1.87022042471791e-08,1.89657577901561e-08,1.4622757834165e-08,1.477039231159e-08,1.48291876188914e-08,1.74569798737185e-08,1.72359976642227e-08,1.73162731377077e-08
308,1.61121902522321e-08,1.64403742087467e-08,1.91195163742432e-08,1.93946514632284e-08,1.49112149146882e-08,1.50616561741071e-08,1.51267261025641e-08,1.78185630427218e-08,1.75957509329232e-08,1.76846572855487e-08
319,1.64381156944111e-08,1.67785945862614e-08,1.9534841472045e-08,1.98224030003924e-08,1.51963593753531e-08,1.53506647729646e-08,1.54183870499002e-08,1.82035851437599e-08,1.79766611986338e-08,1.8070877959335e-08
330,1.67700866578312e-08,1.71154501686949e-08,1.99711406371598e-08,2.02700122397414e-08,1.54842397492358e-08,1.56396429268912e-08,1.5713141515582e-08,1.85897956991548e-08,1.83583311505554e-08,1.84583553151372e-08
341,1.70988294636996e-08,1.74766375657626e-08,2.04151695810362e-08,2.07169835190785e-08,1.57740295290305e-08,1.59306451160481e-08,1.6011147776126e-08,1.89763968313692e-08,1.87245514221303e-08,1.88468301804653e-08
352,1.74451510281778e-08,1.78710131398547e-08,2.08505791123066e-08,2.11910026303989e-08,1.60632681660333e-08,1.62206750515993e-08,1.63223805730459e-08,1.93632744150402e-08,1.91063984355434e-08,1.92357768152489e-08
