learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes)
10000.0,0.108545,1.6578827053308487E-10,10000.0,76.9,53.82105759773543,10000.0,5904.0
20000.0,0.17832,2.723604440689087E-10,20000.0,24.3,-51.4254394738316,20000.0,5904.0
30000.0,0.237236,3.623469173908234E-10,30000.0,88.0,75.9995199903998,30000.0,5904.0
40000.0,0.287259,4.387504979968071E-10,40000.0,89.4,78.78786665972936,40000.0,5904.0
50000.0,0.336661,5.142055824398995E-10,50000.0,92.9,85.79374924966986,50000.0,5904.0
60000.0,0.387006,5.911009758710862E-10,60000.0,88.3,76.59812785022801,60000.0,5904.0
70000.0,0.440172,6.723050773143769E-10,70000.0,91.9,83.75516425333922,70000.0,5904.0
80000.0,0.488206,7.456707209348679E-10,80000.0,93.60000000000001,87.1975419280502,80000.0,5904.0
90000.0,0.541298,8.267617970705033E-10,90000.0,90.7,81.40029759523848,90000.0,5904.0
100000.0,0.588594,8.990002423524857E-10,100000.0,86.7,73.392336993054,100000.0,5904.0
110000.0,0.6391,9.761415421962739E-10,110000.0,86.1,72.17930140024178,110000.0,5904.0
120000.0,0.68788,1.0506466031074525E-9,120000.0,90.7,81.38436286480645,120000.0,5904.0
130000.0,0.736094,1.12428717315197E-9,130000.0,93.89999999999999,87.79619241203255,130000.0,5904.0
140000.0,0.782048,1.1944758892059326E-9,140000.0,85.7,71.32889566123987,140000.0,5904.0
150000.0,0.828131,1.264861635863781E-9,150000.0,74.9,49.746530308247976,150000.0,5904.0
160000.0,0.877349,1.3400356844067574E-9,160000.0,81.39999999999999,62.80952076268475,160000.0,5904.0
170000.0,0.924155,1.411525718867779E-9,170000.0,88.3,76.59981279850238,170000.0,5904.0
180000.0,0.973589,1.487029679119587E-9,180000.0,86.6,73.16790881894745,180000.0,5904.0
190000.0,1.022733,1.562090702354908E-9,190000.0,89.8,79.57917075416925,190000.0,5904.0
200000.0,1.069203,1.6330675408244133E-9,200000.0,87.0,73.9932382419429,200000.0,5904.0
210000.0,1.114954,1.702946200966835E-9,210000.0,88.4,76.77705573106229,210000.0,5904.0
220000.0,1.164365,1.7784150317311287E-9,220000.0,88.1,76.19238156209988,220000.0,5904.0
230000.0,1.211708,1.8507252633571624E-9,230000.0,88.4,76.79303791137342,230000.0,5904.0
240000.0,1.25842,1.922071725130081E-9,240000.0,83.5,66.99894396620691,240000.0,5904.0
250000.0,1.304228,1.992037445306778E-9,250000.0,81.89999999999999,63.784354841291425,250000.0,5904.0
260000.0,1.35042,2.0625896751880644E-9,260000.0,85.1,70.19976159809278,260000.0,5904.0
270000.0,1.396852,2.1335084736347197E-9,270000.0,87.0,74.0077976607018,270000.0,5904.0
280000.0,1.442718,2.203562781214714E-9,280000.0,82.5,65.00055999104013,280000.0,5904.0
290000.0,1.494575,2.282767556607723E-9,290000.0,79.10000000000001,58.1715566585278,290000.0,5904.0
300000.0,1.540919,2.35355194658041E-9,300000.0,78.8,57.60339172866171,300000.0,5904.0
310000.0,1.58683,2.423674985766411E-9,310000.0,76.1,52.20229428987408,310000.0,5904.0
320000.0,1.632804,2.493894249200821E-9,320000.0,75.7,51.3240655422459,320000.0,5904.0
330000.0,1.678965,2.5643991306424145E-9,330000.0,77.8,55.56889822876015,330000.0,5904.0
340000.0,1.727745,2.638904191553593E-9,340000.0,71.6,43.134263208268756,340000.0,5904.0
350000.0,1.778882,2.7170092612504964E-9,350000.0,71.1,42.24158605803821,350000.0,5904.0
360000.0,1.825053,2.7875294163823133E-9,360000.0,72.0,43.98924593521956,360000.0,5904.0
370000.0,1.870964,2.8576524555683143E-9,370000.0,75.9,51.80385569154468,370000.0,5904.0
380000.0,1.928211,2.9450897499918946E-9,380000.0,74.7,49.480830670926515,380000.0,5904.0
390000.0,1.979103,3.0228206142783172E-9,390000.0,72.39999999999999,44.81214132890764,390000.0,5904.0
400000.0,2.027382,3.096560463309289E-9,400000.0,69.39999999999999,38.772570111409905,400000.0,5904.0
410000.0,2.0736,3.1671524047851572E-9,410000.0,69.6,39.35065297800263,410000.0,5904.0
420000.0,2.119694,3.2375549525022517E-9,420000.0,67.7,35.410850977035864,420000.0,5904.0
430000.0,2.165629,3.3077146485447893E-9,430000.0,66.5,33.033215525099564,430000.0,5904.0
440000.0,2.211766,3.3781828731298457E-9,440000.0,66.9,33.79311448390633,440000.0,5904.0
450000.0,2.259514,3.451111689209939E-9,450000.0,63.6,26.975669255954298,450000.0,5904.0
460000.0,2.313176,3.533073365688325E-9,460000.0,68.4,36.80379177249366,460000.0,5904.0
470000.0,2.363868,3.610498756170274E-9,470000.0,72.5,45.03078276165346,470000.0,5904.0
480000.0,2.409857,3.6807409301400194E-9,480000.0,72.8,45.596735804148246,480000.0,5904.0
490000.0,2.457861,3.7540607526898396E-9,490000.0,80.7,61.35826692828255,490000.0,5904.0
500000.0,2.504747,3.82567297667265E-9,500000.0,80.30000000000001,60.57224285897272,500000.0,5904.0
510000.0,2.553314,3.899852707982064E-9,510000.0,79.0,58.004199580042005,510000.0,5904.0
520000.0,2.59963,3.970594331622125E-9,520000.0,77.4,54.800000000000004,520000.0,5904.0
530000.0,2.647309,4.043417759239675E-9,530000.0,74.4,48.845016385580685,530000.0,5904.0
540000.0,2.692827,4.112940542399885E-9,540000.0,75.6,51.17656475108052,540000.0,5904.0
550000.0,2.738659,4.182942919433118E-9,550000.0,75.4,50.7842509603073,550000.0,5904.0
560000.0,2.784372,4.25276353955269E-9,560000.0,75.6,51.10357625236966,560000.0,5904.0
570000.0,2.834809,4.329799450933934E-9,570000.0,75.6,51.234331030954216,570000.0,5904.0
580000.0,2.8808,4.400044679641725E-9,580000.0,77.2,54.40729483282675,580000.0,5904.0
590000.0,2.926516,4.469869881868364E-9,590000.0,78.5,56.97108456883026,590000.0,5904.0
600000.0,2.972478,4.540070816874506E-9,600000.0,77.7,55.39571798892694,600000.0,5904.0
610000.0,3.019634,4.6120954304933565E-9,610000.0,71.0,42.01461231769593,610000.0,5904.0
620000.0,3.068693,4.687026627361776E-9,620000.0,78.7,57.400000000000006,620000.0,5904.0
630000.0,3.120066,4.765492156147958E-9,630000.0,75.1,50.16930429144353,630000.0,5904.0
640000.0,3.165739,4.835251681506635E-9,640000.0,75.7,51.370433223399836,640000.0,5904.0
650000.0,3.212158,4.906150624156E-9,650000.0,74.9,49.71673090638096,650000.0,5904.0
660000.0,3.260845,4.9805136397480986E-9,660000.0,72.2,44.403558172276966,660000.0,5904.0
670000.0,3.314963,5.063171796500685E-9,670000.0,75.5,50.96390943734589,670000.0,5904.0
680000.0,3.361125,5.1336782053113E-9,680000.0,72.7,45.36065967496597,680000.0,5904.0
690000.0,3.415277,5.216388292610647E-9,690000.0,72.89999999999999,45.8623665537301,690000.0,5904.0
700000.0,3.466094,5.294004604220392E-9,700000.0,72.2,44.42067550871076,700000.0,5904.0
710000.0,3.512768,5.365293025970461E-9,710000.0,70.5,40.83860772186524,710000.0,5904.0
720000.0,3.563284,5.442449599504473E-9,720000.0,74.9,49.82609043297486,720000.0,5904.0
730000.0,3.614662,5.520922765135767E-9,730000.0,70.89999999999999,41.90689131997125,730000.0,5904.0
740000.0,3.663647,5.595740936696531E-9,740000.0,75.4,50.661259461606036,740000.0,5904.0
750000.0,3.711824,5.6693249940872215E-9,750000.0,77.10000000000001,54.133952892164714,750000.0,5904.0
760000.0,3.761174,5.744700655341151E-9,760000.0,75.4,50.79133927571253,760000.0,5904.0
770000.0,3.807607,5.815620981156829E-9,770000.0,74.4,48.80552900286769,770000.0,5904.0
780000.0,3.853538,5.885774567723277E-9,780000.0,79.3,58.579123878434736,780000.0,5904.0
790000.0,3.903983,5.9628226980567E-9,790000.0,78.0,56.01266835151477,790000.0,5904.0
800000.0,3.949804,6.032808274030688E-9,800000.0,75.4,50.801574349620815,800000.0,5904.0
810000.0,3.99586,6.1031527817249325E-9,810000.0,74.6,49.217063066809544,810000.0,5904.0
820000.0,4.047516,6.182050555944446E-9,820000.0,76.1,52.19196825066612,820000.0,5904.0
830000.0,4.093201,6.251828409731391E-9,830000.0,82.5,64.98179053107614,830000.0,5904.0
840000.0,4.144985,6.3309216871857675E-9,840000.0,83.8,67.52843266559496,840000.0,5904.0
850000.0,4.196584,6.4097324013710054E-9,850000.0,82.89999999999999,65.79589550746088,850000.0,5904.0
860000.0,4.244938,6.483586803078655E-9,860000.0,84.39999999999999,68.76501681883708,860000.0,5904.0
870000.0,4.293802,6.558220162987712E-9,870000.0,82.89999999999999,65.79808469274279,870000.0,5904.0
880000.0,4.339752,6.628402769565585E-9,880000.0,84.39999999999999,68.80187188768673,880000.0,5904.0
890000.0,4.387152,6.700800061225894E-9,890000.0,81.10000000000001,62.19243848769756,890000.0,5904.0
900000.0,4.433875,6.7721633240580586E-9,900000.0,84.7,69.40048959216652,900000.0,5904.0
910000.0,4.484651,6.849717013537886E-9,910000.0,85.1,70.19213072251074,910000.0,5904.0
920000.0,4.53447,6.9258090108633065E-9,920000.0,83.6,67.21049264235445,920000.0,5904.0
930000.0,4.5824,6.999015808105471E-9,930000.0,83.3,66.6,930000.0,5904.0
940000.0,4.635832,7.0806261897087124E-9,940000.0,81.6,63.213978688098514,940000.0,5904.0
950000.0,4.688962,7.161775305867198E-9,950000.0,81.0,61.99407107508772,950000.0,5904.0
960000.0,4.739262,7.238601967692378E-9,960000.0,79.3,58.52634278478579,960000.0,5904.0
