learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,negative weights,KL-div
48.0,0.121565532,5.592654585068425E-9,48.0,75.0,0.0,48.0,177832.0,10.0,0.0,0.0
96.0,0.281271483,1.3009380229059609E-8,96.0,78.125,0.0,96.0,179512.0,10.0,0.0,0.0
144.0,0.329207341,1.5235515855623204E-8,144.0,84.02777777777779,0.0,144.0,179512.0,10.0,0.0,0.0
192.0,0.374304805,1.734943693113617E-8,192.0,85.9375,0.0,192.0,181192.0,10.0,0.0,0.0
240.0,0.415704779,1.929004001170604E-8,240.0,87.91666666666667,0.0,240.0,181192.0,10.0,0.0,0.0
288.0,0.456664831,2.1210021968494275E-8,288.0,89.58333333333334,0.0,288.0,181192.0,10.0,0.0,0.0
336.0,0.497657131,2.3149331492866496E-8,336.0,89.88095238095238,0.0,336.0,182872.0,10.0,0.0,0.0
384.0,0.537995911,2.505772356297614E-8,384.0,90.88541666666666,0.0,384.0,182872.0,10.0,0.0,0.0
432.0,0.578655209,2.6981279056707607E-8,432.0,91.66666666666666,0.0,432.0,182872.0,10.0,0.0,0.0
480.0,0.618682033,2.8874912763856767E-8,480.0,92.29166666666667,0.0,480.0,182872.0,10.0,0.0,0.0
528.0,0.659202614,3.0791905678779714E-8,528.0,92.99242424242425,0.0,528.0,182872.0,10.0,0.0,0.0
576.0,0.69386289,3.243165273771932E-8,576.0,93.57638888888889,0.0,576.0,182872.0,10.0,0.0,0.0
624.0,0.728891482,3.408882450146394E-8,624.0,94.07051282051282,0.0,624.0,182872.0,10.0,0.0,0.0
672.0,0.763539142,3.574152733070569E-8,672.0,94.49404761904762,0.0,672.0,184384.0,10.0,0.0,0.0
720.0,0.798753346,3.742278493310429E-8,720.0,94.44444444444444,0.0,720.0,184552.0,10.0,0.0,0.0
768.0,0.83261058,3.9039255720252796E-8,768.0,94.53125,0.0,768.0,184552.0,10.0,0.0,0.0
816.0,0.86726428,4.069375276855297E-8,816.0,94.11764705882352,0.0,816.0,184552.0,10.0,0.0,0.0
864.0,0.901163248,4.231221609271235E-8,864.0,94.32870370370371,0.0,864.0,184552.0,10.0,0.0,0.0
912.0,0.935812142,4.3966483684625063E-8,912.0,94.4078947368421,0.0,912.0,184552.0,10.0,0.0,0.0
960.0,0.970069726,4.56020686758351E-8,960.0,94.58333333333333,0.0,960.0,184552.0,10.0,0.0,0.0
1008.0,1.003509196,4.7198593849531473E-8,1008.0,95.1,0.0,1008.0,184552.0,10.0,0.0,0.0
1056.0,1.03715363,4.8804904770002595E-8,1056.0,96.1,0.0,1056.0,184552.0,10.0,0.0,0.0
1104.0,1.07005654,5.03758125655767E-8,1104.0,96.8,0.0,1104.0,184552.0,10.0,0.0,0.0
1152.0,1.103712212,5.1982660030134845E-8,1152.0,97.0,0.0,1152.0,184552.0,10.0,0.0,0.0
1200.0,1.136518072,5.354893429628676E-8,1200.0,97.39999999999999,0.0,1200.0,184552.0,10.0,0.0,0.0
1248.0,1.17008407,5.5151500389207565E-8,1248.0,97.39999999999999,0.0,1248.0,184552.0,10.0,0.0,0.0
1296.0,1.203152214,5.6741794660352166E-8,1296.0,97.39999999999999,0.0,1296.0,185896.0,10.0,0.0,0.0
1344.0,1.236859628,5.836429732096278E-8,1344.0,97.6,0.0,1344.0,186064.0,10.0,0.0,0.0
1392.0,1.269808658,5.995029525125606E-8,1392.0,97.7,0.0,1392.0,186064.0,10.0,0.0,0.0
1440.0,1.303478888,6.157247143023544E-8,1440.0,97.7,0.0,1440.0,186232.0,10.0,0.0,0.0
1488.0,1.336382206,6.315769905324197E-8,1488.0,97.7,0.0,1488.0,186232.0,10.0,0.0,0.0
1536.0,1.370122016,6.478322748192482E-8,1536.0,97.7,0.0,1536.0,186232.0,10.0,0.0,0.0
1584.0,1.403227764,6.637820784864326E-8,1584.0,97.7,0.0,1584.0,186232.0,10.0,0.0,0.0
1632.0,1.436864272,6.79987593572504E-8,1632.0,97.6,0.0,1632.0,186232.0,10.0,0.0,0.0
1680.0,1.469786532,6.95848995745927E-8,1680.0,97.3,0.0,1680.0,186232.0,10.0,0.0,0.0
1728.0,1.503416492,7.120513561135365E-8,1728.0,97.6,0.0,1728.0,186232.0,10.0,0.0,0.0
1776.0,1.536455042,7.27968784892021E-8,1776.0,97.89999999999999,0.0,1776.0,186232.0,10.0,0.0,0.0
1824.0,1.57421546,7.483883833853736E-8,1824.0,97.8,34.31659401683904,1824.0,209032.0,10.0,0.0,0.0
1872.0,1.62143188,7.73320504206088E-8,1872.0,96.0,61.531803581389056,1872.0,204112.0,10.0,0.0,0.0
1920.0,1.664198104,7.931837437785335E-8,1920.0,94.89999999999999,70.52432032550394,1920.0,179536.0,10.0,0.0,0.0
1968.0,1.703263804,8.125070362773208E-8,1968.0,94.19999999999999,75.8202359611456,1968.0,191200.0,10.0,0.0,0.0
2016.0,1.741613768,8.292714208601251E-8,2016.0,94.19999999999999,80.95700880574176,2016.0,168976.0,10.0,0.0,0.0
2064.0,1.777212695,8.459228755341431E-8,2064.0,94.19999999999999,83.89166310246566,2064.0,180808.0,10.0,0.0,0.0
2112.0,1.812042651,8.602121416077642E-8,2112.0,94.3,85.9582393110176,2112.0,158584.0,10.0,0.0,0.0
2160.0,1.843276197,8.742845146291582E-8,2160.0,94.3,87.13562213936859,2160.0,174160.0,10.0,0.0,0.0
2208.0,1.876627595,8.877746128992698E-8,2208.0,94.39999999999999,88.1056052335337,2208.0,156352.0,10.0,0.0,0.0
2256.0,1.906541925,9.010538750878848E-8,2256.0,94.5,88.7643203843828,2256.0,171592.0,10.0,0.0,0.0
2304.0,1.939999751,9.159642950200996E-8,2304.0,94.69999999999999,89.38241728302067,2304.0,172264.0,10.0,0.0,0.0
