learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
210.0,0.124398,1.437652166932821E-9,210.0,89.52380952380953,76.43097643097644,210.0,47952.0,10.0,0.0,222.0,7.249521056977182,2968.0,0.0
217.0,0.126811,1.4675859548151489E-9,217.0,89.86175115207374,77.13820515276313,217.0,47952.0,10.0,0.0,224.1,7.0387025319538346,2968.0,0.0
224.0,0.12944,1.5001992695033547E-9,224.0,90.17857142857143,77.95275590551182,224.0,47952.0,10.0,0.0,226.4,6.941341529000157,2968.0,0.0
231.0,0.131794,1.529401149600744E-9,231.0,90.47619047619048,78.57323551732861,231.0,47952.0,10.0,0.0,229.89999999999998,6.542935121182234,2968.0,0.0
238.0,0.134101,1.558019984513521E-9,238.0,90.33613445378151,78.28294850432437,238.0,47952.0,10.0,0.0,236.5,6.081392384424255,2968.0,0.0
245.0,0.136376,1.5862418524920938E-9,245.0,90.20408163265307,77.86977794505083,245.0,47952.0,10.0,0.0,242.6,6.182771762459508,2968.0,0.0
252.0,0.138999,1.6187807358801362E-9,252.0,90.07936507936508,77.61512222853895,252.0,47952.0,10.0,0.0,247.8,6.714495099740893,2968.0,0.0
259.0,0.141505,1.649868208914995E-9,259.0,90.34749034749035,78.17881575843359,259.0,47952.0,10.0,0.0,249.0,6.774133810967191,2968.0,0.0
266.0,0.143845,1.67889641597867E-9,266.0,90.6015037593985,78.45804988662131,266.0,47952.0,10.0,0.0,250.20000000000002,6.809796864322263,2968.0,0.0
273.0,0.146249,1.708718556910753E-9,273.0,90.84249084249085,78.84966996188292,273.0,47952.0,10.0,0.0,251.89999999999998,6.65907901539945,2968.0,0.0
280.0,0.148573,1.7375482805073258E-9,280.0,90.71428571428571,78.58823529411765,280.0,47952.0,10.0,0.0,286.6,12.756871786522657,2968.0,0.0
287.0,0.150931,1.7667997814714906E-9,287.0,90.94076655052264,79.32162057307542,287.0,47952.0,10.0,0.0,290.0,13.272360587158396,2968.0,0.0
294.0,0.15629,1.8332793377339836E-9,294.0,91.15646258503402,79.89373454679362,294.0,47952.0,10.0,0.0,291.79999999999995,13.30229721180184,2968.0,0.0
301.0,0.161341,1.8959380872547624E-9,301.0,91.36212624584718,80.33174164362904,301.0,47952.0,10.0,0.0,293.99999999999994,13.254768533961228,2968.0,0.0
308.0,0.166322,1.9577284716069696E-9,308.0,91.55844155844156,80.84943562272815,308.0,47952.0,10.0,0.0,298.09999999999997,12.755347462491521,2968.0,0.0
315.0,0.170742,2.0125595293939112E-9,315.0,91.74603174603175,81.42941363203482,315.0,47952.0,10.0,0.0,301.7,12.53798672479402,2968.0,0.0
322.0,0.175264,2.0706212582687534E-9,322.0,91.92546583850931,81.71812901253438,322.0,49632.0,10.0,0.0,303.90000000000003,12.630166709553407,2968.0,0.0
329.0,0.179844,2.129427697509527E-9,329.0,92.09726443768997,82.08136076081948,329.0,49632.0,10.0,0.0,308.2,13.123177122091194,2968.0,0.0
336.0,0.18434,2.1871555907030896E-9,336.0,91.96428571428571,81.88064232643603,336.0,49632.0,10.0,0.0,323.3,11.804001204864576,2968.0,0.0
343.0,0.186937,2.2205006393293537E-9,343.0,92.12827988338192,82.2249093107618,343.0,49632.0,10.0,0.0,328.4,11.541422981783677,2968.0,0.0
350.0,0.189285,2.2506485693156717E-9,350.0,92.28571428571428,82.63186914170188,350.0,49632.0,10.0,0.0,333.0,11.215069227507145,2968.0,0.0
357.0,0.191532,2.2794996760785576E-9,357.0,92.15686274509804,82.35356424107614,357.0,49632.0,10.0,0.0,356.4,15.176150880758778,2968.0,0.0
364.0,0.193551,2.3054233007133005E-9,364.0,92.3076923076923,82.59622280659815,364.0,49632.0,10.0,0.0,360.0,15.127605377072884,2968.0,0.0
371.0,0.195362,2.3286762398978073E-9,371.0,92.45283018867924,83.04221489438115,371.0,49632.0,10.0,0.0,366.90000000000003,15.999618050996649,2968.0,0.0
378.0,0.196984,2.3495024504760898E-9,378.0,92.5925925925926,83.33385821812112,378.0,49632.0,10.0,0.0,368.90000000000003,16.011419535929832,2968.0,0.0
385.0,0.198797,2.3727810693283874E-9,385.0,92.72727272727272,83.74106361799039,385.0,49632.0,10.0,0.0,370.7,16.02848159440632,2968.0,0.0
392.0,0.201018,2.401298340409994E-9,392.0,92.85714285714286,83.94946186242397,392.0,49632.0,10.0,0.0,372.5,16.128821683213214,2968.0,0.0
399.0,0.203752,2.436402446279923E-9,399.0,92.73182957393483,83.55387523629489,399.0,49632.0,10.0,0.0,379.7,16.276124299790233,2968.0,0.0
406.0,0.206086,2.466370618591706E-9,406.0,92.85714285714286,83.87962430515623,406.0,49632.0,10.0,0.0,385.0,16.00624877977348,2968.0,0.0
413.0,0.208216,2.4937194647888344E-9,413.0,92.97820823244552,84.24928656908773,413.0,49632.0,10.0,0.0,388.5,15.915924939087475,2968.0,0.0
420.0,0.210426,2.522095497697592E-9,420.0,93.0952380952381,84.54706927175845,420.0,49632.0,10.0,0.0,391.2,16.171854837614912,2968.0,0.0
427.0,0.212254,2.54556671405832E-9,427.0,92.97423887587823,84.38832963658079,427.0,49632.0,10.0,0.0,397.9,16.370332243964317,2968.0,0.0
434.0,0.213944,2.5672660333414878E-9,434.0,93.08755760368663,84.71866857585502,434.0,49632.0,10.0,0.0,401.40000000000003,16.37084128700918,2968.0,0.0
441.0,0.21674,2.6031662089129293E-9,441.0,92.7437641723356,83.88710008905939,441.0,49632.0,10.0,0.0,458.40000000000003,16.436544649043483,2968.0,0.0
448.0,0.219699,2.6411592774093155E-9,448.0,92.85714285714286,84.06863289845089,448.0,49632.0,10.0,0.0,459.99999999999994,16.472198800807778,2968.0,0.0
455.0,0.222033,2.6711274497210983E-9,455.0,92.96703296703296,84.34442270058709,455.0,49632.0,10.0,0.0,461.7,16.44522896026551,2968.0,0.0
462.0,0.224197,2.698912850270669E-9,462.0,93.07359307359307,84.51515595869033,462.0,49632.0,10.0,0.0,463.6,16.25983463083872,2968.0,0.0
469.0,0.226196,2.7245796782275045E-9,469.0,93.17697228144989,84.77612545900874,469.0,49632.0,10.0,0.0,466.9,16.42589419179364,2968.0,0.0
476.0,0.228097,2.7489882024625943E-9,476.0,93.0672268907563,84.53693495038588,476.0,49632.0,10.0,0.0,472.0,16.164432835360753,2968.0,0.0
483.0,0.229894,2.772061383972566E-9,483.0,92.96066252587993,84.2583539426008,483.0,49632.0,10.0,0.0,481.30000000000007,15.806503584143954,2968.0,0.0
490.0,0.231617,2.7941844177742805E-9,490.0,93.06122448979592,84.55748767194393,490.0,49632.0,10.0,0.0,484.09999999999997,15.641433580220337,2968.0,0.0
497.0,0.23324,2.8150234681864586E-9,497.0,93.158953722334,84.7581765374416,497.0,49632.0,10.0,0.0,486.2,15.48461602150125,2968.0,0.0
504.0,0.234769,2.8346555742124724E-9,504.0,93.25396825396825,84.86646884272999,504.0,49632.0,10.0,0.0,491.6,15.96329122288592,2968.0,0.0
511.0,0.236296,2.8542620005706953E-9,511.0,93.34637964774952,85.14407866609662,511.0,49632.0,10.0,0.0,494.40000000000003,15.688778721678052,2968.0,0.0
518.0,0.238077,2.8771297447383412E-9,518.0,93.24324324324324,84.96109627220997,518.0,49632.0,10.0,0.0,527.6,19.491422614974905,2968.0,0.0
525.0,0.239774,2.8989189428587763E-9,525.0,93.33333333333333,85.2254179096077,525.0,49632.0,10.0,0.0,530.8000000000001,19.176837880920594,2968.0,0.0
532.0,0.241405,2.9198607119421175E-9,532.0,93.42105263157895,85.44220665499125,532.0,49632.0,10.0,0.0,532.0,19.22845114233939,2968.0,0.0
539.0,0.243037,2.940815320859354E-9,539.0,93.5064935064935,85.61603623249182,539.0,49632.0,10.0,0.0,538.6999999999999,19.83546207063389,2968.0,0.0
546.0,0.244913,2.963050858428082E-9,546.0,93.58974358974359,85.78569197125898,546.0,45816.0,10.0,1.0,561.6999999999999,71.04725344601451,2688.8,279.2
553.0,0.246877,2.9876585863530646E-9,553.0,93.49005424954791,85.60374875258522,553.0,48432.0,10.0,1.0,748.4000000000001,145.67438576038913,2932.0,36.0
560.0,0.248628,3.0096736550331127E-9,560.0,93.57142857142857,85.76914388976734,560.0,48600.0,10.0,1.0,758.6,151.12137873613747,2932.0,36.0
567.0,0.250321,3.0309594981372367E-9,567.0,93.65079365079364,85.89610712657021,567.0,48600.0,10.0,1.0,767.7,156.82977679283,2932.0,36.0
574.0,0.252025,3.0525423400104055E-9,574.0,93.55400696864112,85.68501368274895,574.0,48960.0,10.0,1.0,789.4,162.82091047801225,2968.0,0.0
581.0,0.2538,3.075101611514887E-9,581.0,93.63166953528399,85.87795536811124,581.0,49128.0,10.0,1.0,796.6000000000001,165.82187230077136,2968.0,0.0
588.0,0.255505,3.0967712216079244E-9,588.0,93.70748299319727,86.12995358800428,588.0,49128.0,10.0,1.0,799.5,165.92429666032103,2968.0,0.0
595.0,0.257365,3.1204107962548743E-9,595.0,93.78151260504201,86.31052687215903,595.0,49128.0,10.0,1.0,801.8,166.3275750506278,2968.0,0.0
602.0,0.259022,3.1414703528086355E-9,602.0,93.85382059800665,86.48635530802179,602.0,49128.0,10.0,1.0,806.0000000000001,167.22931694067412,2968.0,0.0
609.0,0.260798,3.162443439165752E-9,609.0,93.92446633825944,86.62864874166996,609.0,45648.0,10.0,2.0,839.0,196.10779348783328,2688.8,279.2
616.0,0.262473,3.182296597709259E-9,616.0,93.9935064935065,86.76791602805258,616.0,45816.0,10.0,2.0,951.1999999999999,283.4973172516609,2688.8,279.2
623.0,0.263991,3.2002888930340614E-9,623.0,94.0609951845907,86.90425465432709,623.0,45816.0,10.0,2.0,995.0,318.9528700816679,2688.8,279.2
630.0,0.2655,3.218240098406872E-9,630.0,94.12698412698413,87.06537782858157,630.0,45984.0,10.0,2.0,1023.7,341.67421292479435,2688.8,279.2
637.0,0.267077,3.2385472642878697E-9,637.0,94.19152276295134,87.1685149797747,637.0,49776.0,10.0,2.0,1040.3,354.68505748057675,2932.0,36.0
644.0,0.268806,3.261047918349505E-9,644.0,93.94409937888199,86.61051284785157,644.0,50304.0,10.0,2.0,1125.8000000000002,397.1441887610426,2968.0,0.0
651.0,0.271037,3.2900814401606725E-9,651.0,94.00921658986175,86.7427980638188,651.0,50304.0,10.0,2.0,1130.3,398.953298575716,2968.0,0.0
658.0,0.27309,3.316798526793719E-9,658.0,94.07294832826749,86.81660792996804,658.0,50304.0,10.0,2.0,1133.0,399.480690675059,2968.0,0.0
665.0,0.275024,3.3419669854144265E-9,665.0,94.13533834586467,86.91651490462954,665.0,50304.0,10.0,2.0,1136.1,400.7619257253751,2968.0,0.0
672.0,0.276937,3.3649736394484847E-9,672.0,94.19642857142857,87.09728239464356,672.0,46488.0,10.0,3.0,1060.9,417.4883484734767,2688.8,279.2
679.0,0.278951,3.3905579646428435E-9,679.0,94.10898379970544,86.95911037701423,679.0,49104.0,10.0,3.0,1131.5,432.85831015086984,2932.0,36.0
686.0,0.280578,3.4112968482077133E-9,686.0,94.16909620991254,87.10732307807963,686.0,49272.0,10.0,3.0,1134.7,433.98515207576185,2932.0,36.0
693.0,0.282161,3.4315436768035104E-9,693.0,94.08369408369408,86.89443314375855,693.0,49440.0,10.0,3.0,1177.7000000000003,443.8405882496302,2932.0,36.0
699.0,0.283805,3.452570705364149E-9,699.0,94.13447782546494,87.05596480689408,699.0,49440.0,10.0,3.0,1179.7,444.2524319948438,2932.0,36.0
