learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes)
57.0,0.014135266,5.912319774842925E-11,57.0,57.89473684210527,15.659679408138109,57.0,16168.0
114.0,0.028214783,1.1801321565070087E-10,114.0,57.01754385964912,13.822894168466524,114.0,16168.0
171.0,0.035523363,1.4858261707549295E-10,171.0,58.47953216374269,13.544114505447554,171.0,16168.0
228.0,0.041143545,1.7209000149741769E-10,228.0,55.70175438596491,8.619047619047596,228.0,16168.0
285.0,0.046297121,1.936457255255017E-10,285.0,56.14035087719298,8.294076762684375,285.0,16168.0
342.0,0.050219469,2.1005162524059413E-10,342.0,53.80116959064327,3.0674846625766814,342.0,16168.0
399.0,0.053534904,2.2391900623838104E-10,399.0,53.88471177944862,2.0257826887661063,399.0,16168.0
456.0,0.056900324,2.3799545815421475E-10,456.0,52.85087719298246,0.2644964394710134,456.0,16168.0
513.0,0.059865981,2.503998320984344E-10,513.0,52.826510721247566,2.7373863992478946,513.0,16168.0
570.0,0.063008373,2.635434307840963E-10,570.0,52.45614035087719,3.3656553018454884,570.0,16168.0
627.0,0.065827363,2.753343446035352E-10,627.0,51.03668261562998,1.292248050089988,627.0,16168.0
684.0,0.068741897,2.875248877476487E-10,684.0,50.43859649122807,0.7719958918178719,684.0,16168.0
741.0,0.071398301,2.986357574682269E-10,741.0,49.527665317139004,-0.7357057177129294,741.0,16168.0
798.0,0.073998246,3.095104776447018E-10,798.0,49.87468671679198,-0.620366167347563,798.0,16168.0
855.0,0.07600018,3.178839132603672E-10,855.0,49.707602339181285,-0.7398273736128278,855.0,16168.0
912.0,0.078184352,3.2701959086789026E-10,912.0,49.780701754385966,-0.06468212329851022,912.0,16168.0
969.0,0.080918738,3.384566338070565E-10,969.0,49.63880288957688,0.08874014350548068,969.0,16168.0
1026.0,0.083163895,3.4784739173741807E-10,1026.0,49.1,-0.47374654559810764,1026.0,16168.0
1083.0,0.08595284,3.5951263714167807E-10,1083.0,48.9,-0.3542840085153905,1083.0,16168.0
1140.0,0.088156025,3.6872783991404706E-10,1140.0,48.5,-1.0525159133185322,1140.0,16168.0
1197.0,0.090158627,3.7710406955538526E-10,1197.0,47.9,-1.8835750379374487,1197.0,16168.0
1254.0,0.092795893,3.8813489127697217E-10,1254.0,48.1,-1.3854051899950748,1254.0,16168.0
1311.0,0.094912949,3.969898445924951E-10,1311.0,47.599999999999994,-2.140665629666025,1311.0,16168.0
1368.0,0.097008606,4.0575529288500545E-10,1368.0,48.4,-0.7572414385634659,1368.0,16168.0
1425.0,0.099132385,4.1463836631220245E-10,1425.0,46.5,-4.786900658100901,1425.0,16168.0
1482.0,0.102170588,4.2734617646369666E-10,1482.0,46.5,-3.9359676729999613,1482.0,16168.0
1539.0,0.10398823,4.3494877887682777E-10,1539.0,46.0,-4.816919780117397,1539.0,16168.0
1596.0,0.105886711,4.428895044057733E-10,1596.0,46.9,-3.476498557954627,1596.0,16168.0
1653.0,0.108110088,4.521891637146472E-10,1653.0,47.599999999999994,-2.811219764868387,1653.0,16168.0
1710.0,0.109865751,4.5953252822781596E-10,1710.0,48.3,-2.038399595793729,1710.0,16168.0
1767.0,0.111553289,4.665909481317632E-10,1767.0,48.3,-2.441150828247602,1767.0,16168.0
1824.0,0.113723689,4.75669021964487E-10,1824.0,48.699999999999996,-1.5720904446996513,1824.0,16168.0
1881.0,0.115674582,4.838289697592456E-10,1881.0,48.0,-3.1827922851019923,1881.0,16168.0
1938.0,0.117974679,4.93449523753176E-10,1938.0,47.3,-4.811379293885549,1938.0,16168.0
1995.0,0.119659613,5.004970519762071E-10,1995.0,47.4,-4.775867289213264,1995.0,16168.0
2052.0,0.12141642,5.078452014674742E-10,2052.0,48.0,-3.6686749149717564,2052.0,16168.0
2109.0,0.123489019,5.165142056821948E-10,2109.0,47.8,-4.37661963720127,2109.0,16168.0
2166.0,0.125407603,5.245390154897338E-10,2166.0,47.099999999999994,-6.442058496853026,2166.0,16168.0
2223.0,0.127595318,5.33689512308273E-10,2223.0,46.9,-6.962428188124963,2223.0,16168.0
2280.0,0.128998669,5.395592708740797E-10,2280.0,46.5,-7.833336020768488,2280.0,16168.0
2337.0,0.130419641,5.455027323236895E-10,2337.0,46.7,-7.341947541406197,2337.0,16168.0
2394.0,0.132426723,5.538977003407974E-10,2394.0,47.0,-6.607663682993071,2394.0,16168.0
2451.0,0.133818343,5.597183919677303E-10,2451.0,47.5,-5.283000705897459,2451.0,16168.0
2508.0,0.135281928,5.658400896688301E-10,2508.0,47.4,-5.165926239898279,2508.0,16168.0
2565.0,0.137328527,5.744003443813157E-10,2565.0,47.199999999999996,-5.3156477510721185,2565.0,16168.0
2622.0,0.138800662,5.805578039379583E-10,2622.0,47.4,-4.895802173696295,2622.0,16168.0
2679.0,0.140687279,5.884489062324994E-10,2679.0,47.0,-5.7356608478802995,2679.0,16168.0
2736.0,0.142275795,5.950931494745115E-10,2736.0,46.7,-6.332043251007448,2736.0,16168.0
2793.0,0.14368195,6.00974636255867E-10,2793.0,47.099999999999994,-5.160623409669207,2793.0,16168.0
2850.0,0.145576449,6.088987063802779E-10,2850.0,47.3,-4.3233826906326644,2850.0,16168.0
2907.0,0.14705318,6.15075389502777E-10,2907.0,47.599999999999994,-3.3265632086447368,2907.0,16168.0
2964.0,0.148956183,6.230350290797651E-10,2964.0,48.0,-2.3335996630863094,2964.0,16168.0
3021.0,0.150375413,6.289712043127252E-10,3021.0,48.1,-2.2080080663584014,3021.0,16168.0
3078.0,0.15174667,6.347067241660424E-10,3078.0,47.9,-2.504977688935763,3078.0,16168.0
3135.0,0.153648729,6.426624152995647E-10,3135.0,48.199999999999996,-1.7985724617174577,3135.0,16168.0
3192.0,0.155005351,6.48336721731143E-10,3192.0,49.0,0.0019607458677191607,3192.0,16168.0
3249.0,0.156974215,6.565718363453118E-10,3249.0,49.5,0.1810577249978312,3249.0,16168.0
3306.0,0.158338124,6.62276621916228E-10,3306.0,48.9,-1.7441860465116483,3306.0,16168.0
3363.0,0.159736264,6.681245845721829E-10,3363.0,48.699999999999996,-2.855080599887728,3363.0,16168.0
3420.0,0.161751467,6.765535200780466E-10,3420.0,48.8,-2.774922918807823,3420.0,16168.0
