learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,negative weights,KL-div
48.0,0.121787535,5.602867892043044E-9,48.0,62.5,0.0,48.0,177832.0,10.0,2.0,0.0
96.0,0.281403742,1.301542583519386E-8,96.0,70.83333333333334,0.0,96.0,179512.0,10.0,2.0,0.0
144.0,0.328842434,1.5218473130994373E-8,144.0,79.86111111111111,0.0,144.0,179512.0,10.0,1.0,0.0
192.0,0.373115932,1.7293771212254134E-8,192.0,83.85416666666666,0.0,192.0,181192.0,10.0,1.0,0.0
240.0,0.413931116,1.9206962553978793E-8,240.0,85.83333333333333,0.0,240.0,181192.0,10.0,2.0,0.0
288.0,0.45413188,2.109135326542374E-8,288.0,87.84722222222221,0.0,288.0,181192.0,10.0,2.0,0.0
336.0,0.494498282,2.3001052107968264E-8,336.0,88.09523809523809,0.0,336.0,182872.0,10.0,2.0,0.0
384.0,0.534238482,2.4881125886713466E-8,384.0,89.32291666666666,0.0,384.0,182872.0,10.0,2.0,0.0
432.0,0.574360656,2.6779270518186194E-8,432.0,90.27777777777779,0.0,432.0,182872.0,10.0,1.0,0.0
480.0,0.61425714,2.8666737955001497E-8,480.0,91.04166666666667,0.0,480.0,182872.0,10.0,1.0,0.0
528.0,0.65473072,3.058150729410765E-8,528.0,91.85606060606061,0.0,528.0,182872.0,10.0,1.0,0.0
576.0,0.689612842,3.223174969145822E-8,576.0,92.53472222222221,0.0,576.0,182872.0,10.0,1.0,0.0
624.0,0.724625412,3.38881634685273E-8,624.0,93.10897435897436,0.0,624.0,182872.0,10.0,1.0,0.0
672.0,0.759236111,3.5539103247991045E-8,672.0,93.60119047619048,0.0,672.0,184384.0,10.0,1.0,0.0
720.0,0.794299607,3.721316548766776E-8,720.0,93.75,0.0,720.0,184552.0,10.0,1.0,0.0
768.0,0.827919841,3.881832100976673E-8,768.0,94.01041666666666,0.0,768.0,184552.0,10.0,1.0,0.0
816.0,0.862283933,4.045899109063878E-8,816.0,93.62745098039215,0.0,816.0,184552.0,10.0,1.0,0.0
864.0,0.896101801,4.2073582397939436E-8,864.0,93.86574074074075,0.0,864.0,184552.0,10.0,1.0,0.0
912.0,0.930620671,4.372164215853231E-8,912.0,93.96929824561403,0.0,912.0,184552.0,10.0,1.0,0.0
960.0,0.964071575,4.531871323408766E-8,960.0,94.16666666666667,0.0,960.0,184552.0,10.0,1.0,0.0
1008.0,0.997865421,4.6932157641400896E-8,1008.0,94.8,0.0,1008.0,184552.0,10.0,1.0,0.0
1056.0,1.030686111,4.8499139947133763E-8,1056.0,96.39999999999999,0.0,1056.0,184552.0,10.0,1.0,0.0
1104.0,1.064054307,5.0092262233905495E-8,1104.0,97.2,0.0,1104.0,184552.0,10.0,1.0,0.0
1152.0,1.096757687,5.165364372215751E-8,1152.0,97.3,0.0,1152.0,184552.0,10.0,1.0,0.0
1200.0,1.130075731,5.3244371565162305E-8,1200.0,97.5,0.0,1200.0,184552.0,10.0,1.0,0.0
1248.0,1.162710315,5.480246847546349E-8,1248.0,97.6,0.0,1248.0,184552.0,10.0,1.0,0.0
1296.0,1.196086269,5.640756576910615E-8,1296.0,97.6,0.0,1296.0,185896.0,10.0,1.0,0.0
1344.0,1.228824039,5.7983394722566005E-8,1344.0,98.0,0.0,1344.0,186064.0,10.0,1.0,0.0
1392.0,1.262110473,5.9585633557240166E-8,1392.0,98.1,0.0,1392.0,186064.0,10.0,1.0,0.0
1440.0,1.294913907,6.116604893377671E-8,1440.0,98.1,0.0,1440.0,186232.0,10.0,1.0,0.0
1488.0,1.328314949,6.27752560786489E-8,1488.0,98.1,0.0,1488.0,186232.0,10.0,1.0,0.0
1536.0,1.361080411,6.435384202681896E-8,1536.0,98.1,0.0,1536.0,186232.0,10.0,1.0,0.0
1584.0,1.394522983,6.596505001863259E-8,1584.0,98.1,0.0,1584.0,186232.0,10.0,1.0,0.0
1632.0,1.427360619,6.754711319115014E-8,1632.0,98.1,0.0,1632.0,186232.0,10.0,1.0,0.0
1680.0,1.460905029,6.916322756993275E-8,1680.0,97.89999999999999,0.0,1680.0,186232.0,10.0,1.0,0.0
1728.0,1.493744163,7.074536291362098E-8,1728.0,98.1,0.0,1728.0,186232.0,10.0,1.0,0.0
1776.0,1.527202957,7.235735245465405E-8,1776.0,98.3,0.0,1776.0,186232.0,10.0,1.0,0.0
