learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,negative weights,KL-div,L1-Diff
3.0,0.005284232,8.046912454896504E-11,3.0,33.33333333333333,0.0,3.0,58864.0,10.0,9.0,0.0,0.0
6.0,0.021292817,3.472105018194351E-10,6.0,50.0,0.0,6.0,64408.0,10.0,3.0,0.0,0.0
9.0,0.030566324,5.104811260683669E-10,9.0,66.66666666666666,18.18181818181818,9.0,68056.0,10.0,3.0,0.0,0.0
12.0,0.039211129,6.690699451085593E-10,12.0,58.333333333333336,0.0,12.0,70912.0,10.0,3.0,0.0,0.0
15.0,0.047525014,8.2337751392689E-10,15.0,66.66666666666666,7.407407407407393,15.0,71744.0,10.0,3.0,0.0,0.0
18.0,0.055531044,9.766934827177059E-10,18.0,66.66666666666666,5.263157894736834,18.0,74024.0,10.0,3.0,0.0,0.0
21.0,0.061980293,1.101251444050835E-9,21.0,66.66666666666666,3.921568627450953,21.0,74656.0,10.0,2.0,0.0,0.0
24.0,0.066365312,1.1863683114428485E-9,24.0,66.66666666666666,3.030303030302988,24.0,75032.0,10.0,0.0,0.0,0.0
27.0,0.070523666,1.2673952441020969E-9,27.0,66.66666666666666,2.409638554216888,27.0,75320.0,10.0,0.0,0.0,0.0
30.0,0.074364137,1.3426970664887789E-9,30.0,60.0,-5.882352941176448,30.0,75792.0,10.0,0.0,0.0,0.0
33.0,0.077803548,1.410412737905151E-9,33.0,60.60606060606061,-5.4054054054054115,33.0,76104.0,10.0,0.0,0.0,0.0
36.0,0.081926325,1.493408587833659E-9,36.0,61.111111111111114,-4.999999999999961,36.0,77816.0,10.0,0.0,0.0,0.0
39.0,0.086066906,1.576925669095168E-9,39.0,61.53846153846154,8.45070422535213,39.0,77968.0,10.0,0.0,0.0,0.0
42.0,0.089698163,1.6501694930779433E-9,42.0,64.28571428571429,15.094339622641511,42.0,77968.0,10.0,0.0,0.0,0.0
45.0,0.09319051,1.7207126388802292E-9,45.0,64.44444444444444,14.489311163895513,45.0,78080.0,10.0,0.0,0.0,0.0
48.0,0.096667272,1.7909553688371342E-9,48.0,66.66666666666666,15.973741794310703,48.0,78096.0,10.0,0.0,0.0,0.0
51.0,0.100059333,1.8594868428984445E-9,51.0,66.66666666666666,15.249266862170078,51.0,78096.0,10.0,0.0,0.0,0.0
