"time","bagging","boosting","bagging_adwin","boosting_adwin","pame1","pame2","pame3","pame1adwin","pame2adwin","pame3adwin"
16,7.8667955249548e-11,8.80188999076684e-11,1.48708745208051e-10,1.2340425234288e-10,1.05755932364199e-10,1.06370653121008e-10,1.08257643501792e-10,1.79684712253511e-10,1.80096438332564e-10,1.82566921578513e-10
32,3.84867080458336e-10,4.10428048819303e-10,6.03883640037643e-10,5.95402164016333e-10,3.60727300304506e-10,3.65016993168328e-10,3.72732384821607e-10,5.72378187042971e-10,5.68237269860175e-10,5.80332032545573e-10
48,5.8885399232515e-10,6.28144576143887e-10,9.11085852695008e-10,9.177692646823e-10,5.46316313615276e-10,5.54625268603365e-10,5.64850134617752e-10,8.34022483018537e-10,8.37461563948956e-10,8.45905999421246e-10
64,6.87561801765114e-10,7.14141008249587e-10,1.04030264903274e-09,1.05052404581259e-09,6.42325389157567e-10,6.48300640541646e-10,6.61572050890989e-10,9.81029136963189e-10,9.99957018101381e-10,1.00285281983929e-09
80,7.6655117402681e-10,7.78498309842414e-10,1.15055593252182e-09,1.16141353154762e-09,7.06001656639079e-10,7.10972086820337e-10,7.28426854477988e-10,1.0901464999343e-09,1.10821088513152e-09,1.11697401347674e-09
96,8.35029138241791e-10,8.38349944344825e-10,1.2319453435474e-09,1.24465675745159e-09,7.62097588065598e-10,7.67323210226993e-10,7.87737940508458e-10,1.19211942115178e-09,1.21009772668282e-09,1.22361092236721e-09
112,8.80139722076969e-10,8.79642369341519e-10,1.29934102878802e-09,1.31238768340399e-09,8.13061861081256e-10,8.19406570382416e-10,8.42164095002744e-10,1.26060661400772e-09,1.2819571322865e-09,1.30410926847408e-09
128,9.19287954881373e-10,9.16501631331112e-10,1.36375795886748e-09,1.37721489876095e-09,8.52043214324448e-10,8.59173022098839e-10,8.83866804598106e-10,1.33018055467556e-09,1.35143506502112e-09,1.37944804695331e-09
144,9.5074929288485e-10,9.48638631891873e-10,1.43015949078732e-09,1.44355170153495e-09,8.85823713623815e-10,8.93500520177186e-10,9.20322021601929e-10,1.38736066843487e-09,1.40967572372821e-09,1.43918904331409e-09
160,9.81274957969371e-10,9.79848771285679e-10,1.49820449524456e-09,1.5116985493857e-09,9.18129762891266e-10,9.25986480104427e-10,9.53779099144869e-10,1.45284218672663e-09,1.47464926677446e-09,1.50540741463088e-09
176,1.01609391694061e-09,1.01405224203236e-09,1.56266076811486e-09,1.57536825524022e-09,9.46647099537982e-10,9.54722684013347e-10,9.83847553291255e-10,1.51951511275023e-09,1.54229348297748e-09,1.57410504814237e-09
192,1.0466719164927e-09,1.04734818239179e-09,1.63466439711137e-09,1.65211157506953e-09,9.74877883874708e-10,9.83021459368368e-10,1.0133574473444e-09,1.58177729812347e-09,1.60522885810998e-09,1.63799420984669e-09
208,1.07697654185817e-09,1.07855918505953e-09,1.69439937818382e-09,1.7125602817494e-09,1.00630950220757e-09,1.01482912638535e-09,1.04612157817516e-09,1.63813790381369e-09,1.66118367997309e-09,1.69528848727958e-09
224,1.11135006412657e-09,1.11338198382821e-09,1.76489075010849e-09,1.78593899892022e-09,1.03442081598772e-09,1.0432867113625e-09,1.0757599579874e-09,1.70500427923683e-09,1.72786961156461e-09,1.76300810882201e-09
240,1.14142995786129e-09,1.14408287901845e-09,1.82550205363168e-09,1.84647348002841e-09,1.06191857147548e-09,1.07116123675058e-09,1.10452511981958e-09,1.7615359620543e-09,1.78456234778795e-09,1.82098413408217e-09
256,1.17098157357631e-09,1.17505735555457e-09,1.89098448006643e-09,1.91267455123779e-09,1.08890699533953e-09,1.09864298342417e-09,1.13266405836576e-09,1.82383595117678e-09,1.84508136589494e-09,1.88273098224981e-09
272,1.20651731396508e-09,1.21131653288172e-09,1.95742535130017e-09,1.98205510807948e-09,1.12225604343745e-09,1.13207982320339e-09,1.16785324589246e-09,1.88610137109541e-09,1.90968606968721e-09,1.94903346859333e-09
288,1.23364561065825e-09,1.24123179415034e-09,2.01734117857698e-09,2.04632481356048e-09,1.14715068924758e-09,1.15725625692556e-09,1.19361161366933e-09,1.94275830831379e-09,1.96641479022801e-09,2.00649799767054e-09
304,1.26086458588433e-09,1.27180387575593e-09,2.07786493169351e-09,2.11211622717894e-09,1.17195500819219e-09,1.18204058943937e-09,1.21977667089138e-09,1.99509690843109e-09,2.0179809404744e-09,2.05953342331366e-09
320,1.29148802185845e-09,1.3058807184216e-09,2.14186577348246e-09,2.18154554583546e-09,1.19686933446262e-09,1.20708645024647e-09,1.24575697656307e-09,2.06116118621909e-09,2.08437772658136e-09,2.12516988164435e-09
336,1.31873074622411e-09,1.33579701780445e-09,2.19969806880587e-09,2.24419906383173e-09,1.22508558520012e-09,1.23511125086496e-09,1.27476148382657e-09,2.11527390786757e-09,2.13875928587384e-09,2.18079052116722e-09
