learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes)
10000.0,0.320283845,1.9156690936328636E-10,10000.0,85.5,70.98955624024649,10000.0,2312.0
20000.0,0.423493373,2.5329818493169217E-10,20000.0,86.2,72.44585010542457,20000.0,2312.0
30000.0,0.481668523,2.8809367606002427E-10,30000.0,85.9,71.79661559387127,30000.0,2312.0
40000.0,0.532449879,3.184668203008672E-10,40000.0,85.2,70.36479337452893,40000.0,2312.0
50000.0,0.578786209,3.4618132313299514E-10,50000.0,84.7,69.3713315663461,50000.0,2312.0
60000.0,0.624454961,3.734965368463762E-10,60000.0,84.8,69.60826655149799,60000.0,2312.0
70000.0,0.670727611,4.011729516482188E-10,70000.0,84.5,68.97890565584596,70000.0,2312.0
80000.0,0.716479359,4.2853780660157407E-10,80000.0,85.39999999999999,70.80934101087651,80000.0,2312.0
90000.0,0.762160679,4.5586053743751517E-10,90000.0,85.7,71.41714971017389,90000.0,2312.0
100000.0,0.808348645,4.834863013794853E-10,100000.0,87.8,75.57655349135169,100000.0,2312.0
110000.0,0.851216222,5.091260873567727E-10,110000.0,85.6,71.25232077618733,110000.0,2312.0
120000.0,0.892914768,5.340666571259499E-10,120000.0,87.4,74.81933874784167,120000.0,2312.0
130000.0,0.934442418,5.589050112540523E-10,130000.0,85.6,71.19550649901385,130000.0,2312.0
140000.0,0.976055734,5.837946035919918E-10,140000.0,87.1,74.17624214277136,140000.0,2312.0
150000.0,1.018289462,6.090552743069E-10,150000.0,88.2,76.35763287811758,150000.0,2312.0
160000.0,1.05982909,6.33900792669091E-10,160000.0,83.6,67.13268774450073,160000.0,2312.0
170000.0,1.10132055,6.587175009772183E-10,170000.0,86.5,73.00993234489708,170000.0,2312.0
180000.0,1.142825816,6.835424668755797E-10,180000.0,85.39999999999999,70.7733452909053,180000.0,2312.0
190000.0,1.184308496,7.083539237247574E-10,190000.0,86.0,71.96939057450736,190000.0,2312.0
200000.0,1.227322118,7.340810615610747E-10,200000.0,86.5,73.00345555768861,200000.0,2312.0
210000.0,1.268874454,7.589341807820732E-10,210000.0,86.7,73.40425531914893,210000.0,2312.0
220000.0,1.310290084,7.837055339498654E-10,220000.0,86.1,72.21333759795297,220000.0,2312.0
230000.0,1.351649656,8.084433579279318E-10,230000.0,86.5,73.00194386004208,230000.0,2312.0
240000.0,1.393692634,8.335899380056396E-10,240000.0,87.2,74.41361195843811,240000.0,2312.0
250000.0,1.435063398,8.583344560985765E-10,250000.0,85.7,71.38397502601457,250000.0,2312.0
260000.0,1.476461236,8.830951675855452E-10,260000.0,83.7,67.34252284019875,260000.0,2312.0
270000.0,1.517891684,9.078753836370177E-10,270000.0,85.1,70.15272191150783,270000.0,2312.0
280000.0,1.559279246,9.326299488834208E-10,280000.0,88.7,77.3971068296742,280000.0,2312.0
290000.0,1.601273416,9.577473361127905E-10,290000.0,84.89999999999999,69.8318575584183,290000.0,2312.0
300000.0,1.64266944,9.825069626172382E-10,300000.0,83.8,67.63042739824564,300000.0,2312.0
310000.0,1.684089454,1.0072809379258087E-9,310000.0,84.39999999999999,68.82531384515774,310000.0,2312.0
320000.0,1.725571568,1.0320920562413002E-9,320000.0,85.1,70.16085103655996,320000.0,2312.0
330000.0,1.767667616,1.0572703783379659E-9,330000.0,85.1,70.22786671675311,330000.0,2312.0
340000.0,1.8091932,1.0821074967583019E-9,340000.0,86.2,72.42084983752282,340000.0,2312.0
350000.0,1.850685229,1.1069245453944634E-9,350000.0,85.3,70.55335651672249,350000.0,2312.0
360000.0,1.891645935,1.1314238012147445E-9,360000.0,85.3,70.56538489263373,360000.0,2312.0
370000.0,1.932877257,1.1560849168089527E-9,370000.0,85.8,71.61986609373439,370000.0,2312.0
380000.0,1.977844946,1.1829808134875362E-9,380000.0,85.9,71.79255323405378,380000.0,2312.0
390000.0,2.02091921,1.2087442222775683E-9,390000.0,86.4,72.83422887162175,390000.0,2312.0
400000.0,2.06473803,1.2349529619639118E-9,400000.0,84.0,67.96925048046123,400000.0,2312.0
410000.0,2.109396814,1.2616640976029965E-9,410000.0,83.89999999999999,67.74012567324954,410000.0,2312.0
420000.0,2.151887992,1.2870787532958719E-9,420000.0,86.3,72.59276448982531,420000.0,2312.0
430000.0,2.19702779,1.314077591130303E-9,430000.0,83.89999999999999,67.7465883503081,430000.0,2312.0
440000.0,2.241143006,1.3404636100224322E-9,440000.0,87.4,74.82094897045658,440000.0,2312.0
450000.0,2.285331816,1.366893646667401E-9,450000.0,87.5,75.01159462009628,450000.0,2312.0
460000.0,2.329635436,1.3933923530164692E-9,460000.0,87.4,74.76719735656353,460000.0,2312.0
470000.0,2.37382131,1.419820633592705E-9,470000.0,89.2,78.39507407688954,470000.0,2312.0
480000.0,2.418987306,1.446835140871505E-9,480000.0,85.2,70.4132548618219,480000.0,2312.0
490000.0,2.463461572,1.4734359133326346E-9,490000.0,86.2,72.4039738277688,490000.0,2312.0
500000.0,2.504437036,1.4979439961496328E-9,500000.0,86.0,72.01600684408518,500000.0,2312.0
510000.0,2.54223378,1.520550835505128E-9,510000.0,83.0,65.93527702635006,510000.0,2312.0
520000.0,2.579921368,1.5430923869046901E-9,520000.0,84.1,68.30724827184807,520000.0,2312.0
530000.0,2.617591246,1.5656233456689452E-9,530000.0,80.80000000000001,61.5580213593244,530000.0,2312.0
540000.0,2.655237616,1.588140243921015E-9,540000.0,83.89999999999999,67.94973882023187,540000.0,2312.0
550000.0,2.692904412,1.6106693592915932E-9,550000.0,81.2,62.52471773936341,550000.0,2312.0
560000.0,2.730715574,1.6332848222843475E-9,560000.0,83.0,65.54170467213945,560000.0,2312.0
570000.0,2.768363368,1.6558025722536777E-9,570000.0,81.69999999999999,63.46138487341266,570000.0,2312.0
580000.0,2.806058024,1.6783483511375057E-9,580000.0,84.0,68.02046690118324,580000.0,2312.0
590000.0,2.843620212,1.700814898783962E-9,590000.0,82.19999999999999,64.32465366854797,590000.0,2312.0
600000.0,2.881149296,1.723261646396584E-9,600000.0,84.5,69.01957962567657,600000.0,2312.0
610000.0,2.918792078,1.745776398608254E-9,610000.0,82.89999999999999,65.9487359214949,610000.0,2312.0
620000.0,2.956345026,1.768237419662376E-9,620000.0,84.5,68.96722939424032,620000.0,2312.0
630000.0,2.99421244,1.7908865278793704E-9,630000.0,83.6,67.11581649021494,630000.0,2312.0
640000.0,3.031811792,1.813375303910838E-9,640000.0,85.2,70.38056965369282,640000.0,2312.0
650000.0,3.06936153,1.8358344050124285E-9,650000.0,84.0,68.04920422549274,650000.0,2312.0
660000.0,3.106922526,1.858300239704549E-9,660000.0,82.6,65.06935940417159,660000.0,2312.0
670000.0,3.14449748,1.880774422900544E-9,670000.0,84.89999999999999,69.75887206600977,670000.0,2312.0
680000.0,3.1820775,1.903251636152466E-9,680000.0,83.3,66.50353016688061,680000.0,2312.0
690000.0,3.219644642,1.9257211468658513E-9,690000.0,82.69999999999999,65.67487559622542,690000.0,2312.0
700000.0,3.257228518,1.9482006664532756E-9,700000.0,82.19999999999999,64.3714971977582,700000.0,2312.0
