learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,negative weights,KL-div,L1-Diff
7.0,0.010443946,1.453382540576988E-10,7.0,42.857142857142854,12.500000000000005,7.0,53792.0,10.0,0.0,0.0,0.0
14.0,0.027919368,3.996300717732973E-10,14.0,64.28571428571429,36.36363636363637,14.0,56248.0,10.0,0.0,0.0,0.0
21.0,0.037800396,5.478095550379819E-10,21.0,66.66666666666666,32.25806451612903,21.0,57968.0,10.0,0.0,0.0,0.0
28.0,0.047537861,6.939973371393151E-10,28.0,75.0,48.95833333333333,28.0,58032.0,10.0,0.0,0.0,0.0
35.0,0.055588339,8.149418251092236E-10,35.0,71.42857142857143,41.27516778523491,35.0,58072.0,10.0,0.0,0.0,0.0
42.0,0.062700517,9.252490407849352E-10,42.0,71.42857142857143,40.845070422535215,42.0,59952.0,10.0,0.0,0.0,0.0
49.0,0.067362392,9.976301610635387E-10,49.0,71.42857142857143,39.92994746059544,49.0,60016.0,10.0,0.0,0.0,0.0
56.0,0.071170384,1.0568561919199096E-9,56.0,73.21428571428571,44.44444444444444,56.0,60120.0,10.0,0.0,0.0,0.0
63.0,0.074216365,1.10428103123895E-9,63.0,71.42857142857143,40.37854889589906,63.0,60184.0,10.0,0.0,0.0,0.0
70.0,0.077685667,1.1583111879333025E-9,70.0,71.42857142857143,40.476190476190474,70.0,60200.0,10.0,0.0,0.0,0.0
77.0,0.081060533,1.2123373936675488E-9,77.0,70.12987012987013,37.57490306661967,77.0,61880.0,10.0,0.0,0.0,0.0
84.0,0.084409792,1.2659675355876483E-9,84.0,72.61904761904762,43.44262295081966,84.0,61896.0,10.0,0.0,0.0,0.0
91.0,0.087278876,1.3119088563695547E-9,91.0,73.62637362637363,46.180384425825544,91.0,61896.0,10.0,0.0,0.0,0.0
98.0,0.090815813,1.3688077220134434E-9,98.0,72.44897959183673,43.91691394658755,98.0,62184.0,10.0,0.0,0.0,0.0
105.0,0.094527818,1.4287149741686877E-9,105.0,73.33333333333333,45.55555555555556,105.0,62384.0,10.0,0.0,0.0,0.0
112.0,0.097521839,1.4770348366163667E-9,112.0,75.0,48.674304418985265,112.0,62384.0,10.0,0.0,0.0,0.0
119.0,0.101079281,1.5344476296814776E-9,119.0,74.78991596638656,48.2608695652174,119.0,62384.0,10.0,0.0,0.0,0.0
126.0,0.10451889,1.5899658598792217E-9,126.0,76.19047619047619,50.88357588357588,126.0,62392.0,10.0,0.0,0.0,0.0
133.0,0.107603734,1.6397578796454596E-9,133.0,76.69172932330827,51.53403079816621,133.0,62392.0,10.0,0.0,0.0,0.0
140.0,0.111042181,1.6952715866288371E-9,140.0,75.71428571428571,49.70414201183432,140.0,62408.0,10.0,0.0,0.0,0.0
147.0,0.114461292,1.7504872664271123E-9,147.0,75.51020408163265,49.32005362957287,147.0,62424.0,10.0,0.0,0.0,0.0
154.0,0.11742241,1.7983128844988008E-9,154.0,74.67532467532467,47.545851528384276,154.0,62432.0,10.0,0.0,0.0,0.0
161.0,0.121208566,1.8611093873572011E-9,161.0,74.53416149068323,47.58198999444135,161.0,64112.0,10.0,0.0,0.0,0.0
168.0,0.124503139,1.9158207676104365E-9,168.0,75.0,49.07621247113163,168.0,64192.0,10.0,0.0,0.0,0.0
175.0,0.127292452,1.9621415394337633E-9,175.0,75.42857142857143,49.8834498834499,175.0,64192.0,10.0,0.0,0.0,0.0
182.0,0.131139814,2.0260328192305227E-9,182.0,74.72527472527473,48.26989619377163,182.0,64192.0,10.0,0.0,0.0,0.0
189.0,0.134574447,2.0830701081578926E-9,189.0,74.60317460317461,47.621247113163975,189.0,64192.0,10.0,0.0,0.0,0.0
196.0,0.138019451,2.1403651808657576E-9,196.0,73.9795918367347,46.28116938950989,196.0,64288.0,10.0,0.0,0.0,0.0
