learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
11590.0,0.757206217,1.0978738046429227E-8,11590.0,77.5,47.15133977225751,11590.0,58688.0,10.0,34.0,66347.0,39922.400497576404,3288.0,0.0
11780.0,0.768471896,1.115027028081939E-8,11780.0,76.8,45.27888897275267,11780.0,58856.0,10.0,34.0,66685.3,39950.16073255108,3288.0,0.0
11970.0,0.779610364,1.1319865589164616E-8,11970.0,76.7,43.635396003677,11970.0,58856.0,10.0,34.0,67006.8,39976.03656464429,3288.0,0.0
12160.0,0.790554428,1.148489274212677E-8,12160.0,77.10000000000001,42.99512097978692,12160.0,58288.0,10.0,35.0,67288.6,39996.82901436618,3231.2,56.79999999999999
12350.0,0.801273747,1.1646996812174721E-8,12350.0,76.0,40.731667563923374,12350.0,58456.0,10.0,35.0,67543.1,40015.1592745244,3231.2,56.79999999999999
12540.0,0.811921031,1.1808011525082923E-8,12540.0,76.6,40.26955278742086,12540.0,58456.0,10.0,35.0,67775.3,40030.78727431065,3231.2,56.79999999999999
12730.0,0.823331823,1.1981068403596682E-8,12730.0,76.2,39.604638769761706,12730.0,58624.0,10.0,35.0,68012.59999999999,40043.437079473806,3231.2,56.79999999999999
12920.0,0.834124526,1.2146337202052692E-8,12920.0,77.0,42.155245261760086,12920.0,59192.0,10.0,35.0,68234.4,40053.761059411685,3288.0,0.0
13110.0,0.844920825,1.2311661066102487E-8,13110.0,75.7,40.43300060792656,13110.0,59192.0,10.0,35.0,68442.8,40064.69741965972,3288.0,0.0
13300.0,0.855747317,1.2478388351876704E-8,13300.0,76.6,42.75929549902152,13300.0,59528.0,10.0,35.0,68622.0,40069.75542004495,3288.0,0.0
13490.0,0.866726385,1.2647942467493317E-8,13490.0,75.2,40.84957187492545,13490.0,59696.0,10.0,35.0,68825.79999999999,40078.96366446839,3288.0,0.0
13680.0,0.877567988,1.281537365641859E-8,13680.0,76.1,43.24226764951743,13680.0,59696.0,10.0,35.0,69011.9,40083.19096508327,3288.0,0.0
13870.0,0.888397127,1.2983083011841198E-8,13870.0,76.8,44.52521233453211,13870.0,59864.0,10.0,35.0,69183.4,40087.40930522256,3288.0,0.0
14060.0,0.899713093,1.3153413675193575E-8,14060.0,76.1,43.457112574759634,14060.0,58184.0,10.0,37.0,80296.79999999999,42839.17379138968,3288.0,0.0
14250.0,0.910767624,1.332010657631896E-8,14250.0,75.3,41.96428571428571,14250.0,58288.0,10.0,38.0,84702.1,44388.98616234787,3248.0,40.0
14440.0,0.921773339,1.3487498355706537E-8,14440.0,77.3,47.74401473296501,14440.0,58792.0,10.0,38.0,85724.9,44753.71758424097,3248.0,40.0
14630.0,0.932929147,1.3657172979447581E-8,14630.0,77.7,49.16938675030544,14630.0,58792.0,10.0,38.0,86420.7,44995.908113479236,3248.0,40.0
14820.0,0.943608379,1.3820527380638657E-8,14820.0,76.5,47.45221505684105,14820.0,59128.0,10.0,38.0,87018.2,45202.240659015515,3248.0,40.0
15010.0,0.972253524,1.4261660785296315E-8,15010.0,78.0,51.12240726587633,15010.0,59528.0,10.0,38.0,87446.59999999999,45338.2504944041,3288.0,0.0
15200.0,0.997901924,1.4656644508228124E-8,15200.0,77.0,49.04740806380151,15200.0,59528.0,10.0,38.0,87815.8,45451.352407161656,3288.0,0.0
15390.0,1.009148975,1.4831314824308377E-8,15390.0,76.5,48.189041651601066,15390.0,60032.0,10.0,38.0,88124.0,45537.19536232624,3288.0,0.0
15580.0,1.020575455,1.5008771730415114E-8,15580.0,75.6,46.23300500209338,15580.0,60032.0,10.0,38.0,88424.79999999999,45620.429349579776,3288.0,0.0
15770.0,1.032009567,1.5186347163934266E-8,15770.0,76.2,48.28784981748653,15770.0,60032.0,10.0,38.0,88714.90000000001,45700.18746556492,3288.0,0.0
15960.0,1.043470758,1.536484126610061E-8,15960.0,75.7,46.97101955307262,15960.0,60200.0,10.0,38.0,88973.3,45767.38350641571,3288.0,0.0
16150.0,1.054857022,1.554216847142412E-8,16150.0,78.2,52.02464788732395,16150.0,60200.0,10.0,38.0,89188.40000000001,45818.66075888488,3288.0,0.0
16340.0,1.066268786,1.571989280821549E-8,16340.0,79.2,53.476928582612004,16340.0,60200.0,10.0,38.0,89442.5,45881.98307620929,3288.0,0.0
16530.0,1.077687649,1.5897727703292753E-8,16530.0,79.0,53.276018582794904,16530.0,60200.0,10.0,38.0,89649.5,45929.075286249776,3288.0,0.0
16720.0,1.089101097,1.60764703625006E-8,16720.0,80.5,54.77694598280134,16720.0,60536.0,10.0,38.0,89837.9,45969.93856749091,3288.0,0.0
16910.0,1.100533431,1.6255508789811285E-8,16910.0,78.9,51.09491757987058,16910.0,60536.0,10.0,38.0,90069.3,46022.5862060141,3288.0,0.0
17100.0,1.112237752,1.643321113653688E-8,17100.0,78.0,49.04387785354285,17100.0,58688.0,10.0,40.0,70936.69999999998,49248.33351789683,3288.0,0.0
17290.0,1.123727796,1.660766019537424E-8,17290.0,77.10000000000001,46.76102442018338,17290.0,58688.0,10.0,41.0,73258.7,51290.223752691025,3288.0,0.0
17480.0,1.135205144,1.6783412971432426E-8,17480.0,77.8,49.07509359171989,17480.0,59192.0,10.0,41.0,74431.5,52200.989587097116,3288.0,0.0
17670.0,1.14665054,1.6959173902705728E-8,17670.0,75.8,45.186366354395055,17670.0,59360.0,10.0,41.0,75426.2,52908.99294276709,3288.0,0.0
17860.0,1.158239844,1.713563368024305E-8,17860.0,76.8,46.40249875247196,17860.0,58856.0,10.0,42.0,75951.5,53272.880753145764,3288.0,0.0
18050.0,1.169726085,1.7299232516046617E-8,18050.0,77.0,47.704452852153665,18050.0,55056.0,10.0,43.0,76528.60000000002,53621.19044623227,2976.8,311.2
18240.0,1.180930382,1.7469343184603174E-8,18240.0,77.3,48.81946573835248,18240.0,58688.0,10.0,44.0,85470.10000000002,62462.05477593755,3288.0,0.0
18430.0,1.192309502,1.7641119013401786E-8,18430.0,75.9,46.34954274672531,18430.0,58352.0,10.0,45.0,87140.79999999999,63963.31429565266,3288.0,0.0
18620.0,1.203745133,1.781523895211932E-8,18620.0,76.4,48.20017559262511,18620.0,58856.0,10.0,45.0,88156.90000000001,64746.19540078526,3288.0,0.0
18810.0,1.215197997,1.7990616804373763E-8,18810.0,75.4,46.761774088133066,18810.0,59192.0,10.0,45.0,88911.6,65283.91712362582,3288.0,0.0
19000.0,1.226597646,1.8164188877946388E-8,19000.0,77.0,49.01939922686811,19000.0,58856.0,10.0,46.0,89409.0,65622.5417515455,3288.0,0.0
19020.0,1.230262988,1.821999770252448E-8,19020.0,77.2,49.53966005665723,19020.0,58856.0,10.0,46.0,89455.0,65648.4951116339,3288.0,0.0
