learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,negative weights,KL-div
126.0,0.249811006,2.436234243019587E-9,126.0,70.63492063492063,38.02180271204468,126.0,40688.0,10.0,0.0,0.0
133.0,0.25681725,2.5099820703475006E-9,133.0,70.67669172932331,38.242647934277876,133.0,40688.0,10.0,0.0,0.0
140.0,0.263934988,2.584903485158251E-9,140.0,71.42857142857143,39.28881179531656,140.0,40688.0,10.0,0.0,0.0
147.0,0.270560978,2.654648753292858E-9,147.0,71.42857142857143,38.99209486166007,147.0,40688.0,10.0,0.0,0.0
154.0,0.277581534,2.7285472289431423E-9,154.0,70.12987012987013,36.38649425287356,154.0,40688.0,10.0,0.0,0.0
161.0,0.284511664,2.8045058328948084E-9,161.0,70.80745341614907,38.1730533540322,161.0,42368.0,10.0,0.0,0.0
168.0,0.2917406,2.8837395394220946E-9,168.0,70.23809523809523,36.908517350157716,168.0,42368.0,10.0,0.0,0.0
175.0,0.298193162,2.954463696318368E-9,175.0,70.28571428571428,36.37253530974689,175.0,42368.0,10.0,0.0,0.0
182.0,0.305098868,3.0301545977964998E-9,182.0,70.87912087912088,37.967845659164,182.0,42368.0,10.0,0.0,0.0
189.0,0.312067854,3.1065390880612865E-9,189.0,69.84126984126983,35.886448848419924,189.0,42368.0,10.0,0.0,0.0
196.0,0.319024356,3.182786745797429E-9,196.0,70.40816326530613,36.342255571732565,196.0,42368.0,10.0,0.0,0.0
203.0,0.326168858,3.26109500233084E-9,203.0,69.45812807881774,34.0840054467372,203.0,42368.0,10.0,0.0,0.0
210.0,0.331916926,3.3240974598170988E-9,210.0,70.0,34.85967503692762,210.0,42368.0,10.0,0.0,0.0
217.0,0.33840906,3.395255350838933E-9,217.0,70.50691244239631,35.59039050180873,217.0,42368.0,10.0,0.0,0.0
224.0,0.344993782,3.4674280648471584E-9,224.0,70.53571428571429,35.474860335195544,224.0,42368.0,10.0,0.0,0.0
231.0,0.351360428,3.53721052809308E-9,231.0,70.56277056277057,35.71779341954491,231.0,42368.0,10.0,0.0,0.0
238.0,0.35710058,3.6001262212172155E-9,238.0,70.58823529411765,35.6060606060606,238.0,42368.0,10.0,0.0,0.0
245.0,0.363390256,3.6690650446257663E-9,245.0,70.20408163265306,35.11228821245872,245.0,42368.0,10.0,0.0,0.0
252.0,0.3691379,3.732062854804099E-9,252.0,70.63492063492063,36.359292881032026,252.0,42368.0,10.0,0.0,0.0
259.0,0.37535832,3.800242588689758E-9,259.0,71.04247104247105,36.937960588254384,259.0,42368.0,10.0,0.0,0.0
266.0,0.381701278,3.869765416487224E-9,266.0,71.42857142857143,37.48531139835489,266.0,42368.0,10.0,0.0,0.0
273.0,0.38726999,3.930802018878361E-9,273.0,71.7948717948718,38.576395991000204,273.0,42368.0,10.0,0.0,0.0
280.0,0.39363245,4.000538600919148E-9,280.0,71.78571428571429,38.418708240534514,280.0,42368.0,10.0,0.0,0.0
287.0,0.399127106,4.060763502754271E-9,287.0,72.47386759581882,39.79074275699073,287.0,42368.0,10.0,0.0,0.0
294.0,0.405729172,4.133126317962177E-9,294.0,72.44897959183673,40.126715945089764,294.0,42368.0,10.0,0.0,0.0
301.0,0.411313054,4.1943291931392425E-9,301.0,72.09302325581395,39.09817901531938,301.0,42368.0,10.0,0.0,0.0
308.0,0.417540752,4.262588698503872E-9,308.0,72.40259740259741,39.777327935222665,308.0,42368.0,10.0,0.0,0.0
315.0,0.422844404,4.320720075803498E-9,315.0,72.38095238095238,39.36276136740789,315.0,42368.0,10.0,0.0,0.0
322.0,0.429158638,4.392672345120873E-9,322.0,72.98136645962732,40.811324741178964,322.0,44048.0,10.0,0.0,0.0
329.0,0.435140722,4.460839682449069E-9,329.0,72.64437689969606,40.3216704288939,329.0,44048.0,10.0,0.0,0.0
336.0,0.440687766,4.524049630607995E-9,336.0,72.02380952380952,38.847583643122675,336.0,44048.0,10.0,0.0,0.0
343.0,0.44671864,4.59277294213987E-9,343.0,72.30320699708454,39.90335847734272,343.0,44048.0,10.0,0.0,0.0
350.0,0.452047182,4.653493005579544E-9,350.0,72.0,39.463466290151786,350.0,44048.0,10.0,0.0,0.0
357.0,0.458609962,4.728277518480188E-9,357.0,71.98879551820728,39.329050678087086,357.0,44048.0,10.0,0.0,0.0
364.0,0.463900858,4.788568596372173E-9,364.0,71.7032967032967,38.71052115346891,364.0,44048.0,10.0,0.0,0.0
371.0,0.469923228,4.857195002705686E-9,371.0,71.42857142857143,38.49354061747318,371.0,44048.0,10.0,0.0,0.0
378.0,0.475171492,4.917000278337961E-9,378.0,70.8994708994709,37.4360517604574,378.0,44048.0,10.0,0.0,0.0
385.0,0.481708066,4.9914861673406414E-9,385.0,71.16883116883118,37.996024549134546,385.0,44048.0,10.0,0.0,0.0
392.0,0.486988436,5.051657298840581E-9,392.0,71.68367346938776,39.000728985588516,392.0,44048.0,10.0,0.0,0.0
399.0,0.492909362,5.119127725524206E-9,399.0,71.9298245614035,39.51599805099886,399.0,44048.0,10.0,0.0,0.0
406.0,0.498230084,5.179758678115903E-9,406.0,71.92118226600985,39.572290257722536,406.0,44048.0,10.0,0.0,0.0
413.0,0.50344496,5.2391834891711656E-9,413.0,71.67070217917676,39.034052915126374,413.0,44048.0,10.0,0.0,0.0
420.0,0.509817766,5.311803201018934E-9,420.0,72.14285714285714,39.95601173020527,420.0,44048.0,10.0,0.0,0.0
427.0,0.514940788,5.3701813128631955E-9,427.0,71.89695550351288,39.40397350993378,427.0,44048.0,10.0,0.0,0.0
434.0,0.520944092,5.438590457377332E-9,434.0,72.11981566820278,39.54875100725222,434.0,44048.0,10.0,0.0,0.0
441.0,0.526073886,5.497045737848511E-9,441.0,72.10884353741497,39.60316664996493,441.0,44048.0,10.0,0.0,0.0
448.0,0.532460046,5.569817621852786E-9,448.0,72.32142857142857,39.733992926728725,448.0,44048.0,10.0,0.0,0.0
455.0,0.537704156,5.629575561620292E-9,455.0,72.52747252747253,40.34070049195975,455.0,44048.0,10.0,0.0,0.0
462.0,0.54351061,5.695741551348729E-9,462.0,72.51082251082252,40.05639443411456,462.0,44048.0,10.0,0.0,0.0
469.0,0.54866702,5.754500127770004E-9,469.0,72.70788912579957,40.64347722913247,469.0,44048.0,10.0,0.0,0.0
476.0,0.554484714,5.820794200098346E-9,476.0,72.47899159663865,40.14360313315926,476.0,44048.0,10.0,0.0,0.0
483.0,0.560285678,5.8868976299092144E-9,483.0,72.46376811594203,40.03248602074251,483.0,44048.0,10.0,0.0,0.0
490.0,0.56552578,5.946609897518321E-9,490.0,72.44897959183673,40.22554352737065,490.0,44048.0,10.0,0.0,0.0
497.0,0.571450856,6.014127614485718E-9,497.0,72.63581488933602,40.62752538561541,497.0,44048.0,10.0,0.0,0.0
504.0,0.57756891,6.083844363834292E-9,504.0,72.81746031746032,41.159627773801006,504.0,44048.0,10.0,0.0,0.0
511.0,0.583334342,6.149542897654074E-9,511.0,72.6027397260274,40.550781964134366,511.0,44048.0,10.0,0.0,0.0
518.0,0.588880248,6.212739878019522E-9,518.0,72.77992277992279,40.79376145004133,518.0,44048.0,10.0,0.0,0.0
525.0,0.59439995,6.275638257277506E-9,525.0,72.95238095238096,41.02990033222593,525.0,44048.0,10.0,0.0,0.0
532.0,0.59913062,6.329545420346158E-9,532.0,73.1203007518797,41.39885995994453,532.0,44048.0,10.0,0.0,0.0
539.0,0.604542516,6.3912153233794675E-9,539.0,73.28385899814471,41.61752316764954,539.0,44048.0,10.0,0.0,0.0
546.0,0.609892876,6.4521840083640454E-9,546.0,73.62637362637363,42.30108757870636,546.0,44048.0,10.0,0.0,0.0
553.0,0.615150886,6.512100342094068E-9,553.0,73.41772151898735,41.71392926026572,553.0,44048.0,10.0,0.0,0.0
560.0,0.619596298,6.562756919194424E-9,560.0,73.03571428571428,40.96126455720948,560.0,44048.0,10.0,0.0,0.0
567.0,0.624031704,6.613299475432267E-9,567.0,73.36860670194002,41.759916194466925,567.0,44048.0,10.0,0.0,0.0
574.0,0.62916778,6.6718263408583045E-9,574.0,73.5191637630662,41.95848855774347,574.0,44048.0,10.0,0.0,0.0
581.0,0.633718678,6.723684957205419E-9,581.0,73.66609294320138,42.2821450137326,581.0,44048.0,10.0,0.0,0.0
588.0,0.63880484,6.781643040167787E-9,588.0,73.46938775510205,41.85303514376997,588.0,44048.0,10.0,0.0,0.0
595.0,0.643232842,6.83210122598128E-9,595.0,73.44537815126051,41.74618911884993,595.0,44048.0,10.0,0.0,0.0
602.0,0.648336082,6.8902539170078085E-9,602.0,73.58803986710963,42.06703707738678,602.0,44048.0,10.0,0.0,0.0
609.0,0.652955394,6.9428921279269766E-9,609.0,73.89162561576354,42.676075515483745,609.0,44048.0,10.0,0.0,0.0
616.0,0.658036884,7.00079697228554E-9,616.0,74.02597402597402,42.72697689554183,616.0,44048.0,10.0,0.0,0.0
623.0,0.66248828,7.051521738556522E-9,623.0,74.15730337078652,43.2646458247309,623.0,44048.0,10.0,0.0,0.0
630.0,0.667731696,7.111271770021151E-9,630.0,74.28571428571429,43.31133773245351,630.0,44048.0,10.0,0.0,0.0
637.0,0.67239408,7.166427149395973E-9,637.0,74.41130298273156,43.59432634901319,637.0,45728.0,10.0,0.0,0.0
644.0,0.677566454,7.227615642286834E-9,644.0,74.53416149068323,43.75665658416052,644.0,45728.0,10.0,0.0,0.0
651.0,0.681984834,7.279884486964176E-9,651.0,74.50076804915514,43.747267162221235,651.0,45728.0,10.0,0.0,0.0
658.0,0.68643409,7.3325185905935E-9,658.0,74.62006079027356,44.01740317699684,658.0,45728.0,10.0,0.0,0.0
665.0,0.691510376,7.392570375291007E-9,665.0,74.43609022556392,43.73158397706458,665.0,45728.0,10.0,0.0,0.0
672.0,0.696070744,7.446518919025028E-9,672.0,74.55357142857143,43.996724954675706,672.0,45728.0,10.0,0.0,0.0
679.0,0.701137342,7.506456095977787E-9,679.0,74.52135493372607,43.98785029349075,679.0,45728.0,10.0,0.0,0.0
686.0,0.705606876,7.55933008563601E-9,686.0,74.34402332361516,43.710196279546835,686.0,45728.0,10.0,0.0,0.0
693.0,0.710816574,7.620960116456776E-9,693.0,74.31457431457432,43.59722361935418,693.0,45728.0,10.0,0.0,0.0
700.0,0.715291896,7.673902577381163E-9,700.0,74.14285714285714,43.22459222082811,700.0,45728.0,10.0,0.0,0.0
707.0,0.720544002,7.736034289172123E-9,707.0,73.83309759547383,42.495812321666435,707.0,45728.0,10.0,0.0,0.0
714.0,0.725105204,7.789992699014641E-9,714.0,73.94957983193278,42.75689655172415,714.0,45728.0,10.0,0.0,0.0
721.0,0.730194678,7.850200495988955E-9,721.0,73.50901525658807,41.794135921181095,721.0,45728.0,10.0,0.0,0.0
728.0,0.734618614,7.90253506740348E-9,728.0,73.48901098901099,41.702487842928996,728.0,45728.0,10.0,0.0,0.0
735.0,0.739731512,7.963019967166083E-9,735.0,73.19727891156462,41.11942028278292,735.0,45728.0,10.0,0.0,0.0
742.0,0.744882883,8.023959997374975E-9,742.0,73.45013477088949,41.417452849093046,742.0,45728.0,10.0,0.0,0.0
749.0,0.749331407,8.076585441542165E-9,749.0,73.69826435246995,42.12768127140016,749.0,45728.0,10.0,0.0,0.0
756.0,0.754431091,8.136914021451436E-9,756.0,73.4126984126984,41.45360395764944,756.0,45728.0,10.0,0.0,0.0
763.0,0.758863675,8.189350897549751E-9,763.0,73.65661861074705,42.047348234360534,763.0,45728.0,10.0,0.0,0.0
768.0,0.763847567,8.248309673580027E-9,768.0,73.69791666666666,42.11343283582089,768.0,45728.0,10.0,0.0,0.0
