"time","bagging","boosting","bagging_adwin","boosting_adwin","pame1","pame2","pame3","pame1adwin","pame2adwin","pame3adwin"
57,2.82270002006243e-08,2.90458589227084e-08,3.21066199077542e-08,2.99794839329273e-08,2.87930185990284e-08,2.92917775566048e-08,2.87241163474197e-08,3.05774213214715e-08,3.01952864719099e-08,3.04819235188431e-08
114,3.78371153787399e-08,3.9555608548315e-08,4.30388205914406e-08,4.11853304242094e-08,3.8410594880792e-08,3.90708831843817e-08,3.83830905978299e-08,4.10181225473558e-08,4.0666377177164e-08,4.10276251651843e-08
171,4.08410323917742e-08,4.41408371750679e-08,4.68214745351672e-08,4.62229407932237e-08,4.11978803177178e-08,4.18297598392475e-08,4.11501981649175e-08,4.44641020778525e-08,4.41508447083748e-08,4.45190583035847e-08
228,4.75102993246292e-08,4.98669614162793e-08,5.44716599286803e-08,5.25578461034968e-08,4.76466653296103e-08,4.82300861715236e-08,4.75820105277043e-08,5.17462544908333e-08,5.14326435441689e-08,5.19165780966315e-08
285,5.06070450945074e-08,5.31724647390677e-08,5.82986756799867e-08,5.63155193854744e-08,5.05733986254533e-08,5.11298429813608e-08,5.04984729243442e-08,5.52890903254391e-08,5.49987554879238e-08,5.55815067915205e-08
342,5.33432557056596e-08,5.64736821936402e-08,6.18435542602754e-08,6.00790289042766e-08,5.3122024568518e-08,5.36456165946565e-08,5.30497265570404e-08,5.83914635503085e-08,5.81081795283448e-08,5.88079489074482e-08
399,5.72676767790566e-08,6.05488136670573e-08,6.65597148020731e-08,6.46578654055173e-08,5.68462059013959e-08,5.736388435442e-08,5.68260757550473e-08,6.27317187912141e-08,6.25204092782943e-08,6.32986008698493e-08
456,6.01937675719212e-08,6.37569903910657e-08,7.0162417583002e-08,6.83276939974601e-08,5.95126914772805e-08,5.99967237466036e-08,5.95407205412164e-08,6.59133267572232e-08,6.5738313777484e-08,6.65323618720141e-08
513,6.28512011020631e-08,6.65506817957966e-08,7.3484299738047e-08,7.16082160079355e-08,6.18763647115231e-08,6.23328214379027e-08,6.18777486927187e-08,6.8743304898238e-08,6.85737879615939e-08,6.94390358677755e-08
570,6.55711565826337e-08,6.95693495567764e-08,7.67547078614723e-08,7.50538948641593e-08,6.41514923628834e-08,6.45940910631377e-08,6.41189325834273e-08,7.15849747230237e-08,7.14561249910378e-08,7.2277958577714e-08
627,6.83404918491592e-08,7.26007298934418e-08,7.99699652635016e-08,7.84700841773922e-08,6.64220005933527e-08,6.68593132814227e-08,6.63860350007522e-08,7.41719238701173e-08,7.40809000561552e-08,7.49200822621336e-08
684,7.07536657277991e-08,7.52878606123519e-08,8.27612556721229e-08,8.14594964335486e-08,6.8359733700297e-08,6.87832347255821e-08,6.8316966061588e-08,7.63847884997767e-08,7.6326254475274e-08,7.72197663702319e-08
741,7.31263824476798e-08,7.80318283723088e-08,8.56119600745166e-08,8.45626219236726e-08,7.02856318549398e-08,7.07031231504886e-08,7.02422204517863e-08,7.85981301574616e-08,7.85660519208759e-08,7.95086909021685e-08
798,7.58588372855137e-08,8.08680489834522e-08,8.87119685331525e-08,8.77130642498657e-08,7.24998031861252e-08,7.28903894330603e-08,7.24820788477071e-08,8.1057722925283e-08,8.10711366401364e-08,8.2034718952568e-08
855,7.83116944969197e-08,8.36926523692285e-08,9.15370874590054e-08,9.08456256430968e-08,7.44852077420884e-08,7.48635152733202e-08,7.4471783721774e-08,8.32947559254741e-08,8.33291363317354e-08,8.44011994514449e-08
912,8.06502209853132e-08,8.63625820091988e-08,9.42395855570833e-08,9.38515172373876e-08,7.63955208361728e-08,7.675481549477e-08,7.63339042523545e-08,8.54235025564209e-08,8.54848696772506e-08,8.65694565456692e-08
969,8.29334968885034e-08,8.91999214663067e-08,9.69569619335441e-08,9.69904695831612e-08,7.82602055433393e-08,7.86126040098609e-08,7.81916816497056e-08,8.74900111343505e-08,8.76032179032018e-08,8.87631202935759e-08
1026,8.53419551542401e-08,9.18550779505115e-08,9.96978251646376e-08,9.99684854085619e-08,8.02986982530852e-08,8.06233738074741e-08,8.02156905465035e-08,8.97405027977336e-08,8.98844583548688e-08,9.10572517098238e-08
1083,8.74677944460759e-08,9.43806824244269e-08,1.0216347961682e-07,1.02716975293246e-07,8.20725859167841e-08,8.23863579252652e-08,8.19849557141918e-08,9.16806498251731e-08,9.18523784123444e-08,9.30892792714884e-08
1140,8.95962778599808e-08,9.68665672106337e-08,1.04572962725324e-07,1.05439152716584e-07,8.38238157450242e-08,8.41143956751666e-08,8.37351177663149e-08,9.36074961073573e-08,9.38076384633697e-08,9.51082289864206e-08
1197,9.1916609749943e-08,9.95390154168796e-08,1.07238228272001e-07,1.0839956102283e-07,8.57334870853192e-08,8.60148345604663e-08,8.56468069763854e-08,9.5714244794916e-08,9.59444279530562e-08,9.73302139436122e-08
1254,9.41056283308069e-08,1.02184256022875e-07,1.09721161260493e-07,1.11230064006485e-07,8.75217180526588e-08,8.77946653657365e-08,8.74367105721972e-08,9.77196309458258e-08,9.79879589674787e-08,9.93795821288476e-08
1311,9.62719754640509e-08,1.04600427199896e-07,1.12196967454019e-07,1.13915018277951e-07,8.92899194655402e-08,8.95517457271409e-08,8.92033583400771e-08,9.96344961822488e-08,9.99281990334392e-08,1.01424000175703e-07
1368,9.8432146284456e-08,1.07143795336315e-07,1.15161391319235e-07,1.16828922816105e-07,9.10532045902229e-08,9.13019304878389e-08,9.09649281394357e-08,1.01591676808815e-07,1.01910171079967e-07,1.03465592090711e-07
1425,1.00791682798341e-07,1.10259742704783e-07,1.17957800024578e-07,1.19790531988181e-07,9.30022991993361e-08,9.32353916623981e-08,9.29473124549331e-08,1.03818706807966e-07,1.04156339537981e-07,1.05764677673914e-07
1482,1.02918094248846e-07,1.1283169979461e-07,1.20378592288126e-07,1.2258402861887e-07,9.47026936353909e-08,9.49269198192283e-08,9.46110604550979e-08,1.05676984992739e-07,1.06046272478973e-07,1.07720852010892e-07
1539,1.05049229936575e-07,1.15338318474628e-07,1.2281067312366e-07,1.25303624979742e-07,9.64066672740215e-08,9.66230291945032e-08,9.63160342172161e-08,1.075517585412e-07,1.0794849075002e-07,1.09685889329641e-07
1596,1.07338728345881e-07,1.18017356672871e-07,1.25406741846792e-07,1.28310677579778e-07,9.83357854336252e-08,9.85321049669385e-08,9.82462703010398e-08,1.0964868750751e-07,1.10054953600094e-07,1.1187562074112e-07
1653,1.10320943851968e-07,1.20623399385326e-07,1.27919613206697e-07,1.3121146730228e-07,1.00095292951386e-07,1.00272257978113e-07,1.00029072322274e-07,1.11548390942191e-07,1.12004208047746e-07,1.13894737756389e-07
