learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
14.0,0.038786533,3.6443865096403494E-11,14.0,35.714285714285715,-4.132231404958683,14.0,3632.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
28.0,0.044090214,4.1438185582972236E-11,28.0,53.57142857142857,23.206751054852315,28.0,3640.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
42.0,0.046562709,4.3771578530884453E-11,42.0,45.23809523809524,9.380863039399632,42.0,3648.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
56.0,0.048048593,4.517386700751053E-11,56.0,50.0,16.10486891385767,56.0,3648.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
70.0,0.049486093,4.6533468616091544E-11,70.0,51.42857142857142,19.157608695652165,70.0,3656.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
84.0,0.050702325,4.7683792778601253E-11,84.0,52.38095238095239,23.094529640650038,84.0,3656.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
98.0,0.05192552,4.884323414622082E-11,98.0,53.06122448979592,24.514400535833897,98.0,3664.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
112.0,0.05312465,4.997986479558879E-11,112.0,50.89285714285714,20.720720720720706,112.0,3664.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
126.0,0.05431367,5.1106912384016654E-11,126.0,50.79365079365079,20.114531138153183,126.0,3664.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
140.0,0.055619535,5.2344714943319566E-11,140.0,50.0,19.128569070803767,140.0,3664.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
154.0,0.056669614,5.334006321719952E-11,154.0,48.701298701298704,18.523975354942408,154.0,3664.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
168.0,0.057699489,5.431626053526998E-11,168.0,46.42857142857143,15.393654524089307,168.0,3664.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
182.0,0.058784061,5.534430401399732E-11,182.0,45.604395604395606,14.208170650414251,182.0,3664.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
196.0,0.059730393,5.6241312641650443E-11,196.0,46.42857142857143,15.714461236024087,196.0,3664.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
210.0,0.063971122,6.026101238818633E-11,210.0,46.19047619047619,16.428948758584262,210.0,3664.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
224.0,0.065417976,6.163544993640649E-11,224.0,45.982142857142854,16.278495088651376,224.0,3672.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
238.0,0.066291293,6.246505657003987E-11,238.0,44.537815126050425,13.862689186225058,238.0,3672.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
252.0,0.067218727,6.334607159511912E-11,252.0,45.63492063492063,15.320088300220752,252.0,3672.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
266.0,0.068211108,6.428878295959699E-11,266.0,46.2406015037594,15.824647591227958,266.0,3672.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
280.0,0.069126272,6.51581421101259E-11,280.0,45.0,14.17709929741456,280.0,3672.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
294.0,0.069844393,6.584032045470345E-11,294.0,45.57823129251701,15.255458672623767,294.0,3672.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
