learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,negative weights,KL-div,L1-Diff
1.0,0.005511157,5.871768675744533E-11,1.0,0.0,0.0,1.0,41184.0,10.0,0.0,0.0,0.0
2.0,0.017815611,2.1028755945463974E-10,2.0,0.0,0.0,2.0,47616.0,10.0,0.0,0.0,0.0
3.0,0.025439281,3.1532164587328827E-10,3.0,33.33333333333333,0.0,3.0,53256.0,10.0,0.0,0.0,0.0
4.0,0.031493881,3.993520828460653E-10,4.0,25.0,0.0,4.0,53648.0,10.0,0.0,0.0,0.0
5.0,0.036869951,4.798956959694624E-10,5.0,40.0,0.0,5.0,57912.0,10.0,0.0,0.0,0.0
6.0,0.042963286,5.741740440825621E-10,6.0,33.33333333333333,0.0,6.0,59808.0,10.0,0.0,0.0,0.0
7.0,0.048779289,6.655576808585061E-10,7.0,28.57142857142857,0.0,7.0,60736.0,10.0,0.0,0.0,0.0
8.0,0.054430388,7.544321411620412E-10,8.0,37.5,9.090909090909092,8.0,60792.0,10.0,0.0,0.0,0.0
9.0,0.058269117,8.148035783155097E-10,9.0,44.44444444444444,15.09433962264151,9.0,60792.0,10.0,0.0,0.0,0.0
10.0,0.06117682,8.605569023245739E-10,10.0,50.0,19.35483870967742,10.0,60824.0,10.0,0.0,0.0,0.0
11.0,0.064074137,9.061527967225346E-10,11.0,54.54545454545454,22.53521126760562,11.0,60832.0,10.0,0.0,0.0,0.0
12.0,0.067297398,9.577320362979339E-10,12.0,50.0,7.692307692307685,12.0,61856.0,10.0,0.0,0.0,0.0
13.0,0.069686068,9.959658781294192E-10,13.0,53.84615384615385,11.363636363636358,13.0,61872.0,10.0,0.0,0.0,0.0
14.0,0.072583942,1.0424221770320501E-9,14.0,50.0,0.0,14.0,61968.0,10.0,0.0,0.0,0.0
15.0,0.075533613,1.0897088422357207E-9,15.0,53.333333333333336,3.669724770642203,15.0,61968.0,10.0,0.0,0.0,0.0
16.0,0.078475532,1.1381620196687678E-9,16.0,56.25,12.5,16.0,63664.0,10.0,0.0,0.0,0.0
17.0,0.080878378,1.1777416796050965E-9,17.0,58.82352941176471,15.602836879432616,17.0,63672.0,10.0,0.0,0.0,0.0
18.0,0.083892014,1.2274072156494688E-9,18.0,61.111111111111114,22.222222222222232,18.0,63704.0,10.0,0.0,0.0,0.0
19.0,0.086831893,1.2758754695641497E-9,19.0,63.1578947368421,24.858757062146882,19.0,63728.0,10.0,0.0,0.0,0.0
20.0,0.089829747,1.325349162115405E-9,20.0,65.0,27.083333333333336,20.0,63792.0,10.0,0.0,0.0,0.0
21.0,0.092247459,1.365248750342677E-9,21.0,66.66666666666666,28.985507246376795,21.0,63792.0,10.0,0.0,0.0,0.0
22.0,0.095214396,1.4142122185292342E-9,22.0,68.18181818181817,30.630630630630623,22.0,63792.0,10.0,0.0,0.0,0.0
23.0,0.098196998,1.4634527252055703E-9,23.0,69.56521739130434,35.85657370517927,23.0,63816.0,10.0,0.0,0.0,0.0
24.0,0.101102983,1.5114644285291432E-9,24.0,70.83333333333334,37.31343283582089,24.0,63864.0,10.0,0.0,0.0,0.0
25.0,0.103404942,1.5495061464504234E-9,25.0,72.0,38.596491228070164,25.0,63880.0,10.0,0.0,0.0,0.0
26.0,0.106242438,1.5963980426287485E-9,26.0,73.07692307692307,39.73509933774833,26.0,63880.0,10.0,0.0,0.0,0.0
27.0,0.109179867,1.6449596497064662E-9,27.0,74.07407407407408,40.75235109717867,27.0,63904.0,10.0,0.0,0.0,0.0
28.0,0.111481618,1.6830646222995386E-9,28.0,71.42857142857143,36.000000000000014,28.0,63992.0,10.0,0.0,0.0,0.0
29.0,0.113858873,1.7224195467121897E-9,29.0,72.41379310344827,36.95652173913043,29.0,63992.0,10.0,0.0,0.0,0.0
30.0,0.116264405,1.7622425905304648E-9,30.0,73.33333333333333,37.82383419689118,30.0,63992.0,10.0,0.0,0.0,0.0
31.0,0.118637594,1.8015302032232281E-9,31.0,74.19354838709677,42.05607476635514,31.0,63992.0,10.0,0.0,0.0,0.0
32.0,0.120640661,1.8346946746110914E-9,32.0,75.0,45.53191489361702,32.0,64000.0,10.0,0.0,0.0,0.0
33.0,0.123038526,1.8743957555956307E-9,33.0,75.75757575757575,46.34146341463415,33.0,64000.0,10.0,0.0,0.0,0.0
34.0,0.125396607,1.913443019325948E-9,34.0,76.47058823529412,47.081712062256784,34.0,64008.0,10.0,0.0,0.0,0.0
35.0,0.127763769,1.952640654566801E-9,35.0,77.14285714285715,47.761194029850756,35.0,64008.0,10.0,0.0,0.0,0.0
36.0,0.129647065,1.9846445064971014E-9,36.0,77.77777777777779,48.38709677419356,36.0,65688.0,10.0,0.0,0.0,0.0
37.0,0.13209112,2.026177634762393E-9,37.0,78.37837837837837,51.31578947368421,37.0,65688.0,10.0,0.0,0.0,0.0
38.0,0.134454099,2.0663329953803782E-9,38.0,78.94736842105263,51.8987341772152,38.0,65688.0,10.0,0.0,0.0,0.0
39.0,0.136791868,2.1060744638223615E-9,39.0,79.48717948717949,52.43902439024388,39.0,65712.0,10.0,0.0,0.0,0.0
40.0,0.138647136,2.1376135400413637E-9,40.0,80.0,52.94117647058824,40.0,65712.0,10.0,0.0,0.0,0.0
41.0,0.141002748,2.1776583348690633E-9,41.0,80.48780487804879,53.40909090909092,41.0,65712.0,10.0,0.0,0.0,0.0
42.0,0.143341032,2.217418236829754E-9,42.0,80.95238095238095,53.846153846153854,42.0,65728.0,10.0,0.0,0.0,0.0
43.0,0.145659156,2.2568353405574128E-9,43.0,81.3953488372093,54.25531914893617,43.0,65728.0,10.0,0.0,0.0,0.0
44.0,0.147496839,2.2880830828824803E-9,44.0,81.81818181818183,54.63917525773198,44.0,65728.0,10.0,0.0,0.0,0.0
45.0,0.149801532,2.3272718074897095E-9,45.0,82.22222222222221,55.00000000000001,45.0,65728.0,10.0,0.0,0.0,0.0
46.0,0.152093769,2.366248731760101E-9,46.0,82.6086956521739,55.33980582524273,46.0,65728.0,10.0,0.0,0.0,0.0
47.0,0.154403009,2.4055147730124494E-9,47.0,82.97872340425532,55.660377358490564,47.0,65728.0,10.0,0.0,0.0,0.0
48.0,0.156259981,2.4370905031905407E-9,48.0,83.33333333333334,55.9633027522936,48.0,65728.0,10.0,0.0,0.0,0.0
49.0,0.158579972,2.4765441546299395E-9,49.0,81.63265306122449,51.90839694656489,49.0,65736.0,10.0,0.0,0.0,0.0
50.0,0.160940882,2.516698558698926E-9,50.0,82.0,52.229299363057315,50.0,65744.0,10.0,0.0,0.0,0.0
51.0,0.163245479,2.55589519014789E-9,51.0,82.35294117647058,52.533609100310215,51.0,65744.0,10.0,0.0,0.0,0.0
52.0,0.165054882,2.586669552231001E-9,52.0,82.6923076923077,52.82258064516129,52.0,65744.0,10.0,0.0,0.0,0.0
53.0,0.167424647,2.6269745623154776E-9,53.0,81.13207547169812,49.13627639155472,53.0,65744.0,10.0,0.0,0.0,0.0
54.0,0.169722273,2.666052630858289E-9,54.0,81.48148148148148,51.871657754010684,54.0,65744.0,10.0,0.0,0.0,0.0
55.0,0.172014856,2.7050449279571574E-9,55.0,81.81818181818183,52.17391304347828,55.0,65744.0,10.0,0.0,0.0,0.0
56.0,0.17382803,2.7358834272830025E-9,56.0,80.35714285714286,49.006622516556284,56.0,65744.0,10.0,0.0,0.0,0.0
57.0,0.176089675,2.7743495302647352E-9,57.0,80.7017543859649,49.312853678253816,57.0,65744.0,10.0,0.0,0.0,0.0
58.0,0.178358186,2.81293241031054E-9,58.0,81.03448275862068,49.60505529225907,58.0,65744.0,10.0,0.0,0.0,0.0
59.0,0.180630147,2.8515786700882017E-9,59.0,79.66101694915254,46.6867469879518,59.0,65752.0,10.0,0.0,0.0,0.0
60.0,0.182382595,2.881387967278974E-9,60.0,80.0,49.15254237288138,60.0,65752.0,10.0,0.0,0.0,0.0
61.0,0.184701132,2.9208264889816443E-9,61.0,80.32786885245902,51.32978723404257,61.0,65752.0,10.0,0.0,0.0,0.0
62.0,0.186988327,2.95973188046159E-9,62.0,80.64516129032258,51.62548764629389,62.0,65752.0,10.0,0.0,0.0,0.0
63.0,0.189310227,2.999227607094993E-9,63.0,80.95238095238095,51.90839694656489,63.0,65752.0,10.0,0.0,0.0,0.0
64.0,0.191204184,3.031443985030055E-9,64.0,81.25,52.179327521793276,64.0,65752.0,10.0,0.0,0.0,0.0
65.0,0.193607579,3.0723259489010606E-9,65.0,81.53846153846153,54.117647058823536,65.0,65752.0,10.0,0.0,0.0,0.0
66.0,0.195997705,3.1129822058955003E-9,66.0,81.81818181818183,54.377880184331794,66.0,65752.0,10.0,0.0,0.0,0.0
67.0,0.198304241,3.1522165895149942E-9,67.0,82.08955223880598,54.62753950338601,67.0,65752.0,10.0,0.0,0.0,0.0
68.0,0.200135475,3.1833925731376646E-9,68.0,80.88235294117648,52.06073752711497,68.0,65808.0,10.0,0.0,0.0,0.0
69.0,0.202489967,3.223476802696371E-9,69.0,81.15942028985508,52.31259968102076,69.0,65808.0,10.0,0.0,0.0,0.0
70.0,0.204783974,3.262531300735557E-9,70.0,81.42857142857143,54.08678102926336,70.0,65808.0,10.0,0.0,0.0,0.0
71.0,0.20706824,3.3014199623734593E-9,71.0,81.69014084507043,54.32953983176646,71.0,65808.0,10.0,0.0,0.0,0.0
72.0,0.208797681,3.330862963263774E-9,72.0,81.94444444444444,55.93220338983049,72.0,65808.0,10.0,0.0,0.0,0.0
73.0,0.211078825,3.3696984741733314E-9,73.0,82.1917808219178,56.1662817551963,73.0,65808.0,10.0,0.0,0.0,0.0
74.0,0.213359801,3.408531124954009E-9,74.0,82.43243243243244,56.391659111514045,74.0,65808.0,10.0,0.0,0.0,0.0
75.0,0.215639678,3.447345065724933E-9,75.0,82.66666666666667,56.608811748998654,75.0,65808.0,10.0,0.0,0.0,0.0
76.0,0.217441645,3.4788059569170913E-9,76.0,82.89473684210526,56.81818181818182,76.0,67488.0,10.0,0.0,0.0,0.0
77.0,0.219792484,3.519849710764571E-9,77.0,83.11688311688312,58.274280950396005,77.0,67488.0,10.0,0.0,0.0,0.0
78.0,0.222083235,3.559844376571063E-9,78.0,83.33333333333334,58.476658476658486,78.0,67488.0,10.0,0.0,0.0,0.0
79.0,0.224365417,3.5996941577622464E-9,79.0,82.27848101265823,56.21536025336502,79.0,67496.0,10.0,0.0,0.0,0.0
80.0,0.226122936,3.630386297448228E-9,80.0,82.5,56.42023346303501,80.0,67504.0,10.0,0.0,0.0,0.0
81.0,0.228408063,3.6702922313722475E-9,81.0,82.71604938271605,56.618209640397865,81.0,67504.0,10.0,0.0,0.0,0.0
82.0,0.230709019,3.710474592395541E-9,82.0,82.92682926829268,56.80963130173061,82.0,67504.0,10.0,0.0,0.0,0.0
83.0,0.23299304,3.750365938896107E-9,83.0,81.92771084337349,54.47897623400364,83.0,67512.0,10.0,0.0,0.0,0.0
84.0,0.234750388,3.781058729369607E-9,84.0,82.14285714285714,54.67625899280576,84.0,67512.0,10.0,0.0,0.0,0.0
85.0,0.237040294,3.82105285976496E-9,85.0,81.17647058823529,52.61324041811848,85.0,67512.0,10.0,0.0,0.0,0.0
86.0,0.239340204,3.86122171404875E-9,86.0,81.3953488372093,52.81207133058984,86.0,67512.0,10.0,0.0,0.0,0.0
87.0,0.241624909,3.90112500688475E-9,87.0,81.60919540229885,53.004726536124245,87.0,67512.0,10.0,0.0,0.0,0.0
88.0,0.243374151,3.931676222804105E-9,88.0,81.81818181818183,54.43365695792881,88.0,67512.0,10.0,0.0,0.0,0.0
89.0,0.245656376,3.9715362014414525E-9,89.0,82.02247191011236,54.62077756532824,89.0,67512.0,10.0,0.0,0.0,0.0
90.0,0.247958157,4.011737733493662E-9,90.0,82.22222222222221,55.93635250917991,90.0,67512.0,10.0,0.0,0.0,0.0
91.0,0.250256717,4.0518830094838304E-9,91.0,81.31868131868131,53.86221294363256,91.0,67512.0,10.0,0.0,0.0,0.0
92.0,0.252020917,4.082695472896513E-9,92.0,81.52173913043478,54.05405405405405,92.0,67512.0,10.0,0.0,0.0,0.0
93.0,0.254294749,4.1224088644091456E-9,93.0,80.64516129032258,52.19874357509994,93.0,67512.0,10.0,0.0,0.0,0.0
94.0,0.256641275,4.163391885904389E-9,94.0,80.85106382978722,52.391671356218325,94.0,67512.0,10.0,0.0,0.0,0.0
95.0,0.258962463,4.203932369026459E-9,95.0,80.0,50.615595075239405,95.0,67512.0,10.0,0.0,0.0,0.0
96.0,0.260836762,4.236667755809095E-9,96.0,80.20833333333334,50.80906148867316,96.0,67512.0,10.0,0.0,0.0,0.0
97.0,0.263175654,4.277517446420259E-9,97.0,80.41237113402062,52.09253964127891,97.0,67512.0,10.0,0.0,0.0,0.0
98.0,0.265487534,4.317895361574159E-9,98.0,79.59183673469387,50.22854240731337,98.0,67512.0,10.0,0.0,0.0,0.0
99.0,0.267802614,4.358329166016644E-9,99.0,79.7979797979798,50.42563845768653,99.0,67512.0,10.0,0.0,0.0,0.0
100.0,0.269586041,4.3894774367267055E-9,100.0,80.0,50.6172839506173,100.0,67512.0,10.0,0.0,0.0,0.0
101.0,0.271896709,4.429834183812555E-9,101.0,79.20792079207921,48.97762809718547,101.0,67512.0,10.0,0.0,0.0,0.0
102.0,0.274243242,4.4708173275656165E-9,102.0,79.41176470588235,49.16943521594684,102.0,67512.0,10.0,0.0,0.0,0.0
103.0,0.276561623,4.511308785302357E-9,103.0,78.64077669902912,47.59481961147087,103.0,67512.0,10.0,0.0,0.0,0.0
