learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,negative weights,KL-div
13.0,0.034886038,3.804236116963956E-10,13.0,46.15384615384615,-28.169014084507026,13.0,42152.0,10.0,0.0,0.0
26.0,0.110975244,1.2432272523144882E-9,26.0,57.692307692307686,13.333333333333334,26.0,43832.0,10.0,0.0,0.0
39.0,0.15548557,1.7672912497280375E-9,39.0,61.53846153846154,19.753086419753092,39.0,45512.0,10.0,0.0,0.0
52.0,0.175889384,2.007525489471025E-9,52.0,67.3076923076923,34.61538461538463,52.0,45512.0,10.0,0.0,0.0
65.0,0.189233824,2.1646427518708837E-9,65.0,67.6923076923077,35.33870203694932,65.0,45512.0,10.0,0.0,0.0
78.0,0.200147708,2.297886041369703E-9,78.0,66.66666666666666,33.37713534822602,78.0,47192.0,10.0,0.0,0.0
91.0,0.21111645,2.4317990704750023E-9,91.0,67.03296703296702,33.89830508474575,91.0,47192.0,10.0,0.0,0.0
104.0,0.222163128,2.5666635893533627E-9,104.0,70.1923076923077,40.25203854707189,104.0,47192.0,10.0,0.0,0.0
117.0,0.233172016,2.7010667450808817E-9,117.0,70.08547008547008,40.01757726673502,117.0,47192.0,10.0,0.0,0.0
130.0,0.244073508,2.83415874555707E-9,130.0,66.92307692307692,33.75207395117326,130.0,47192.0,10.0,0.0,0.0
143.0,0.255581964,2.97466092924277E-9,143.0,65.73426573426573,31.37792576633041,143.0,47192.0,10.0,0.0,0.0
156.0,0.266038424,3.1068642675793833E-9,156.0,64.74358974358975,29.37108989134014,156.0,48872.0,10.0,0.0,0.0
169.0,0.277403326,3.250553239207301E-9,169.0,63.31360946745562,26.59380692167577,169.0,48872.0,10.0,0.0,0.0
182.0,0.28702302,3.3721771597862243E-9,182.0,62.08791208791209,24.047417442845052,182.0,48872.0,10.0,0.0,0.0
195.0,0.296775756,3.4954831598202388E-9,195.0,63.589743589743584,26.950878488893576,195.0,48872.0,10.0,0.0,0.0
208.0,0.30532794,3.6036103151738643E-9,208.0,63.46153846153846,26.597325408618122,208.0,48872.0,10.0,0.0,0.0
221.0,0.314456026,3.7190187269904545E-9,221.0,62.44343891402715,24.46155746818762,221.0,48872.0,10.0,0.0,0.0
234.0,0.324123456,3.8412461843838294E-9,234.0,62.82051282051282,25.25882957632719,234.0,48872.0,10.0,0.0,0.0
247.0,0.332255662,3.944063464920554E-9,247.0,63.56275303643725,26.812405346678077,247.0,48872.0,10.0,0.0,0.0
260.0,0.341681122,4.063231642043425E-9,260.0,63.07692307692307,25.824665676077263,260.0,48872.0,10.0,0.0,0.0
273.0,0.349474632,4.161766714081168E-9,273.0,64.1025641025641,27.78947368421053,273.0,48872.0,10.0,0.0,0.0
286.0,0.358156246,4.271530281574362E-9,286.0,64.33566433566433,28.037890374463455,286.0,48872.0,10.0,0.0,0.0
299.0,0.366383662,4.375551323215994E-9,299.0,64.21404682274247,27.697801080250418,299.0,48872.0,10.0,0.0,0.0
312.0,0.374914108,4.483403640223873E-9,312.0,64.42307692307693,28.101644245142012,312.0,48872.0,10.0,0.0,0.0
325.0,0.383254302,4.592475350859264E-9,325.0,63.69230769230769,26.871591472483868,325.0,50552.0,10.0,0.0,0.0
338.0,0.391919698,4.705800000747872E-9,338.0,63.01775147928994,25.48763712038375,338.0,50552.0,10.0,0.0,0.0
351.0,0.399629032,4.8066214261535134E-9,351.0,63.53276353276354,26.624203821656067,351.0,50552.0,10.0,0.0,0.0
364.0,0.40853796,4.923130948220689E-9,364.0,62.08791208791209,23.740701381509027,364.0,50552.0,10.0,0.0,0.0
377.0,0.41680844,5.0312909504191736E-9,377.0,61.53846153846154,22.56314365446999,377.0,50552.0,10.0,0.0,0.0
