learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
4952.0,5.842969189,8.25325266650749E-6,4952.0,69.19999999999999,35.51763843818695,4952.0,5460016.0,10.0,24.0,32067.699999999997,18163.837334446216,536512.0,209405.8699463795,41.800000000000004,17.94113832632825,21.400000000000002,8.970569163164125,21.400000000000002,8.970569163164125,6.3,1.7130220210039462,0.0,0.0,0.0,0.0,1.0,0.0
9904.0,9.667894723,1.7238226018660385E-5,9904.0,72.3,43.73258147603454,9904.0,9080216.0,10.0,32.0,52297.7,29682.45495314623,897982.3999999999,453796.78963506705,66.6,35.18055018204109,33.8,17.590275091020544,33.8,17.590275091020544,7.7,1.8562207723101136,0.0,0.0,0.0,0.0,1.0,0.0
14856.0,13.998370164,3.186169700343863E-5,14856.0,71.3,40.748998720013205,14856.0,1.3053208E7,10.0,42.0,83884.79999999999,42215.18399522986,1294823.2000000002,577978.466437727,96.39999999999999,43.927263111243846,48.699999999999996,21.963631555621923,48.699999999999996,21.963631555621923,9.2,2.037427571991483,0.0,0.0,0.0,0.0,1.0,0.0
19808.0,18.526686234,5.071932550730941E-5,19808.0,72.8,44.150366923876135,19808.0,1.6097288E7,10.0,50.0,103909.2,55345.39874918842,1598914.4,745699.0981068733,118.6,56.621786148678375,59.8,28.310893074339187,59.8,28.310893074339187,9.700000000000001,2.1294235004912583,0.0,0.0,0.0,0.0,1.0,0.0
24760.0,23.54577109,7.59766590862096E-5,24760.0,74.3,47.98665867914447,24760.0,1.9452048E7,10.0,59.0,123020.0,69374.6624883882,1934059.2,965558.3584829015,142.0,72.87508338093191,71.5,36.437541690465956,71.5,36.437541690465956,10.4,2.1457969252574776,0.0,0.0,0.0,0.0,1.0,0.0
29712.0,29.606791026,1.128438967669889E-4,29712.0,76.9,52.11164827145854,29712.0,2.3512416E7,10.0,65.0,164543.89999999997,104722.95168888346,2339635.2,1284188.3473096823,177.6,101.46528689381627,89.3,50.732643446908135,89.3,50.732643446908135,11.3,2.236316415695934,0.0,0.0,0.0,0.0,1.0,0.0
34664.0,35.820400621,1.5611661685512124E-4,34664.0,76.0,51.35555843818913,34664.0,2.6919848E7,10.0,68.0,195107.2,131343.99091704874,2680023.2,1555110.7312799788,204.4,123.03713983093793,102.7,61.518569915468966,102.7,61.518569915468966,11.6,2.390722810272148,0.0,0.0,0.0,0.0,1.0,0.0
39616.0,47.29166739,2.620812199124947E-4,39616.0,79.0,57.26930511750942,39616.0,3.5706872E7,10.0,75.0,359547.99999999994,187212.62090806448,3558029.6,1905028.0611948955,276.40000000000003,147.5380327614243,138.70000000000002,73.76901638071215,138.70000000000002,73.76901638071215,13.499999999999998,2.5873624493766707,0.0,0.0,0.0,0.0,1.0,0.0
44568.0,61.757192872,4.4077012178334117E-4,44568.0,76.0,51.00520977936013,44568.0,4.774916E7,10.0,91.0,729021.3,447214.6337443217,4760775.2,2148809.0355383623,404.19999999999993,180.34243969613908,202.59999999999997,90.17121984806954,202.59999999999997,90.17121984806954,15.299999999999999,2.777088803445475,0.0,0.0,0.0,0.0,1.0,0.0
49520.0,81.13116898,7.64111559657349E-4,49520.0,78.2,55.20597034553047,49520.0,6.4512664E7,10.0,103.0,1063519.6,606153.2210066324,6435280.0,2621086.1437260527,548.2,227.18552379547032,274.6,113.59276189773516,274.6,113.59276189773516,16.2,2.912806969993797,0.0,0.0,0.0,0.0,1.0,0.0
54472.0,98.066474971,0.0011063132823719629,54472.0,81.10000000000001,60.72384499010825,54472.0,7.810728E7,10.0,112.0,1319916.7000000002,832823.8029709398,7793611.2,3134295.622727905,643.8000000000001,277.53105131578417,322.40000000000003,138.76552565789208,322.40000000000003,138.76552565789208,17.1,2.9228981051917176,0.0,0.0,0.0,0.0,1.0,0.0
59424.0,114.620870973,0.0014871506297040437,59424.0,83.5,66.10712613078952,59424.0,8.892596E7,10.0,115.0,1460327.9,961252.3499914919,8874639.2,3738511.5390836042,701.1999999999999,313.6761883074823,351.09999999999997,156.83809415374114,351.09999999999997,156.83809415374114,17.6,2.9295430056959773,0.0,0.0,0.0,0.0,1.0,0.0
64376.0,132.533392033,0.001924732175369948,64376.0,78.5,55.610428865196106,64376.0,9.442884E7,10.0,118.0,1619614.8,1110416.7144987585,9424224.0,4062528.0868183216,759.8,354.2313368407713,380.4,177.11566842038565,380.4,177.11566842038565,17.7,2.8792360097775935,0.0,0.0,0.0,0.0,1.0,0.0
69328.0,150.842327341,0.002403697304832339,69328.0,82.19999999999999,63.83289986996098,69328.0,1.01121424E8,10.0,121.0,1754039.0999999999,1237073.968375236,1.00928104E7,4480916.080187698,813.0,393.40982307116946,407.0,196.70491153558473,407.0,196.70491153558473,18.4,2.974708202309747,0.0,0.0,0.0,0.0,1.0,0.0
74280.0,171.051085548,0.0029644361816496905,74280.0,84.2,67.75444396824425,74280.0,1.07256448E8,10.0,124.0,1899398.5,1375162.8615714677,1.0705619200000001E7,4889729.721859537,863.8000000000001,430.3642075162746,432.40000000000003,215.1821037581373,432.40000000000003,215.1821037581373,19.099999999999998,2.9038288899696245,0.0,0.0,0.0,0.0,1.0,0.0
79232.0,190.282322319,0.003533884726985003,79232.0,83.8,66.72800762380466,79232.0,1.1445892E8,10.0,125.0,1960136.4,1430963.1818777958,1.14253576E7,5407044.72112201,900.6,456.4721532214935,450.8,228.23607661074675,450.8,228.23607661074675,19.7,2.769075256792017,0.0,0.0,0.0,0.0,1.0,0.0
