learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
48.0,0.117697148,5.415175725163685E-9,48.0,66.66666666666666,0.0,48.0,177848.0,10.0,0.0,33.1,2.1574161500379208,15536.0,0.0
96.0,0.28493752,1.3182491240484846E-8,96.0,76.04166666666666,0.0,96.0,179528.0,10.0,0.0,76.3,4.346262762420146,15536.0,0.0
144.0,0.337286238,1.5613776250593362E-8,144.0,84.02777777777779,0.0,144.0,179528.0,10.0,0.0,100.3,7.150835227051764,15536.0,0.0
192.0,0.386678158,1.7929202247406872E-8,192.0,87.5,0.0,192.0,181208.0,10.0,0.0,137.0,8.48528137423857,15536.0,0.0
240.0,0.430936776,2.0003986031884948E-8,240.0,89.58333333333334,0.0,240.0,181208.0,10.0,0.0,163.20000000000002,10.605868396526729,15536.0,0.0
288.0,0.476063662,2.2119473038659328E-8,288.0,90.97222222222221,0.0,288.0,181208.0,10.0,0.0,188.80000000000004,12.192711848568484,15536.0,0.0
336.0,0.5203494,2.4212850780996182E-8,336.0,91.66666666666666,0.0,336.0,182720.0,10.0,0.0,238.8,15.037582548032407,15536.0,0.0
384.0,0.565265548,2.6337980007649294E-8,384.0,92.70833333333334,0.0,384.0,182888.0,10.0,0.0,257.2,17.249025737382645,15536.0,0.0
432.0,0.608947962,2.8404737261235712E-8,432.0,93.51851851851852,0.0,432.0,182888.0,10.0,0.0,285.8,20.674084690205216,15536.0,0.0
480.0,0.653129916,3.049512937892228E-8,480.0,93.95833333333333,0.0,480.0,182888.0,10.0,0.0,307.5,23.296757046612488,15536.0,0.0
528.0,0.697532582,3.259596410005457E-8,528.0,94.50757575757575,0.0,528.0,182888.0,10.0,0.0,331.0,26.367909789489698,15536.0,0.0
576.0,0.73917673,3.456628435177935E-8,576.0,94.96527777777779,0.0,576.0,182888.0,10.0,0.0,363.7,26.388570758316305,15536.0,0.0
624.0,0.781591723,3.6573075790630856E-8,624.0,95.3525641025641,0.0,624.0,182888.0,10.0,0.0,383.09999999999997,29.51212556823983,15536.0,0.0
672.0,0.821920573,3.849693986157783E-8,672.0,95.68452380952381,0.0,672.0,184400.0,10.0,0.0,406.2,32.862947727392516,15536.0,0.0
720.0,0.862257063,4.0422921487471705E-8,720.0,95.69444444444444,0.0,720.0,184568.0,10.0,0.0,441.5,35.03847092046747,15536.0,0.0
768.0,0.902417557,4.2340499678603884E-8,768.0,95.83333333333334,0.0,768.0,184568.0,10.0,0.0,472.1,37.34834519612467,15536.0,0.0
816.0,0.941985007,4.4229761279786205E-8,816.0,95.83333333333334,0.0,816.0,184568.0,10.0,0.0,518.8000000000001,39.93238730098109,15536.0,0.0
864.0,0.982023395,4.614150916906487E-8,864.0,96.06481481481481,0.0,864.0,184568.0,10.0,0.0,540.3,43.28716771618222,15536.0,0.0
912.0,1.021680097,4.803503236346153E-8,912.0,96.16228070175438,0.0,912.0,184568.0,10.0,0.0,563.4,46.27651192079579,15536.0,0.0
960.0,1.060965153,4.9910810251627107E-8,960.0,96.35416666666666,0.0,960.0,184568.0,10.0,0.0,602.9000000000001,47.314186268203144,15536.0,0.0
1008.0,1.099308285,5.174161327170207E-8,1008.0,97.3,0.0,1008.0,184568.0,10.0,0.0,618.8,50.902695846530996,15536.0,0.0
1056.0,1.136756927,5.352970629632265E-8,1056.0,98.1,0.0,1056.0,184568.0,10.0,0.0,653.1999999999999,51.78498280818912,15536.0,0.0
1104.0,1.174803463,5.534634748808004E-8,1104.0,98.8,0.0,1104.0,184568.0,10.0,0.0,668.6,54.69596775712895,15536.0,0.0
1152.0,1.212288635,5.713618474252314E-8,1152.0,98.8,0.0,1152.0,184568.0,10.0,0.0,685.6999999999999,57.182952004946365,15536.0,0.0
1200.0,1.249819203,5.892818955943608E-8,1200.0,99.0,0.0,1200.0,184568.0,10.0,0.0,701.5,59.499253029858366,15536.0,0.0
1248.0,1.288023523,6.075236460168121E-8,1248.0,99.0,0.0,1248.0,184568.0,10.0,0.0,743.4000000000001,59.16477931262071,15536.0,0.0
1296.0,1.325636629,6.256138827488033E-8,1296.0,99.1,0.0,1296.0,185912.0,10.0,0.0,773.1,61.91238432925463,15536.0,0.0
1344.0,1.363240695,6.437324583893642E-8,1344.0,99.3,0.0,1344.0,186248.0,10.0,0.0,799.4,66.10550489768441,15536.0,0.0
1392.0,1.401303525,6.62072077952015E-8,1392.0,99.3,0.0,1392.0,186248.0,10.0,0.0,821.1,69.31641620536622,15536.0,0.0
1440.0,1.438838637,6.801574298378701E-8,1440.0,99.3,0.0,1440.0,186248.0,10.0,0.0,839.0,72.31428320570946,15536.0,0.0
1488.0,1.477058423,6.985726747107795E-8,1488.0,99.3,0.0,1488.0,186248.0,10.0,0.0,866.9,75.30802672284601,15536.0,0.0
1536.0,1.514587949,7.166553351226986E-8,1536.0,99.3,0.0,1536.0,186248.0,10.0,0.0,884.8,78.6728528641092,15536.0,0.0
1584.0,1.552337103,7.348438177755101E-8,1584.0,99.3,0.0,1584.0,186248.0,10.0,0.0,931.4999999999999,77.29039756370486,15536.0,0.0
1632.0,1.590691677,7.53324006864118E-8,1632.0,99.2,0.0,1632.0,186248.0,10.0,0.0,948.8000000000002,81.11936335494205,15536.0,0.0
1680.0,1.628503331,7.715426035736789E-8,1680.0,99.1,0.0,1680.0,186248.0,10.0,0.0,1026.8,79.1053868091309,15536.0,0.0
1728.0,1.666764491,7.899777834703316E-8,1728.0,99.3,0.0,1728.0,186248.0,10.0,0.0,1045.7,82.50832281250985,15536.0,0.0
1776.0,1.704348695,8.080867891045699E-8,1776.0,99.2,0.0,1776.0,186248.0,10.0,0.0,1083.8000000000002,83.95048805364056,15536.0,0.0
1824.0,1.747470153,8.314072474993143E-8,1824.0,98.6,35.65585072157345,1824.0,209048.0,10.0,0.0,1376.8,107.62804260765664,17816.0,0.0
1872.0,1.796615628,8.574027381589634E-8,1872.0,97.2,71.6283311379066,1872.0,204464.0,10.0,1.0,2510.9,376.5747808278663,17492.0,323.99999999999994
1920.0,1.836706848,8.782032441137357E-8,1920.0,97.3,84.94244668510751,1920.0,200552.0,10.0,2.0,3360.2,690.6110466664848,17168.0,432.0
1968.0,1.875978646,8.981982327910966E-8,1968.0,97.3,89.26868044515102,1968.0,196808.0,10.0,3.0,3822.8999999999996,862.0851008520626,16844.0,494.9181750552307
2016.0,1.915669204,9.160554747602797E-8,2016.0,97.3,91.41963695530583,2016.0,173912.0,10.0,5.0,3205.8999999999996,961.9581816967581,14756.0,1698.1166037701887
2064.0,1.950199982,9.329826973306427E-8,2064.0,97.3,92.67355533365172,2064.0,189488.0,10.0,5.0,4048.2,1029.9115042889202,16196.0,539.9999999999999
2112.0,1.987548222,9.49095075876576E-8,2112.0,97.3,93.46512798667854,2112.0,166760.0,10.0,7.0,3509.2,1085.7793903203562,14108.0,1621.59921065595
2160.0,2.020208106,9.629111019979539E-8,2160.0,97.3,93.98116774262581,2160.0,163520.0,10.0,8.0,4166.5,1352.468921392774,13784.0,1570.8545445075426
2208.0,2.052325182,9.777637529420975E-8,2208.0,97.3,94.31339511373208,2208.0,178760.0,10.0,8.0,4452.1,1376.788529311762,15224.0,432.0
