learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.533649502,1.0315507544163202E-9,10000.0,84.89999999999999,69.78912408467049,10000.0,7472.0,7.0,4.0,4.0,2.0,0.0,0.0,1.0
20000.0,0.723543106,1.8541099876993234E-9,20000.0,87.9,75.82320971867009,20000.0,16744.0,17.0,9.0,9.0,4.0,0.0,0.0,1.0
30000.0,0.853509582,2.60348649111059E-9,30000.0,88.0,75.99855991359482,30000.0,22288.0,23.0,12.0,12.0,5.0,0.0,0.0,1.0
40000.0,0.976126896,3.553091939878133E-9,40000.0,88.6,77.19096762317878,40000.0,29936.0,31.0,16.0,16.0,6.0,0.0,0.0,1.0
50000.0,1.074583775,4.4592434335024E-9,50000.0,87.3,74.5908527069745,50000.0,35576.0,37.0,19.0,19.0,7.0,0.0,0.0,1.0
60000.0,1.168102348,5.454072822500021E-9,60000.0,88.1,76.20095196192153,60000.0,41120.0,43.0,22.0,22.0,7.0,0.0,0.0,1.0
70000.0,1.2679264,6.70852634029463E-9,70000.0,87.1,74.19587133941431,70000.0,48576.0,51.0,26.0,26.0,8.0,0.0,0.0,1.0
80000.0,1.368759687,8.217528643165198E-9,80000.0,86.9,73.80377225679501,80000.0,57848.0,61.0,31.0,31.0,8.0,0.0,0.0,1.0
90000.0,1.429999111,9.133996156938373E-9,90000.0,88.8,77.6022397760224,90000.0,57848.0,61.0,31.0,31.0,8.0,0.0,0.0,1.0
100000.0,1.512571019,1.048608806890332E-8,100000.0,89.0,77.99436655783882,100000.0,63296.0,67.0,34.0,34.0,8.0,0.0,0.0,1.0
110000.0,1.620577181,1.2617895307996207E-8,110000.0,88.7,77.40469982243694,110000.0,76296.0,81.0,41.0,41.0,9.0,0.0,0.0,1.0
120000.0,1.731670481,1.517942655556732E-8,120000.0,90.0,80.0028795853397,120000.0,89128.0,97.0,49.0,49.0,9.0,0.0,0.0,1.0
130000.0,1.814386688,1.724568907411976E-8,130000.0,88.7,77.3994575869821,130000.0,96560.0,103.0,52.0,52.0,9.0,0.0,0.0,1.0
