"time","bagging","boosting","bagging_adwin","boosting_adwin","pame1","pame2","pame3","pame1adwin","pame2adwin","pame3adwin"
5393,1.81687587846629e-08,2.4040709963623e-08,3.10729199017853e-08,3.41372588396238e-08,2.39014268553754e-08,2.40719317790286e-08,2.43028087786833e-08,3.70373238223129e-08,3.74296579801788e-08,3.72030655289938e-08
10786,3.44133137420379e-08,4.67763154708263e-08,5.76968523858757e-08,5.94611516402889e-08,4.69554728950312e-08,4.75826220363544e-08,4.76389542450425e-08,7.08854353746979e-08,7.16466126709928e-08,7.14062696703461e-08
16179,4.4879962376294e-08,6.44011685990956e-08,7.74657661643231e-08,7.75554369884522e-08,6.45369723121036e-08,6.50113324402107e-08,6.54964732595161e-08,9.92120481546016e-08,1.00094643561919e-07,9.95638627441662e-08
21572,5.41880879461889e-08,8.12217095390873e-08,9.46797332949874e-08,9.31557060178907e-08,8.10595221784131e-08,8.16012072884954e-08,8.23803316144314e-08,1.23368671336749e-07,1.24307463006325e-07,1.23720917760835e-07
26965,6.34418135394156e-08,9.80563961074667e-08,1.12284979797687e-07,1.10338421541204e-07,9.76474698718099e-08,9.8391814275533e-08,9.93680358590724e-08,1.48332132453306e-07,1.49460631548802e-07,1.48846554957709e-07
32358,7.26621062717711e-08,1.14837500239015e-07,1.30437199748839e-07,1.26873404405241e-07,1.14217927234446e-07,1.15104764286702e-07,1.1627746935623e-07,1.74066288466834e-07,1.75376196584604e-07,1.74731381137841e-07
37751,8.19657190962632e-08,1.31659177031393e-07,1.48359683686878e-07,1.42358496313964e-07,1.30917063140666e-07,1.31971534459454e-07,1.33380982337193e-07,1.99613510677877e-07,2.01208269465963e-07,2.00204423277629e-07
43144,9.12414490675305e-08,1.48398187897764e-07,1.65577764881628e-07,1.58338502027889e-07,1.47702382213357e-07,1.48805752283703e-07,1.50379800156411e-07,2.24104023137275e-07,2.25982192542826e-07,2.24569873258645e-07
48537,1.00465002355783e-07,1.65121229540056e-07,1.82970771578966e-07,1.75438364966375e-07,1.64412761799801e-07,1.65638409798011e-07,1.67407428613566e-07,2.490021240642e-07,2.51064384102747e-07,2.4937006394349e-07
53930,1.097421951148e-07,1.81839990424286e-07,2.01024473668877e-07,1.92041390363951e-07,1.81237996700969e-07,1.82367856772672e-07,1.84841308607438e-07,2.75104621330992e-07,2.76987226971409e-07,2.75464568139035e-07
