learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
150000.0,7.222111265,1.0900035293389319E-7,150000.0,85.9,71.76363155744599,150000.0,55896.0,10.0,414.0,1.11457107E7,5791877.424428852,2976.8,311.2
160000.0,7.645062533,1.1512774948268094E-7,160000.0,85.8,71.61725670792158,160000.0,56000.0,10.0,432.0,1.2037689100000001E7,6215123.474952845,2920.0,310.0703862745432
170000.0,8.089383405,1.21743129004031E-7,170000.0,88.0,75.99731169891028,170000.0,57552.0,10.0,445.0,1.28580672E7,6584120.717727596,3208.0,53.33333333333333
180000.0,8.520862189,1.2853789721878658E-7,180000.0,87.3,74.5735564987587,180000.0,60872.0,10.0,452.0,1.3328880200000001E7,6855942.432511483,3288.0,0.0
190000.0,8.956402643,1.3545341512159133E-7,190000.0,89.4,78.77835392099942,190000.0,61376.0,10.0,460.0,1.3776922299999999E7,7141970.268163491,3288.0,0.0
200000.0,9.39504497,1.424681145275384E-7,200000.0,86.6,73.19410270259456,200000.0,61816.0,10.0,468.0,1.4285951E7,7488494.908672371,3248.0,39.999999999999986
210000.0,9.840268173,1.4971152676139234E-7,210000.0,88.2,76.38384655104092,210000.0,62888.0,10.0,470.0,1.4321561399999999E7,7506562.577505383,3288.0,0.0
220000.0,10.292629503,1.566460312441012E-7,220000.0,88.1,76.17713004484304,220000.0,59256.0,10.0,474.0,1.45266509E7,7648027.76917792,2976.8,311.2
230000.0,10.722171724,1.6324939725148386E-7,230000.0,87.9,75.79419060574538,230000.0,59424.0,10.0,488.0,1.5395873100000001E7,8296253.110426726,2976.8,311.2
240000.0,11.139688553,1.6992626100147763E-7,240000.0,84.7,69.39951039216626,240000.0,61816.0,10.0,503.0,1.6698931799999999E7,9335467.488633059,3248.0,39.999999999999986
250000.0,11.549621652,1.7610346057922268E-7,250000.0,81.89999999999999,63.78783271179116,250000.0,58248.0,10.0,508.0,1.71807374E7,9730910.779479658,2976.8,311.2
260000.0,11.976860152,1.8292429697135048E-7,260000.0,85.7,71.40205905174827,260000.0,61712.0,10.0,523.0,1.85458243E7,1.0898046642253317E7,3288.0,0.0
270000.0,12.417222801,1.8995465959558263E-7,270000.0,86.9,73.78427056233741,270000.0,61712.0,10.0,532.0,1.9121212700000003E7,1.1399059627950897E7,3288.0,0.0
280000.0,12.857895467,1.965184579693588E-7,280000.0,83.1,66.20351483445721,280000.0,57576.0,10.0,540.0,1.9643911200000003E7,1.1858938741899185E7,2976.8,311.2
290000.0,13.291982376,2.0292037620497452E-7,290000.0,80.4,60.80266541875153,290000.0,57008.0,10.0,565.0,2.19127237E7,1.3921092032499155E7,2936.8,309.3205744495147
300000.0,13.723897681,2.0973363921791935E-7,300000.0,79.2,58.40332773378131,300000.0,60976.0,10.0,574.0,2.2439568700000003E7,1.440349244411471E7,3248.0,39.999999999999986
310000.0,14.167652641,2.168567325865291E-7,310000.0,80.9,61.74307369365617,310000.0,62048.0,10.0,582.0,2.3737394E7,1.5611524187424712E7,3288.0,0.0
320000.0,14.582468047,2.230894740772806E-7,320000.0,80.60000000000001,61.12769751738234,320000.0,58080.0,10.0,598.0,2.6526849599999998E7,1.8253034993560225E7,2976.8,311.2
330000.0,15.028161885,2.302169401429366E-7,330000.0,79.2,58.37918959479741,330000.0,61816.0,10.0,600.0,2.68587973E7,1.856482500429425E7,3231.2,56.79999999999999
340000.0,15.465094997,2.3682450875750227E-7,340000.0,76.3,52.52898335910523,340000.0,58456.0,10.0,630.0,2.96498227E7,2.297705960945252E7,3231.2,56.79999999999999
350000.0,15.895644944,2.4352267167661754E-7,350000.0,81.0,61.99391902704434,350000.0,60136.0,10.0,640.0,3.1961353999999996E7,2.520435699958937E7,3248.0,39.999999999999986
360000.0,16.330039857,2.504128084525549E-7,360000.0,75.5,50.99176661679162,360000.0,61312.0,10.0,647.0,3.36643847E7,2.6855448261343803E7,3231.2,56.79999999999999
370000.0,16.774559042,2.5714981795416734E-7,370000.0,86.2,72.39723972397239,370000.0,58584.0,10.0,655.0,3.53446824E7,2.8490345277924605E7,2976.8,311.2
380000.0,17.233180525,2.646311415693102E-7,380000.0,85.6,71.13719453530884,380000.0,63056.0,10.0,657.0,3.60553513E7,2.918014964318789E7,3288.0,0.0
390000.0,17.674483935,2.712426944555404E-7,390000.0,82.69999999999999,65.36647474755563,390000.0,57912.0,10.0,667.0,3.84005671E7,3.1475518481876116E7,2976.8,311.2
400000.0,18.098637865,2.7805115479602376E-7,400000.0,83.1,66.17510487718961,400000.0,62048.0,10.0,675.0,4.0537259199999996E7,3.357063346014664E7,3288.0,0.0
410000.0,18.544752695,2.852896841437349E-7,410000.0,75.9,51.8531541178539,410000.0,62720.0,10.0,677.0,4.11792151E7,3.419710902533342E7,3288.0,0.0
420000.0,18.9636996,2.9208739465018735E-7,420000.0,73.1,46.263194483287656,420000.0,62720.0,10.0,682.0,4.26723117E7,3.5663195382843286E7,3288.0,0.0
430000.0,19.407897919,2.993527441174868E-7,430000.0,82.5,64.74645651525772,430000.0,63224.0,10.0,687.0,4.4190343E7,3.715533991646983E7,3288.0,0.0
440000.0,19.884431441,3.069812834724825E-7,440000.0,88.5,76.94004411469821,440000.0,61880.0,10.0,695.0,4.12827872E7,3.824509327135178E7,3288.0,0.0
450000.0,20.362919785,3.147658919594892E-7,450000.0,92.2,84.33986508191455,450000.0,62888.0,10.0,698.0,4.2130498800000004E7,3.8208590929717675E7,3288.0,0.0
460000.0,20.838379224,3.224805583893135E-7,460000.0,91.5,83.0,460000.0,62720.0,10.0,701.0,4.32008689E7,3.8176670748494424E7,3288.0,0.0
470000.0,21.3050466,3.2982946352877963E-7,470000.0,92.30000000000001,84.56369380783603,470000.0,60872.0,10.0,713.0,4.64231235E7,3.813226751552394E7,3288.0,0.0
480000.0,21.758717459,3.3701313895992727E-7,480000.0,87.4,74.82768954150434,480000.0,61208.0,10.0,720.0,4.87806808E7,3.801173638364899E7,3288.0,0.0
490000.0,22.225502739,3.4424217706069973E-7,490000.0,90.2,80.38116591928251,490000.0,59864.0,10.0,752.0,5.7602766300000004E7,3.878782948278681E7,3288.0,0.0
500000.0,22.691483055,3.5145874879701063E-7,500000.0,87.5,75.02717043856283,500000.0,59864.0,10.0,762.0,6.10485975E7,3.927227781171874E7,3288.0,0.0
510000.0,23.149893177,3.5867762175621464E-7,510000.0,89.2,78.40215978402159,510000.0,60872.0,10.0,768.0,6.3270308800000004E7,3.954921736042663E7,3288.0,0.0
520000.0,23.618777279,3.6560049259681876E-7,520000.0,90.3,80.54552747693542,520000.0,57072.0,10.0,778.0,6.61307785E7,3.999111020673687E7,2976.8,311.2
530000.0,24.073616482,3.727358332483988E-7,530000.0,91.9,83.76714470087457,530000.0,60640.0,10.0,797.0,7.18605269E7,4.101943119038504E7,3248.0,40.0
540000.0,24.545027861,3.7971650658957246E-7,540000.0,90.60000000000001,81.20270681021933,540000.0,57240.0,10.0,803.0,7.4220204E7,4.16366270006114E7,2976.8,311.2
550000.0,24.998472979,3.8703456004655607E-7,550000.0,92.10000000000001,84.1967129162866,550000.0,62384.0,10.0,808.0,7.6380476E7,4.2153107013039105E7,3288.0,0.0
560000.0,25.455209397,3.9440573108797683E-7,560000.0,89.8,79.54542719976898,560000.0,62384.0,10.0,810.0,7.73804189E7,4.248004773613273E7,3288.0,0.0
570000.0,25.931889691,4.021609241011242E-7,570000.0,91.10000000000001,82.17647294428646,570000.0,62888.0,10.0,814.0,7.91560243E7,4.307193214130682E7,3288.0,0.0
580000.0,26.397970597,4.0928548710080483E-7,580000.0,90.9,81.801019142928,580000.0,59088.0,10.0,824.0,8.31264221E7,4.4276685780333295E7,2976.8,311.2
590000.0,26.850488565,4.166007524219735E-7,590000.0,91.60000000000001,83.19677378056588,590000.0,62488.0,10.0,833.0,8.69561623E7,4.5542088142615E7,3248.0,40.0
600000.0,27.301570494,4.239394812684775E-7,600000.0,90.60000000000001,81.20563830850746,600000.0,62888.0,10.0,837.0,8.90259411E7,4.628516349695477E7,3288.0,0.0
610000.0,27.770355824,4.3113837121235206E-7,610000.0,90.7,81.383319454231,610000.0,59360.0,10.0,851.0,9.41590049E7,4.830416310612272E7,3288.0,0.0
620000.0,28.242059921,4.386280959845769E-7,620000.0,90.8,81.60000000000001,620000.0,61376.0,10.0,855.0,9.59210595E7,4.90482670236065E7,3288.0,0.0
630000.0,28.695678085,4.458306520396326E-7,630000.0,92.80000000000001,85.59302702508015,630000.0,61376.0,10.0,862.0,9.91358136E7,5.041148179382156E7,3288.0,0.0
640000.0,29.138517858,4.5295096950129915E-7,640000.0,94.19999999999999,88.39925755248335,640000.0,62152.0,10.0,863.0,9.98079271E7,5.070149342229782E7,3248.0,40.0
650000.0,29.602317996,4.6036798868127166E-7,650000.0,93.2,86.36110186251189,650000.0,61816.0,10.0,869.0,1.026805295E8,5.1989175036271274E7,3248.0,40.0
660000.0,30.049069099,4.6722851058113907E-7,660000.0,93.4,86.79661993470329,660000.0,59360.0,10.0,895.0,1.118754462E8,5.6526804188356325E7,3288.0,0.0
670000.0,30.493624337,4.7385013967995427E-7,670000.0,93.7,87.37909978925101,670000.0,57576.0,10.0,898.0,1.135356269E8,5.743683539210051E7,2976.8,311.2
680000.0,30.940744305,4.809032491786406E-7,680000.0,92.60000000000001,85.1985790635901,680000.0,60976.0,10.0,901.0,1.154180872E8,5.842887608669843E7,3231.2,56.79999999999999
690000.0,31.373108455,4.874560403404137E-7,690000.0,93.4,86.74911660777386,690000.0,58584.0,10.0,904.0,1.169686139E8,5.932496550555545E7,2976.8,311.2
700000.0,31.814337842,4.946079945454664E-7,700000.0,92.9,85.80306653762788,700000.0,62656.0,10.0,905.0,1.177524179E8,5.978487566086343E7,3231.2,56.79999999999999
710000.0,32.253640988,5.011704868544557E-7,710000.0,91.60000000000001,83.13097193716689,710000.0,57744.0,10.0,921.0,1.241824412E8,6.3474243541310206E7,2976.8,311.2
720000.0,32.699599283,5.072583167593347E-7,720000.0,91.60000000000001,83.19596703208771,720000.0,52768.0,10.0,923.0,1.2462920569999999E8,6.370746659374603E7,2665.5999999999995,414.9333333333333
730000.0,33.127688085,5.137463119323842E-7,730000.0,89.1,78.20801944884282,730000.0,58584.0,10.0,930.0,1.285115429E8,6.56360839680373E7,2976.8,311.2
740000.0,33.558648617,5.201841788187914E-7,740000.0,92.60000000000001,85.14062192521315,740000.0,57744.0,10.0,939.0,1.3197850119999999E8,6.798409662953243E7,2976.8,311.2
750000.0,33.986430636,5.266675244737645E-7,750000.0,94.3,88.55495229222218,750000.0,58584.0,10.0,945.0,1.35499231E8,6.984159976613447E7,2976.8,311.2
760000.0,34.412953222,5.33298619158862E-7,760000.0,93.60000000000001,87.19938557050739,760000.0,60096.0,10.0,945.0,1.3562552989999998E8,6.987073463822725E7,2976.8,311.2
770000.0,34.841621458,5.39907180026395E-7,770000.0,91.2,82.40190059473578,770000.0,59592.0,10.0,946.0,1.360232504E8,7.012361752735625E7,2976.8,311.2
780000.0,35.272983298,5.466697531866262E-7,780000.0,94.19999999999999,88.39967519090534,780000.0,60600.0,10.0,950.0,1.384252599E8,7.186561138023828E7,2976.8,311.2
790000.0,35.698119311,5.533901538447394E-7,790000.0,93.30000000000001,86.60064316912789,790000.0,61104.0,10.0,951.0,1.391008548E8,7.23479142064468E7,2976.8,311.2
800000.0,36.128849196,5.601053791565738E-7,800000.0,92.10000000000001,84.19873589887192,800000.0,60264.0,10.0,954.0,1.408568001E8,7.36516524716941E7,2976.8,311.2
810000.0,36.560305752,5.670007001131318E-7,810000.0,91.10000000000001,82.20384396970255,810000.0,61776.0,10.0,954.0,1.411733707E8,7.387540978094754E7,2976.8,311.2
820000.0,36.991701021,5.734825596417776E-7,820000.0,88.8,77.52637640911627,820000.0,58080.0,10.0,972.0,1.495479958E8,7.785730782627638E7,2976.8,311.2
830000.0,37.422839138,5.798668653538926E-7,830000.0,92.7,85.39591085503942,830000.0,57240.0,10.0,999.0,1.632729544E8,8.418058615556677E7,2976.8,311.2
840000.0,37.848059736,5.861265826361606E-7,840000.0,89.2,78.3786380944373,840000.0,56904.0,10.0,1017.0,1.735669937E8,8.897768597646737E7,2976.8,311.2
850000.0,38.269752177,5.925542912933396E-7,850000.0,93.5,87.0003119925122,850000.0,58920.0,10.0,1026.0,1.788313555E8,9.110073580323042E7,2976.8,311.2
860000.0,38.694226275,5.994162080975664E-7,860000.0,94.69999999999999,89.37023666265543,860000.0,62488.0,10.0,1027.0,1.796553875E8,9.112262086666727E7,3248.0,40.0
870000.0,39.121749341,6.059513717962347E-7,870000.0,91.0,82.0005759815686,870000.0,59088.0,10.0,1036.0,1.847746696E8,9.38644640185567E7,2976.8,311.2
880000.0,39.561527368,6.127312066791559E-7,880000.0,94.89999999999999,89.79795959191837,880000.0,59592.0,10.0,1046.0,1.90943628E8,9.633161733269493E7,2976.8,311.2
890000.0,40.00054807,6.19384882697163E-7,890000.0,89.60000000000001,79.19042759669449,890000.0,58584.0,10.0,1060.0,1.9905332760000002E8,9.945860816744953E7,2976.8,311.2
900000.0,40.438391507,6.261729518447113E-7,900000.0,94.0,87.99923195084484,900000.0,59928.0,10.0,1069.0,2.045900092E8,1.0212936006609866E8,2976.8,311.2
910000.0,40.870859481,6.327085207321784E-7,910000.0,90.3,80.59021746960468,910000.0,58416.0,10.0,1084.0,2.137408396E8,1.0676912477938265E8,2976.8,311.2
920000.0,41.296950416,6.391662367869893E-7,920000.0,93.5,86.97812324705507,920000.0,58584.0,10.0,1103.0,2.2405222339999998E8,1.1343782489837296E8,2976.8,311.2
930000.0,41.732291491,6.458776694303793E-7,930000.0,93.2,86.40027199456011,930000.0,59592.0,10.0,1116.0,2.3270265010000002E8,1.1838522658102436E8,2976.8,311.2
940000.0,42.1716013,6.525548202338856E-7,940000.0,93.7,87.4025194961008,940000.0,58752.0,10.0,1133.0,2.424651249E8,1.2414240721161492E8,2976.8,311.2
950000.0,42.603875037,6.589747296000065E-7,950000.0,88.8,77.61101538043282,950000.0,57408.0,10.0,1152.0,2.5424961560000002E8,1.312151040319376E8,2976.8,311.2
960000.0,43.033276751,6.6553861051463E-7,960000.0,91.8,83.54398372058488,960000.0,59088.0,10.0,1158.0,2.5882712320000002E8,1.3404776133123182E8,2976.8,311.2
970000.0,43.463921225,6.721402049422678E-7,970000.0,92.80000000000001,85.57692307692308,970000.0,59256.0,10.0,1166.0,2.644978128E8,1.3680419626946795E8,2976.8,311.2
980000.0,43.903810595,6.789408746924665E-7,980000.0,92.60000000000001,85.19905273937532,980000.0,59760.0,10.0,1174.0,2.7037132170000005E8,1.400944593231798E8,2976.8,311.2
990000.0,44.339509329,6.854873952353166E-7,990000.0,92.0,83.99596698367989,990000.0,58080.0,10.0,1195.0,2.8272849270000005E8,1.4856256095737997E8,2976.8,311.2
1000000.0,44.769776065,6.91970998307185E-7,1000000.0,94.69999999999999,89.3972008610273,1000000.0,58248.0,10.0,1223.0,2.994297601E8,1.590710494158415E8,2976.8,311.2
