learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10.0,0.054546646,1.5003087730457385E-10,10.0,50.0,0.0,10.0,10632.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
20.0,0.062192094,1.7105972792953254E-10,20.0,70.0,7.692307692307697,20.0,10632.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
30.0,0.065021352,1.7884161904454232E-10,30.0,73.33333333333333,3.999999999999947,30.0,10632.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
40.0,0.067420386,1.8544017646461725E-10,40.0,67.5,-3.9999999999999853,40.0,10632.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
50.0,0.070464398,1.9381274974594512E-10,50.0,68.0,-3.8961038961039,50.0,10632.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
60.0,0.073265486,2.0151715910683075E-10,60.0,68.33333333333333,-3.636363636363623,60.0,10632.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
70.0,0.075462787,2.0756084869926174E-10,70.0,65.71428571428571,-0.8403361344537917,70.0,10632.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
80.0,0.077911569,2.1429623829200862E-10,80.0,61.25000000000001,-7.826086956521728,80.0,10632.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
90.0,0.08033312,2.2095672885576883E-10,90.0,63.33333333333333,-7.686729514140696,90.0,10632.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
100.0,0.082587118,2.2715636388709146E-10,100.0,65.0,-6.577344701583455,100.0,10632.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
110.0,0.084425913,2.322139805741608E-10,110.0,66.36363636363637,-5.71428571428568,110.0,10632.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
120.0,0.086154804,2.3696930564939977E-10,120.0,67.5,-5.026929982046675,120.0,10632.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
130.0,0.088423905,2.4321048157289624E-10,130.0,68.46153846153847,-4.468835750686008,130.0,10632.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
140.0,0.090352033,2.485138092127939E-10,140.0,68.57142857142857,-4.3007111412123225,140.0,10632.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
150.0,0.091873345,2.526981870022913E-10,150.0,68.0,-4.378080603073318,150.0,10632.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
160.0,0.093506085,2.5718904817476867E-10,160.0,68.75,-3.977125032492816,160.0,10632.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
170.0,0.094894016,2.6100656072298687E-10,170.0,68.82352941176471,-3.8257663056003763,170.0,10632.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
180.0,0.096266028,2.647802879661322E-10,180.0,68.33333333333333,-3.846153846153811,180.0,10632.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
190.0,0.09807564,2.697576366364956E-10,190.0,68.42105263157895,-3.6929234127706128,190.0,10632.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
200.0,0.105391223,2.898791915985445E-10,200.0,66.5,-4.03726708074531,200.0,10632.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
