learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,negative weights,KL-div,L1-Diff
11.0,0.029065143,8.008821844682097E-10,11.0,36.36363636363637,-8.450704225352112,11.0,106512.0,10.0,0.0,0.0,0.0
22.0,0.050336533,1.3973991250039803E-9,22.0,59.09090909090909,7.476635514018692,22.0,108400.0,10.0,0.0,0.0,0.0
33.0,0.061996762,1.7245576881596612E-9,33.0,60.60606060606061,6.535947712418314,33.0,108456.0,10.0,0.0,0.0,0.0
44.0,0.072753227,2.0310337067685196E-9,44.0,59.09090909090909,5.489260143198104,44.0,110136.0,10.0,0.0,0.0,0.0
55.0,0.082024519,2.2952513509533475E-9,55.0,56.36363636363636,3.225806451612899,55.0,110160.0,10.0,0.0,0.0,0.0
66.0,0.092291087,2.5878540868933004E-9,66.0,56.060606060606055,4.204204204204198,66.0,110168.0,10.0,0.0,0.0,0.0
77.0,0.100441909,2.823699405954944E-9,77.0,57.14285714285714,10.810810810810812,77.0,111848.0,10.0,0.0,0.0,0.0
88.0,0.10863248,3.06069486859565E-9,88.0,61.36363636363637,19.74248927038627,88.0,111848.0,10.0,0.0,0.0,0.0
99.0,0.117022606,3.3034818508620893E-9,99.0,59.59595959595959,16.420430561418318,99.0,111856.0,10.0,0.0,0.0,0.0
110.0,0.124058739,3.5071025920866266E-9,110.0,60.0,18.049441246190312,110.0,111864.0,10.0,0.0,0.0,0.0
121.0,0.129072468,3.6521963837018444E-9,121.0,58.67768595041323,14.884637028700057,121.0,111864.0,10.0,0.0,0.0,0.0
132.0,0.134253118,3.80212075167853E-9,132.0,59.09090909090909,15.464895635673626,132.0,111864.0,10.0,0.0,0.0,0.0
143.0,0.139053794,3.941048939292216E-9,143.0,60.13986013986013,18.725695483098995,143.0,111864.0,10.0,0.0,0.0,0.0
154.0,0.14377463,4.077666613449239E-9,154.0,59.09090909090909,17.345373998977696,154.0,111864.0,10.0,0.0,0.0,0.0
165.0,0.149135537,4.235137434647316E-9,165.0,60.0,19.690265486725668,165.0,113544.0,10.0,0.0,0.0,0.0
176.0,0.15747179,4.480005813379669E-9,176.0,61.36363636363637,22.72727272727273,176.0,113544.0,10.0,0.0,0.0,0.0
187.0,0.163160355,4.647101232492262E-9,187.0,61.49732620320856,23.02766979190487,187.0,113544.0,10.0,0.0,0.0,0.0
198.0,0.168077512,4.791537379351342E-9,198.0,61.111111111111114,22.269807280513927,198.0,113544.0,10.0,0.0,0.0,0.0
209.0,0.172857867,4.931955116026932E-9,209.0,61.72248803827751,23.541247484909455,209.0,113544.0,10.0,0.0,0.0,0.0
220.0,0.177229329,5.060362064883941E-9,220.0,62.727272727272734,25.528401585204776,220.0,113544.0,10.0,0.0,0.0,0.0
231.0,0.181517889,5.186378235663805E-9,231.0,64.06926406926407,28.199078755196037,231.0,113584.0,10.0,0.0,0.0,0.0
242.0,0.185482798,5.302884160652757E-9,242.0,62.8099173553719,25.624914629149025,242.0,113584.0,10.0,0.0,0.0,0.0
253.0,0.189665079,5.425777401448124E-9,253.0,62.450592885375485,24.90235900640524,253.0,113584.0,10.0,0.0,0.0,0.0
264.0,0.194374711,5.564205450535649E-9,264.0,62.878787878787875,25.744790769760623,264.0,113616.0,10.0,0.0,0.0,0.0
275.0,0.198342358,5.68082467549377E-9,275.0,63.63636363636363,27.22942577401428,275.0,113616.0,10.0,0.0,0.0,0.0
286.0,0.202226682,5.7949948258035716E-9,286.0,63.98601398601399,27.86620304618249,286.0,113616.0,10.0,0.0,0.0,0.0
