learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,negative weights,KL-div,L1-Diff
10.0,0.012062032,2.395012623071671E-10,10.0,60.0,9.090909090909074,10.0,76752.0,10.0,7.0,0.0,0.0
20.0,0.032753264,6.636172051562204E-10,20.0,50.0,-7.526881720430115,20.0,79232.0,10.0,3.0,0.0,0.0
30.0,0.044496145,9.043154413501422E-10,30.0,60.0,-9.090909090909122,30.0,79232.0,10.0,0.0,0.0,0.0
40.0,0.055915466,1.1433445802041226E-9,40.0,57.49999999999999,-17.24137931034486,40.0,80912.0,10.0,0.0,0.0,0.0
50.0,0.065680446,1.3477450660409198E-9,50.0,60.0,-9.409190371991276,50.0,80912.0,10.0,0.0,0.0,0.0
60.0,0.072565993,1.4918732825915017E-9,60.0,65.0,4.833836858006044,60.0,80912.0,10.0,0.0,0.0,0.0
70.0,0.078838727,1.6231741021656326E-9,70.0,64.28571428571429,11.347517730496454,70.0,80912.0,10.0,0.0,0.0,0.0
80.0,0.084767136,1.7498441020316547E-9,80.0,63.74999999999999,12.781954887218038,80.0,82592.0,10.0,0.0,0.0,0.0
90.0,0.089889524,1.8592921659681532E-9,90.0,57.77777777777777,1.7241379310344596,90.0,82592.0,10.0,2.0,0.0,0.0
100.0,0.09517358,1.9721945269240273E-9,100.0,56.99999999999999,2.8906955736223856,100.0,82592.0,10.0,3.0,0.0,0.0
110.0,0.100468062,2.0853196561502085E-9,110.0,60.909090909090914,9.904761904761914,110.0,82592.0,10.0,0.0,0.0,0.0
120.0,0.105676249,2.1966009538124005E-9,120.0,60.83333333333333,9.731113956466055,120.0,82592.0,10.0,0.0,0.0,0.0
130.0,0.111172324,2.3140334419409435E-9,130.0,60.76923076923077,11.10217216411906,130.0,82592.0,10.0,1.0,0.0,0.0
140.0,0.116772397,2.433688014720877E-9,140.0,60.71428571428571,11.939615736505026,140.0,82592.0,10.0,1.0,0.0,0.0
