learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,negative weights,KL-div
16.0,0.090821981,2.1971309679850106E-9,16.0,62.5,-20.0,16.0,93512.0,10.0,0.0,0.0
32.0,0.198278412,4.801124099410243E-9,32.0,71.875,5.263157894736842,32.0,93672.0,10.0,0.0,0.0
48.0,0.225683412,5.4778211263484425E-9,48.0,75.0,4.950495049504964,48.0,95448.0,10.0,0.0,0.0
64.0,0.240937254,5.854570807508297E-9,64.0,76.5625,4.382470119521913,64.0,95472.0,10.0,0.0,0.0
80.0,0.25519372,6.212882728667723E-9,80.0,75.0,2.7946537059538326,80.0,97152.0,10.0,0.0,0.0
96.0,0.269688736,6.577220195573238E-9,96.0,73.95833333333334,1.960784313725504,96.0,97160.0,10.0,0.0,0.0
112.0,0.283911942,6.934755056301753E-9,112.0,72.32142857142857,1.2514220705346912,112.0,97168.0,10.0,0.0,0.0
128.0,0.298720082,7.306993655148481E-9,128.0,73.4375,9.933774834437086,128.0,97168.0,10.0,0.0,0.0
144.0,0.312007574,7.641007069680427E-9,144.0,73.61111111111111,13.718070009460732,144.0,97168.0,10.0,0.0,0.0
160.0,0.326065238,8.000490332378282E-9,160.0,75.0,21.875000000000014,160.0,98848.0,10.0,0.0,0.0
176.0,0.340159336,8.360905287083653E-9,176.0,77.27272727272727,23.07692307692309,176.0,98848.0,10.0,0.0,0.0
192.0,0.355051904,8.741738755189711E-9,192.0,77.08333333333334,26.15384615384615,192.0,98848.0,10.0,0.0,0.0
208.0,0.368602696,9.088260262625087E-9,208.0,77.88461538461539,29.812206572769927,208.0,98848.0,10.0,0.0,0.0
224.0,0.382410234,9.441347291171552E-9,224.0,79.01785714285714,33.819461905959244,224.0,98848.0,10.0,0.0,0.0
240.0,0.39522322,9.7690015879439E-9,240.0,79.16666666666666,34.87463366981437,240.0,98848.0,10.0,0.0,0.0
256.0,0.408644258,1.0112205019825037E-8,256.0,79.6875,36.40966848189548,256.0,98848.0,10.0,0.0,0.0
272.0,0.421196438,1.0433189972970223E-8,272.0,80.14705882352942,38.44606487301985,272.0,98848.0,10.0,0.0,0.0
288.0,0.434301132,1.0768303840806089E-8,288.0,80.90277777777779,43.17692638829101,288.0,98848.0,10.0,0.0,0.0
304.0,0.446230984,1.1073374592281051E-8,304.0,81.57894736842105,43.94099051633298,304.0,98848.0,10.0,0.0,0.0
320.0,0.458713364,1.139799967351887E-8,320.0,82.1875,46.51026392961877,320.0,100528.0,10.0,0.0,0.0
336.0,0.470548438,1.1705790484141973E-8,336.0,82.14285714285714,45.16971279373367,336.0,100528.0,10.0,0.0,0.0
352.0,0.48262861,1.2019955476464498E-8,352.0,82.38636363636364,46.27806222922411,352.0,100528.0,10.0,0.0,0.0
368.0,0.494285844,1.2323121261696022E-8,368.0,82.88043478260869,47.37128847725412,368.0,100528.0,10.0,0.0,0.0
384.0,0.506640062,1.264441327667071E-8,384.0,83.33333333333334,48.80000000000002,384.0,100528.0,10.0,0.0,0.0
400.0,0.517674492,1.2931382006605468E-8,400.0,83.5,48.18856223260194,400.0,100528.0,10.0,0.0,0.0
416.0,0.530404098,1.3262436611726882E-8,416.0,83.65384615384616,49.10033107816325,416.0,100528.0,10.0,0.0,0.0
432.0,0.541714848,1.3556591503471138E-8,432.0,83.33333333333334,48.428173497811386,432.0,100528.0,10.0,0.0,0.0
448.0,0.553273186,1.3857185333511898E-8,448.0,83.48214285714286,48.76201663008872,448.0,100528.0,10.0,0.0,0.0
464.0,0.564464648,1.4148237942142622E-8,464.0,83.62068965517241,49.42634235888019,464.0,100528.0,10.0,0.0,0.0
480.0,0.5761186,1.4451318373497992E-8,480.0,83.95833333333333,50.188679245283026,480.0,100528.0,10.0,0.0,0.0
496.0,0.587778884,1.4754563479059275E-8,496.0,83.87096774193549,49.64978174804588,496.0,100528.0,10.0,0.0,0.0
512.0,0.599677164,1.5063998066981636E-8,512.0,83.59375,49.11620643146163,512.0,100528.0,10.0,0.0,0.0
528.0,0.610082106,1.5334595913067462E-8,528.0,83.33333333333334,48.25719949219361,528.0,100528.0,10.0,0.0,0.0
544.0,0.621286488,1.5625984527816377E-8,544.0,83.82352941176471,49.684688472210546,544.0,100528.0,10.0,0.0,0.0
560.0,0.630868566,1.5875182425106566E-8,560.0,83.92857142857143,50.25661271219899,560.0,100528.0,10.0,0.0,0.0
576.0,0.641141246,1.6142340577600732E-8,576.0,84.20138888888889,50.873509784809144,576.0,100528.0,10.0,0.0,0.0
592.0,0.650527084,1.638643492685424E-8,592.0,84.12162162162163,50.760954201175046,592.0,100528.0,10.0,0.0,0.0
608.0,0.660768252,1.6652773557305335E-8,608.0,84.21052631578947,51.54654579867507,608.0,100528.0,10.0,0.0,0.0
