learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
16.0,0.007404473,4.367436810086171E-11,16.0,68.75,9.090909090909092,16.0,22800.0,10.0,16.299999999999997,1.468559384794046,1434.4,8.004443210561938
32.0,0.020294624,1.202388799438874E-10,32.0,68.75,9.090909090909092,32.0,22960.0,10.0,30.900000000000006,1.852625764212033,1450.4,5.600000000000003
48.0,0.025586077,1.518003000277612E-10,48.0,70.83333333333334,5.35211267605638,48.0,23056.0,10.0,46.699999999999996,2.0604745947367453,1460.0,2.1499353995462895
64.0,0.030854063,1.8325445671876272E-10,64.0,73.4375,5.2264808362369335,64.0,23080.0,10.0,62.2,2.4666666666666663,1462.3999999999996,1.0666666666666877
80.0,0.034689203,2.0615335859358312E-10,80.0,73.75,9.482758620689646,80.0,23080.0,10.0,80.5,3.4456091220888974,1462.3999999999996,1.0666666666666877
96.0,0.038060839,2.2629174294571082E-10,96.0,73.95833333333334,12.280701754385976,96.0,23088.0,10.0,95.80000000000001,3.946306289852998,1463.2,0.7999999999999992
112.0,0.04200329,2.4984769731966987E-10,112.0,74.10714285714286,19.524281466798822,112.0,23096.0,10.0,112.7,4.457328547210512,1464.0,0.0
128.0,0.045209954,2.6900735989419953E-10,128.0,75.0,22.89156626506024,128.0,23096.0,10.0,127.8,4.903060268852505,1464.0,0.0
144.0,0.048567632,2.890693238274091E-10,144.0,76.38888888888889,28.733624454148455,144.0,23096.0,10.0,143.79999999999998,5.240441033178622,1464.0,0.0
160.0,0.052515292,3.1265640172486506E-10,160.0,78.125,35.602575896964126,160.0,23096.0,10.0,159.5,6.197221599681227,1464.0,0.0
176.0,0.055743997,3.319477582102021E-10,176.0,80.11363636363636,36.93693693693693,176.0,23096.0,10.0,175.5,6.730114742294104,1464.0,0.0
192.0,0.05871608,3.497058106358681E-10,192.0,79.6875,38.03376365441906,192.0,23096.0,10.0,191.0,6.601346663960149,1464.0,0.0
208.0,0.062118798,3.7003688639443784E-10,208.0,80.28846153846155,39.65468440418907,208.0,23096.0,10.0,207.39999999999998,7.240626123938913,1464.0,0.0
224.0,0.064494934,3.8423418426886204E-10,224.0,81.25,42.80155642023345,224.0,23096.0,10.0,223.3,8.074720497398724,1464.0,0.0
240.0,0.065963195,3.930069728526804E-10,240.0,81.25,43.14592545799114,240.0,23096.0,10.0,242.1,7.529866458901437,1464.0,0.0
256.0,0.067551223,4.0249536347885925E-10,256.0,82.03125,45.64755838641189,256.0,23096.0,10.0,257.1,8.047704986861506,1464.0,0.0
272.0,0.070286518,4.1883861903722084E-10,272.0,82.72058823529412,48.393347327627964,272.0,23096.0,10.0,272.59999999999997,7.961295260334352,1464.0,0.0
288.0,0.071953595,4.2879932362172333E-10,288.0,83.33333333333334,52.00000000000002,288.0,23096.0,10.0,287.7,8.13504080437762,1464.0,0.0
304.0,0.073679825,4.391134645251764E-10,304.0,83.88157894736842,52.52422233554308,304.0,23096.0,10.0,305.30000000000007,8.304015093114092,1464.0,0.0
320.0,0.075776778,4.5164265745422905E-10,320.0,84.0625,53.371428571428545,320.0,23096.0,10.0,321.7,8.882004278314664,1464.0,0.0
336.0,0.077393477,4.613023559211029E-10,336.0,83.92857142857143,51.938970120788305,336.0,23096.0,10.0,337.7,9.446986585973093,1464.0,0.0
352.0,0.078755376,4.694396366903351E-10,352.0,84.0909090909091,52.67908584597658,352.0,23096.0,10.0,352.9,10.017151957184902,1464.0,0.0
368.0,0.080655264,4.807913757591611E-10,368.0,84.51086956521739,53.53535353535355,368.0,23096.0,10.0,368.3,9.951046846102841,1464.0,0.0
384.0,0.082113441,4.895039129298593E-10,384.0,84.89583333333334,54.687500000000014,384.0,23096.0,10.0,384.8,10.248902380255165,1464.0,0.0
400.0,0.083604147,4.98410809304979E-10,400.0,85.0,54.01417896148688,400.0,23096.0,10.0,400.4,10.68040781576767,1464.0,0.0
416.0,0.085500812,5.097432911044192E-10,416.0,85.09615384615384,54.62989023360538,416.0,23096.0,10.0,417.3,11.060490244308543,1464.0,0.0
432.0,0.086858748,5.178568931399947E-10,432.0,84.49074074074075,52.869146095225695,432.0,23096.0,10.0,436.8,11.19603104278972,1464.0,0.0
448.0,0.08812944,5.254492164879208E-10,448.0,84.59821428571429,53.05837332199479,448.0,23096.0,10.0,452.0,11.163432367431724,1464.0,0.0
464.0,0.090049477,5.369213448589045E-10,464.0,84.91379310344827,54.05160706201902,464.0,23096.0,10.0,468.7,11.381319978123997,1464.0,0.0
480.0,0.09135789,5.447390493605699E-10,480.0,85.20833333333333,54.68085106382977,480.0,23096.0,10.0,487.0,11.382247385975914,1464.0,0.0
496.0,0.092688123,5.52687127308713E-10,496.0,84.87903225806451,53.25928531939488,496.0,23096.0,10.0,501.79999999999995,11.402533831468238,1464.0,0.0
512.0,0.094498583,5.635045383953385E-10,512.0,85.15625,54.53462014815508,512.0,23096.0,10.0,516.8,11.533333333333333,1464.0,0.0
528.0,0.09580863,5.713320059681103E-10,528.0,84.84848484848484,53.528285695425446,528.0,23096.0,10.0,533.8,12.05524321151958,1464.0,0.0
544.0,0.097772317,5.830649409815668E-10,544.0,85.29411764705883,54.79850436227669,544.0,23096.0,10.0,550.4,12.347919302907313,1464.0,0.0
560.0,0.098975515,5.90253990938266E-10,560.0,85.35714285714285,55.19475450784481,560.0,23096.0,10.0,566.4,11.132734514834066,1464.0,0.0
576.0,0.100187145,5.974934216878479E-10,576.0,85.76388888888889,56.349925142783185,576.0,23096.0,10.0,580.5,10.825125095505056,1464.0,0.0
592.0,0.101948776,6.080190818570553E-10,592.0,85.6418918918919,56.073885261356914,592.0,23096.0,10.0,596.6,11.362902602572792,1464.0,0.0
608.0,0.103124024,6.150411319132479E-10,608.0,85.69078947368422,56.65399239543726,608.0,23096.0,10.0,614.6,11.310958305014555,1464.0,0.0
624.0,0.104330893,6.222521159177024E-10,624.0,85.57692307692307,56.35617588088094,624.0,23096.0,10.0,630.5,11.556864242133809,1464.0,0.0
