"time","bagging","boosting","bagging_adwin","boosting_adwin","pame1","pame2","pame3","pame1adwin","pame2adwin","pame3adwin"
7,1.07987035790251e-10,1.06416238935457e-10,1.63114684025447e-10,1.26062414472302e-10,1.32946208715439e-10,1.33613308713668e-10,1.34357795028223e-10,1.91615869924426e-10,1.90911068543792e-10,1.91668110527098e-10
14,7.9213881989734e-10,7.82689258903265e-10,1.0409902623213e-09,9.41896486865977e-10,7.04662549342546e-10,7.07097347440819e-10,7.19906522230142e-10,9.13139185218348e-10,9.12675289060507e-10,9.00382000356913e-10
21,1.13468884313272e-09,1.138859132222e-09,1.38722248847286e-09,1.338033990028e-09,1.10648248226899e-09,1.11040739836792e-09,1.11538968590813e-09,1.43077600893461e-09,1.42014536187467e-09,1.41847328778563e-09
28,1.31582267591523e-09,1.32803912303514e-09,1.61202598730723e-09,1.56905230795344e-09,1.26976896910411e-09,1.26909713825004e-09,1.28157125106288e-09,1.62867110588898e-09,1.6207931636812e-09,1.61575988634386e-09
35,1.41733931699561e-09,1.44258256916785e-09,1.74400693663292e-09,1.71163038735588e-09,1.40842420200714e-09,1.40795524160688e-09,1.42454875340892e-09,1.78434356122588e-09,1.77958282469461e-09,1.77526188299267e-09
42,1.50355012902783e-09,1.53775291673839e-09,1.8623102497682e-09,1.8443688074251e-09,1.50168287718669e-09,1.49207017038224e-09,1.50200170676327e-09,1.91891338983965e-09,1.91663773554895e-09,1.91297923616444e-09
49,1.58994315748827e-09,1.61791092144118e-09,1.97778226747695e-09,1.94610046782841e-09,1.57508303557212e-09,1.5609124393161e-09,1.57050010979176e-09,2.02002001200492e-09,2.01871116719312e-09,2.01632766980471e-09
56,1.67421108795123e-09,1.6863973383978e-09,2.09458871597631e-09,2.03985059497257e-09,1.64736440552399e-09,1.63266078264142e-09,1.64214351311326e-09,2.13261688798045e-09,2.13092288449407e-09,2.12690167580835e-09
63,1.75302066696601e-09,1.74780516670396e-09,2.20762543114937e-09,2.1294407451277e-09,1.71773620683493e-09,1.70304950234584e-09,1.71232970709602e-09,2.23057764688507e-09,2.22866929232246e-09,2.22622769324523e-09
70,1.8299756564738e-09,1.81997549754464e-09,2.30441943493568e-09,2.22503416744371e-09,1.76921177138678e-09,1.75438975510705e-09,1.76515692223277e-09,2.34315889355002e-09,2.34109096700533e-09,2.34017124745374e-09
77,1.89494068218188e-09,1.88145617924631e-09,2.4076547475035e-09,2.32198652194192e-09,1.82716048653134e-09,1.81145648629094e-09,1.82313779469993e-09,2.43579139241535e-09,2.41991902511153e-09,2.43192290678827e-09
84,1.96538157036321e-09,1.94976625244651e-09,2.50836366230001e-09,2.42046519033611e-09,1.87774277051497e-09,1.86178658544396e-09,1.87379984440075e-09,2.52094219872314e-09,2.5050328522962e-09,2.51975652915943e-09
91,2.03445780927108e-09,2.01934492230001e-09,2.60093927410328e-09,2.51129832892368e-09,1.93488033973715e-09,1.91887500823579e-09,1.93123814381245e-09,2.59788150322727e-09,2.58174794103536e-09,2.59944738043886e-09
98,2.09724927460568e-09,2.08010686397553e-09,2.70710895604971e-09,2.61358714335908e-09,1.98503515584808e-09,1.96888489541287e-09,1.98184804172566e-09,2.688330438284e-09,2.67343486985813e-09,2.69276720915197e-09
105,2.16676481565254e-09,2.14841730842574e-09,2.80832796521071e-09,2.71206676669419e-09,2.03592365037857e-09,2.01981610137348e-09,2.03323166002416e-09,2.76599339263514e-09,2.75224515434769e-09,2.77282223774534e-09
112,2.23717275222556e-09,2.2176534913025e-09,2.90490657680978e-09,2.80484764369826e-09,2.09430826607471e-09,2.0774236554342e-09,2.0914123180343e-09,2.85355797881674e-09,2.84014352995902e-09,2.86322901160146e-09
119,2.30060577379333e-09,2.28106269307435e-09,3.00616716226356e-09,2.90425171804925e-09,2.14421874664103e-09,2.12737550385917e-09,2.14152967325101e-09,2.92913321506439e-09,2.91518660321418e-09,2.94179046545799e-09
126,2.3689319337325e-09,2.34667733206931e-09,3.10647433850914e-09,2.99996364977211e-09,2.20029752850326e-09,2.18285183534233e-09,2.19728645760152e-09,3.01338849928851e-09,2.99992266149571e-09,3.02907196929264e-09
133,2.43226301235871e-09,2.40979006418751e-09,3.20580247323132e-09,3.0974897191301e-09,2.25140864929184e-09,2.23320321949613e-09,2.24813430909481e-09,3.09796914070224e-09,3.08611915649225e-09,3.11675753880085e-09
140,2.50625719984786e-09,2.47868556330187e-09,3.30584862894896e-09,3.19621317071219e-09,2.30693350845534e-09,2.28773051219475e-09,2.30336566860477e-09,3.17328456849481e-09,3.16371874403622e-09,3.20226304467561e-09
147,2.57948611343072e-09,2.54661508755965e-09,3.40384679655648e-09,3.29204185533027e-09,2.35787365977342e-09,2.33716791417243e-09,2.35402715259128e-09,3.2556444169643e-09,3.2464675437866e-09,3.28018814850806e-09
154,2.64829566890167e-09,2.60652584134705e-09,3.49479124460369e-09,3.37854692885031e-09,2.4147386607714e-09,2.39256707868849e-09,2.41083301876568e-09,3.33129006582623e-09,3.32285993456013e-09,3.35896897697821e-09
161,2.72138812633024e-09,2.67478763436692e-09,3.60602094105962e-09,3.48682434625924e-09,2.46641790015209e-09,2.44262482176017e-09,2.46175234472586e-09,3.42754275728638e-09,3.41851426055034e-09,3.4575666843541e-09
168,2.78308741604702e-09,2.74099040409757e-09,3.71136117740224e-09,3.58864792796473e-09,2.51620263303527e-09,2.49154429461186e-09,2.5106286111474e-09,3.50878930549034e-09,3.49890315236731e-09,3.54254850369568e-09
175,2.85037610916214e-09,2.80089565984905e-09,3.8064105015455e-09,3.68016927118103e-09,2.57231152150573e-09,2.5478986146984e-09,2.56592069655243e-09,3.59568281720289e-09,3.58513517491106e-09,3.63242865127615e-09
182,2.91565442079471e-09,2.86657482563208e-09,3.90100599109713e-09,3.77981553698579e-09,2.6222091851073e-09,2.59728943363867e-09,2.6163416635659e-09,3.67524765567854e-09,3.66443958978272e-09,3.71498864436936e-09
189,2.97225166806744e-09,2.92672743996398e-09,3.99565056730062e-09,3.87922463408361e-09,2.67756436533605e-09,2.65253329189908e-09,2.67127761413654e-09,3.75451549420133e-09,3.74257431661503e-09,3.79743680822560e-09
196,3.03473414627628e-09,2.99312743184467e-09,4.08990329458896e-09,3.98024105846882e-09,2.72227929035616e-09,2.6973918376387e-09,2.7158548230802e-09,3.83441518325152e-09,3.82290737640527e-09,3.87944308259214e-09
203,3.09679404379593e-09,3.05739473382632e-09,4.18255152393133e-09,4.07749882978698e-09,2.77245268664633e-09,2.74741599142344e-09,2.76563195417739e-09,3.91249724014145e-09,3.90188168382893e-09,3.96076835253793e-09
210,3.15292963517623e-09,3.1174570990478e-09,4.27727457311004e-09,4.17709882798294e-09,2.81644243664005e-09,2.791801847503e-09,2.8096958304238e-09,3.98342149433783e-09,3.97291418042034e-09,4.03501591019539e-09
217,3.21513012973385e-09,3.18237668730319e-09,4.36454684078280e-09,4.26783340939631e-09,2.86089068040045e-09,2.83615717268859e-09,2.85404952918076e-09,4.06190539551485e-09,4.05129101908455e-09,4.11634302075745e-09
224,3.2719192262532e-09,3.2420875848333e-09,4.4667772630064e-09,4.37508755726119e-09,2.91114060722912e-09,2.88652073737855e-09,2.90413534582489e-09,4.14053050499616e-09,4.1309712028462e-09,4.19787632753659e-09
231,3.33388016367124e-09,3.30860621761117e-09,4.56203841258668e-09,4.47438823235532e-09,2.95546669205651e-09,2.93112962632336e-09,2.94806599635217e-09,4.21878322005065e-09,4.20924041265415e-09,4.27929292036634e-09
238,3.39580607903914e-09,3.37675836812705e-09,4.6497769917258e-09,4.5689793369919e-09,3.0055851963804e-09,2.98124507225429e-09,2.99742660261277e-09,4.29019502517871e-09,4.28237574253645e-09,4.35350453881133e-09
245,3.45173753889071e-09,3.43650117547976e-09,4.74429935553422e-09,4.66794433586299e-09,3.04999010996065e-09,3.02585788584211e-09,3.04084462758568e-09,4.3686877282771e-09,4.36089027345594e-09,4.43472081123748e-09
252,3.51391750449108e-09,3.50147537284427e-09,4.83989831884288e-09,4.76758182026446e-09,3.10009183731965e-09,3.07635655017983e-09,3.09016368920191e-09,4.44031295050142e-09,4.43259917292744e-09,4.50884889402116e-09
259,3.56991849960552e-09,3.56503095319288e-09,4.93365574703862e-09,4.8636507028838e-09,3.14438210536001e-09,3.12067925839995e-09,3.13368348971423e-09,4.52588730669477e-09,4.51825269921786e-09,4.59676614234224e-09
