learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
7.0,0.039699804,1.3558528605600196E-9,7.0,14.285714285714285,0.0,7.0,132016.0,10.0,0.0,5.1,0.8089774066341063,5388.799999999999,113.78388872478095,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14.0,0.067298168,2.315430758744478E-9,14.0,28.57142857142857,0.0,14.0,134400.0,10.0,0.0,12.1,1.1874342087037917,5627.200000000001,70.80690487359111,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
21.0,0.0838758,2.9022546661727957E-9,21.0,38.095238095238095,0.0,21.0,136832.0,10.0,0.0,20.5,1.3601470508735443,5702.400000000001,9.891859728528777,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28.0,0.098716605,3.4278431569867664E-9,28.0,50.0,14.035087719298241,28.0,136896.0,10.0,0.0,24.900000000000006,1.6960738977611396,5708.799999999999,10.062913207526988,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35.0,0.112318677,3.909674406978819E-9,35.0,54.285714285714285,20.679886685552404,35.0,136928.0,10.0,0.0,30.8,2.2939534045447005,5712.0,10.327955589886452,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
42.0,0.126369657,4.41464840899739E-9,42.0,54.761904761904766,15.286624203821662,42.0,138920.0,10.0,0.0,44.0,2.245984070389736,5743.200000000001,7.490438349433744,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
49.0,0.135954869,4.75932687572307E-9,49.0,57.14285714285714,18.26846703733121,49.0,139000.0,10.0,0.0,48.699999999999996,2.2412793965352327,5751.200000000001,2.215099696778232,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
56.0,0.142886066,5.0086402812517346E-9,56.0,57.14285714285714,19.32773109243697,56.0,139040.0,10.0,0.0,55.1,2.8807792155749956,5755.2,2.969474326842697,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
63.0,0.150290049,5.275266146303878E-9,63.0,57.14285714285714,17.706821480406383,63.0,139200.0,10.0,0.0,64.8,3.863792034891227,5771.199999999999,3.2000000000000233,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
70.0,0.157734177,5.543337678553329E-9,70.0,60.0,22.222222222222225,70.0,139200.0,10.0,0.0,71.10000000000001,4.006799775936457,5771.199999999999,3.2000000000000233,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
77.0,0.164337572,5.784003406469192E-9,77.0,59.74025974025974,21.5060835251562,77.0,140880.0,10.0,0.0,83.5,3.975620147292188,5771.199999999999,3.2000000000000233,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
84.0,0.170850801,6.021409925913644E-9,84.0,61.904761904761905,25.167037861915365,84.0,140896.0,10.0,0.0,87.80000000000001,3.9322032274822987,5772.799999999999,2.4440403706431115,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
91.0,0.17685838,6.240385555463532E-9,91.0,63.73626373626373,28.8894151077433,91.0,140896.0,10.0,0.0,92.6,4.256237253203298,5772.799999999999,2.4440403706431115,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
98.0,0.182450081,6.444896832162307E-9,98.0,64.28571428571429,29.39481268011529,98.0,141376.0,10.0,0.0,101.69999999999999,4.107040026317954,5820.8,2.133333333333309,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
105.0,0.18839086,6.662298263576295E-9,105.0,64.76190476190476,30.188679245283023,105.0,141456.0,10.0,0.0,110.39999999999999,3.8244825358035914,5828.799999999999,3.414999593297497,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
112.0,0.194212795,6.875350626338687E-9,112.0,66.96428571428571,34.30564362714012,112.0,141456.0,10.0,0.0,113.6,3.748184745832159,5828.799999999999,3.414999593297497,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
119.0,0.20023977,7.095906380406684E-9,119.0,68.90756302521008,38.06442537628358,119.0,141456.0,10.0,0.0,118.5,4.112987559751022,5828.799999999999,3.414999593297497,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
126.0,0.205652628,7.293988665110535E-9,126.0,70.63492063492063,41.26984126984128,126.0,141456.0,10.0,0.0,122.0,4.533823502911814,5828.799999999999,3.414999593297497,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
133.0,0.211927091,7.523627156540752E-9,133.0,71.42857142857143,42.59427532939574,133.0,141472.0,10.0,0.0,129.5,4.798726682962655,5830.400000000001,2.6127890589687532,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
140.0,0.217917566,7.742871997406085E-9,140.0,70.71428571428572,40.99506578947369,140.0,141472.0,10.0,0.0,146.20000000000002,5.072365216433935,5830.400000000001,2.6127890589687532,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
147.0,0.223185864,7.935685948994424E-9,147.0,70.06802721088435,39.7877490225284,147.0,141472.0,10.0,0.0,158.8,5.726740395334467,5830.400000000001,2.6127890589687532,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
154.0,0.228986012,8.147965029577413E-9,154.0,68.83116883116884,37.153545315422555,154.0,141472.0,10.0,0.0,171.70000000000002,6.236184731067544,5830.400000000001,2.6127890589687532,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
161.0,0.234847888,8.36505095966988E-9,161.0,69.56521739130434,38.78326996197719,161.0,143152.0,10.0,0.0,177.5,6.164864601559025,5830.400000000001,2.6127890589687532,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
168.0,0.24503792,8.742423762232064E-9,168.0,70.23809523809523,40.34090909090908,168.0,143152.0,10.0,0.0,183.4,5.9688078094931685,5830.400000000001,2.6127890589687532,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
175.0,0.252970315,9.03618830901467E-9,175.0,70.85714285714285,41.48692060578246,175.0,143152.0,10.0,0.0,190.1,5.871683461041362,5830.400000000001,2.6127890589687532,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
182.0,0.259973981,9.295558747363585E-9,182.0,70.87912087912088,41.375957214051304,182.0,143152.0,10.0,0.0,195.6,6.231104770958892,5830.400000000001,2.6127890589687532,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
189.0,0.267122195,9.560282307652134E-9,189.0,70.8994708994709,41.15482592697423,189.0,143152.0,10.0,0.0,206.3,6.844381312840157,5830.400000000001,2.6127890589687532,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
196.0,0.273430208,9.79400775928671E-9,196.0,70.40816326530613,40.06748207507381,196.0,143224.0,10.0,0.0,216.60000000000002,7.307834456557183,5837.6,3.780652501002098,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
203.0,0.278638056,9.986969730963722E-9,203.0,70.44334975369459,39.97634535777647,203.0,143224.0,10.0,0.0,225.2,7.276751411935898,5837.6,3.780652501002098,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
210.0,0.284662883,1.021020253210018E-8,210.0,70.47619047619048,39.88919667590029,210.0,143224.0,10.0,0.0,230.8,7.600877142365432,5837.6,3.780652501002098,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
217.0,0.290442887,1.0424364114416142E-8,217.0,70.50691244239631,39.96195746152515,217.0,143224.0,10.0,0.0,236.79999999999998,7.667825999300946,5837.6,3.780652501002098,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
224.0,0.295814071,1.0623378036266399E-8,224.0,70.98214285714286,40.86108854589765,224.0,143224.0,10.0,0.0,242.70000000000002,7.576352097883989,5837.6,3.780652501002098,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
231.0,0.302016678,1.0853197968848462E-8,231.0,70.56277056277057,39.940353292039454,231.0,143224.0,10.0,0.0,253.5,7.851751396981439,5837.6,3.780652501002098,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
238.0,0.307836136,1.1068821406739038E-8,238.0,69.74789915966386,38.15058110156643,238.0,143224.0,10.0,0.0,266.7,8.129575634681064,5837.6,3.780652501002098,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
245.0,0.313601513,1.1282441027238963E-8,245.0,69.79591836734694,38.08905887173884,245.0,143224.0,10.0,0.0,271.2,8.607232101230014,5837.6,3.780652501002098,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
252.0,0.318719574,1.1472076197413518E-8,252.0,70.23809523809523,38.771543345859776,252.0,143224.0,10.0,0.0,275.20000000000005,8.774711138012213,5837.6,3.780652501002098,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
259.0,0.328021375,1.18121846844794E-8,259.0,70.27027027027027,39.047648155505975,259.0,141336.0,10.0,1.0,286.3,40.52819320478578,5732.8,104.60133842355937,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
266.0,0.339927323,1.2262393417768178E-8,266.0,70.67669172932331,39.82947624847746,266.0,146168.0,10.0,1.0,326.7,63.5312783857946,6196.8,389.80282194976473,1.2000000000000002,0.19999999999999998,1.1,0.09999999999999999,1.1,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.0,0.0,0.0,0.0,1.0,0.0
273.0,0.346355885,1.250706480387598E-8,273.0,71.06227106227107,40.572042655203774,273.0,147120.0,10.0,1.0,351.0,75.70439587999863,6275.2,461.52319792424544,1.2000000000000002,0.19999999999999998,1.1,0.09999999999999999,1.1,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.0,0.0,0.0,0.0,1.0,0.0
280.0,0.352733909,1.274983911120643E-8,280.0,71.78571428571429,42.063907805133574,280.0,147136.0,10.0,1.0,362.5,81.5940153034114,6276.8,461.27198050607836,1.2000000000000002,0.19999999999999998,1.1,0.09999999999999999,1.1,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.0,0.0,0.0,0.0,1.0,0.0
287.0,0.358726593,1.2979173610984448E-8,287.0,72.12543554006969,43.190815518606485,287.0,147928.0,10.0,1.0,372.9,85.60769046450598,6356.0,538.5679777583018,1.2000000000000002,0.19999999999999998,1.1,0.09999999999999999,1.1,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.0,0.0,0.0,0.0,1.0,0.0
294.0,0.364791861,1.3211712625875237E-8,294.0,71.7687074829932,42.472535244471686,294.0,148200.0,10.0,1.0,387.2,90.87644848303044,6366.400000000001,546.2187433213506,1.2000000000000002,0.19999999999999998,1.1,0.09999999999999999,1.1,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.0,0.0,0.0,0.0,1.0,0.0
301.0,0.372936573,1.3524701194419626E-8,301.0,72.09302325581395,43.27380418199765,301.0,148544.0,10.0,1.0,400.8,95.15797391706067,6400.0,569.8423953652058,1.4,0.39999999999999997,1.2000000000000002,0.19999999999999998,1.2000000000000002,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.0,0.0,0.0,0.0,1.0,0.0
308.0,0.380823652,1.3836962935758958E-8,308.0,72.07792207792207,43.331479183603605,308.0,153040.0,10.0,1.0,414.6,99.66234104325576,6848.0,1016.0251965379598,1.4,0.39999999999999997,1.2000000000000002,0.19999999999999998,1.2000000000000002,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.0,0.0,0.0,0.0,1.0,0.0
315.0,0.386925678,1.4078614792637523E-8,315.0,72.6984126984127,44.49225473321859,315.0,153080.0,10.0,1.0,419.0,99.74133212130933,6852.0,1020.025097730443,1.4,0.39999999999999997,1.2000000000000002,0.19999999999999998,1.2000000000000002,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.0,0.0,0.0,0.0,1.0,0.0
