<<<<<<< HEAD
learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,negative weights,KL-div
7.0,0.161088362,5.05651696368638E-9,7.0,71.42857142857143,0.0,7.0,121336.0,10.0,0.0,0.0
14.0,0.278582915,8.760199619657877E-9,14.0,64.28571428571429,10.256410256410241,14.0,121848.0,10.0,0.0,0.0
21.0,0.307885983,9.696631374013506E-9,21.0,66.66666666666666,3.921568627450953,21.0,123528.0,10.0,0.0,0.0
28.0,0.324692127,1.0233701653134905E-8,28.0,67.85714285714286,24.096385542168676,28.0,123528.0,10.0,0.0,0.0
35.0,0.342214603,1.0793663597779554E-8,35.0,71.42857142857143,33.71212121212121,35.0,123528.0,10.0,0.0,0.0
42.0,0.360919857,1.1399552946204525E-8,42.0,73.80952380952381,34.1880341880342,42.0,125208.0,10.0,0.0,0.0
49.0,0.376432243,1.1902020832823795E-8,49.0,77.55102040816327,46.153846153846146,49.0,125208.0,10.0,0.0,0.0
56.0,0.391139425,1.2378407035285813E-8,56.0,80.35714285714286,52.76073619631904,56.0,125208.0,10.0,0.0,0.0
63.0,0.404885963,1.282367663450746E-8,63.0,82.53968253968253,54.853420195439725,63.0,125208.0,10.0,0.0,0.0
70.0,0.419350159,1.32921921804568E-8,70.0,82.85714285714286,55.17609391675562,70.0,125208.0,10.0,0.0,0.0
77.0,0.434082051,1.3775781508065345E-8,77.0,84.4155844155844,59.50920245398772,77.0,126888.0,10.0,0.0,0.0
84.0,0.448084267,1.423541847937016E-8,84.0,85.71428571428571,65.02428868841082,84.0,126888.0,10.0,0.0,0.0
91.0,0.462070535,1.4694531941366278E-8,91.0,85.71428571428571,65.43967280163598,91.0,126888.0,10.0,0.0,0.0
98.0,0.477323325,1.5195220275237743E-8,98.0,86.73469387755102,67.87695410993445,98.0,126888.0,10.0,0.0,0.0
105.0,0.491380947,1.5656676004804257E-8,105.0,86.66666666666667,68.58974358974359,105.0,126888.0,10.0,0.0,0.0
112.0,0.505530897,1.6121162494808022E-8,112.0,87.5,70.95220452019267,112.0,126888.0,10.0,0.0,0.0
119.0,0.519434643,1.6577567088283186E-8,119.0,87.39495798319328,70.4225352112676,119.0,126888.0,10.0,0.0,0.0
126.0,0.534251769,1.706395430856902E-8,126.0,88.09523809523809,71.57894736842105,126.0,126888.0,10.0,0.0,0.0
133.0,0.548741793,1.7539604073255843E-8,133.0,87.96992481203007,71.46688120139449,133.0,126888.0,10.0,0.0,0.0
140.0,0.562591715,1.7994241839227164E-8,140.0,88.57142857142857,73.85620915032679,140.0,126888.0,10.0,0.0,0.0
147.0,0.577065037,1.8469343343788966E-8,147.0,89.1156462585034,74.73684210526315,147.0,126888.0,10.0,0.0,0.0
154.0,0.590912249,1.892389215125599E-8,154.0,89.6103896103896,75.82891897194428,154.0,126888.0,10.0,0.0,0.0
161.0,0.605616391,1.9412961229957227E-8,161.0,90.06211180124224,77.53357753357754,161.0,128568.0,10.0,0.0,0.0
168.0,0.619753893,1.988318350326477E-8,168.0,90.47619047619048,78.40616966580977,168.0,128568.0,10.0,0.0,0.0
175.0,0.640700065,2.057986645439226E-8,175.0,90.85714285714286,79.39661515820457,175.0,128568.0,10.0,0.0,0.0
182.0,0.656323697,2.1099518353034643E-8,182.0,91.20879120879121,80.13371537726837,182.0,128568.0,10.0,0.0,0.0
189.0,0.67269393,2.164400267394467E-8,189.0,91.53439153439153,81.12123860656762,189.0,128568.0,10.0,0.0,0.0
196.0,0.691637664,2.2274083268551367E-8,196.0,91.3265306122449,80.81970987796453,196.0,128568.0,10.0,0.0,0.0
203.0,0.706934722,2.278287310905341E-8,203.0,91.62561576354679,81.15957853360266,203.0,128568.0,10.0,0.0,0.0
210.0,0.722346982,2.329549464106146E-8,210.0,91.9047619047619,82.11602043883379,210.0,128568.0,10.0,0.0,0.0
217.0,0.73848143,2.383213660349035E-8,217.0,92.16589861751152,82.64571670508538,217.0,128568.0,10.0,0.0,0.0
224.0,0.754519892,2.436558601074749E-8,224.0,92.41071428571429,83.24828435685379,224.0,128568.0,10.0,0.0,0.0
231.0,0.76769852,2.4803915527322232E-8,231.0,92.64069264069265,83.71417907352881,231.0,128568.0,10.0,0.0,0.0
238.0,0.7815616,2.5265010351050236E-8,238.0,92.43697478991596,83.27607745159277,238.0,128568.0,10.0,0.0,0.0
245.0,0.79469901,2.570196893083139E-8,245.0,92.65306122448979,83.7149187592319,245.0,128568.0,10.0,0.0,0.0
252.0,0.81015418,2.621601767662499E-8,252.0,92.46031746031747,83.30078125000001,252.0,128568.0,10.0,0.0,0.0
259.0,0.824588,2.6696095674344238E-8,259.0,92.66409266409266,83.71554320129721,259.0,128568.0,10.0,0.0,0.0
266.0,0.837863912,2.7137660918393073E-8,266.0,92.85714285714286,83.93413440142413,266.0,128568.0,10.0,0.0,0.0
273.0,0.851013226,2.7575015432755984E-8,273.0,93.04029304029304,84.22781038100162,273.0,128568.0,10.0,0.0,0.0
280.0,0.86425201,2.8015345776002442E-8,280.0,92.85714285714286,83.82624768946397,280.0,128568.0,10.0,0.0,0.0
287.0,0.877990756,2.8472305172118878E-8,287.0,93.03135888501743,84.3613775065388,287.0,128568.0,10.0,0.0,0.0
294.0,0.89211964,2.8942240805286504E-8,294.0,93.19727891156462,84.78339630453911,294.0,128568.0,10.0,0.0,0.0
301.0,0.905380848,2.9383316984979645E-8,301.0,93.35548172757476,85.11080332409972,301.0,128568.0,10.0,0.0,0.0
308.0,0.919165328,2.984179752291077E-8,308.0,93.5064935064935,85.49359457422757,308.0,128568.0,10.0,0.0,0.0
315.0,0.932185126,3.027484425305906E-8,315.0,93.65079365079364,85.91989987484355,315.0,128568.0,10.0,0.0,0.0
322.0,0.94589488,3.073679785180423E-8,322.0,93.7888198757764,86.14040373606507,322.0,130248.0,10.0,0.0,0.0
329.0,0.958998472,3.117832666996452E-8,329.0,93.9209726443769,86.41281903031303,329.0,130248.0,10.0,0.0,0.0
336.0,0.9729209,3.1647446372467606E-8,336.0,93.75,86.10038610038609,336.0,130248.0,10.0,0.0,0.0
