learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,negative weights,KL-div
453.0,0.611368146,2.610674946758896E-8,453.0,86.53421633554083,73.26657959657524,453.0,165064.0,10.0,0.0,0.0
906.0,0.932314297,4.252789273328251E-8,906.0,88.63134657836645,77.27863727337802,906.0,197776.0,10.0,0.0,0.0
1359.0,1.104910875,5.311300377322982E-8,1359.0,91.0,81.4646242055532,1359.0,237064.0,10.0,0.0,0.0
1812.0,1.199261637,5.873596635101984E-8,1812.0,92.5,83.64416685566741,1812.0,230368.0,10.0,0.0,0.0
2265.0,1.322026711,6.52316554589197E-8,2265.0,89.5,76.99850161667675,2265.0,204528.0,10.0,0.0,0.0
2718.0,1.454147917,7.198832830209285E-8,2718.0,86.2,71.72096378234158,2718.0,197680.0,10.0,0.0,0.0
3171.0,1.558098203,7.813347605225527E-8,3171.0,87.9,75.56049282973136,3171.0,228512.0,10.0,0.0,0.0
3624.0,1.670368679,8.497541962317708E-8,3624.0,89.7,78.70228691948225,3624.0,235568.0,10.0,0.0,0.0
4077.0,1.757383443,9.102595756551044E-8,4077.0,89.5,77.01078960274646,4077.0,268784.0,10.0,0.0,0.0
4530.0,1.832257845,9.547037940108942E-8,4530.0,89.2,74.00847131305352,4530.0,229448.0,10.0,0.0,0.0
4983.0,1.905655481,1.0002537776475979E-7,4983.0,87.9,73.07425275488224,4983.0,239888.0,10.0,0.0,0.0
5436.0,1.980114787,1.0367419084908234E-7,5436.0,84.3,67.61364105187593,5436.0,189424.0,10.0,0.0,0.0
5889.0,2.060205965,1.0805614713665512E-7,5889.0,84.0,66.74426338543398,5889.0,211488.0,10.0,0.0,0.0
6342.0,2.146029027,1.126126304349593E-7,6342.0,85.7,70.73030948092352,6342.0,205224.0,10.0,0.0,0.0
6795.0,2.213229671,1.1660057701575675E-7,6795.0,85.3,68.76381191989937,6795.0,229392.0,10.0,0.0,0.0
7248.0,2.284544859,1.2074074531707914E-7,7248.0,87.4,72.60214399095436,7248.0,224408.0,10.0,0.0,0.0
7701.0,2.354126761,1.2516608357637708E-7,7701.0,88.9,77.73855842124263,7701.0,245840.0,10.0,0.0,0.0
8154.0,2.427765055,1.2994221720569664E-7,8154.0,87.4,74.190905366653,8154.0,250712.0,10.0,0.0,0.0
8607.0,2.499403781,1.344341691051382E-7,8607.0,87.4,74.39908974541318,8607.0,242376.0,10.0,0.0,0.0
