"time","bagging","boosting","bagging_adwin","boosting_adwin","pame1","pame2","pame3","pame1adwin","pame2adwin","pame3adwin"
4952,63.4,61.5,64.3,61.5,64.6,64,63.3,64.7,64.5,64.2
9904,64.8,69.2,64.9,69.2,65.2,64.6,65,64.5,64.5,64.9
14856,67.7,68.8,68.9,68.8,69.1,67.9,68.1,69.4,68.4,68.2
19808,65.6,65.5,66.3,66,72.5,72.5,66.1,72.5,72.5,66.7
24760,66.3,70.3,66.3,65.5,71.6,71.7,66.5,71.6,71.7,66.6
29712,68.6,71.9,68.3,68.8,70,70.1,68.6,70.2,70.3,68.7
34664,67.2,67.2,67.2,68.6,69.7,69.7,67.2,69.5,69.5,67.4
39616,65.8,65.8,65.7,68.2,68.7,67.6,65.8,69.9,67.6,65.8
44568,67,66.8,67,67.5,69.4,69.4,67,69.4,69.4,67
49520,66.7,66.7,66.7,67.8,69.8,69.8,66.7,70.6,68.2,66.7
54472,67.4,67.4,67.4,70.2,70.2,70.2,67.4,70.4,70.2,67.4
59424,67.9,67.9,67.9,69.1,69.8,69.8,67.9,72.5,72.5,67.9
64376,65.9,65.9,66.6,67.5,67.7,67.7,65.9,68.5,68.6,66
69328,65.4,65.4,66.1,68,66.9,66.9,65.4,73.7,73,66.1
74280,68.5,68.5,68.7,70.7,70.7,70.7,68.5,71.9,71.8,69
79232,66.6,66.6,67.6,65.8,67.5,67.5,66.6,69.6,69.5,67.3
84184,64.8,64.8,69.4,67,66.6,66.6,64.8,72.5,72.2,70.9
89136,67.8,67.8,70,68.7,67.7,67.7,67.8,71,70.7,70.3
94088,66.2,66.2,66.2,69.6,66.2,66.2,66.2,71.9,71.9,66.2
99040,66.6,66.7,66.6,70.5,66.6,66.6,66.6,70.9,70.9,66.8
103992,66.8,66.9,68.3,70.4,67.2,67.1,66.8,73.9,73.9,67.4
108944,65.2,65.2,65.9,69.4,66.1,66.1,65.2,70.6,70.6,66.2
113896,68.1,68.1,67.5,71.8,68.9,68.9,68.1,70.1,70.5,66.7
118848,68.3,68.3,68.2,72.2,68.5,68.5,68.3,71.3,71.3,68.3
123800,65.8,65.8,65.8,70.3,66.4,66.4,65.8,69.4,69.4,65.8
128752,63.5,63.6,63.8,67.2,63.8,63.8,63.5,67,67,63.5
133704,64.9,65,64.9,67.8,65.9,65.9,64.9,69.1,69.1,64.9
138656,68.2,68.2,68.9,70.7,68.3,68.3,68.2,73,72.9,71.4
143608,65.9,66,66.7,69.1,66.5,66.5,65.8,71.1,71.1,70.7
148560,66.3,66.3,67.6,68.8,66.8,66.8,66.3,70.2,70.5,69.5
153512,65.8,65.9,66,71.8,66.1,66.1,65.8,65.8,65.9,65.8
158464,70.7,70.7,70.7,73.5,70.8,70.8,70.7,72.9,72.9,70.6
163416,66.9,66.8,66.9,71,66.8,66.8,66.8,72,72,66.4
168368,68.1,68.2,70,72,68.4,68.4,68.1,72,72.5,70.1
173320,68,68.1,71.4,72.9,68,68,67.9,73,72.9,71.5
178272,64.8,64.7,66,72,64.8,64.8,64.8,69.4,69.4,66
183224,67.4,67.2,69,71.6,67.4,67.3,67.3,69.8,69.8,68.6
188176,65.4,65.7,68.4,70.9,65.5,65.5,65.4,70,70,68.2
193128,65.8,65.6,65.6,71.4,65.7,65.8,65.8,65.8,66,65.8
198080,67.8,67.9,67.7,71.9,68,67.8,67.8,70,70,67.7
203032,67,67,67.1,69.5,67.2,67.2,67,70.2,70.2,67.1
207984,67.6,67.6,67.7,70.2,67.7,67.7,67.6,70.9,70.9,67.6
212936,68.2,68.6,68.6,71.8,68.5,68.5,68.2,71.6,71.6,68.1
217888,67.2,67.4,67.2,71.3,67.3,67.4,67.2,71.5,71.4,67.2
222840,63.8,63.9,63.8,65.9,63.9,63.9,63.8,63.7,63.7,63.8
227792,66.8,66.8,66.8,72,67.1,67.1,66.8,66.8,66.8,66.8
232744,65.1,65.2,65.1,65.1,65.2,65.2,65.1,65.1,65.1,65.1
237696,68.1,68.3,68.2,67.2,68.2,68.2,68.1,68.2,68.1,68.1
242648,67,67,66.9,69.7,67.1,67.1,67,70.7,70.7,66.9
247600,68.5,68.7,68.6,71.2,68.5,68.5,68.5,70.1,70.1,68.5
252552,64.8,64.9,64.8,65.2,64.9,64.9,64.8,65,65,64.8
257504,68.2,68.4,68.2,71.2,68.3,68.3,68.2,67.8,68.2,68.2
262456,66.8,67,66.7,70.7,67.1,67.1,66.8,69.8,70.2,66.5
267408,62,62,62,66,62.1,62.1,62,65.5,65.5,61.7
272360,67.5,67.7,67.5,66.4,67.9,67.9,67.5,70.5,70.5,67.2
277312,66.5,66.6,66.5,67.5,66.5,66.5,66.5,71.3,71.3,66.5
282264,68,68.3,68,70.6,68.5,68.5,68,73.3,73.3,68
287216,68.1,68.2,68.1,70.3,68.2,68.2,68.1,73,73,68.1
292168,65.3,65.4,65.3,65.8,65.6,65.6,65.3,68.6,68.6,65.3
297120,65,65,65,66.1,65,65,65,68.1,68.1,65
302072,65.3,65.6,65.3,65.2,65.4,65.4,65.3,70.8,70.8,65.3
307024,66.3,66.4,66.3,70.2,66.5,66.5,66.3,69.9,69.9,66.3
311976,66.3,66.5,66.3,68.8,66.5,66.3,66.3,70.3,70.3,66.3
316928,66.4,66.6,66.4,65.7,66.6,66.6,66.4,72,72,66.4
321880,66.8,67.1,66.8,69.8,66.8,66.8,66.8,71,71,66.8
326832,65.4,65.5,65.4,65.1,65.5,65.5,65.4,69.6,69.6,65.4
331784,68.2,68.5,68.3,69.9,68.2,68.2,68.2,68.3,68.2,68.2
336736,67.1,67.6,67,66.5,67.3,67.3,67.1,67.3,67.4,67.1
341688,65.9,65.9,65.9,67.6,66,65.9,65.9,65.8,65.8,65.9
346640,65.1,65.7,65.1,67.4,65.2,65.1,65.1,68,68.3,65.1
351592,66.7,66.9,66.7,68.1,66.6,66.7,66.7,66.6,66.7,66.7
356544,66.1,66.1,66.1,67.5,66.2,66.1,66.1,66.1,66.1,66.1
361496,66.8,67.1,66.8,66.8,66.8,66.8,66.8,71,69.2,66.8
366448,66.1,65.9,66.1,67.1,66.1,66.1,66.1,72.7,72.7,66.1
371400,65.9,66.4,65.9,68,65.9,65.9,65.9,68.4,68.4,65.9
376352,66,65.9,66,68.3,66,66,66,71.5,71.5,66
381304,66.2,66.7,66.2,67.8,66.2,66.2,66.2,69.7,69.7,66.2
386256,64.3,64.4,64.3,65.6,64.3,64.3,64.3,67.3,67.3,64.3
391208,63.6,63.8,63.7,65.4,63.4,63.6,63.6,69.5,69.5,63.6
396160,64.8,64.9,64.8,68.8,64.8,64.8,64.8,71.1,71.1,64.8
401112,66.5,66.6,66.5,69.1,66.5,66.5,66.5,70.9,70.9,66.5
406064,67.8,68.1,67.8,69.8,67.8,67.8,67.8,71.8,71.8,67.8
411016,65.2,65.3,65.2,68.6,65.2,65.2,65.2,69.6,69.6,65.2
415968,66.8,66.9,66.8,65.7,66.8,66.8,66.8,71.3,71.3,66.8
420920,66.9,67,66.9,67.5,66.9,66.9,66.9,71.8,71.8,66.9
425872,66.2,66.3,66.2,67,66.2,66.2,66.2,70.3,70.3,66.2
430824,65.4,65.3,65.4,69.7,65.4,65.4,65.4,70,70,65.4
435776,64.2,64.4,64.2,69.6,64.2,64.2,64.2,69.4,69.4,64.2
440728,67.2,67.5,67.2,68.4,67.2,67.2,67.2,70.2,70.2,67.2
445680,65.5,65.6,65.5,66.6,65.5,65.5,65.5,68.4,68.4,65.5
450632,67.2,67.3,67.2,69.3,67.2,67.2,67.2,70.7,70.7,67.2
455584,66,66.2,66,68,65.9,65.9,66,68.7,68.7,66
460536,66.7,66.9,66.7,66.3,66.7,66.7,66.7,69.6,69.6,66.7
465488,67.2,67.7,67.2,69.5,67.2,67.2,67.2,71.5,71.5,67.2
470440,67.1,67.2,67.1,69.8,67.1,67.1,67.1,69.7,69.7,67.1
475392,65.6,65.8,65.6,64,65.6,65.6,65.6,69.5,69.5,65.6
480344,67.5,67.7,67.5,66.3,67.5,67.5,67.5,69.5,69.5,67.5
485296,67.2,67.4,67.2,65.8,67.2,67.2,67.2,69,69,67.2
490248,66.1,66.3,66.1,65.7,66.1,66.1,66.1,68.5,68.5,66.1
495141,66.6,66.9,66.6,66.5,66.6,66.6,66.6,68.9,68.9,66.6
