"time","bagging","boosting","bagging_adwin","boosting_adwin","pame1","pame2","pame3","pame1adwin","pame2adwin","pame3adwin"
453,2.23261295302212e-08,1.61578616595599e-08,2.66766260670622e-08,2.57542344477276e-08,2.26224285744876e-08,2.26046070750058e-08,2.29714987113327e-08,2.63411516976439e-08,2.6355936984068e-08,2.6106749467589e-08
906,3.64771357195824e-08,2.81902693011363e-08,4.40341764776347e-08,5.15213702507565e-08,3.63939490543223e-08,3.63668894396019e-08,3.6871625074885e-08,4.30715345607574e-08,4.27678154314392e-08,4.25278927332825e-08
1359,4.66319777418756e-08,3.36107674576839e-08,5.50284982502895e-08,5.95967334024856e-08,4.65310310391999e-08,4.65597840696615e-08,4.70302784768782e-08,5.3787825017975e-08,5.33283953888218e-08,5.31130037732298e-08
1812,5.13652363897446e-08,4.11191857470324e-08,6.10989065642034e-08,7.47009031395366e-08,5.13332248651402e-08,5.14137478283586e-08,5.18485419892809e-08,5.95202878734283e-08,5.89049526599877e-08,5.87359663510198e-08
2265,5.65277726412275e-08,4.70880508122096e-08,6.86707165676045e-08,9.37983754810443e-08,5.63304077733329e-08,5.64497544422497e-08,5.6857660717869e-08,6.61060432161453e-08,6.52481325084054e-08,6.52316554589197e-08
2718,6.08806051105882e-08,5.21452869470873e-08,7.65321115475955e-08,1.19718082990878e-07,6.06357151312733e-08,6.08038818348158e-08,6.11165161680885e-08,7.29809707671135e-08,7.18882850042979e-08,7.19883283020929e-08
3171,6.61883952873035e-08,5.72339570228549e-08,8.29951364649066e-08,1.41186154113197e-07,6.57305712891473e-08,6.595475121828e-08,6.62985942005076e-08,7.91523253869162e-08,7.80087135444416e-08,7.81334760522553e-08
3624,7.40860880627649e-08,6.24592834178896e-08,9.12211554903971e-08,1.69472422625605e-07,7.34675474052483e-08,7.38489923935673e-08,7.42868247481477e-08,8.65513099496667e-08,8.50843082234429e-08,8.49754196231771e-08
4077,7.90713592943425e-08,6.89376746026302e-08,9.79372160849327e-08,2.02160530810538e-07,7.81089631462366e-08,8.21753025883892e-08,8.25642577160646e-08,9.26626828905216e-08,9.10219661782351e-08,9.10259575655104e-08
4530,8.50209329309356e-08,7.61310350950518e-08,1.02855628872698e-07,2.57226577300732e-07,8.37424778422486e-08,8.78554701224176e-08,8.8249635075281e-08,9.73658061551572e-08,9.54053061227293e-08,9.54703794010894e-08
