learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
4952.0,0.613226097,3.217387279091403E-8,4952.0,61.5,12.20068415051311,4952.0,202808.0,10.0,0.0,4985.599999999999,47.08672849115764,16864.0,0.0
9904.0,1.197004065,6.305642307031279E-8,9904.0,69.19999999999999,35.45115035271334,9904.0,204488.0,10.0,0.0,9877.900000000001,58.39357841406883,16864.0,0.0
14856.0,1.755110385,9.250814379183577E-8,14856.0,68.8,37.934903261998244,14856.0,203984.0,10.0,1.0,22163.9,6587.346423172907,16864.0,0.0
19808.0,2.536952243,1.328814662401316E-7,19808.0,66.0,25.893312525337965,19808.0,199608.0,10.0,8.0,61514.399999999994,28641.507717607634,16560.8,303.19999999999993
24760.0,3.123698392,1.6397203882589107E-7,24760.0,65.5,27.00451937236581,24760.0,204824.0,10.0,10.0,67520.5,28936.192171454302,16864.0,0.0
29712.0,3.671862091,1.9318496906407588E-7,29712.0,68.8,30.822853291235784,29712.0,206000.0,10.0,12.0,71731.7,28951.10989507426,16864.0,0.0
34664.0,4.224424165,2.2256025313575232E-7,34664.0,68.60000000000001,34.36454849498328,34664.0,205496.0,10.0,14.0,75618.09999999999,28968.08650661007,16864.0,0.0
39616.0,4.777479705,2.5217810153420596E-7,39616.0,68.2,31.913654523888034,39616.0,207008.0,10.0,14.0,79233.7,28995.60204584673,16864.0,0.0
44568.0,5.335573622,2.821142821721608E-7,44568.0,67.5,30.027472290879036,44568.0,207344.0,10.0,14.0,82808.59999999999,29058.482980285728,16864.0,0.0
49520.0,5.89631419,3.1224117077778197E-7,49520.0,67.80000000000001,29.91955984260195,49520.0,207680.0,10.0,14.0,86372.40000000001,29137.80393547568,16864.0,0.0
54472.0,6.461468609,3.4262976478270565E-7,54472.0,70.19999999999999,33.21889412281448,54472.0,207848.0,10.0,14.0,89884.59999999999,29241.871511090245,16864.0,0.0
59424.0,7.018633913,3.7273407284385835E-7,59424.0,69.1,31.8452512241387,59424.0,208856.0,10.0,14.0,93447.2,29359.220991708888,16864.0,0.0
64376.0,7.565679445,4.0231537305467864E-7,64376.0,67.5,26.065117294847784,64376.0,209024.0,10.0,14.0,97052.4,29501.688497138977,16864.0,0.0
69328.0,8.110765544,4.314827426621939E-7,69328.0,68.0,31.61925601750547,69328.0,206840.0,10.0,15.0,131881.0,62289.863971239785,16864.0,0.0
74280.0,8.659151483,4.609458545537914E-7,74280.0,70.7,35.346349385679986,74280.0,207680.0,10.0,15.0,146702.69999999998,71624.91685099692,16864.0,0.0
79232.0,9.336838759,4.968257726063621E-7,79232.0,65.8,24.06614682321179,79232.0,204656.0,10.0,19.0,429338.2,151588.98948390383,16864.0,0.0
84184.0,10.009618243,5.32621290233661E-7,84184.0,67.0,29.596996138501915,84184.0,205664.0,10.0,22.0,609082.1,267513.1632030033,16864.0,0.0
89136.0,10.670456063,5.678388888627415E-7,89136.0,68.7,36.57136835620548,89136.0,206000.0,10.0,26.0,835600.0,464562.00886414386,16864.0,0.0
94088.0,11.500421578,6.121779145429139E-7,94088.0,69.6,31.685086225106616,94088.0,206504.0,10.0,26.0,856447.1,479063.84706247534,16864.0,0.0
99040.0,12.306579251,6.553501712463983E-7,99040.0,70.5,38.131789773918875,99040.0,207008.0,10.0,29.0,1050498.7999999998,659321.2660267425,16864.0,0.0
103992.0,13.109285814,6.983724972580457E-7,103992.0,70.39999999999999,36.718603020403954,103992.0,207176.0,10.0,32.0,1264438.3,862712.324344513,16864.0,0.0
108944.0,13.899289837,7.405766708413739E-7,108944.0,69.39999999999999,35.27918781725889,108944.0,206504.0,10.0,47.0,2060053.5999999999,1641014.3608369061,16864.0,0.0
113896.0,14.698230784,7.832930026726528E-7,113896.0,71.8,39.90102850225691,113896.0,206672.0,10.0,49.0,2240001.4999999995,1815650.5020184682,16864.0,0.0
118848.0,15.506917518,8.267764330600099E-7,118848.0,72.2,40.63887939870173,118848.0,207848.0,10.0,49.0,2264199.0,1836514.5910474486,16864.0,0.0
123800.0,16.326625388,8.708168487137619E-7,123800.0,70.3,36.565570269115746,123800.0,207680.0,10.0,49.0,2274488.8,1843788.8768725109,16864.0,0.0
