learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
16.0,0.01692372,8.801889990766843E-11,16.0,81.25,45.45454545454545,16.0,20104.0,10.0,14.799999999999999,1.5832456116050555,1378.4,45.396818292817734
32.0,0.076111746,4.104280488193035E-10,32.0,75.0,27.27272727272727,32.0,21056.0,10.0,32.6,2.561249694973139,1473.6000000000001,1.9955506062794377
48.0,0.115989344,6.281445761438873E-10,48.0,81.25,41.30434782608695,48.0,21104.0,10.0,45.4,3.106266068592465,1478.3999999999999,1.0666666666666633
64.0,0.13172877,7.141410082495874E-10,64.0,81.25,35.13513513513514,64.0,21120.0,10.0,60.8,3.3855903801585656,1480.0,0.0
80.0,0.143507712,7.784983098424143E-10,80.0,82.5,43.49142280524723,80.0,21120.0,10.0,74.5,2.9297326385411577,1480.0,0.0
96.0,0.154462008,8.383499443448252E-10,96.0,81.25,41.93548387096774,96.0,21120.0,10.0,93.10000000000001,4.629494812851853,1480.0,0.0
112.0,0.16201952,8.79642369341519E-10,112.0,80.35714285714286,44.00000000000002,112.0,21120.0,10.0,110.6,5.45934469001953,1480.0,0.0
128.0,0.168765656,9.165016313311125E-10,128.0,80.46875,45.317840054682165,128.0,21120.0,10.0,126.39999999999999,6.333684200807263,1480.0,0.0
144.0,0.174647504,9.48638631891873E-10,144.0,81.94444444444444,50.27888446215138,144.0,21120.0,10.0,136.30000000000004,6.850871801781467,1480.0,0.0
160.0,0.180359714,9.798487712856794E-10,160.0,83.75,56.155143338954474,160.0,21120.0,10.0,149.8,8.337065830774437,1480.0,0.0
176.0,0.186619776,1.0140522420323555E-9,176.0,85.22727272727273,57.377049180327866,176.0,21120.0,10.0,154.79999999999998,8.700957801682907,1480.0,0.0
192.0,0.192713738,1.047348182391789E-9,192.0,84.375,56.62650602409639,192.0,21120.0,10.0,189.6,9.555917305814,1480.0,0.0
208.0,0.198426106,1.078559185059534E-9,208.0,85.57692307692307,60.0818833162743,208.0,21120.0,10.0,200.4,10.167704865023483,1480.0,0.0
224.0,0.20479952,1.1133819838282134E-9,224.0,86.60714285714286,63.0281690140845,224.0,21120.0,10.0,219.3,11.718029792683675,1480.0,0.0
240.0,0.210418526,1.1440828790184524E-9,240.0,86.66666666666667,63.31327027801663,240.0,21120.0,10.0,229.9,11.965180966268566,1480.0,0.0
256.0,0.216087604,1.1750573555545675E-9,256.0,87.5,65.66926494007208,256.0,21120.0,10.0,239.6,13.013838787997951,1480.0,0.0
272.0,0.22272391,1.2113165328817235E-9,272.0,87.86764705882352,66.57232235960076,272.0,21120.0,10.0,258.0,11.415389222935463,1480.0,0.0
288.0,0.228199126,1.2412317941503392E-9,288.0,88.54166666666666,69.38538848086586,288.0,21120.0,10.0,268.6,10.968844768504821,1480.0,0.0
304.0,0.233794556,1.2718038757559325E-9,304.0,88.81578947368422,69.69981238273922,304.0,21120.0,10.0,288.2,11.978499256770206,1480.0,0.0
320.0,0.240031442,1.305880718421605E-9,320.0,89.375,71.48099606815205,320.0,21120.0,10.0,296.09999999999997,12.649505919204906,1480.0,0.0
336.0,0.245506848,1.3357970178044505E-9,336.0,89.28571428571429,70.75435203094779,336.0,21120.0,10.0,330.4,10.659580979882216,1480.0,0.0
352.0,0.250771138,1.3645598302202093E-9,352.0,89.20454545454545,70.78455355582737,352.0,21120.0,10.0,352.19999999999993,10.2261103716581,1480.0,0.0
368.0,0.256521052,1.3959759751872885E-9,368.0,89.67391304347827,71.85978186501389,368.0,21120.0,10.0,364.20000000000005,10.709082334376012,1480.0,0.0
384.0,0.26171591,1.4243594278809099E-9,384.0,89.84375,72.24199288256227,384.0,21120.0,10.0,375.5,11.01640191310716,1480.0,0.0
400.0,0.26692526,1.4528220613714723E-9,400.0,90.0,72.19615611858342,400.0,21120.0,10.0,389.59999999999997,9.92214134594387,1480.0,0.0
416.0,0.272958034,1.485783685238825E-9,416.0,89.66346153846155,71.21709467722212,416.0,21120.0,10.0,408.7,9.93316554668137,1480.0,0.0
432.0,0.277891672,1.5127398947791921E-9,432.0,89.81481481481481,71.7781209169735,432.0,21120.0,10.0,423.8,10.478337442340532,1480.0,0.0
448.0,0.282759628,1.5393372336940633E-9,448.0,89.95535714285714,72.11309688485585,448.0,21120.0,10.0,445.49999999999994,10.388294694831615,1480.0,0.0
464.0,0.28805589,1.5682747334159083E-9,464.0,90.08620689655173,72.42662257131045,464.0,21120.0,10.0,464.6,11.55489314340706,1480.0,0.0
480.0,0.29259215,1.5930597652908828E-9,480.0,90.0,71.88529591214156,480.0,21120.0,10.0,490.59999999999997,14.220642273352729,1480.0,0.0
496.0,0.297086344,1.6176149586753713E-9,496.0,90.32258064516128,72.67468552015424,496.0,21120.0,10.0,497.29999999999995,14.16415664038397,1480.0,0.0
