learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes)
4952.0,0.170087254,1.2545763064920903E-9,4952.0,62.9,16.196069573074315,4952.0,28512.0
9904.0,0.289371758,2.1344277293980123E-9,9904.0,64.7,24.76042696859122,9904.0,28512.0
14856.0,0.369982809,2.729020870551467E-9,14856.0,69.1,33.43615902941734,14856.0,28512.0
19808.0,0.448582699,3.308779537752271E-9,19808.0,65.60000000000001,24.897716803262597,19808.0,28512.0
24760.0,0.527390494,3.890071727782488E-9,24760.0,65.10000000000001,26.10315914288135,24760.0,28512.0
29712.0,0.606486549,4.473490145131946E-9,29712.0,68.30000000000001,29.445804584909872,29712.0,28512.0
34664.0,0.685269918,5.054602167159319E-9,34664.0,67.2,31.189581095596143,34664.0,28512.0
39616.0,0.764098109,5.636044799610973E-9,39616.0,65.8,26.234918060366585,39616.0,28512.0
44568.0,0.84302752,6.218234038352967E-9,44568.0,67.0,28.83513905182528,44568.0,28512.0
49520.0,0.92242151,6.803850046545268E-9,49520.0,66.7,27.202294548697964,49520.0,28512.0
54472.0,1.003930202,7.40506425485015E-9,54472.0,67.4,26.02106811054178,54472.0,28512.0
59424.0,1.087597313,8.02219912312925E-9,59424.0,67.9,28.873407960860447,59424.0,28512.0
64376.0,1.170765706,8.635655410140754E-9,64376.0,65.9,21.581072752527373,64376.0,28512.0
69328.0,1.253446615,9.245515978708864E-9,69328.0,65.4,25.384721551307717,69328.0,28512.0
74280.0,1.333158528,9.833477010726929E-9,74280.0,68.5,29.824092391594952,74280.0,28512.0
79232.0,1.413201328,1.0423878690004348E-8,79232.0,66.60000000000001,25.32508182940136,79232.0,28512.0
84184.0,1.493785243,1.1018271673992276E-8,84184.0,64.8,24.321581678942902,84184.0,28512.0
89136.0,1.569522096,1.157691236615181E-8,89136.0,67.80000000000001,29.184388896464075,89136.0,28512.0
94088.0,1.644551542,1.2130335171371699E-8,94088.0,66.2,22.620819120441396,94088.0,28512.0
99040.0,1.718294841,1.2674271260127425E-8,99040.0,66.60000000000001,27.676510456590748,99040.0,28512.0
103992.0,1.792629625,1.322257018648088E-8,103992.0,66.8,28.09494931993417,103992.0,28512.0
108944.0,1.866452031,1.3767089774385094E-8,108944.0,65.2,23.58232028669806,108944.0,28512.0
113896.0,1.940115683,1.4310438380911945E-8,113896.0,68.10000000000001,29.849407128531734,113896.0,28512.0
118848.0,2.013754048,1.4853600468635558E-8,118848.0,68.30000000000001,27.84631492693588,118848.0,28512.0
123800.0,2.086658777,1.5391351202353833E-8,123800.0,65.8,25.561553195194147,123800.0,28512.0
128752.0,2.159596573,1.592934584073722E-8,128752.0,63.5,22.876678752841947,128752.0,28512.0
133704.0,2.232395115,1.646631333120167E-8,133704.0,64.9,24.1782739432482,133704.0,28512.0
138656.0,2.305161592,1.7003044307827947E-8,138656.0,68.2,27.850582640577937,138656.0,28512.0
143608.0,2.383823047,1.7583257083073254E-8,143608.0,65.8,24.281672179492297,143608.0,28512.0
148560.0,2.456877134,1.8122109492570156E-8,148560.0,66.3,24.59163123741331,148560.0,28512.0
153512.0,2.531161986,1.867004011675715E-8,153512.0,65.8,25.79413296302725,153512.0,28512.0
158464.0,2.604456246,1.921066406026482E-8,158464.0,70.7,30.53579895685159,158464.0,28512.0
163416.0,2.677344245,1.9748291392251845E-8,163416.0,66.8,25.4070036532594,163416.0,28512.0
168368.0,2.750164906,2.0285422034114594E-8,168368.0,68.10000000000001,28.270763253044574,168368.0,28512.0
