learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes)
14.0,0.006473,1.4320920324987834E-11,14.0,35.714285714285715,-4.132231404958683,14.0,8552.0
28.0,0.01444,3.1963667521874106E-11,28.0,53.57142857142857,23.206751054852315,28.0,8560.0
42.0,0.017496,3.8737437377373373E-11,42.0,45.23809523809524,9.380863039399632,42.0,8568.0
56.0,0.020054,4.440736646453539E-11,56.0,50.0,16.10486891385767,56.0,8568.0
70.0,0.022374,4.9554558677805785E-11,70.0,51.42857142857142,19.157608695652165,70.0,8576.0
84.0,0.024404,5.4058351864417385E-11,84.0,52.38095238095239,23.094529640650038,84.0,8576.0
98.0,0.026715,5.919035938051011E-11,98.0,53.06122448979592,24.514400535833897,98.0,8584.0
112.0,0.028541,6.324533373117447E-11,112.0,50.89285714285714,20.720720720720706,112.0,8584.0
126.0,0.030235,6.700717740588718E-11,126.0,50.79365079365079,20.114531138153183,126.0,8584.0
140.0,0.031896,7.069573841161198E-11,140.0,50.0,19.128569070803767,140.0,8584.0
154.0,0.033562,7.439540285203193E-11,154.0,48.701298701298704,18.523975354942408,154.0,8584.0
168.0,0.035074,7.775308150384162E-11,168.0,46.42857142857143,15.393654524089307,168.0,8584.0
182.0,0.03645,8.080874673194356E-11,182.0,45.604395604395606,14.208170650414251,182.0,8584.0
196.0,0.037856,8.393103256821633E-11,196.0,46.42857142857143,15.714461236024087,196.0,8584.0
210.0,0.039219,8.695782886611091E-11,210.0,46.19047619047619,16.428948758584262,210.0,8584.0
224.0,0.040514,8.983629859156079E-11,224.0,45.982142857142854,16.278495088651376,224.0,8592.0
238.0,0.041821,9.274144139554765E-11,238.0,44.537815126050425,13.862689186225058,238.0,8592.0
252.0,0.043311,9.605334864722358E-11,252.0,45.63492063492063,15.320088300220752,252.0,8592.0
266.0,0.044755,9.926300909784106E-11,266.0,46.2406015037594,15.824647591227958,266.0,8592.0
280.0,0.046069,1.0218371119764116E-10,280.0,45.0,14.17709929741456,280.0,8592.0
294.0,0.047261,1.048332369989819E-10,294.0,45.57823129251701,15.255458672623767,294.0,8592.0
308.0,0.048513,1.0761612819300758E-10,308.0,46.42857142857143,16.311239193083576,308.0,8592.0
322.0,0.049908,1.1071976067291366E-10,322.0,47.82608695652174,18.75403631557605,322.0,8600.0
336.0,0.051177,1.1354306505786049E-10,336.0,48.51190476190476,19.94711617914394,336.0,8600.0
350.0,0.052541,1.16577727927102E-10,350.0,48.0,19.07308830815748,350.0,8600.0
364.0,0.053687,1.1912737869554098E-10,364.0,48.07692307692308,19.57070707070707,364.0,8600.0
378.0,0.055228,1.2255583579341571E-10,378.0,47.61904761904761,18.907849829351534,378.0,8600.0
392.0,0.056428,1.2522562717398008E-10,392.0,48.214285714285715,19.976669582968796,392.0,8600.0
406.0,0.057596,1.278242241177294E-10,406.0,48.275862068965516,19.787001843976974,406.0,8600.0
420.0,0.058571,1.2999342961443794E-10,420.0,48.57142857142857,20.440593538429155,420.0,8600.0
434.0,0.059401,1.318400353193283E-10,434.0,48.15668202764977,19.719490940182183,434.0,8600.0
448.0,0.060039,1.3325947440332836E-10,448.0,48.88392857142857,20.781437010154047,448.0,8600.0
462.0,0.060681,1.346878127919303E-10,462.0,48.484848484848484,20.42725950370162,462.0,8600.0
476.0,0.061301,1.3606720500522187E-10,476.0,48.739495798319325,21.0688703736425,476.0,8600.0
490.0,0.061924,1.3745327169696487E-10,490.0,48.57142857142857,20.740983227744504,490.0,8600.0
504.0,0.062625,1.3901287482844456E-10,504.0,49.007936507936506,21.1800357807879,504.0,8600.0
518.0,0.063305,1.4052575661076438E-10,518.0,49.034749034749034,21.33727551971285,518.0,8600.0
532.0,0.063976,1.4201861495772996E-10,532.0,48.30827067669173,20.235531445083545,532.0,8600.0
546.0,0.064682,1.43589342219962E-10,546.0,47.985347985347985,19.636388135970943,546.0,8600.0
560.0,0.065343,1.4505995230542288E-10,560.0,47.85714285714286,19.437163746723694,560.0,8600.0
574.0,0.066006,1.465350120431847E-10,574.0,47.90940766550523,19.659776055124894,574.0,8600.0
588.0,0.066684,1.4804344417320357E-10,588.0,48.12925170068027,20.16453211180704,588.0,8600.0
602.0,0.067362,1.4955187630322243E-10,602.0,48.006644518272424,20.025635801840338,602.0,8600.0
616.0,0.067989,1.5094684229956732E-10,616.0,48.214285714285715,20.23510882713494,616.0,8600.0
630.0,0.06873,1.5259697205490536E-10,630.0,48.095238095238095,19.982754401705915,630.0,8608.0
644.0,0.069427,1.5414911839697096E-10,644.0,48.13664596273292,20.144937221096097,644.0,8608.0
658.0,0.070067,1.5557433168093362E-10,658.0,48.632218844984806,21.17358511965521,658.0,8608.0
672.0,0.070737,1.5706635183758205E-10,672.0,48.95833333333333,21.67432946285668,672.0,8608.0
686.0,0.071373,1.5848265753851994E-10,686.0,49.416909620991255,22.400466819013097,686.0,8608.0
700.0,0.072027,1.599390473630693E-10,700.0,49.42857142857143,22.36161066760242,700.0,8608.0
714.0,0.072872,1.6182077427705128E-10,714.0,49.43977591036415,22.343838971791143,714.0,8608.0
728.0,0.073817,1.6392519076665242E-10,728.0,49.862637362637365,22.974128560040583,728.0,8608.0
742.0,0.074667,1.6581805215941535E-10,742.0,49.73045822102426,22.81653847655487,742.0,8608.0
756.0,0.075308,1.672454923391342E-10,756.0,49.86772486772487,23.16722934471024,756.0,8608.0
770.0,0.07635,1.6956591771708593E-10,770.0,49.61038961038961,22.81419706199976,770.0,8608.0
784.0,0.076956,1.7091541654533808E-10,784.0,49.61734693877551,22.825415179728463,784.0,8608.0
798.0,0.077568,1.7227827674812739E-10,798.0,49.373433583959894,22.472477527522464,798.0,8608.0
812.0,0.078216,1.737213051981396E-10,812.0,49.38423645320197,22.495692037584938,812.0,8608.0
826.0,0.078795,1.750106778409746E-10,826.0,49.27360774818402,22.399056485318116,826.0,8608.0
840.0,0.079348,1.7624215119414858E-10,840.0,49.047619047619044,22.145081445357327,840.0,8608.0
854.0,0.080008,1.777119023932351E-10,854.0,48.94613583138173,21.992793094779177,854.0,8608.0
868.0,0.080554,1.7892778747611574E-10,868.0,49.193548387096776,22.35269776036902,868.0,8608.0
882.0,0.081153,1.8026169803407456E-10,882.0,49.31972789115646,22.58828380408212,882.0,8608.0
896.0,0.08168,1.8143527209758757E-10,896.0,49.55357142857143,22.94628774517358,896.0,8608.0
910.0,0.082238,1.8267787992954251E-10,910.0,49.45054945054945,22.894140617804716,910.0,8608.0
924.0,0.082776,1.8387594984637363E-10,924.0,49.24242424242424,22.611959755561823,924.0,8608.0
938.0,0.083307,1.850584314929114E-10,938.0,49.25373134328358,22.692620020119506,938.0,8608.0
952.0,0.083927,1.8643910686175024E-10,952.0,49.054621848739494,22.486762716018703,952.0,8608.0
966.0,0.084455,1.8761490782101944E-10,966.0,49.06832298136646,22.572699281560034,966.0,8608.0
980.0,0.085002,1.8883301979965628E-10,980.0,48.87755102040816,22.390041493775932,980.0,8608.0
994.0,0.085542,1.9003554350799978E-10,994.0,48.79275653923541,22.331113546838104,994.0,8608.0
1008.0,0.086151,1.913917230235205E-10,1008.0,49.3,23.11879889424513,1008.0,8608.0
1022.0,0.086707,1.9262987706396307E-10,1022.0,49.2,23.01560600963214,1022.0,8608.0
1036.0,0.087247,1.9383240077230657E-10,1036.0,49.5,23.4979465636944,1036.0,8608.0
1050.0,0.087841,1.9515517685148443E-10,1050.0,49.1,22.9819453943506,1050.0,8608.0
1064.0,0.088369,1.9633097781075363E-10,1064.0,49.3,23.36713039377505,1064.0,8608.0
1078.0,0.08889,1.974911904997295E-10,1078.0,49.3,23.317174986576724,1078.0,8608.0
1092.0,0.089403,1.9863358802265582E-10,1092.0,48.8,22.565033272837265,1092.0,8608.0
1106.0,0.089928,1.9980270829465645E-10,1106.0,49.4,23.47918664122022,1106.0,8608.0
1120.0,0.090431,2.0092283686002087E-10,1120.0,49.5,23.729837491693353,1120.0,8608.0
1134.0,0.09098,2.021454026301701E-10,1134.0,49.0,23.015149410990414,1134.0,8608.0
1148.0,0.091753,2.0386679304970626E-10,1148.0,48.9,22.838108008528575,1148.0,8608.0
1162.0,0.092275,2.050292326344383E-10,1162.0,49.4,23.55063486211919,1162.0,8608.0
