"time","bagging","boosting","bagging_adwin","boosting_adwin","pame1","pame2","pame3","pame1adwin","pame2adwin","pame3adwin"
7,9.58831984301408e-11,9.81513404597839e-11,1.45986447396378e-10,1.1843113058971e-10,1.1916078671813e-10,1.19535873408119e-10,1.19656258448958e-10,1.75036478506194e-10,1.73485464221901e-10,1.74902151094543e-10
14,6.69397485454877e-10,6.70511354928215e-10,8.81808197903964e-10,8.13575511020091e-10,6.0946890850034e-10,6.08697166136569e-10,6.038369651056e-10,7.7629294200076e-10,7.75248150693046e-10,7.87591053512361e-10
21,9.74030133721729e-10,9.98985234143006e-10,1.23507040617367e-09,1.17298911506103e-09,9.55111218864719e-10,9.52191918401255e-10,9.52258792113927e-10,1.188968157077e-09,1.19293102438665e-09,1.21233256042004e-09
28,1.13922531650712e-09,1.17948038424883e-09,1.43852922038486e-09,1.3828057377951e-09,1.0973585870862e-09,1.09155870013767e-09,1.097244855389e-09,1.36133691490938e-09,1.36373459195511e-09,1.39332040025128e-09
35,1.23407743127396e-09,1.27966330390837e-09,1.56487136689325e-09,1.50958635160493e-09,1.22049204173187e-09,1.21350508021812e-09,1.22098933771253e-09,1.48944395545042e-09,1.49145151788576e-09,1.52896946345766e-09
42,1.30490467702349e-09,1.36071256328788e-09,1.65480182398938e-09,1.6199603092836e-09,1.30345609133442e-09,1.29149788902866e-09,1.30875628505316e-09,1.57368425744689e-09,1.57736307640456e-09,1.61741826168365e-09
49,1.37734253441294e-09,1.42929349117809e-09,1.73815986251252e-09,1.71653437496887e-09,1.36356998769773e-09,1.34950460082127e-09,1.37382234759629e-09,1.64031729091787e-09,1.64282151157243e-09,1.68518748559886e-09
56,1.44151947972675e-09,1.49246531031198e-09,1.82207766040332e-09,1.81477882796692e-09,1.40995926852855e-09,1.39486110021671e-09,1.42149798058801e-09,1.70736968250324e-09,1.70868349163483e-09,1.75305649325252e-09
63,1.5104090068241e-09,1.55138374696175e-09,1.89794997187952e-09,1.89067414523827e-09,1.45951471095284e-09,1.44279038394491e-09,1.47014160214199e-09,1.77987956240359e-09,1.78082218975243e-09,1.82726519937317e-09
70,1.57636758399506e-09,1.60625042873952e-09,1.98990900814533e-09,1.9798780854957e-09,1.5053144710511e-09,1.48759226338731e-09,1.51744953677886e-09,1.85275224822677e-09,1.85334662144797e-09,1.90171854115195e-09
77,1.63935672712823e-09,1.66536740457846e-09,2.07387010174493e-09,2.06070318742759e-09,1.54929684626559e-09,1.53027074803909e-09,1.56110799563428e-09,1.92988545240213e-09,1.929570841098e-09,1.979461643671e-09
84,1.69250904572507e-09,1.72493738645481e-09,2.16202759626839e-09,2.14989715024001e-09,1.59824345331225e-09,1.57828924398455e-09,1.61017361097866e-09,1.99906858924776e-09,1.9975141607763e-09,2.05038590966000e-09
91,1.75150474419196e-09,1.77664667584002e-09,2.25113090966725e-09,2.23368691170381e-09,1.64175411592755e-09,1.621227748245e-09,1.65375105073882e-09,2.07518676982572e-09,2.07332896055861e-09,2.1274523999542e-09
98,1.80936797824999e-09,1.83574952174392e-09,2.33739411123097e-09,2.31978997949925e-09,1.69037056576047e-09,1.66966822197868e-09,1.70269948203531e-09,2.14956295812709e-09,2.14704809397045e-09,2.20250355842213e-09
105,1.86247456026574e-09,1.89167478048967e-09,2.42494343746454e-09,2.40889285648035e-09,1.73362236092488e-09,1.71277263695995e-09,1.74658104344375e-09,2.22557198393262e-09,2.22237002364049e-09,2.27910231472717e-09
112,1.92056846094628e-09,1.95068862220479e-09,2.50610002411736e-09,2.48927716616955e-09,1.77663634752234e-09,1.75548253391352e-09,1.78991152138346e-09,2.29484796022789e-09,2.29127939989583e-09,2.34872562845548e-09
119,1.97367255141338e-09,2.0059505101045e-09,2.59448197787835e-09,2.57751800263094e-09,1.82528777814574e-09,1.80406416297787e-09,1.83998362656269e-09,2.36373590551731e-09,2.36017149243504e-09,2.41765723565386e-09
126,2.03042990287145e-09,2.06635236590273e-09,2.68235107907818e-09,2.66610656583475e-09,1.86825364615354e-09,1.84661819858683e-09,1.88305547708438e-09,2.43990412676914e-09,2.43623424301959e-09,2.49344809927874e-09
133,2.08339445074399e-09,2.12107867645721e-09,2.77127680708551e-09,2.75271120592124e-09,1.91709599892298e-09,1.89522888763083e-09,1.93245366597341e-09,2.51511033343358e-09,2.5099820703475e-09,2.56840677618153e-09
140,2.13926330325504e-09,2.17892690254582e-09,2.85743906889525e-09,2.83757986589438e-09,1.95959009032283e-09,1.93729268010292e-09,1.97470970877343e-09,2.59081458900952e-09,2.58490348515825e-09,2.64375333672596e-09
147,2.19611698401471e-09,2.23695416115224e-09,2.93715715951804e-09,2.91605718577074e-09,2.00301698146595e-09,1.97994852165381e-09,2.01791036093401e-09,2.65874009867095e-09,2.65464875329286e-09,2.71295226259364e-09
154,2.24831072290738e-09,2.29117712277505e-09,3.02222436716573e-09,3.00255481843319e-09,2.05133353422913e-09,2.02790905766189e-09,2.06608995094067e-09,2.73396710474044e-09,2.72854722894314e-09,2.78742027984725e-09
161,2.30574629930158e-09,2.34979806268381e-09,3.11810457724664e-09,3.10086160100169e-09,2.09469627258678e-09,2.07095196021928e-09,2.10905225045979e-09,2.81236534806175e-09,2.80450583289481e-09,2.86553617729081e-09
168,2.35803433616956e-09,2.40238279995819e-09,3.20115912430816e-09,3.18451773886051e-09,2.143423921648e-09,2.11939928289089e-09,2.15850108628472e-09,2.89110900473677e-09,2.88373953942209e-09,2.94557586292426e-09
175,2.41473795269926e-09,2.45919686842296e-09,3.28861376546323e-09,3.27266234963304e-09,2.18612415327794e-09,2.16183056568934e-09,2.20191959227953e-09,2.96199993860804e-09,2.95446369631837e-09,3.01815236661169e-09
182,2.46876447161039e-09,2.51554053646823e-09,3.37627865767727e-09,3.36731389417417e-09,2.23133973737558e-09,2.20701304125289e-09,2.24827555654777e-09,3.03708522133115e-09,3.0301545977965e-09,3.09617156936063e-09
189,2.52534320918222e-09,2.57338802645604e-09,3.46563141621235e-09,3.45032111494905e-09,2.27831340223551e-09,2.25394983706375e-09,2.29594056408438e-09,3.11516326075213e-09,3.10653908806129e-09,3.1753444224596e-09
196,2.57711314675709e-09,2.63070957241787e-09,3.56191165860328e-09,3.54738311091231e-09,2.32088825669554e-09,2.29538932003909e-09,2.33790283865399e-09,3.19362279592703e-09,3.18278674579743e-09,3.25387101478047e-09
203,2.63340594341358e-09,2.68398152380354e-09,3.63923145831873e-09,3.62981044880218e-09,2.36869209924506e-09,2.34334652759135e-09,2.38591627790696e-09,3.27191450190627e-09,3.26109500233084e-09,3.33440592368444e-09
