learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
181.0,0.064943047,2.0741611332197985E-9,181.0,69.61325966850829,37.0056318420553,181.0,123456.0,10.0,0.0,197.89999999999998,5.566666666666666,4416.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
362.0,0.104263271,3.3470658070345722E-9,362.0,69.88950276243095,38.63261687766339,362.0,125136.0,10.0,0.0,343.4,10.082107363487502,4416.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
543.0,0.133656511,4.292219080428283E-9,543.0,72.19152854511971,39.63335173937052,543.0,124296.0,10.0,1.0,721.5,169.20561128074,4416.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
724.0,0.190568213,6.3057499641387005E-9,724.0,72.79005524861878,38.72946594267646,724.0,136760.0,10.0,4.0,1269.0,399.9034050034249,5671.200000000001,940.4486494339934,1.8,0.5333333333333333,1.4,0.26666666666666666,1.4,0.26666666666666666,0.39999999999999997,0.26666666666666666,0.0,0.0,0.0,0.0,1.0,0.0
905.0,0.23316384,8.06913749948765E-9,905.0,72.92817679558011,39.355938044456366,905.0,160024.0,10.0,5.0,1928.4,583.9273584959005,7884.8,1915.0024589482327,2.8000000000000003,0.9637888196533972,1.9000000000000001,0.4818944098266986,1.9000000000000001,0.4818944098266986,0.7,0.36666666666666664,0.0,0.0,0.0,0.0,1.0,0.0
1086.0,0.285111687,1.0888628196256857E-8,1086.0,72.1,38.73463974211455,1086.0,209800.0,10.0,7.0,2996.6,933.1331952084869,12868.0,3635.0292311219605,5.0,1.7126976771553504,3.0,0.8563488385776752,3.0,0.8563488385776752,1.2,0.5120763831912405,0.0,0.0,0.0,0.0,1.0,0.0
1267.0,0.308805022,1.2200484603628931E-8,1267.0,74.9,39.04808159300632,1267.0,214024.0,10.0,7.0,3379.2,1092.8036501484507,13204.8,3766.4867355254137,5.3999999999999995,1.9504985117770388,3.1999999999999997,0.9752492558885194,3.1999999999999997,0.9752492558885194,1.2,0.5120763831912405,0.0,0.0,0.0,0.0,1.0,0.0
1448.0,0.336314599,1.3808300140982288E-8,1448.0,72.8,35.3169469598965,1448.0,225920.0,10.0,8.0,4018.5,1492.138072625244,14337.599999999999,4497.5347005022895,5.8,2.2350739485653612,3.4,1.1175369742826806,3.4,1.1175369742826806,1.2999999999999998,0.5783117190965824,0.0,0.0,0.0,0.0,1.0,0.0
1629.0,0.371232103,1.600047305373889E-8,1629.0,73.7,37.09638842382205,1629.0,242680.0,10.0,9.0,5036.1,2292.020600304941,15968.800000000001,5704.537478183485,7.3999999999999995,3.6,4.199999999999999,1.8,4.199999999999999,1.8,1.4,0.6531972647421808,0.0,0.0,0.0,0.0,1.0,0.0
1810.0,0.394992677,1.7545207953649678E-8,1810.0,72.8,37.81322017778103,1810.0,251304.0,10.0,9.0,5349.1,2473.3667583096344,16776.800000000003,6387.74720991507,7.6,3.783590299643389,4.3,1.8917951498216945,4.3,1.8917951498216945,1.4,0.6531972647421808,0.0,0.0,0.0,0.0,1.0,0.0
1991.0,0.422434774,1.9356151671701422E-8,1991.0,75.7,38.851926038510705,1991.0,255088.0,10.0,10.0,5933.5,2927.9316903461618,17218.4,6807.715784640574,8.2,4.343065993307287,4.6,2.1715329966536436,4.6,2.1715329966536436,1.4,0.6531972647421808,0.0,0.0,0.0,0.0,1.0,0.0
2172.0,0.458875818,2.2168511010451865E-8,2172.0,73.1,37.46629223931115,2172.0,298320.0,10.0,10.0,6759.200000000001,3589.9685569653666,21418.399999999998,10273.33864936051,9.8,5.6741127549208565,5.4,2.8370563774604283,5.4,2.8370563774604283,1.6,0.7483314773547882,0.0,0.0,0.0,0.0,1.0,0.0
2353.0,0.504517688,2.595487271861277E-8,2353.0,75.0,38.77800906085466,2353.0,320672.0,10.0,12.0,8474.2,4514.730091107945,23657.600000000002,12777.736460300348,10.599999999999998,6.079473661428266,5.8,3.039736830714133,5.8,3.039736830714133,1.8,0.8137703743822469,0.0,0.0,0.0,0.0,1.0,0.0
2534.0,0.571497274,3.2673432932998986E-8,2534.0,73.2,35.989299703831094,2534.0,387736.0,10.0,14.0,10730.900000000001,4830.827372085333,30375.2,13358.907231423449,14.0,6.4652919500978445,7.5,3.2326459750489223,7.5,3.2326459750489223,2.5,0.8198915917499228,0.0,0.0,0.0,0.0,1.0,0.0
2715.0,0.627537927,3.88421705496187E-8,2715.0,76.6,37.792428753721836,2715.0,425496.0,10.0,15.0,12693.699999999999,5155.569967520565,34142.399999999994,14060.900419405738,17.2,7.058170993804115,9.1,3.5290854969020575,9.1,3.5290854969020575,2.8000000000000003,0.8919392106839766,0.0,0.0,0.0,0.0,1.0,0.0
2896.0,0.698983829,4.776832780151732E-8,2896.0,74.2,34.68354430379747,2896.0,482936.0,10.0,17.0,15090.099999999999,5487.648944979382,39888.8,15179.942389584721,19.8,7.472616676907761,10.4,3.7363083384538807,10.4,3.7363083384538807,3.1999999999999997,0.9865765724632494,0.0,0.0,0.0,0.0,1.0,0.0
3077.0,0.748055224,5.468344197073331E-8,3077.0,76.2,32.626382149954416,3077.0,544720.0,10.0,17.0,15754.8,5599.068007366146,45956.0,15965.218116615604,21.0,7.665217254295898,11.0,3.832608627147949,11.0,3.832608627147949,3.3,1.0225241100118645,0.0,0.0,0.0,0.0,1.0,0.0
3258.0,0.80397789,6.272328881395774E-8,3258.0,74.9,31.975370205754196,3258.0,555728.0,10.0,19.0,18227.9,6524.4010069039205,47094.4,16725.815078096097,23.4,8.75239649721403,12.2,4.376198248607015,12.2,4.376198248607015,3.4,1.1850925889754118,0.0,0.0,0.0,0.0,1.0,0.0
3439.0,0.853076,7.045141938703341E-8,3439.0,77.4,36.04545866159559,3439.0,608432.0,10.0,19.0,19042.0,6786.314100206876,52255.2,17974.00443653123,25.0,8.998765347411709,13.0,4.499382673705854,13.0,4.499382673705854,3.8000000000000003,1.2274635093014645,0.0,0.0,0.0,0.0,1.0,0.0
3620.0,0.899517078,7.805688112409578E-8,3620.0,74.9,34.53380768067104,3620.0,633032.0,10.0,20.0,20638.600000000002,7372.878792800904,54752.0,18751.327064148463,26.0,9.334523733610265,13.5,4.667261866805132,13.5,4.667261866805132,3.9,1.2688577540449522,0.0,0.0,0.0,0.0,1.0,0.0
3801.0,0.951067629,8.699808588122742E-8,3801.0,75.7,34.89025122181257,3801.0,670448.0,10.0,20.0,21686.999999999996,7804.631990754664,58423.2,20026.30325280563,27.800000000000004,10.045231040979925,14.400000000000002,5.022615520489962,14.400000000000002,5.022615520489962,3.9,1.2688577540449522,0.0,0.0,0.0,0.0,1.0,0.0
3982.0,1.025840512,1.0071902889669976E-7,3982.0,72.8,32.67726669702788,3982.0,709320.0,10.0,23.0,27654.600000000002,11689.395404192448,62265.6,21746.9775019682,31.200000000000003,11.675044610906918,16.1,5.837522305453459,16.1,5.837522305453459,4.2,1.3232955494186138,0.0,0.0,0.0,0.0,1.0,0.0
4163.0,1.112289138,1.185566327082345E-7,4163.0,74.0,33.764036929096946,4163.0,797592.0,10.0,25.0,32625.899999999998,14582.428704475502,71074.4,25960.624955326304,35.8,13.795973647731026,18.4,6.897986823865513,18.4,6.897986823865513,4.6,1.499629583893599,0.0,0.0,0.0,0.0,1.0,0.0
4344.0,1.211606595,1.3916980605765968E-7,4344.0,73.4,35.57450106568494,4344.0,802272.0,10.0,29.0,39242.899999999994,18885.31981398956,71636.8,26055.79373438639,41.6,17.197028167034492,21.3,8.598514083517246,21.3,8.598514083517246,4.699999999999999,1.5495519065559276,0.0,0.0,0.0,0.0,1.0,0.0
4525.0,1.279025293,1.5541585641161227E-7,4525.0,75.2,37.3550704502857,4525.0,931472.0,10.0,29.0,40908.299999999996,19788.623248978183,84397.59999999999,32242.532485040447,43.800000000000004,18.330787702054096,22.400000000000002,9.165393851027048,22.400000000000002,9.165393851027048,4.8,1.5187714333192688,0.0,0.0,0.0,0.0,1.0,0.0
