learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
10.0,0.051404992,2.4116046698888143E-9,10.0,30.0,5.405405405405403,10.0,181344.0,10.0,0.0,9.9,0.9826268648655783,10632.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
20.0,0.085967849,4.048102020186683E-9,20.0,60.0,13.978494623655905,20.0,183024.0,10.0,0.0,18.0,1.4452988925785868,10632.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,0.10832094,5.1064860013624035E-9,30.0,66.66666666666666,9.090909090909062,30.0,183024.0,10.0,0.0,26.9,1.9174636024359544,10632.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
40.0,0.128084352,6.050842241396507E-9,40.0,60.0,-6.666666666666672,40.0,184704.0,10.0,0.0,44.1,2.8419476889391646,10632.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
50.0,0.146178531,6.915437426020702E-9,50.0,62.0,-1.2793176972281521,50.0,184704.0,10.0,0.0,53.70000000000001,3.0769754269050913,10632.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
60.0,0.15615021,7.391914731015763E-9,60.0,66.66666666666666,11.242603550295868,60.0,184704.0,10.0,0.0,60.8,2.9657301892713632,10632.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
70.0,0.167113803,7.915788719107708E-9,70.0,64.28571428571429,8.75912408759126,70.0,184704.0,10.0,0.0,74.10000000000001,3.156826817479154,10632.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
80.0,0.177463192,8.414812185006838E-9,80.0,62.5,8.745247148288964,80.0,186384.0,10.0,0.0,85.4,3.3373309362090198,10632.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
90.0,0.18630618,8.841200498429438E-9,90.0,58.88888888888889,1.069518716577547,90.0,186384.0,10.0,0.0,98.1,3.6740834079929217,10632.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
100.0,0.194795212,9.250521876799563E-9,100.0,59.0,1.5369836695485017,100.0,186384.0,10.0,0.0,104.7,3.4642619865003152,10632.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
110.0,0.203429594,9.666851694099605E-9,110.0,61.81818181818181,5.714285714285706,110.0,186384.0,10.0,0.0,111.8,3.863792034891226,10632.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
120.0,0.21160294,1.0060951427804928E-8,120.0,62.5,6.896551724137908,120.0,186384.0,10.0,0.0,123.00000000000001,3.5993826631181585,10632.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
130.0,0.220010899,1.0466363654683034E-8,130.0,62.30769230769231,8.503303648376898,130.0,186384.0,10.0,0.0,130.10000000000002,4.251666339997375,10632.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
140.0,0.229055707,1.0902483259091774E-8,140.0,62.857142857142854,12.098526925863318,140.0,186384.0,10.0,0.0,140.9,4.164532786920201,10632.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
150.0,0.237006517,1.1285852824474374E-8,150.0,63.33333333333333,14.825521371051002,150.0,186384.0,10.0,0.0,150.70000000000002,4.531494725192167,10632.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
160.0,0.245712308,1.170940950418512E-8,160.0,63.74999999999999,16.38132996936383,160.0,188064.0,10.0,0.0,159.60000000000002,4.777726097911711,10632.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
170.0,0.259596908,1.2384927107940116E-8,170.0,63.52941176470588,16.719342604298355,170.0,188064.0,10.0,0.0,170.8,6.228607834464742,10632.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
180.0,0.274103335,1.3091718787902759E-8,180.0,61.66666666666667,14.462809917355385,180.0,188336.0,10.0,0.0,187.6,7.123045540902975,10658.400000000001,26.400000000000023,1.2000000000000002,0.19999999999999998,1.1000000000000003,0.09999999999999999,1.1000000000000003,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.0,0.0,0.0,0.0,1.0,0.0
190.0,0.285528908,1.3648403072406848E-8,190.0,61.578947368421055,15.70438799076213,190.0,188336.0,10.0,0.0,196.2,7.959341122926639,10658.400000000001,26.400000000000023,1.2000000000000002,0.19999999999999998,1.1000000000000003,0.09999999999999999,1.1000000000000003,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.0,0.0,0.0,0.0,1.0,0.0
200.0,0.295534063,1.4135880816632675E-8,200.0,62.5,19.52789699570817,200.0,188336.0,10.0,0.0,209.5,9.17756927392966,10658.400000000001,26.400000000000023,1.2000000000000002,0.19999999999999998,1.1000000000000003,0.09999999999999999,1.1000000000000003,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.0,0.0,0.0,0.0,1.0,0.0
210.0,0.307078204,1.4698342049237754E-8,210.0,60.952380952380956,17.28312037659719,210.0,188336.0,10.0,0.0,220.20000000000002,8.653579862949462,10658.400000000001,26.400000000000023,1.2000000000000002,0.19999999999999998,1.1000000000000003,0.09999999999999999,1.1000000000000003,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.0,0.0,0.0,0.0,1.0,0.0
220.0,0.317361321,1.519936284089668E-8,220.0,60.0,16.00138840680319,220.0,188336.0,10.0,0.0,227.8,8.66512806855412,10658.400000000001,26.400000000000023,1.2000000000000002,0.19999999999999998,1.1000000000000003,0.09999999999999999,1.1000000000000003,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.0,0.0,0.0,0.0,1.0,0.0
230.0,0.326987531,1.5668377377527455E-8,230.0,59.56521739130435,15.886747935509238,230.0,188336.0,10.0,0.0,235.9,8.715822138820613,10658.400000000001,26.400000000000023,1.2000000000000002,0.19999999999999998,1.1000000000000003,0.09999999999999999,1.1000000000000003,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.0,0.0,0.0,0.0,1.0,0.0
240.0,0.335708329,1.6093277835030523E-8,240.0,59.166666666666664,15.426105717367872,240.0,188336.0,10.0,0.0,243.60000000000002,8.39470732730517,10658.400000000001,26.400000000000023,1.2000000000000002,0.19999999999999998,1.1000000000000003,0.09999999999999999,1.1000000000000003,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.0,0.0,0.0,0.0,1.0,0.0
250.0,0.347780831,1.6711364661657977E-8,250.0,58.8,14.480239123214867,250.0,197904.0,10.0,0.0,252.10000000000002,8.41222655160663,11613.599999999999,981.5999999999999,1.2000000000000002,0.19999999999999998,1.1000000000000003,0.09999999999999999,1.1000000000000003,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.0,0.0,0.0,0.0,1.0,0.0
260.0,0.357209529,1.7194094258724816E-8,260.0,58.46153846153847,15.176413726437898,260.0,197904.0,10.0,0.0,262.4,8.740963587868583,11613.599999999999,981.5999999999999,1.2000000000000002,0.19999999999999998,1.1000000000000003,0.09999999999999999,1.1000000000000003,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.0,0.0,0.0,0.0,1.0,0.0
270.0,0.366819907,1.7686125491414635E-8,270.0,57.77777777777777,14.428690575479544,270.0,197904.0,10.0,0.0,272.30000000000007,9.425792038632915,11613.599999999999,981.5999999999999,1.2000000000000002,0.19999999999999998,1.1000000000000003,0.09999999999999999,1.1000000000000003,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.0,0.0,0.0,0.0,1.0,0.0
280.0,0.376083543,1.8160404259665975E-8,280.0,57.14285714285714,13.757700205338796,280.0,197904.0,10.0,0.0,284.5,9.202958461519014,11613.599999999999,981.5999999999999,1.2000000000000002,0.19999999999999998,1.1000000000000003,0.09999999999999999,1.1000000000000003,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.0,0.0,0.0,0.0,1.0,0.0
290.0,0.385554021,1.86452729052595E-8,290.0,57.24137931034483,14.482758620689662,290.0,197904.0,10.0,0.0,293.1,9.770079039825852,11613.599999999999,981.5999999999999,1.2000000000000002,0.19999999999999998,1.1000000000000003,0.09999999999999999,1.1000000000000003,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.0,0.0,0.0,0.0,1.0,0.0
300.0,0.394083157,1.908194681130764E-8,300.0,57.333333333333336,14.912475072014193,300.0,197904.0,10.0,0.0,301.90000000000003,9.669482348548389,11613.599999999999,981.5999999999999,1.2000000000000002,0.19999999999999998,1.1000000000000003,0.09999999999999999,1.1000000000000003,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.0,0.0,0.0,0.0,1.0,0.0
310.0,0.403047575,1.9540906244421176E-8,310.0,58.06451612903226,15.894482010184502,310.0,197904.0,10.0,0.0,311.40000000000003,9.742461473136835,11613.599999999999,981.5999999999999,1.2000000000000002,0.19999999999999998,1.1000000000000003,0.09999999999999999,1.1000000000000003,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.0,0.0,0.0,0.0,1.0,0.0
320.0,0.412143779,2.001056621154564E-8,320.0,58.12500000000001,16.250000000000007,320.0,199584.0,10.0,0.0,319.70000000000005,9.697708778652592,11613.599999999999,981.5999999999999,1.2000000000000002,0.19999999999999998,1.1000000000000003,0.09999999999999999,1.1000000000000003,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.0,0.0,0.0,0.0,1.0,0.0
330.0,0.420675775,2.0451094695830518E-8,330.0,57.878787878787875,15.534195116561689,330.0,199584.0,10.0,0.0,331.8,10.048548817283685,11613.599999999999,981.5999999999999,1.2000000000000002,0.19999999999999998,1.1000000000000003,0.09999999999999999,1.1000000000000003,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.0,0.0,0.0,0.0,1.0,0.0
340.0,0.429895016,2.092710737375336E-8,340.0,57.35294117647059,14.929596907785738,340.0,199584.0,10.0,0.0,340.7,10.080839912097268,11613.599999999999,981.5999999999999,1.2000000000000002,0.19999999999999998,1.1000000000000003,0.09999999999999999,1.1000000000000003,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.0,0.0,0.0,0.0,1.0,0.0
350.0,0.439262558,2.141077720654922E-8,350.0,58.285714285714285,16.780665754673958,350.0,199584.0,10.0,0.0,348.7,10.642733566982583,11613.599999999999,981.5999999999999,1.2000000000000002,0.19999999999999998,1.1000000000000003,0.09999999999999999,1.1000000000000003,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.0,0.0,0.0,0.0,1.0,0.0
360.0,0.448633813,2.189463875090497E-8,360.0,57.49999999999999,16.225588611060395,360.0,199584.0,10.0,0.0,359.2,9.923932912129363,11613.599999999999,981.5999999999999,1.2000000000000002,0.19999999999999998,1.1000000000000003,0.09999999999999999,1.1000000000000003,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.0,0.0,0.0,0.0,1.0,0.0
370.0,0.457462287,2.2350475142502958E-8,370.0,57.567567567567565,16.323355708565014,370.0,199584.0,10.0,0.0,368.8,10.030841329508593,11613.599999999999,981.5999999999999,1.2000000000000002,0.19999999999999998,1.1000000000000003,0.09999999999999999,1.1000000000000003,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.0,0.0,0.0,0.0,1.0,0.0
380.0,0.465783508,2.278012078163939E-8,380.0,57.89473684210527,16.566033593149633,380.0,199584.0,10.0,0.0,377.7,10.041082278984337,11613.599999999999,981.5999999999999,1.2000000000000002,0.19999999999999998,1.1000000000000003,0.09999999999999999,1.1000000000000003,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.0,0.0,0.0,0.0,1.0,0.0
390.0,0.475350119,2.3274069049263174E-8,390.0,57.948717948717956,17.193164163645786,390.0,199584.0,10.0,0.0,389.09999999999997,10.257192598367254,11613.599999999999,981.5999999999999,1.2000000000000002,0.19999999999999998,1.1000000000000003,0.09999999999999999,1.1000000000000003,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.0,0.0,0.0,0.0,1.0,0.0
400.0,0.484998095,2.377421514779744E-8,400.0,57.75,17.407878017789084,400.0,200384.0,10.0,0.0,402.8,11.140317170828963,11693.599999999999,1061.6,1.2000000000000002,0.19999999999999998,1.1000000000000003,0.09999999999999999,1.1000000000000003,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.0,0.0,0.0,0.0,1.0,0.0
410.0,0.494285838,2.4255686953452732E-8,410.0,57.56097560975609,17.296545328077897,410.0,200384.0,10.0,0.0,416.0,11.718930554164631,11693.599999999999,1061.6,1.2000000000000002,0.19999999999999998,1.1000000000000003,0.09999999999999999,1.1000000000000003,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.0,0.0,0.0,0.0,1.0,0.0
420.0,0.503714533,2.4744465638072132E-8,420.0,57.38095238095238,17.370087048272218,420.0,200384.0,10.0,0.0,426.5,11.98818863159346,11693.599999999999,1061.6,1.2000000000000002,0.19999999999999998,1.1000000000000003,0.09999999999999999,1.1000000000000003,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.0,0.0,0.0,0.0,1.0,0.0
430.0,0.513073735,2.522964184142236E-8,430.0,56.51162790697675,16.126003963700832,430.0,200384.0,10.0,0.0,438.79999999999995,11.90032679289849,11693.599999999999,1061.6,1.2000000000000002,0.19999999999999998,1.1000000000000003,0.09999999999999999,1.1000000000000003,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.0,0.0,0.0,0.0,1.0,0.0
440.0,0.521743446,2.5679075187034912E-8,440.0,56.81818181818182,16.916777643060183,440.0,200384.0,10.0,0.0,450.1,12.198770429842513,11693.599999999999,1061.6,1.2000000000000002,0.19999999999999998,1.1000000000000003,0.09999999999999999,1.1000000000000003,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.0,0.0,0.0,0.0,1.0,0.0
450.0,0.531021251,2.616003181189713E-8,450.0,56.888888888888886,17.16167232839277,450.0,200384.0,10.0,0.0,459.4,12.651921241894883,11693.599999999999,1061.6,1.2000000000000002,0.19999999999999998,1.1000000000000003,0.09999999999999999,1.1000000000000003,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.0,0.0,0.0,0.0,1.0,0.0
460.0,0.539816343,2.661596484386673E-8,460.0,56.30434782608695,16.18015012510424,460.0,200384.0,10.0,0.0,470.0,12.224747213928165,11693.599999999999,1061.6,1.2000000000000002,0.19999999999999998,1.1000000000000003,0.09999999999999999,1.1000000000000003,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.0,0.0,0.0,0.0,1.0,0.0
470.0,0.548661171,2.7074476164417967E-8,470.0,56.38297872340425,16.650807107389404,470.0,200384.0,10.0,0.0,483.6,12.173012043952891,11693.599999999999,1061.6,1.2000000000000002,0.19999999999999998,1.1000000000000003,0.09999999999999999,1.1000000000000003,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.0,0.0,0.0,0.0,1.0,0.0
480.0,0.557177087,2.7515936856572003E-8,480.0,56.458333333333336,16.99212285695373,480.0,200384.0,10.0,0.0,493.79999999999995,12.060772040886196,11693.599999999999,1061.6,1.2000000000000002,0.19999999999999998,1.1000000000000003,0.09999999999999999,1.1000000000000003,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.0,0.0,0.0,0.0,1.0,0.0
490.0,0.565956634,2.7971064043761133E-8,490.0,57.14285714285714,18.081075056523257,490.0,200384.0,10.0,0.0,502.20000000000005,12.523577763562614,11693.599999999999,1061.6,1.2000000000000002,0.19999999999999998,1.1000000000000003,0.09999999999999999,1.1000000000000003,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.0,0.0,0.0,0.0,1.0,0.0
