learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
1.0,0.004601,4.518310435944133E-11,1.0,0.0,0.0,1.0,37960.0,10.0,1.7,0.44845413490245695,2528.0,513.248477835054
2.0,0.020968,2.33145695593622E-10,2.0,0.0,0.0,2.0,44392.0,10.0,2.3000000000000003,0.42295258468165065,3171.2,333.6003197440514
3.0,0.030156,3.5206886629263557E-10,3.0,33.33333333333333,0.0,3.0,50032.0,10.0,3.2,0.5120763831912405,3735.2000000000003,412.17808448937853
4.0,0.038626,4.6255768587191896E-10,4.0,25.0,0.0,4.0,50424.0,10.0,3.8,0.69602043392737,3772.8,412.90334623654155
5.0,0.046374,5.721750317348374E-10,5.0,20.0,-42.85714285714287,5.0,54688.0,10.0,4.8,0.8273115763993905,4199.2,120.6939932225295
6.0,0.053459,6.72808275040653E-10,6.0,33.33333333333333,-20.0,6.0,54904.0,10.0,6.2,0.9285592184789412,4219.2,121.286144669904
7.0,0.057512,7.313489086098141E-10,7.0,42.857142857142854,-7.69230769230769,7.0,55832.0,10.0,7.199999999999999,0.8537498983243798,4310.400000000001,85.064576776836
8.0,0.061272,7.857119871510399E-10,8.0,50.0,0.0,8.0,55888.0,10.0,8.4,1.0666666666666667,4316.0,83.81354968685619
9.0,0.064825,8.370822047193844E-10,9.0,55.55555555555556,5.263157894736842,9.0,55888.0,10.0,9.5,1.194896555262328,4316.0,83.81354968685619
10.0,0.068837,8.951219792167344E-10,10.0,60.0,9.090909090909074,10.0,55920.0,10.0,10.1,1.2151817422372124,4319.200000000001,84.06938932942377
11.0,0.072447,9.473536743058097E-10,11.0,63.63636363636363,11.99999999999999,11.0,55928.0,10.0,11.100000000000001,1.3453624047073707,4320.0,83.27517970893582
12.0,0.076835,1.012004373802079E-9,12.0,58.333333333333336,0.0,12.0,56952.0,10.0,12.200000000000001,1.4817407180595246,4422.4,10.586364395348863
13.0,0.080628,1.0679043270647526E-9,13.0,61.53846153846154,2.9850746268656594,13.0,56968.0,10.0,13.4,1.3349989596333858,4424.0,9.83418075444574
14.0,0.08409,1.119012093792359E-9,14.0,57.14285714285714,-5.000000000000005,14.0,57064.0,10.0,14.0,1.3416407864998736,4433.6,7.035149844412213
15.0,0.087531,1.1698098480701447E-9,15.0,60.0,-2.2727272727272587,15.0,57064.0,10.0,15.5,1.3924399049470282,4433.6,7.035149844412213
