learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
3.0,0.004055,1.4501810073852536E-11,3.0,100.0,?,3.0,13824.0,10.0,1.7000000000000002,0.36666666666666664,731.1999999999999,92.68498619877259
6.0,0.013782,5.3616449650790955E-11,6.0,66.66666666666666,0.0,6.0,15544.0,10.0,4.8999999999999995,0.7810249675906654,901.6,85.1752702764521
9.0,0.017796,7.171826851036813E-11,9.0,66.66666666666666,0.0,9.0,17432.0,10.0,9.100000000000001,0.8359957469322967,1088.8,23.077068945407934
12.0,0.021396,8.821385395195749E-11,12.0,66.66666666666666,22.58064516129032,12.0,17712.0,10.0,12.8,1.5549205052920798,1116.8,12.173559691214217
15.0,0.024679,1.0331806209352281E-10,15.0,66.66666666666666,11.764705882352954,15.0,17784.0,10.0,17.9,1.6360521589077366,1123.9999999999998,12.691204303243515
18.0,0.028871,1.2260433700349596E-10,18.0,66.66666666666666,10.000000000000012,18.0,17784.0,10.0,20.1,1.662995957768856,1123.9999999999998,12.691204303243515
21.0,0.031859,1.3641316857602861E-10,21.0,71.42857142857143,25.0,21.0,17864.0,10.0,22.400000000000002,1.9218047073866096,1132.0,9.101892355133879
24.0,0.034873,1.5034839510917664E-10,24.0,70.83333333333334,19.230769230769226,24.0,17872.0,10.0,26.2,1.8245242911205342,1132.8000000000002,9.175813618178795
27.0,0.037535,1.6266716851128472E-10,27.0,70.37037037037037,16.923076923076945,27.0,17888.0,10.0,28.5,1.6947631758514878,1134.3999999999999,8.583187701029905
30.0,0.040075,1.7442137002944945E-10,30.0,73.33333333333333,18.918918918918905,30.0,17888.0,10.0,30.099999999999998,1.7978382080215733,1134.3999999999999,8.583187701029905
33.0,0.042616,1.8618545805414516E-10,33.0,75.75757575757575,20.481927710843355,33.0,17896.0,10.0,31.3,1.9093337988826247,1135.1999999999998,8.718817452944972
36.0,0.045104,1.9770932073394457E-10,36.0,75.0,25.000000000000007,36.0,17904.0,10.0,34.800000000000004,2.337139752394413,1136.0,8.516650358758035
39.0,0.0477,2.0973341539502142E-10,39.0,76.92307692307693,26.41509433962267,39.0,17904.0,10.0,36.699999999999996,2.027861489900684,1136.0,8.516650358758035
42.0,0.050549,2.2296472763021784E-10,42.0,78.57142857142857,27.58620689655172,42.0,17952.0,10.0,39.300000000000004,1.9382122346808837,1140.8000000000002,9.175813618178799
45.0,0.053028,2.3455464591582614E-10,45.0,73.33333333333333,18.918918918918905,45.0,18072.0,10.0,48.2,3.08688984074406,1152.7999999999997,3.8551552786136036
48.0,0.055153,2.4448952948053675E-10,48.0,75.0,20.0,48.0,18072.0,10.0,49.0,2.932575659723036,1152.7999999999997,3.8551552786136036
51.0,0.056538,2.5096473594506577E-10,51.0,74.50980392156863,17.228464419475674,51.0,18072.0,10.0,51.9,2.9152853872114965,1152.7999999999997,3.8551552786136036
54.0,0.057848,2.5710014419423204E-10,54.0,72.22222222222221,12.526997840172777,54.0,18104.0,10.0,57.9,3.443028382753248,1156.0,4.000000000000001
57.0,0.059117,2.630461545454131E-10,57.0,71.9298245614035,11.456310679611647,57.0,18112.0,10.0,61.7,3.8903013308025955,1156.8,3.2000000000000015
60.0,0.06061,2.7004173646370566E-10,60.0,73.33333333333333,12.408759124087563,60.0,18112.0,10.0,63.1,3.4623370398876214,1156.8,3.2000000000000015
63.0,0.061936,2.7625482529401777E-10,63.0,74.60317460317461,13.253012048192772,63.0,18112.0,10.0,65.30000000000001,3.6939891114560086,1156.8,3.2000000000000015
66.0,0.063191,2.8213523742225433E-10,66.0,75.75757575757575,19.634703196347058,66.0,18112.0,10.0,67.5,3.8737004989487187,1156.8,3.2000000000000015
69.0,0.064573,2.886107191443443E-10,69.0,76.81159420289855,20.346320346320308,69.0,18112.0,10.0,71.5,3.9306488014067096,1156.8,3.2000000000000015
72.0,0.065982,2.9521271172497007E-10,72.0,76.38888888888889,23.1155778894472,72.0,18112.0,10.0,73.7,3.789019222261438,1156.8,3.2000000000000015
75.0,0.067164,3.007535222503874E-10,75.0,77.33333333333333,23.78959952181707,75.0,18120.0,10.0,75.6,3.916347504726537,1157.6,2.400000000000002
78.0,0.068461,3.06833413326078E-10,78.0,78.2051282051282,28.478964401294526,78.0,18120.0,10.0,78.2,3.9519334227410483,1157.6,2.400000000000002
81.0,0.069732,3.1279668625858096E-10,81.0,77.77777777777779,27.027027027027046,81.0,18136.0,10.0,85.8,3.97994974842648,1159.2,0.8000000000000023
84.0,0.070879,3.1817817646596166E-10,84.0,77.38095238095238,25.69832402234639,84.0,18136.0,10.0,88.09999999999998,4.0151103485596895,1159.2,0.8000000000000023
87.0,0.072035,3.2360189283887543E-10,87.0,75.86206896551724,22.81368821292775,87.0,18136.0,10.0,92.8,3.9293765408776995,1159.2,0.8000000000000023
90.0,0.07327,3.293962611092461E-10,90.0,76.66666666666667,23.35766423357665,90.0,18136.0,10.0,94.20000000000002,4.004996878900156,1159.2,0.8000000000000023
93.0,0.074394,3.34669840004709E-10,93.0,76.34408602150538,22.3234624145786,93.0,18136.0,10.0,97.5,4.112987559751021,1159.2,0.8000000000000023
96.0,0.075632,3.404782836635907E-10,96.0,77.08333333333334,26.102169349195275,96.0,18136.0,10.0,99.4,4.022713291078824,1159.2,0.8000000000000023
99.0,0.076744,3.4569556100500953E-10,99.0,77.77777777777779,26.567768037761287,99.0,18136.0,10.0,100.6,3.9446165846632035,1159.2,0.8000000000000023
102.0,0.077946,3.51335100001759E-10,102.0,77.45098039215686,25.523809523809554,102.0,18136.0,10.0,107.30000000000001,4.432330713694045,1159.2,0.8000000000000023
105.0,0.079076,3.5663682967424393E-10,105.0,77.14285714285715,24.55089820359286,105.0,18136.0,10.0,115.10000000000001,4.859012245302537,1159.2,0.8000000000000023
108.0,0.080146,3.6165705157650844E-10,108.0,76.85185185185185,28.571428571428587,108.0,18136.0,10.0,119.6,4.8446992797397765,1159.2,0.8000000000000023
111.0,0.081321,3.671699120766587E-10,111.0,76.57657657657657,29.575402635431892,111.0,18136.0,10.0,121.89999999999999,4.833793081582574,1159.2,0.8000000000000023
114.0,0.082365,3.7206814727849433E-10,114.0,76.31578947368422,28.650904033379714,114.0,18136.0,10.0,127.9,4.156520981141159,1159.2,0.8000000000000023
117.0,0.083462,3.77215047677358E-10,117.0,76.06837606837607,27.777777777777775,117.0,18136.0,10.0,133.8,4.827697864061779,1159.2,0.8000000000000023
120.0,0.084486,3.820194469557868E-10,120.0,76.66666666666667,30.319369556200776,120.0,18136.0,10.0,134.9,4.794557099230103,1159.2,0.8000000000000023
123.0,0.085536,3.869458329346445E-10,123.0,74.79674796747967,26.03297769156157,123.0,18136.0,10.0,138.2,4.979513586240684,1159.2,0.8000000000000023
126.0,0.086649,3.9216780207223366E-10,126.0,75.39682539682539,28.435324294613416,126.0,18136.0,10.0,140.1,5.136903520388308,1159.2,0.8000000000000023
129.0,0.087853,3.978167246613238E-10,129.0,75.96899224806202,28.881380046238675,129.0,18136.0,10.0,144.00000000000003,5.70769461146773,1159.2,0.8000000000000023
132.0,0.08896,4.0301054302189087E-10,132.0,75.0,26.91275167785233,132.0,18136.0,10.0,152.4,7.041464494139143,1159.2,0.8000000000000023
135.0,0.090032,4.0804014851649605E-10,135.0,74.81481481481481,25.94385285575993,135.0,18136.0,10.0,155.5,7.236097782030805,1159.2,0.8000000000000023
138.0,0.091044,4.127882462408808E-10,138.0,74.63768115942028,25.25533890436395,138.0,18136.0,10.0,159.3,7.453634460225876,1159.2,0.8000000000000023
141.0,0.092134,4.179023040665521E-10,141.0,75.177304964539,29.084638597499662,141.0,18136.0,10.0,160.6,7.449384762068162,1159.2,0.8000000000000023
144.0,0.093173,4.2277708028753603E-10,144.0,75.69444444444444,29.490766648013444,144.0,18136.0,10.0,162.79999999999998,7.355723395198235,1159.2,0.8000000000000023
147.0,0.09417,4.2745686446626986E-10,147.0,75.51020408163265,28.79440258342303,147.0,18144.0,10.0,166.9,7.655716818169281,1160.0,0.0
150.0,0.095172,4.32160117973884E-10,150.0,74.66666666666667,26.65980442614514,150.0,18144.0,10.0,171.7,7.879720807236764,1160.0,0.0
153.0,0.09626,4.372670439382395E-10,153.0,75.16339869281046,28.592483419307293,153.0,18144.0,10.0,172.7,7.916298237040955,1160.0,0.0
156.0,0.097447,4.428386626144251E-10,156.0,74.35897435897436,26.949192226644804,156.0,18144.0,10.0,177.0,7.874007874011812,1160.0,0.0
159.0,0.098546,4.4799722110231725E-10,159.0,74.21383647798741,26.16377845735641,159.0,18144.0,10.0,180.0,8.290556877154472,1160.0,0.0
162.0,0.099523,4.5258312796552983E-10,162.0,74.69135802469135,26.542800265427996,162.0,18144.0,10.0,181.8,8.504639256834405,1160.0,0.0
165.0,0.100464,4.570000556608042E-10,165.0,74.54545454545455,25.96153846153846,165.0,18144.0,10.0,184.0,8.510124688993823,1160.0,0.0
168.0,0.101361,4.6121045326193183E-10,168.0,75.0,27.749334425558043,168.0,18144.0,10.0,186.9,8.478010772974205,1160.0,0.0
171.0,0.102239,4.653316674133143E-10,171.0,74.85380116959064,28.521434820647425,171.0,18144.0,10.0,191.5,8.665705074859428,1160.0,0.0
174.0,0.103134,4.695326772828898E-10,174.0,74.71264367816092,27.787209960384825,174.0,18144.0,10.0,199.5,9.163029581481831,1160.0,0.0
