learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes)
1.0,0.007548952,1.158003016975191E-10,1.0,100.0,?,1.0,59296.0
2.0,0.095925722,1.5430085537624027E-9,2.0,50.0,0.0,2.0,62424.0
3.0,0.120757884,1.9458765918430356E-9,3.0,66.66666666666666,40.0,3.0,62712.0
4.0,0.132747174,2.1409820221405892E-9,4.0,75.0,50.0,4.0,62904.0
5.0,0.141911764,2.2903668064251544E-9,5.0,80.0,61.538461538461554,5.0,63008.0
6.0,0.150535746,2.431100198444393E-9,6.0,83.33333333333334,66.66666666666667,6.0,63080.0
7.0,0.158967308,2.5688331191283133E-9,7.0,71.42857142857143,46.15384615384616,7.0,63144.0
8.0,0.166754714,2.69638194926497E-9,8.0,75.0,52.94117647058824,8.0,63312.0
9.0,0.174607234,2.825094782192674E-9,9.0,66.66666666666666,40.0,9.0,63360.0
10.0,0.18233347,2.951913551940686E-9,10.0,70.0,44.44444444444444,10.0,63448.0
11.0,0.19017639,3.080761200144059E-9,11.0,63.63636363636363,35.294117647058826,11.0,63504.0
12.0,0.197922514,3.2080346637591717E-9,12.0,66.66666666666666,38.46153846153845,12.0,63512.0
13.0,0.205652512,3.3351551538581648E-9,13.0,69.23076923076923,40.90909090909091,13.0,63568.0
14.0,0.21343916,3.4632233734304705E-9,14.0,71.42857142857143,46.15384615384616,14.0,63576.0
15.0,0.221130978,3.5897478281665178E-9,15.0,73.33333333333333,48.27586206896551,15.0,63584.0
16.0,0.228858546,3.7169083217986754E-9,16.0,68.75,41.17647058823529,16.0,63608.0
17.0,0.236569998,3.843835538969271E-9,17.0,70.58823529411765,45.161290322580655,17.0,63624.0
18.0,0.244935154,3.981609008572995E-9,18.0,66.66666666666666,35.7142857142857,18.0,63664.0
19.0,0.252746966,4.110268945474591E-9,19.0,68.42105263157895,39.36170212765958,19.0,63664.0
20.0,0.260535,4.238553378722733E-9,20.0,70.0,42.3076923076923,20.0,63672.0
21.0,0.268116078,4.363475903934902E-9,21.0,66.66666666666666,34.666666666666664,21.0,63696.0
22.0,0.275533422,4.485700387424892E-9,22.0,68.18181818181817,37.39837398373982,22.0,63696.0
23.0,0.282971104,4.608275397631028E-9,23.0,65.21739130434783,32.35294117647059,23.0,63704.0
24.0,0.290406506,4.730812832820746E-9,24.0,66.66666666666666,34.6938775510204,24.0,63704.0
25.0,0.29785057,4.853523832667204E-9,25.0,68.0,37.5,25.0,63720.0
26.0,0.305382662,4.977685922119351E-9,26.0,69.23076923076923,39.53488372093023,26.0,63720.0
27.0,0.312781118,5.09964510101411E-9,27.0,70.37037037037037,41.30434782608697,27.0,63720.0
28.0,0.32021201,5.2221851052674975E-9,28.0,71.42857142857143,43.718592964824126,28.0,63744.0
29.0,0.327814618,5.3475568125479745E-9,29.0,72.41379310344827,45.28301886792453,29.0,63744.0
30.0,0.3351591,5.468671862466467E-9,30.0,73.33333333333333,47.36842105263157,30.0,63744.0
31.0,0.342560054,5.590718170586559E-9,31.0,74.19354838709677,49.18032786885246,31.0,63744.0
32.0,0.34988415,5.7114970427585965E-9,32.0,75.0,50.57915057915058,32.0,63744.0
33.0,0.357206646,5.832249529941214E-9,33.0,75.75757575757575,51.82481751824818,33.0,63744.0
34.0,0.36477515,5.957058841172192E-9,34.0,76.47058823529412,53.42465753424656,34.0,63744.0
35.0,0.37202904,6.076679972989692E-9,35.0,74.28571428571429,49.438202247191015,35.0,63744.0
36.0,0.379286396,6.196373281156024E-9,36.0,75.0,50.609756097560975,36.0,63752.0
37.0,0.386534844,6.31593467388716E-9,37.0,75.67567567567568,52.0863309352518,37.0,63760.0
38.0,0.393808818,6.435947220317192E-9,38.0,76.31578947368422,53.40599455040873,38.0,63776.0
39.0,0.401057924,6.555549472181334E-9,39.0,76.92307692307693,54.47470817120623,39.0,63776.0
40.0,0.408286594,6.674814552590251E-9,40.0,75.0,50.98039215686273,40.0,63776.0
41.0,0.416339096,6.807671952156558E-9,41.0,75.60975609756098,51.99063231850117,41.0,63776.0
42.0,0.423589002,6.927287403138148E-9,42.0,76.19047619047619,53.22939866369709,42.0,63776.0
43.0,0.430831816,7.0468008337128505E-9,43.0,76.74418604651163,54.35244161358812,43.0,63784.0
44.0,0.438088072,7.1665360702781225E-9,44.0,77.27272727272727,55.284552845528445,44.0,63784.0
45.0,0.445335162,7.286120058985221E-9,45.0,77.77777777777779,56.14035087719299,45.0,63784.0
46.0,0.4525877,7.405793944957357E-9,46.0,78.26086956521739,56.92883895131088,46.0,63784.0
47.0,0.460408224,7.534840148840515E-9,47.0,78.72340425531915,57.657657657657666,47.0,63784.0
48.0,0.467663148,7.654598450615176E-9,48.0,77.08333333333334,54.16666666666667,48.0,63808.0
49.0,0.474911722,7.774251931827102E-9,49.0,77.55102040816327,54.89539748953975,49.0,63808.0
50.0,0.482158746,7.893879826917417E-9,50.0,78.0,55.5735056542811,50.0,63808.0
51.0,0.489408604,8.013554503342344E-9,51.0,78.43137254901961,56.20608899297424,51.0,63808.0
52.0,0.496658918,8.133236707039178E-9,52.0,78.84615384615384,56.79758308157099,52.0,63808.0
53.0,0.503965164,8.253842190061178E-9,53.0,79.24528301886792,57.906137184115536,53.0,63808.0
54.0,0.511245972,8.374027763559587E-9,54.0,79.62962962962963,58.921161825726145,54.0,63808.0
55.0,0.51853462,8.494342753311827E-9,55.0,80.0,59.47756195579371,55.0,63808.0
56.0,0.525863646,8.61532426978565E-9,56.0,80.35714285714286,60.00000000000001,56.0,63808.0
57.0,0.533341588,8.738763968766564E-9,57.0,80.7017543859649,60.93457943925233,57.0,63808.0
58.0,0.540589956,8.858429050764276E-9,58.0,81.03448275862068,61.79640718562873,58.0,63816.0
59.0,0.547786054,8.977231194534236E-9,59.0,81.35593220338984,62.593659942363125,59.0,63816.0
60.0,0.554966156,9.095769256423745E-9,60.0,81.66666666666667,63.08724832214764,60.0,63816.0
61.0,0.562255686,9.216113891957534E-9,61.0,80.32786885245902,60.30368763557483,61.0,63816.0
