learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,negative weights,KL-div,L1-Diff
13.0,0.011980463,1.3813202450051902E-10,13.0,46.15384615384615,-28.169014084507026,13.0,44568.0,10.0,5.0,0.0,0.0
26.0,0.027327749,3.2175295000895853E-10,26.0,57.692307692307686,14.371257485029926,26.0,46248.0,10.0,1.0,0.0,0.0
39.0,0.036628283,4.3707034433260556E-10,39.0,61.53846153846154,21.26514131897713,39.0,47928.0,10.0,1.0,0.0,0.0
52.0,0.043456172,5.217293938249349E-10,52.0,65.38461538461539,30.87149187592318,52.0,47928.0,10.0,0.0,0.0,0.0
65.0,0.049669083,5.987633262512585E-10,65.0,66.15384615384615,32.291666666666664,65.0,47928.0,10.0,1.0,0.0,0.0
78.0,0.055059081,6.679365397555133E-10,78.0,65.38461538461539,30.860144451739995,78.0,49608.0,10.0,1.0,0.0,0.0
91.0,0.060929337,7.432732043725749E-10,91.0,65.93406593406593,31.810490693739418,91.0,49608.0,10.0,1.0,0.0,0.0
104.0,0.066905332,8.199668836717805E-10,104.0,69.23076923076923,38.39318770825619,104.0,49608.0,10.0,1.0,0.0,0.0
117.0,0.071272315,8.760111062166591E-10,117.0,69.23076923076923,38.348946135831376,117.0,49608.0,10.0,1.0,0.0,0.0
130.0,0.075610849,9.31690224961688E-10,130.0,66.15384615384615,32.259592610137375,130.0,49608.0,10.0,1.0,0.0,0.0
143.0,0.0799658,9.875800333296259E-10,143.0,64.33566433566433,28.61896838602329,143.0,49608.0,10.0,1.0,0.0,0.0
156.0,0.08312156,1.0294514215861756E-9,156.0,63.46153846153846,26.850937808489633,156.0,51288.0,10.0,1.0,0.0,0.0
169.0,0.087204962,1.0836309886475402E-9,169.0,62.721893491124256,25.425509560832104,169.0,51288.0,10.0,1.0,0.0,0.0
182.0,0.090471198,1.1269681992381809E-9,182.0,61.53846153846154,23.002538377855686,182.0,51288.0,10.0,1.0,0.0,0.0
195.0,0.094392979,1.17900333971406E-9,195.0,63.07692307692307,26.004005481184773,195.0,51288.0,10.0,1.0,0.0,0.0
208.0,0.097618737,1.2218034783937034E-9,208.0,62.5,24.777448071216607,208.0,51288.0,10.0,1.0,0.0,0.0
221.0,0.101095445,1.2679332824734348E-9,221.0,61.53846153846154,22.781271837875614,221.0,51288.0,10.0,1.0,0.0,0.0
234.0,0.104950461,1.3190825687535104E-9,234.0,61.965811965811966,23.652760466309854,234.0,51288.0,10.0,1.0,0.0,0.0
247.0,0.108016142,1.359758767013748E-9,247.0,62.75303643724697,25.27458073002303,247.0,51288.0,10.0,1.0,0.0,0.0
260.0,0.111905488,1.4113635520512856E-9,260.0,62.30769230769231,24.369249035322056,260.0,51288.0,10.0,1.0,0.0,0.0
