learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,negative weights,KL-div,L1-Diff
1.0,0.035452004,1.065356652935346E-9,1.0,0.0,0.0,1.0,116160.0,10.0,0.0,0.0,0.0
2.0,0.062149874,1.9393654452015955E-9,2.0,0.0,0.0,2.0,126544.0,10.0,0.0,0.0,0.0
3.0,0.075218673,2.3862673417085573E-9,3.0,33.33333333333333,0.0,3.0,132184.0,10.0,0.0,0.0,0.0
4.0,0.088941786,2.856935892363803E-9,4.0,25.0,0.0,4.0,132576.0,10.0,0.0,0.0,0.0
5.0,0.102573379,3.346470913102643E-9,5.0,40.0,0.0,5.0,138816.0,10.0,0.0,0.0,0.0
6.0,0.113368845,3.739450651454842E-9,6.0,33.33333333333333,0.0,6.0,140712.0,10.0,0.0,0.0,0.0
7.0,0.122818493,4.085708143195758E-9,7.0,28.57142857142857,0.0,7.0,141640.0,10.0,0.0,0.0,0.0
8.0,0.1292025,4.319725771925101E-9,8.0,37.5,9.090909090909092,8.0,141696.0,10.0,0.0,0.0,0.0
9.0,0.134709482,4.5215944210502E-9,9.0,44.44444444444444,15.09433962264151,9.0,141696.0,10.0,0.0,0.0,0.0
10.0,0.140751633,4.743130702912393E-9,10.0,50.0,19.35483870967742,10.0,141728.0,10.0,0.0,0.0,0.0
11.0,0.146322694,4.947405936246116E-9,11.0,54.54545454545454,22.53521126760562,11.0,141736.0,10.0,0.0,0.0,0.0
12.0,0.152362744,5.170477752002576E-9,12.0,50.0,7.692307692307685,12.0,142760.0,10.0,0.0,0.0,0.0
13.0,0.158013082,5.379180067653457E-9,13.0,53.84615384615385,11.363636363636358,13.0,142776.0,10.0,0.0,0.0,0.0
14.0,0.163828849,5.594137146888922E-9,14.0,50.0,0.0,14.0,142872.0,10.0,0.0,0.0,0.0
15.0,0.168285677,5.758866361373415E-9,15.0,53.333333333333336,3.669724770642203,15.0,142872.0,10.0,0.0,0.0,0.0
16.0,0.172855796,5.929788103563091E-9,16.0,50.0,-4.918032786885246,16.0,144568.0,10.0,0.0,0.0,0.0
17.0,0.177852787,6.116685134184858E-9,17.0,52.94117647058824,-1.4925373134328348,17.0,144576.0,10.0,0.0,0.0,0.0
18.0,0.182494883,6.290346841559642E-9,18.0,50.0,-8.000000000000012,18.0,144608.0,10.0,0.0,0.0,0.0
19.0,0.187477339,6.476772417388856E-9,19.0,52.63157894736842,-4.907975460122701,19.0,144632.0,10.0,0.0,0.0,0.0
20.0,0.192104787,6.649991487177709E-9,20.0,55.00000000000001,-2.2727272727272494,20.0,144696.0,10.0,0.0,0.0,0.0
21.0,0.197150969,6.8388850094874694E-9,21.0,57.14285714285714,0.0,21.0,144696.0,10.0,0.0,0.0,0.0
22.0,0.201689855,7.008788941589494E-9,22.0,59.09090909090909,1.980198019802,22.0,144696.0,10.0,0.0,0.0,0.0
23.0,0.2068882,7.203410650764902E-9,23.0,60.86956521739131,11.15879828326181,23.0,144720.0,10.0,0.0,0.0,0.0
24.0,0.211453045,7.3743713319053245E-9,24.0,62.5,12.903225806451617,24.0,144768.0,10.0,0.0,0.0,0.0
25.0,0.216423125,7.560529278359479E-9,25.0,64.0,14.448669201520906,25.0,144784.0,10.0,0.0,0.0,0.0
26.0,0.220862302,7.726801868391533E-9,26.0,65.38461538461539,15.827338129496427,26.0,144784.0,10.0,0.0,0.0,0.0
27.0,0.226067644,7.92180404248337E-9,27.0,66.66666666666666,17.064846416382238,27.0,144808.0,10.0,0.0,0.0,0.0
28.0,0.230543069,8.08956400072409E-9,28.0,67.85714285714286,18.181818181818198,28.0,144896.0,10.0,0.0,0.0,0.0
29.0,0.235488312,8.27493494519757E-9,29.0,68.96551724137932,19.195046439628502,29.0,144896.0,10.0,0.0,0.0,0.0
30.0,0.23979561,8.43639271347887E-9,30.0,70.0,20.118343195266277,30.0,144896.0,10.0,0.0,0.0,0.0
31.0,0.244142851,8.599347733085355E-9,31.0,67.74193548387096,15.760869565217362,31.0,144896.0,10.0,0.0,0.0,0.0
32.0,0.249266116,8.791402381751688E-9,32.0,68.75,22.705314009661837,32.0,144904.0,10.0,0.0,0.0,0.0
33.0,0.253746208,8.959346553105863E-9,33.0,69.6969696969697,23.611111111111125,33.0,144904.0,10.0,0.0,0.0,0.0
34.0,0.258637242,9.142705734564614E-9,34.0,70.58823529411765,24.44444444444443,34.0,144912.0,10.0,0.0,0.0,0.0
35.0,0.263123023,9.310872451942415E-9,35.0,71.42857142857143,25.213675213675202,35.0,144912.0,10.0,0.0,0.0,0.0
36.0,0.268158148,9.501821789499373E-9,36.0,72.22222222222221,25.925925925925924,36.0,146592.0,10.0,0.0,0.0,0.0
37.0,0.272710904,9.674478027876468E-9,37.0,72.97297297297297,31.48148148148148,37.0,146592.0,10.0,0.0,0.0,0.0
38.0,0.277687912,9.86322336798534E-9,38.0,73.68421052631578,32.142857142857146,38.0,146592.0,10.0,0.0,0.0,0.0
39.0,0.282328874,1.0039253497539711E-8,39.0,74.35897435897436,32.75862068965515,39.0,146616.0,10.0,0.0,0.0,0.0
40.0,0.287370983,1.0230498998040957E-8,40.0,75.0,33.33333333333333,40.0,146616.0,10.0,0.0,0.0,0.0
41.0,0.291991011,1.0405735108007989E-8,41.0,75.60975609756098,33.870967741935466,41.0,146616.0,10.0,0.0,0.0,0.0
42.0,0.296960623,1.059425139192906E-8,42.0,76.19047619047619,34.37500000000001,42.0,146632.0,10.0,0.0,0.0,0.0
43.0,0.301439213,1.0764141343902384E-8,43.0,76.74418604651163,34.848484848484865,43.0,146632.0,10.0,0.0,0.0,0.0
44.0,0.306347354,1.095032579900283E-8,44.0,77.27272727272727,35.294117647058826,44.0,146632.0,10.0,0.0,0.0,0.0
45.0,0.310767764,1.1118008762302086E-8,45.0,77.77777777777779,35.714285714285715,45.0,146632.0,10.0,0.0,0.0,0.0
46.0,0.315098238,1.1282280111070724E-8,46.0,78.26086956521739,36.11111111111111,46.0,146632.0,10.0,0.0,0.0,0.0
47.0,0.320065644,1.1470712713021787E-8,47.0,78.72340425531915,36.48648648648648,47.0,146632.0,10.0,0.0,0.0,0.0
48.0,0.324426603,1.1636140473783018E-8,48.0,79.16666666666666,36.84210526315789,48.0,146632.0,10.0,0.0,0.0,0.0
49.0,0.329260369,1.1819513606255255E-8,49.0,77.55102040816327,33.374536464771325,49.0,146640.0,10.0,0.0,0.0,0.0
50.0,0.333672958,1.198691815391804E-8,50.0,78.0,33.73493975903612,50.0,146648.0,10.0,0.0,0.0,0.0
51.0,0.33849983,1.21700397462046E-8,51.0,78.43137254901961,34.07755581668624,51.0,146648.0,10.0,0.0,0.0,0.0
52.0,0.34286401,1.2335607756009949E-8,52.0,78.84615384615384,34.40366972477065,52.0,146648.0,10.0,0.0,0.0,0.0
53.0,0.347787246,1.2522385200185497E-8,53.0,77.35849056603774,31.317494600431967,53.0,146648.0,10.0,0.0,0.0,0.0
54.0,0.35208746,1.2685526471562272E-8,54.0,77.77777777777779,35.84158415841584,54.0,146648.0,10.0,0.0,0.0,0.0
55.0,0.35695009,1.2870004648795974E-8,55.0,78.18181818181819,36.17021276595745,55.0,146648.0,10.0,0.0,0.0,0.0
56.0,0.361272393,1.3033983931384155E-8,56.0,76.78571428571429,33.08823529411765,56.0,146648.0,10.0,0.0,0.0,0.0
57.0,0.366058577,1.3215561904667155E-8,57.0,77.19298245614034,33.42318059299191,57.0,146648.0,10.0,0.0,0.0,0.0
58.0,0.370361194,1.3378794340919706E-8,58.0,77.58620689655173,33.743409490333896,58.0,146648.0,10.0,0.0,0.0,0.0
59.0,0.375171533,1.3561298660708387E-8,59.0,77.96610169491525,34.049871023215815,59.0,146656.0,10.0,0.0,0.0,0.0
60.0,0.379459421,1.3723981183243711E-8,60.0,78.33333333333333,37.898089171974505,60.0,146656.0,10.0,0.0,0.0,0.0
61.0,0.384270388,1.3906509329359981E-8,61.0,78.68852459016394,41.215715344699795,61.0,146656.0,10.0,0.0,0.0,0.0
62.0,0.388613997,1.4071305907308644E-8,62.0,79.03225806451613,41.50943396226414,62.0,146656.0,10.0,0.0,0.0,0.0
63.0,0.393611089,1.426089563817407E-8,63.0,79.36507936507937,41.7910447761194,63.0,146656.0,10.0,0.0,0.0,0.0
64.0,0.39810251,1.443130020518891E-8,64.0,79.6875,42.061281337047355,64.0,146656.0,10.0,0.0,0.0,0.0
65.0,0.402579616,1.4601161660930767E-8,65.0,80.0,44.951140065146575,65.0,146656.0,10.0,0.0,0.0,0.0
66.0,0.407479876,1.4787077584546064E-8,66.0,80.3030303030303,45.21072796934865,66.0,146656.0,10.0,0.0,0.0,0.0
67.0,0.411825581,1.4951953684760055E-8,67.0,80.59701492537313,45.460237946149036,67.0,146656.0,10.0,0.0,0.0,0.0
68.0,0.416776824,1.5139875633857322E-8,68.0,79.41176470588235,42.78846153846153,68.0,146712.0,10.0,0.0,0.0,0.0
69.0,0.421220926,1.5308549300212832E-8,69.0,79.71014492753623,43.042452830188694,69.0,146712.0,10.0,0.0,0.0,0.0
70.0,0.426087359,1.5493252328222414E-8,70.0,80.0,45.61598224195339,70.0,146712.0,10.0,0.0,0.0,0.0
71.0,0.430379808,1.5656170080891917E-8,71.0,80.28169014084507,45.86056644880174,71.0,146712.0,10.0,0.0,0.0,0.0
72.0,0.435153751,1.5837362697259008E-8,72.0,80.55555555555556,48.14814814814816,72.0,146712.0,10.0,0.0,0.0,0.0
73.0,0.439422898,1.599939603418526E-8,73.0,80.82191780821918,48.38383838383839,73.0,146712.0,10.0,0.0,0.0,0.0
74.0,0.444219745,1.6181457960404874E-8,74.0,81.08108108108108,48.611111111111114,74.0,146712.0,10.0,0.0,0.0,0.0
75.0,0.448490215,1.634354151113373E-8,75.0,81.33333333333333,48.83040935672515,75.0,146712.0,10.0,0.0,0.0,0.0
76.0,0.453364823,1.6530673405662597E-8,76.0,81.57894736842105,49.042145593869726,76.0,148392.0,10.0,0.0,0.0,0.0
77.0,0.457793447,1.6700684368446888E-8,77.0,81.81818181818183,51.08892921960073,77.0,148392.0,10.0,0.0,0.0,0.0
78.0,0.462611485,1.6885644590653897E-8,78.0,82.05128205128204,51.293487957181085,78.0,148392.0,10.0,0.0,0.0,0.0
79.0,0.466902415,1.7050378482960583E-8,79.0,81.0126582278481,48.94442050840155,79.0,148400.0,10.0,0.0,0.0,0.0
80.0,0.471765703,1.723709594286772E-8,80.0,81.25,49.15254237288138,80.0,148408.0,10.0,0.0,0.0,0.0
81.0,0.476166574,1.7406059708636674E-8,81.0,81.48148148148148,49.35389745727386,81.0,148408.0,10.0,0.0,0.0,0.0
82.0,0.481007585,1.7591921881985753E-8,82.0,81.70731707317073,49.54881050041015,82.0,148408.0,10.0,0.0,0.0,0.0
83.0,0.48530912,1.7757080717784253E-8,83.0,80.72289156626506,47.30158730158731,83.0,148416.0,10.0,0.0,0.0,0.0
84.0,0.489592079,1.7921526322019187E-8,84.0,80.95238095238095,47.50000000000002,84.0,148416.0,10.0,0.0,0.0,0.0
85.0,0.494404892,1.8106315842968312E-8,85.0,80.0,45.368620037807204,85.0,148416.0,10.0,0.0,0.0,0.0
86.0,0.498716196,1.827184976270009E-8,86.0,80.23255813953489,45.569620253164565,86.0,148416.0,10.0,0.0,0.0,0.0
87.0,0.50354051,1.845708086828598E-8,87.0,80.45977011494253,45.76457645764577,87.0,148416.0,10.0,0.0,0.0,0.0
88.0,0.507838235,1.8622093417894927E-8,88.0,80.68181818181817,47.69230769230767,88.0,148416.0,10.0,0.0,0.0,0.0
89.0,0.512648951,1.8806802423846807E-8,89.0,80.89887640449437,47.881501894591814,89.0,148416.0,10.0,0.0,0.0,0.0
90.0,0.516953558,1.8972079210084763E-8,90.0,81.11111111111111,49.63791968400263,90.0,148416.0,10.0,0.0,0.0,0.0
91.0,0.521782861,1.915750186994879E-8,91.0,80.21978021978022,47.634271099744254,91.0,148416.0,10.0,0.0,0.0,0.0
92.0,0.5260996,1.9323244468273802E-8,92.0,80.43478260869566,47.82608695652175,92.0,148416.0,10.0,0.0,0.0,0.0
93.0,0.530919822,1.9508318460188392E-8,93.0,79.56989247311827,45.913682277318635,93.0,148416.0,10.0,0.0,0.0,0.0
94.0,0.535314753,1.967706326579261E-8,94.0,79.7872340425532,46.10742305371152,94.0,148416.0,10.0,0.0,0.0,0.0
95.0,0.540272596,1.9867421260776206E-8,95.0,78.94736842105263,44.2815249266862,95.0,148416.0,10.0,0.0,0.0,0.0
96.0,0.54474368,2.0039089985591255E-8,96.0,79.16666666666666,44.47657605552341,96.0,148416.0,10.0,0.0,0.0,0.0
97.0,0.549662129,2.0227935435128293E-8,97.0,79.38144329896907,46.14103275957801,97.0,148416.0,10.0,0.0,0.0,0.0
98.0,0.553953054,2.039268689652491E-8,98.0,78.57142857142857,44.34829637641967,98.0,148416.0,10.0,0.0,0.0,0.0
99.0,0.558746432,2.0576730204325995E-8,99.0,78.78787878787878,44.545212056548415,99.0,148416.0,10.0,0.0,0.0,0.0
100.0,0.563086596,2.0743372213147164E-8,100.0,79.0,44.736842105263186,100.0,148416.0,10.0,0.0,0.0,0.0
101.0,0.568107428,2.0936148691278776E-8,101.0,78.21782178217822,43.05484366991288,101.0,148416.0,10.0,0.0,0.0,0.0
102.0,0.572450243,2.110289248610743E-8,102.0,78.43137254901961,43.24734446130501,102.0,148416.0,10.0,0.0,0.0,0.0
103.0,0.576835752,2.127127553095627E-8,103.0,77.66990291262135,41.63587090416359,103.0,148416.0,10.0,0.0,0.0,0.0
104.0,0.581819878,2.146264267027585E-8,104.0,77.88461538461539,41.82879377431908,104.0,148416.0,10.0,0.0,0.0,0.0
105.0,0.586122716,2.16278782507177E-8,105.0,77.14285714285715,40.28436018957346,105.0,148440.0,10.0,0.0,0.0,0.0
106.0,0.590993007,2.1814904896923234E-8,106.0,77.35849056603774,40.47730463266262,106.0,148440.0,10.0,0.0,0.0,0.0
107.0,0.59562555,2.1992801655185302E-8,107.0,77.57009345794393,40.66543438077634,107.0,148440.0,10.0,0.0,0.0,0.0
108.0,0.600524889,2.2180943789155117E-8,108.0,76.85185185185185,39.18918918918918,108.0,148440.0,10.0,0.0,0.0,0.0
109.0,0.604922413,2.2349815457260442E-8,109.0,76.14678899082568,37.76899429073341,109.0,148440.0,10.0,0.0,0.0,0.0
110.0,0.609786592,2.2536607393289192E-8,110.0,76.36363636363637,39.35538592027142,110.0,148440.0,10.0,0.0,0.0,0.0
111.0,0.614203088,2.27062076153006E-8,111.0,76.57657657657657,39.547549224968584,111.0,148440.0,10.0,0.0,0.0,0.0
