"time","bagging","boosting","bagging_adwin","boosting_adwin","pame1","pame2","pame3","pame1adwin","pame2adwin","pame3adwin"
5393,1.17592232625621e-07,1.14949115694438e-07,1.16334116344079e-07,1.08100021059557e-06,1.20120733667076e-07,1.20617802096918e-07,1.21591154831905e-07,1.18177999368008e-07,1.17477863768165e-07,1.1772686807846e-07
10786,2.65421084570301e-07,2.75024165068505e-07,2.27943029122911e-07,4.20480616341427e-06,2.79704258724437e-07,2.78937055969493e-07,2.84229691635735e-07,2.39710464864481e-07,2.38441499121257e-07,2.39785070404944e-07
16179,4.09944386009516e-07,4.44981600498156e-07,3.40140230044487e-07,7.82823514477571e-06,4.38604580468331e-07,4.39138283245992e-07,4.48219948681237e-07,3.65318713206986e-07,3.63111805502824e-07,3.65381788510508e-07
21572,5.40398204366259e-07,6.25624716777592e-07,4.13282576293643e-07,1.2715288099446e-05,5.79741466761863e-07,5.79988186302837e-07,5.94468526517418e-07,4.42781932766553e-07,4.39772611389671e-07,4.43038964964899e-07
26965,7.25102977867946e-07,8.59136631364944e-07,5.20725846795783e-07,2.13038672307142e-05,7.77858460497097e-07,7.79426692317482e-07,8.02260077238977e-07,5.56257587283421e-07,5.51060404072652e-07,5.56638182966854e-07
32358,9.45403707316733e-07,1.13932448829618e-06,6.53466916780451e-07,3.17054896301799e-05,1.01447683426487e-06,1.0155860369682e-06,1.04846858506727e-06,6.99629627318128e-07,6.9216069948451e-07,6.9966922692861e-07
37751,1.19130471523585e-06,1.43566545345542e-06,7.96439009614746e-07,3.67300368294032e-05,1.27081675051542e-06,1.27305783738314e-06,1.31214966107667e-06,8.48287837109634e-07,8.38073443383008e-07,8.48527469624149e-07
43144,1.45092629716291e-06,1.78218654038162e-06,9.14784055791487e-07,4.72006495332075e-05,1.53808189343253e-06,1.5429054604032e-06,1.59181394897518e-06,9.74220290017047e-07,9.601425866701e-07,9.72556892686652e-07
48537,1.74074405335217e-06,2.1575039307077e-06,1.05794869473933e-06,6.02499848375866e-05,1.84060355436529e-06,1.84462503613714e-06,1.90844108965088e-06,1.127722530659e-06,1.11049249768321e-06,1.13142015367085e-06
53930,2.07598083238414e-06,2.58001717226061e-06,1.21363555034428e-06,6.83485168650374e-05,2.19055859626867e-06,2.20341461370497e-06,2.29152551474923e-06,1.29702318008673e-06,1.27290291840227e-06,1.29599436986559e-06
59323,2.43414392274701e-06,3.03036926663086e-06,1.31338416162348e-06,7.47478382752099e-05,2.55992968712864e-06,2.57377746684853e-06,2.68865945091649e-06,1.40235338614292e-06,1.37613202599875e-06,1.40098729208671e-06
64716,2.8246010576388e-06,3.53857064427098e-06,1.45895877161006e-06,8.62140954255429e-05,2.96325859689016e-06,3.00474219390458e-06,3.11854835137342e-06,1.55740556408814e-06,1.52918533370069e-06,1.55613453400501e-06
70109,3.24558006495005e-06,4.10119305436178e-06,1.62765015433816e-06,9.67524793254951e-05,3.39201730881068e-06,3.43559820586526e-06,3.56099472158387e-06,1.73299518428186e-06,1.70141523017873e-06,1.72874423182523e-06
75502,3.69265502443337e-06,4.66953924315778e-06,1.736092502147e-06,0.000110266400181508,3.84229500612265e-06,3.88588148487587e-06,4.01152271755008e-06,1.84516964463786e-06,1.81129058032956e-06,1.84014603179357e-06
80895,4.1642838956295e-06,5.30983299293324e-06,1.84858680544507e-06,0.000127493536702531,4.32132696670386e-06,4.36401919460019e-06,4.4931718262934e-06,1.96969253818479e-06,1.93296420581744e-06,1.96301050772204e-06
86288,4.68677870398407e-06,5.95998187722883e-06,1.91778509718393e-06,0.000149187327046912,4.85385533439227e-06,4.89673388122576e-06,5.02896980559541e-06,2.04585988825421e-06,2.00850477562726e-06,2.03944701831835e-06
91681,5.21701305461393e-06,6.65704571216958e-06,1.97623270501087e-06,0.000180282887403738,5.39327069036034e-06,5.4361940193639e-06,5.57117125945939e-06,2.10918818928572e-06,2.07144153897086e-06,2.10329988346038e-06
97074,5.80433332097086e-06,7.53948008918292e-06,2.04915713073785e-06,0.000212812137527139,5.98803652853745e-06,6.03257965886502e-06,6.16938388449017e-06,2.18717104922162e-06,2.14889442947276e-06,2.18182802109846e-06
102467,6.40880131025307e-06,8.48934647137404e-06,2.12330770555952e-06,0.000244609975258703,6.59818949680746e-06,6.64530598238884e-06,6.77808284430587e-06,2.26905528242233e-06,2.23023708035982e-06,2.26422435538009e-06
107860,7.00181433448274e-06,9.20165594068428e-06,2.1933993710936e-06,0.00029533831970323,7.2027032104376e-06,7.25851757809183e-06,7.38483809458555e-06,2.3425332020366e-06,2.30343669602832e-06,2.33889577723926e-06
113253,7.66317255863702e-06,1.00241567716569e-05,2.29078237091354e-06,0.000349535613211012,7.87941855146137e-06,7.92983192425863e-06,8.06119950674521e-06,2.44205360962274e-06,2.40236271354835e-06,2.43975224809301e-06
118646,8.335658090087e-06,1.08882526839077e-05,2.42819489152114e-06,0.00039050563788941,8.56521873432462e-06,8.61141451806877e-06,8.74608265294768e-06,2.58559889329085e-06,2.54507688385089e-06,2.58517675714383e-06
124039,9.02346935239678e-06,1.17029800525004e-05,2.57600256834846e-06,0.000402056145855434,9.26028321660843e-06,9.30153958629652e-06,9.43879965318322e-06,2.740181517157e-06,2.69876677959354e-06,2.74217312755531e-06
129432,9.82991068396371e-06,1.26371722801738e-05,2.72942428788779e-06,0.000414063349553059,1.00345458888623e-05,1.00739401774897e-05,1.02123569396949e-05,2.90814045656513e-06,2.85844001488579e-06,2.90430568964945e-06
134825,1.06586111180172e-05,1.36584393235938e-05,2.86232911563901e-06,0.000432315675816588,1.08529975839224e-05,1.08993080330946e-05,1.10346138692148e-05,3.07342454603289e-06,2.99941948455962e-06,3.04794535872969e-06
140218,1.14595295392242e-05,1.4715432468774e-05,2.99286758836993e-06,0.000455094708735648,1.164579723954e-05,1.16894942588417e-05,1.18375700291758e-05,3.233445893621e-06,3.13778834899023e-06,3.18701199944644e-06
145611,1.23661773962664e-05,1.58102835549926e-05,3.08918697926766e-06,0.000487649176749124,1.25387762596653e-05,1.25829335421074e-05,1.27335505906027e-05,3.34876413650654e-06,3.23715829299316e-06,3.28927048104978e-06
151004,1.33463644908876e-05,1.70954098010541e-05,3.18992460627788e-06,0.000536120996730863,1.35061978003963e-05,1.35502724131098e-05,1.37065927806559e-05,3.47676209610951e-06,3.346578816348e-06,3.4007695819993e-06
156397,1.43447076755372e-05,1.83262511184498e-05,3.2608863775503e-06,0.000599826394382945,1.44930525417738e-05,1.45430488635316e-05,1.47073074995098e-05,3.56717460258012e-06,3.424913246177e-06,3.47998397408356e-06
161790,1.5298563905682e-05,1.95312356800612e-05,3.3257308270743e-06,0.000637756329499069,1.54329712670069e-05,1.55058190102835e-05,1.56441044359909e-05,3.64597741020486e-06,3.49274517159532e-06,3.54853138437963e-06
167183,1.63765287634879e-05,2.08881213981256e-05,3.39592491578004e-06,0.000680288308367645,1.64985123487375e-05,1.65738603071531e-05,1.67095341991328e-05,3.73652453602203e-06,3.5701221179476e-06,3.62837142918791e-06
172576,1.74664076667667e-05,2.22339051549599e-05,3.48828593448436e-06,0.000726409446886858,1.75701318113262e-05,1.76457343905383e-05,1.77847836944838e-05,3.84832201793406e-06,3.66205895137464e-06,3.72698835205957e-06
177969,1.85953658823515e-05,2.35756421860796e-05,3.58562080845469e-06,0.000770679301066845,1.86846126925773e-05,1.87642991026458e-05,1.89559619827027e-05,3.95274090161376e-06,3.75628011538501e-06,3.82849361813471e-06
183362,1.98367366609444e-05,2.50425565097594e-05,3.6876008932223e-06,0.000818394376042464,1.99143115610801e-05,2.00023610808113e-05,2.01994231299987e-05,4.06299375403507e-06,3.85924400908976e-06,3.94013383052994e-06
188755,2.11066192766767e-05,2.65622952228953e-05,3.81412362863716e-06,0.000864076481574255,2.11403198717228e-05,2.12377544292151e-05,2.14311505406983e-05,4.19594798485177e-06,3.98360065466699e-06,4.07416520006058e-06
194148,2.24086632767133e-05,2.81175439651243e-05,3.89484721252716e-06,0.000927418578653852,2.23952999866473e-05,2.24956026023337e-05,2.26910156078055e-05,4.2828471913016e-06,4.06596142689012e-06,4.16174055030739e-06
199541,2.38161301883177e-05,2.98064384754517e-05,3.99208968186353e-06,0.00101057834895573,2.37777090608747e-05,2.38833267572419e-05,2.40816197501007e-05,4.39206621358298e-06,4.17514826616335e-06,4.27196239696076e-06
204934,2.5239818546268e-05,3.15122809983449e-05,4.1128091388637e-06,0.00110560385110563,2.52153691292815e-05,2.53246045958717e-05,2.55287878708957e-05,4.530263757362e-06,4.31439292254466e-06,4.41135526549542e-06
210327,2.66275587392299e-05,3.32107196565621e-05,4.17619164529609e-06,0.00122341974807644,2.65617033948894e-05,2.66760488925561e-05,2.68764101337559e-05,4.60152739069301e-06,4.38716977354698e-06,4.48317296728987e-06
215720,2.82823832022327e-05,3.51014126527437e-05,4.29086378534702e-06,0.0013596671059743,2.82034953104835e-05,2.83252223661789e-05,2.85237230827038e-05,4.7322484647208e-06,4.52025960615594e-06,4.6153201170155e-06
221113,2.98898931138437e-05,3.69304915304394e-05,4.43436705486046e-06,0.00152498558117245,2.97925644352152e-05,2.99181530197093e-05,3.01667254370171e-05,4.892814703448e-06,4.6838614957479e-06,4.77731651262646e-06
226506,3.14949492449261e-05,3.88049170280452e-05,4.54908062008986e-06,0.0017135496837198,3.13548478752049e-05,3.14747005331201e-05,3.17869557214019e-05,5.01936572234367e-06,4.81269243610014e-06,4.90523559433544e-06
231899,3.32230884971741e-05,4.0785108936074e-05,4.64599169906935e-06,0.0019515194342045,3.30528732271966e-05,3.31745692864102e-05,3.35296126574861e-05,5.12701535986985e-06,4.92225278180014e-06,5.01442074023255e-06
237292,3.49975921977526e-05,4.27711220188902e-05,4.74422577456974e-06,0.00220461617474368,3.48005873350125e-05,3.49301660728927e-05,3.52844261608528e-05,5.23669202354657e-06,5.03366065149724e-06,5.12589846413915e-06
242685,3.68539526951303e-05,4.48057153978127e-05,4.85610550848837e-06,0.00247696139196204,3.65991608286696e-05,3.67354819806608e-05,3.70841585137065e-05,5.35997512250128e-06,5.15904396143339e-06,5.24882918090427e-06
248078,3.87825082720628e-05,4.69508939412316e-05,4.93435813426892e-06,0.00281488251201258,3.84326737208735e-05,3.85738659120576e-05,3.89146950662661e-05,5.44293844288447e-06,5.2437722862481e-06,5.33269833398249e-06
253471,4.0773155165142e-05,4.91578908394359e-05,5.00919665964877e-06,0.00318293417238547,4.03221009668323e-05,4.04749166475734e-05,4.08148706777279e-05,5.52600997702935e-06,5.32868160470747e-06,5.41664758394718e-06
258864,4.28657513008042e-05,5.1389129871689e-05,5.07280297496844e-06,0.00356279757535742,4.2306269871544e-05,4.24762096376079e-05,4.28073287500351e-05,5.59774451556527e-06,5.40192823428077e-06,5.48905390812016e-06
264257,4.49534204319497e-05,5.3616440615444e-05,5.14223460563928e-06,0.00402257884129602,4.42662508522243e-05,4.45907479316932e-05,4.47661572209465e-05,5.67291519172303e-06,5.47892421288571e-06,5.56467181026045e-06
269650,4.71776245045202e-05,5.61089232450061e-05,5.23908204958191e-06,0.00451663910187554,4.63926048511508e-05,4.69399154285047e-05,4.68882020021794e-05,5.78278618600329e-06,5.5911901303761e-06,5.67529329372778e-06
275043,4.94657099794305e-05,5.85300736313963e-05,5.3495838855802e-06,0.00506736032615095,4.86096609949415e-05,4.91944178900128e-05,4.91387536098135e-05,5.89777859170841e-06,5.71359466084134e-06,5.79459376414017e-06
280436,5.16987817611262e-05,6.09969245549347e-05,5.41279392902196e-06,0.00563972171923839,5.07395855063462e-05,5.14281757523956e-05,5.13431430159754e-05,5.96334290645067e-06,5.7796043776034e-06,5.86225043912844e-06
285829,5.41773163300118e-05,6.36461365854064e-05,5.50096134253192e-06,0.00624013736330052,5.31040868400449e-05,5.37932155884725e-05,5.37999328418014e-05,6.06567746360429e-06,5.87459387788062e-06,5.96263528128804e-06
291222,5.67273096856708e-05,6.63368345956328e-05,5.58077213414836e-06,0.00690972798869294,5.56008133810558e-05,5.63010792836212e-05,5.64326885557264e-05,6.15474644381462e-06,5.95880207676177e-06,6.05126107679195e-06
296615,5.92515767298033e-05,6.90629414969748e-05,5.66748637209046e-06,0.00763610496703248,5.80431810410266e-05,5.87836579026179e-05,5.90152647575771e-05,6.2512376685251e-06,6.05080641058746e-06,6.1484527046172e-06
302008,6.18968399746608e-05,7.19910741919456e-05,5.74343002452055e-06,0.00841244315977737,6.05911003076285e-05,6.12796755773981e-05,6.16176154643527e-05,6.33679669315358e-06,6.13226541499164e-06,6.23440131835184e-06
307401,6.48698711350581e-05,7.48647272252132e-05,5.84978761535873e-06,0.00924901270755218,6.34998134517537e-05,6.42300186496204e-05,6.44941284843573e-05,6.4550482929437e-06,6.24469645170162e-06,6.35198167555937e-06
312794,6.77570030633446e-05,7.78760969562569e-05,5.9214612298073e-06,0.0101527521028587,6.62519074680364e-05,6.70353838629345e-05,6.72442892352118e-05,6.53506171128258e-06,6.32026356787264e-06,6.43292614722329e-06
318187,7.07704380901891e-05,8.09779683475391e-05,5.99095453977572e-06,0.0111295419352642,6.90984421305734e-05,6.98725560036287e-05,7.00007246417006e-05,6.6120862742804e-06,6.39567949984133e-06,6.51051245099145e-06
323580,7.39229124530452e-05,8.42023769118081e-05,6.08550088115396e-06,0.0121534372286879,7.21078684227553e-05,7.28883220194973e-05,7.28571677973765e-05,6.71897634133965e-06,6.5020863494543e-06,6.61818396777484e-06
328973,7.71520370329405e-05,8.74883039450601e-05,6.15092293664744e-06,0.0132065798934694,7.51930161170914e-05,7.59660321087003e-05,7.57625426793765e-05,6.79245378304489e-06,6.57524354817091e-06,6.69206614434857e-06
334366,8.03180303227748e-05,9.07273104989323e-05,6.22485364444046e-06,0.0143899736191512,7.80875050030193e-05,7.88749146035593e-05,7.85030156908863e-05,6.87293692093304e-06,6.65525676087545e-06,6.77289392637314e-06
339759,8.37887418824823e-05,9.41893230966894e-05,6.33227509738248e-06,0.0156367928595817,8.13094850880428e-05,8.206168712648e-05,8.1523986428581e-05,6.99611184090308e-06,6.77767014494311e-06,6.8958075977409e-06
345152,8.74169613878045e-05,9.75652764598512e-05,6.42912938708694e-06,0.0169981215112301,8.46382364888705e-05,8.53361905960443e-05,8.46104737768803e-05,7.1055937312965e-06,6.88632535728026e-06,7.00632529968586e-06
350545,9.08273637894684e-05,0.000100970969516791,6.49904010612353e-06,0.0185426703351113,8.78212454901996e-05,8.848370477311e-05,8.7588954796502e-05,7.18117282990376e-06,6.96499552001403e-06,7.08608112527732e-06
355938,9.44189122787363e-05,0.000104561845664381,6.58297814131401e-06,0.0207062257302599,9.11816318248755e-05,9.1848917242204e-05,9.080928200694e-05,7.27203419423517e-06,7.06126573438133e-06,7.18347729638223e-06
361331,9.81087274243343e-05,0.000108193956195245,6.67928241148884e-06,0.0235515589288259,9.46735105461375e-05,9.5133392203909e-05,9.42088477329475e-05,7.37464978987309e-06,7.16989926156697e-06,7.29328230857653e-06
366724,0.000101870320258888,0.00011176138601812,6.7468394380277e-06,0.026161863672105,9.81912493394416e-05,9.84507448280752e-05,9.75506500493764e-05,7.44667681249483e-06,7.2461171090852e-06,7.37022754862409e-06
372117,0.000105613612371457,0.000115505612617043,6.82127443460268e-06,0.029170024323673,0.000101683386763126,0.000101701611875433,0.000100832238178709,7.52677698327897e-06,7.3304455306029e-06,7.45537981991045e-06
377510,0.000109594540911647,0.000119330091040741,6.90987765685243e-06,0.0322253514792426,0.000105473272858775,0.000105222909104616,0.00010438177183979,7.6198947077794e-06,7.43820070554787e-06,7.55604528783773e-06
382903,0.000113654113260861,0.000123170829415686,7.01303158019168e-06,0.0355751710654525,0.000109203060383495,0.000108841036193803,0.000107927302278368,7.72890122114501e-06,7.56933838371254e-06,7.67281769288953e-06
388296,0.000117562287679386,0.000127004537418913,7.0829762682807e-06,0.0386501261365037,0.000112783909371422,0.000112222032382711,0.000111341914063597,7.80121502193656e-06,7.65643243971418e-06,7.74996220419453e-06
393689,0.000121645933983419,0.000131256067635735,7.15805078878202e-06,0.0419842174993625,0.000116557994186656,0.000115763517488492,0.000114893312819589,7.87935267090443e-06,7.75207314472007e-06,7.83360414748815e-06
399082,0.000125922857264276,0.000135403264028783,7.23086615773435e-06,0.0454782982335506,0.000120590066177546,0.000119567159253376,0.000118860079389975,7.95735863254337e-06,7.84643599686476e-06,7.91645628527142e-06
404475,0.000130026143832315,0.000139510669913997,7.32145132073389e-06,0.048695497000963,0.000124379189911047,0.000123371613988015,0.0001226499274255,8.05534348622598e-06,7.96583548807999e-06,8.01962610259882e-06
409868,0.0001344326005076,0.00014392338654723,7.40522480793701e-06,0.051703823415857,0.000128456650208888,0.000128356490330699,0.000126691333896861,8.14599973648284e-06,8.07622322462797e-06,8.11172331705266e-06
415261,0.000138986731149096,0.0001483481897819,7.49686643474333e-06,0.0553538174046188,0.000132768439316062,0.000133595238363017,0.0001309144966929,8.24825348685557e-06,8.20135449539403e-06,8.21518499217067e-06
420654,0.00014348577958025,0.00015280658665693,7.61264634357177e-06,0.059337742913242,0.000136897332233536,0.000138896477472813,0.000135012639199992,8.37334948450331e-06,8.35320011902976e-06,8.34081011608247e-06
426047,0.000148214696212852,0.000157499236270745,7.71720675640602e-06,0.063113880889586,0.000141288248826415,0.000144530553160893,0.000139340925057216,8.48698961114146e-06,8.49245800144263e-06,8.45383437809787e-06
431440,0.00015302263681063,0.000162317830046655,7.78970689302741e-06,0.0671801250769623,0.000145815844799195,0.000150229048296171,0.000143809357936882,8.56914901096138e-06,8.5920568344595e-06,8.53615764191396e-06
436833,0.000157675554533806,0.000167099720582611,7.89064439570507e-06,0.0718279271798891,0.000150076002613683,0.000155527514989232,0.000148025582012213,8.67961053967314e-06,8.70317226015904e-06,8.64809712842896e-06
442226,0.000162646191593207,0.000172121390170788,8.00927298750754e-06,0.0778729635341542,0.000155081253847299,0.000161042858689506,0.000152611003415791,8.81576221684996e-06,8.83778090890406e-06,8.7846227478282e-06
447619,0.000167691735431935,0.000177084137389465,8.17208623121536e-06,0.0831861854126408,0.000160151184956376,0.000166352781628127,0.000157356573931305,9.0053879516141e-06,9.02533000590969e-06,8.97452571839316e-06
453012,0.000172735746584579,0.000182080411396871,8.31840439765166e-06,0.0886078664317744,0.000164961249578081,0.000171521384350139,0.000162111113534731,9.171683879949e-06,9.19026249344323e-06,9.14100344323957e-06
458405,0.000177774362536543,0.000187314306724914,8.42041898129338e-06,0.095027598632956,0.000169805413726648,0.000176588247467437,0.000166864388063227,9.28534144187008e-06,9.3035325864927e-06,9.2530691127003e-06
463798,0.000182993293225018,0.000192720309497344,8.53730350683912e-06,0.101020903510843,0.000174619272713587,0.000182028304723561,0.000171838008376707,9.41654147560469e-06,9.43432229950664e-06,9.38567118328662e-06
469191,0.000188425578536352,0.000198102765595121,8.65406109650246e-06,0.106606637787044,0.000179665568600176,0.000187713595780673,0.000177039117042568,9.55020354758562e-06,9.56736513786639e-06,9.52054953578748e-06
474584,0.000193750505629266,0.000203520865340296,8.7260126879344e-06,0.112033357639915,0.000184736920647709,0.000193142570295564,0.000181954727147136,9.63186724503963e-06,9.64846884772138e-06,9.60246752030474e-06
479977,0.000199379558618113,0.000209150873151236,8.81672105529481e-06,0.118006644653184,0.000190246240726466,0.000198907183272235,0.00018727016189799,9.73541356609143e-06,9.75143490125148e-06,9.70622040125017e-06
485370,0.000205101937763049,0.000214703890937207,8.93311244268098e-06,0.124492405831396,0.000195539130722444,0.000204713729274843,0.000192720746482275,9.86794659485954e-06,9.88179665994097e-06,9.83734568675597e-06
490763,0.000210767961850035,0.000220410936818338,9.02038195454904e-06,0.131304847597691,0.000200740311413839,0.000210386649150537,0.000197824117152229,9.9671422258439e-06,9.98011441800038e-06,9.93697294219863e-06
496156,0.000216546518910957,0.000226342821050348,9.0975669945181e-06,0.137508263707306,0.000206192130789072,0.0002163864574922,0.000202925936672847,1.00545243830515e-05,1.00667172615812e-05,1.00249896867315e-05
501549,0.000222402284139911,0.000232240885687398,9.18427042735431e-06,0.144209575206288,0.000211529747165259,0.000222743130729511,0.000208319831129015,1.01480001019936e-05,1.01594563035157e-05,1.01188762320703e-05
506942,0.000228345611998842,0.000238096203902197,9.28330111511328e-06,0.150226614284926,0.000217090175302968,0.000228088983205807,0.000213756373918658,1.02550143068457e-05,1.02654137900306e-05,1.02255292451446e-05
512335,0.000234281841130689,0.000244183435628503,9.39758518067178e-06,0.156427038613356,0.000222521981325032,0.00023336341127263,0.000219153587049963,1.03848546736235e-05,1.03939161998703e-05,1.03542895195695e-05
517728,0.000240605518140246,0.000250532154660063,9.55429590122798e-06,0.161461551356975,0.000228509065347122,0.000239104572003136,0.000225064207256054,1.05607349509734e-05,1.05683271916231e-05,1.05317946172031e-05
523121,0.000246720380055539,0.000256598834659804,9.6967032515976e-06,0.16865170216434,0.000234077140217871,0.000244599119444831,0.000230837455225811,1.07176041072161e-05,1.0723793561404e-05,1.06912460473192e-05
528514,0.00025287273955869,0.000263016640262059,9.78164988241202e-06,0.176065701246654,0.000239746056511355,0.000250037067712013,0.000236274979631714,1.08123207148933e-05,1.08188942586683e-05,1.07870533178809e-05
533907,0.000259488531583313,0.00026949449982924,9.91782403231949e-06,0.18413699864774,0.000246118099777652,0.000256044153934001,0.000242264888877812,1.09657441800713e-05,1.09783852811364e-05,1.09443130765721e-05
