learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,negative weights,KL-div,L1-Diff
3.0,0.014555133,3.154822271503508E-10,3.0,100.0,?,3.0,83784.0,10.0,0.0,0.0,0.0
6.0,0.032497351,7.251369805903069E-10,6.0,66.66666666666666,0.0,6.0,88256.0,10.0,0.0,0.0,0.0
9.0,0.041514799,9.327953076631657E-10,9.0,66.66666666666666,0.0,9.0,89016.0,10.0,0.0,0.0,0.0
12.0,0.049355447,1.1137106876675451E-9,12.0,58.333333333333336,0.0,12.0,89192.0,10.0,0.0,0.0,0.0
15.0,0.056912486,1.2882071846392417E-9,15.0,60.0,-12.50000000000002,15.0,89256.0,10.0,0.0,0.0,0.0
18.0,0.064501796,1.466747282747593E-9,18.0,61.111111111111114,-10.526315789473632,18.0,90936.0,10.0,0.0,0.0,0.0
21.0,0.07009744,1.5984438769395149E-9,21.0,61.904761904761905,-9.090909090909056,21.0,90976.0,10.0,0.0,0.0,0.0
24.0,0.074102577,1.6927070041456153E-9,24.0,62.5,-14.893617021276615,24.0,90976.0,10.0,0.0,0.0,0.0
27.0,0.078194332,1.7890426074423721E-9,27.0,62.96296296296296,-13.445378151260487,27.0,91008.0,10.0,0.0,0.0,0.0
30.0,0.081510765,1.8671241577424934E-9,30.0,66.66666666666666,-11.940298507462687,30.0,91008.0,10.0,0.0,0.0,0.0
33.0,0.085493304,1.9608966398756533E-9,33.0,69.6969696969697,-10.738255033557019,33.0,91016.0,10.0,0.0,0.0,0.0
36.0,0.089246158,2.0509386374532342E-9,36.0,69.44444444444444,-9.999999999999961,36.0,92744.0,10.0,0.0,0.0,0.0
39.0,0.092982495,2.140584343655241E-9,39.0,71.7948717948718,-9.160305343511455,39.0,92744.0,10.0,0.0,0.0,0.0
42.0,0.096626364,2.2280416362504986E-9,42.0,73.80952380952381,-8.450704225352075,42.0,92776.0,10.0,0.0,0.0,0.0
45.0,0.099776692,2.3037772227347717E-9,45.0,68.88888888888889,-8.2474226804124,45.0,92928.0,10.0,0.0,0.0,0.0
48.0,0.103239041,2.3870139625689213E-9,48.0,70.83333333333334,-7.692307692307663,48.0,92928.0,10.0,0.0,0.0,0.0
51.0,0.10672851,2.470902681849482E-9,51.0,72.54901960784314,-7.207207207207202,51.0,92928.0,10.0,0.0,0.0,0.0
54.0,0.110354718,2.5581011949996974E-9,54.0,72.22222222222221,-6.860158311345689,54.0,92952.0,10.0,0.0,0.0,0.0
57.0,0.113832943,2.641741198110911E-9,57.0,71.9298245614035,-6.542056074766379,57.0,92952.0,10.0,0.0,0.0,0.0
60.0,0.117096015,2.7202074710610835E-9,60.0,73.33333333333333,-6.194690265486766,60.0,92952.0,10.0,0.0,0.0,0.0
63.0,0.120597478,2.8044062725226907E-9,63.0,74.60317460317461,-5.88235294117647,63.0,92952.0,10.0,0.0,0.0,0.0
66.0,0.124182967,2.8906256261054006E-9,66.0,74.24242424242425,-5.649717514124307,66.0,92952.0,10.0,0.0,0.0,0.0
69.0,0.12725287,2.9644468126218347E-9,69.0,75.36231884057972,-5.390835579514846,69.0,92952.0,10.0,0.0,0.0,0.0
72.0,0.130259637,3.0367497836011975E-9,72.0,75.0,-5.194805194805219,72.0,92952.0,10.0,0.0,0.0,0.0
75.0,0.132532448,3.0914082027847565E-9,75.0,76.0,-4.976671850699813,75.0,92960.0,10.0,0.0,0.0,0.0
78.0,0.135416329,3.1620155177679322E-9,78.0,75.64102564102564,-4.809052333804767,78.0,94640.0,10.0,0.0,0.0,0.0
81.0,0.13834807,3.233794609982934E-9,81.0,75.30864197530865,-4.651162790697718,81.0,94640.0,10.0,0.0,0.0,0.0
84.0,0.141237048,3.30452671703779E-9,84.0,75.0,-4.502369668246443,84.0,94640.0,10.0,0.0,0.0,0.0
87.0,0.144226919,3.3777290313690895E-9,87.0,73.5632183908046,-4.381846635367766,87.0,94640.0,10.0,0.0,0.0,0.0
90.0,0.146607087,3.4360037215136815E-9,90.0,74.44444444444444,-4.229607250755285,90.0,94640.0,10.0,0.0,0.0,0.0
93.0,0.149434666,3.5052325701009892E-9,93.0,74.19354838709677,-4.104477611940279,93.0,94640.0,10.0,0.0,0.0,0.0
96.0,0.152533652,3.5811063945169245E-9,96.0,73.95833333333334,-3.9861351819756705,96.0,94640.0,10.0,0.0,0.0,0.0
99.0,0.155453859,3.6526030947847492E-9,99.0,74.74747474747475,-3.860679815358778,99.0,94640.0,10.0,0.0,0.0,0.0
102.0,0.158344447,3.723374620171056E-9,102.0,74.50980392156863,-3.7558685446008897,102.0,94640.0,10.0,0.0,0.0,0.0
105.0,0.160772911,3.782831762325432E-9,105.0,74.28571428571429,-3.6563071297988303,105.0,94640.0,10.0,0.0,0.0,0.0
108.0,0.163689677,3.854244215091069E-9,108.0,73.14814814814815,-3.5714285714285885,108.0,94640.0,10.0,0.0,0.0,0.0
111.0,0.166651013,3.926747894585133E-9,111.0,72.97297297297297,-3.480422622747069,111.0,94640.0,10.0,0.0,0.0,0.0
114.0,0.169402121,3.994104470362266E-9,114.0,72.80701754385966,-3.3937975424224365,114.0,94640.0,10.0,0.0,0.0,0.0
117.0,0.172161109,4.061653975612588E-9,117.0,72.64957264957265,-3.311258278145732,117.0,94640.0,10.0,0.0,0.0,0.0
120.0,0.174455631,4.117831757424607E-9,120.0,72.5,-3.232533889468201,120.0,94640.0,10.0,0.0,0.0,0.0
123.0,0.177314819,4.187834502930443E-9,123.0,72.35772357723577,-4.654654654654642,123.0,94640.0,10.0,0.0,0.0,0.0
126.0,0.180275267,4.260316441133619E-9,126.0,72.22222222222221,-4.55192034139405,126.0,94640.0,10.0,0.0,0.0,0.0
129.0,0.183375769,4.33622738243805E-9,129.0,72.86821705426357,-4.441360166550982,129.0,94640.0,10.0,0.0,0.0,0.0
132.0,0.186324095,4.408412532433867E-9,132.0,71.96969696969697,-4.358974358974395,132.0,94640.0,10.0,0.0,0.0,0.0
135.0,0.188706788,4.466749043253561E-9,135.0,72.5925925925926,-4.257983719473993,135.0,94640.0,10.0,0.0,0.0,0.0
138.0,0.191484486,4.534756633585526E-9,138.0,72.46376811594203,-4.171632896305152,138.0,94640.0,10.0,0.0,0.0,0.0
141.0,0.194389927,4.605891811442045E-9,141.0,71.63120567375887,-4.0974529346622,141.0,94640.0,10.0,0.0,0.0,0.0
144.0,0.197264518,4.676271675307718E-9,144.0,72.22222222222221,-4.008667388949111,144.0,94640.0,10.0,0.0,0.0,0.0
147.0,0.20010506,4.745817902671795E-9,147.0,72.10884353741497,-3.931712364200691,147.0,94640.0,10.0,0.0,0.0,0.0
150.0,0.202353804,4.800884189791978E-9,150.0,72.0,-5.070046697798544,150.0,94656.0,10.0,0.0,0.0,0.0
153.0,0.205204329,4.870686634220184E-9,153.0,71.89542483660131,-4.978458592628053,153.0,94656.0,10.0,0.0,0.0,0.0
156.0,0.208030251,4.941114805154503E-9,156.0,71.15384615384616,-4.901374775851805,156.0,96336.0,10.0,0.0,0.0,0.0
159.0,0.210896623,5.012551078759134E-9,159.0,71.0691823899371,-5.938586326767066,159.0,96336.0,10.0,0.0,0.0,0.0
162.0,0.213862437,5.086465664990247E-9,162.0,71.60493827160494,-5.822209599545588,162.0,96336.0,10.0,0.0,0.0,0.0
165.0,0.216208927,5.144945339523256E-9,165.0,72.12121212121212,-2.3462783171521226,165.0,96336.0,10.0,0.0,0.0,0.0
168.0,0.218958588,5.213472919166089E-9,168.0,72.02380952380952,-2.332814930015591,168.0,96336.0,10.0,0.0,0.0,0.0
171.0,0.221713354,5.282127726599575E-9,171.0,71.9298245614035,0.6535947712418629,171.0,96336.0,10.0,0.0,0.0,0.0
174.0,0.228333902,5.4471262956410655E-9,174.0,71.83908045977012,-0.2822865208186141,174.0,96336.0,10.0,0.0,0.0,0.0
177.0,0.2311202,5.516566949635745E-9,177.0,71.1864406779661,2.146341463414619,177.0,96336.0,10.0,0.0,0.0,0.0
180.0,0.234349959,5.597059623859824E-9,180.0,70.55555555555556,1.0373443983402537,180.0,96336.0,10.0,0.0,0.0,0.0
183.0,0.23672847,5.656337331905962E-9,183.0,70.49180327868852,0.9819639278556663,183.0,96336.0,10.0,0.0,0.0,0.0
186.0,0.239803331,5.732969608418645E-9,186.0,70.43010752688173,0.9296920395119276,186.0,96336.0,10.0,0.0,0.0,0.0
189.0,0.242590216,5.802424891740085E-9,189.0,70.8994708994709,1.0847844704539,189.0,96336.0,10.0,0.0,0.0,0.0
192.0,0.246405933,5.897520923800768E-9,192.0,70.83333333333334,1.0309278350515756,192.0,96336.0,10.0,0.0,0.0,0.0
195.0,0.249439439,5.9731225430592906E-9,195.0,70.25641025641025,0.035354428142119504,195.0,96336.0,10.0,0.0,0.0,0.0
198.0,0.251796166,6.0318573460727945E-9,198.0,70.70707070707071,0.1912045889101141,198.0,96336.0,10.0,0.0,0.0,0.0
201.0,0.254904476,6.10932324498892E-9,201.0,70.64676616915423,0.1515534225814621,201.0,96336.0,10.0,0.0,0.0,0.0
204.0,0.257868673,6.183197532035412E-9,204.0,71.07843137254902,0.2982107355865048,204.0,96336.0,10.0,0.0,0.0,0.0
207.0,0.261431355,6.2709034952024635E-9,207.0,71.49758454106279,0.44020542920031047,207.0,95160.0,10.0,0.0,0.0,0.0
210.0,0.265850369,6.381025865371858E-9,210.0,71.9047619047619,0.5777563793933236,210.0,96328.0,10.0,0.0,0.0,0.0
213.0,0.268939984,6.458019449621855E-9,213.0,71.83098591549296,0.5292652552926108,213.0,96328.0,10.0,0.0,0.0,0.0
