"time","bagging","boosting","bagging_adwin","boosting_adwin","pame1","pame2","pame3","pame1adwin","pame2adwin","pame3adwin"
14,2.10216908140315e-10,2.43008813758691e-10,3.22311540972441e-10,2.86055654933055e-10,2.73900053583913e-10,2.75635118335486e-10,2.79149747482604e-10,3.84525919457277e-10,3.77879102428754e-10,3.89178872009118e-10
28,9.51428052352534e-10,9.96880392891665e-10,1.25954174443872e-09,1.22035055931658e-09,8.79988467171788e-10,8.77341525649859e-10,8.91525593942238e-10,1.05191132908066e-09,1.05152735070636e-09,1.0717457335194e-09
42,1.24967216624154e-09,1.34020912988732e-09,1.58227418094459e-09,1.62111560405542e-09,1.27710761178699e-09,1.26429895610031e-09,1.28498825091041e-09,1.55019027059277e-09,1.53828307704379e-09,1.57075869729122e-09
56,1.4086773227983e-09,1.50855138651199e-09,1.80719613164249e-09,1.84356085826953e-09,1.42502711726973e-09,1.40850466310978e-09,1.43379471497817e-09,1.76263448406839e-09,1.74944709573769e-09,1.7912906264224e-09
70,1.51862085068805e-09,1.62462616033024e-09,1.95216306779534e-09,1.99205577760935e-09,1.56059348348528e-09,1.53905571259558e-09,1.56922682669842e-09,1.94126836714645e-09,1.9257283208809e-09,1.97333874118411e-09
84,1.59771800475402e-09,1.71248479766564e-09,2.08301415816363e-09,2.12146088272747e-09,1.66033752660371e-09,1.63613431119257e-09,1.67162723199775e-09,2.06515302567846e-09,2.0507134425102e-09,2.0975958104473e-09
98,1.68258220109675e-09,1.80399269645827e-09,2.22055846100466e-09,2.26002559824536e-09,1.73824554594441e-09,1.71375782863961e-09,1.7502486956906e-09,2.17738441156016e-09,2.1630404559854e-09,2.20984334278024e-09
112,1.7624125642495e-09,1.88210557101087e-09,2.34109969598138e-09,2.37752699825913e-09,1.80447559015205e-09,1.78142238810245e-09,1.81881830963824e-09,2.29381739204543e-09,2.27896161285126e-09,2.32963591820664e-09
126,1.84580123047862e-09,1.96441189026253e-09,2.46590450765772e-09,2.49915352470759e-09,1.87545537974272e-09,1.85286852921877e-09,1.89154001458652e-09,2.39949279939549e-09,2.38502184395575e-09,2.43783316990154e-09
140,1.92363837793469e-09,2.04323583795379e-09,2.59842401655598e-09,2.63374339694778e-09,1.94331268125938e-09,1.91947795258214e-09,1.95971612819781e-09,2.52262962591317e-09,2.50586292365773e-09,2.56333748163448e-09
154,2.00883834493657e-09,2.12832383744833e-09,2.71354307431728e-09,2.75248698303269e-09,2.01102823284351e-09,1.98662392514033e-09,2.02815180432465e-09,2.62694124828196e-09,2.60849946974052e-09,2.66860618253963e-09
168,2.08720041846236e-09,2.20299066543993e-09,2.84912723624458e-09,2.88749782868144e-09,2.08174803312868e-09,2.05789857092003e-09,2.10022597613434e-09,2.74499233548633e-09,2.72448750922663e-09,2.78825905864851e-09
182,2.16804163092954e-09,2.28521614760988e-09,2.96704885220776e-09,3.00579287793487e-09,2.14496321455472e-09,2.12117656469345e-09,2.1644404398443e-09,2.85873705548338e-09,2.83835328335149e-09,2.90150512179153e-09
196,2.23941694804778e-09,2.3597303518032e-09,3.10098196100444e-09,3.1382879036665e-09,2.2158255255719e-09,2.19116553357492e-09,2.23570714361966e-09,2.97425666493467e-09,2.95231247915162e-09,3.01788745606111e-09
210,2.31670910610093e-09,2.44160861251255e-09,3.22666021776282e-09,3.26225762570898e-09,2.28053012970835e-09,2.25501485064626e-09,2.30056624571896e-09,3.08809524715982e-09,3.06575113730712e-09,3.13272085552828e-09
224,2.38417487310039e-09,2.51772852931172e-09,3.34384032791687e-09,3.3871397899381e-09,2.35094805582116e-09,2.32474840814869e-09,2.37140320827978e-09,3.19377028488658e-09,3.16971920599126e-09,3.23766258539011e-09
238,2.45579338014126e-09,2.60013162142701e-09,3.46205920221491e-09,3.50478088748124e-09,2.41117435121288e-09,2.38251632665594e-09,2.42996184746838e-09,3.30034473685962e-09,3.27391141173326e-09,3.34588661262145e-09
252,2.52691811412573e-09,2.67402955746899e-09,3.57074547106607e-09,3.6110210804931e-09,2.46876631045093e-09,2.43976781065265e-09,2.48801971237279e-09,3.39596167923055e-09,3.36952881952541e-09,3.44349180991865e-09
266,2.59222693300909e-09,2.74268848801239e-09,3.69442319402678e-09,3.73354512543728e-09,2.53263777439793e-09,2.50312710500012e-09,2.55261256734944e-09,3.50623681593893e-09,3.48004195605301e-09,3.55413819791542e-09
280,2.66243876743234e-09,2.81608628396773e-09,3.81002337837799e-09,3.84736361483319e-09,2.58989739501228e-09,2.5602572146679e-09,2.61039032469607e-09,3.60138164903348e-09,3.57533756403046e-09,3.65031485372533e-09
294,2.72737020127475e-09,2.88207554588301e-09,3.92400110656603e-09,3.95888458927059e-09,2.65389556293686e-09,2.62358793741713e-09,2.67480745597846e-09,3.71293124033966e-09,3.68548731642465e-09,3.76162546488146e-09
308,2.7989608467453e-09,2.95632597652988e-09,4.03963776292486e-09,4.07325361716665e-09,2.71217333254715e-09,2.68171024555961e-09,2.73449601563728e-09,3.80807827917859e-09,3.78076765574929e-09,3.85977165436165e-09
322,2.86409074465434e-09,3.02129971414391e-09,4.15755101571067e-09,4.187807209024e-09,2.76974542242785e-09,2.73906548194587e-09,2.79210256009466e-09,3.92371887854197e-09,3.89549643809597e-09,3.97506388602571e-09
336,2.93561077790542e-09,3.09154209684581e-09,4.27769796321376e-09,4.3021695294107e-09,2.83405015251289e-09,2.80307771110286e-09,2.85652865368045e-09,4.0250563343842e-09,3.99613304336038e-09,4.07568964449068e-09
350,3.00061172983713e-09,3.1565414344478e-09,4.39815497139676e-09,4.41834204136912e-09,2.89175711968293e-09,2.86046721592545e-09,2.91505508507705e-09,4.12627688865488e-09,4.09604972088916e-09,4.18507209781557e-09
364,3.07210886557069e-09,3.22797111920599e-09,4.51660938202921e-09,4.53074310841246e-09,2.95590614368932e-09,2.92431271486398e-09,2.97971469564156e-09,4.2397512859789e-09,4.20968410347071e-09,4.28931219994608e-09
378,3.14248976860609e-09,3.29804494730714e-09,4.64086713254038e-09,4.65097065729814e-09,3.01826995835122e-09,2.98638881480114e-09,3.04267371664859e-09,4.34522164323057e-09,4.31367576597879e-09,4.39313564415607e-09
392,3.2134482763004e-09,3.36865013219002e-09,4.76042489832888e-09,4.76310312995894e-09,3.07625076972776e-09,3.04421057300849e-09,3.10092416048464e-09,4.45938639625286e-09,4.42853809131516e-09,4.50750223372545e-09
406,3.27890522554103e-09,3.4338737436177e-09,4.87946908158561e-09,4.87724564625985e-09,3.141364764952e-09,3.10820632921739e-09,3.16510573417362e-09,4.55772166178665e-09,4.52662818067604e-09,4.60537695842485e-09
420,3.35081624674714e-09,3.50549226804326e-09,5.00471927084029e-09,4.98894572975321e-09,3.20037911885314e-09,3.16625950234218e-09,3.22392689451989e-09,4.67023462645917e-09,4.63851342623432e-09,4.71892613362107e-09
434,3.42194240122619e-09,3.57664690939089e-09,5.11312945653995e-09,5.10140649264058e-09,3.26485862263375e-09,3.23033948736472e-09,3.28756409153756e-09,4.76720689850756e-09,4.73517121606403e-09,4.81396810395022e-09
448,3.48659034907404e-09,3.64176406562328e-09,5.23662452587237e-09,5.22025018863794e-09,3.32289842196637e-09,3.28809804590626e-09,3.34517548248586e-09,4.87989461505786e-09,4.84711580508285e-09,4.92526098232302e-09
462,3.55932381680856e-09,3.71672687423312e-09,5.34526358092825e-09,5.3285607278761e-09,3.3823444997602e-09,3.34761497872157e-09,3.41007752731856e-09,4.97968680702357e-09,4.94406784698367e-09,5.02395474843681e-09
476,3.62410116267701e-09,3.78367379994442e-09,5.46050115535657e-09,5.44210331007011e-09,3.44485046692193e-09,3.41031485307134e-09,3.46629671343085e-09,5.08396336016763e-09,5.04701217029244e-09,5.12740905108551e-09
490,3.69421858742419e-09,3.8549825755217e-09,5.57458001683156e-09,5.55227558179862e-09,3.50227302151836e-09,3.46682853293088e-09,3.52331177974741e-09,5.18696360505083e-09,5.14912626157204e-09,5.22979024413973e-09
