"time","bagging","boosting","bagging_adwin","boosting_adwin","pame1","pame2","pame3","pame1adwin","pame2adwin","pame3adwin"
13,-40.5405405405405,-5.40540540540541,-40.5405405405405,-5.40540540540541,-14.7058823529412,-28.169014084507,-28.169014084507,-14.7058823529412,-28.169014084507,-28.169014084507
26,-2.42424242424241,-19.6319018404908,-2.42424242424241,-19.6319018404908,-4.96894409937888,-3.68098159509202,-21.1180124223603,-4.96894409937888,-3.68098159509202,-21.1180124223603
39,9.05349794238683,-10.1694915254237,9.05349794238683,-10.1694915254237,5.42082738944365,7.27272727272727,-5.70613409415123,5.42082738944365,7.27272727272727,-5.70613409415123
52,26.9230769230769,10.7462686567164,26.9230769230769,10.7462686567164,22.5037257824143,22.7340267459138,14.7540983606557,22.5037257824143,22.7340267459138,14.7540983606557
65,29.1804831833254,13.5802469135803,29.1804831833254,13.5802469135803,25.9259259259259,25.9962049335863,19.7530864197531,25.9259259259259,25.9962049335863,19.7530864197531
78,28.1578947368421,10.0197758734344,28.1578947368421,10.0197758734344,25.4449571522742,25.5431204739961,17.6781002638522,25.4449571522742,25.5431204739961,17.6781002638522
91,29.2517006802721,6.8259385665529,29.2517006802721,6.8259385665529,26.6666666666667,26.9165247018739,19.8630136986301,26.6666666666667,26.9165247018739,19.8630136986301
104,36.2555720653789,13.075780089153,36.2555720653789,13.075780089153,34.1036153559448,34.2506507995537,28.2089552238806,34.1036153559448,34.2506507995537,28.2089552238806
117,36.4969928120874,15.901422913305,36.4969928120874,15.901422913305,34.6368715083799,34.7328244274809,29.4247462115639,34.6368715083799,34.7328244274809,29.4247462115639
130,30.5720389271303,12.0579159743651,30.5720389271303,12.0579159743651,28.8772597526166,28.978622327791,24.1847179243037,28.8772597526166,28.978622327791,24.1847179243037
143,28.5350318471338,14.5725198315542,28.5350318471338,14.5725198315542,27.0694389956846,27.1123309155068,22.8392033748651,27.0694389956846,27.1123309155068,22.8392033748651
156,28.0158206987475,15.161502966381,28.0158206987475,15.161502966381,25.3957783641161,25.4449571522742,22.7722772277228,25.3957783641161,25.4449571522742,22.7722772277228
169,25.3941559806601,15.9321796398795,25.3941559806601,15.9321796398795,23.0149274651342,23.0257164879826,20.6350318917782,23.0149274651342,23.0257164879826,20.6350318917782
182,22.8906911996126,17.4028803098148,22.8906911996126,17.4028803098148,20.6491461789996,20.6875680910301,19.4885468428069,20.6491461789996,20.6875680910301,19.4885468428069
195,25.839847876611,15.477323184269,25.839847876611,15.477323184269,23.7234379955598,23.7798436509613,22.6067629782505,23.7234379955598,23.7798436509613,22.6067629782505
208,25.5485310524358,13.0111524163569,25.5485310524358,13.0111524163569,23.5578712318571,23.6147266641874,21.5642458100559,23.5578712318571,23.6147266641874,21.5642458100559
221,23.4474226804124,12.5906394199077,23.4474226804124,12.5906394199077,21.5535743767542,21.6247422680412,19.656283566058,21.5535743767542,21.6247422680412,19.656283566058
234,24.3163775360188,13.2951793968743,24.3163775360188,13.2951793968743,22.539355598058,22.596295207292,21.5921643714559,22.539355598058,22.596295207292,21.5921643714559
247,25.9333706791445,15.4777573045538,25.9333706791445,15.4777573045538,24.2606086583798,24.3055326720928,23.377994851825,24.2606086583798,24.3055326720928,23.377994851825
260,24.9851279000595,15.0579150579151,24.9851279000595,15.0579150579151,23.3928571428571,23.4384295062463,22.5498957402443,23.3928571428571,23.4384295062463,22.5498957402443
273,26.9757639620653,15.4115586690018,26.9757639620653,15.4115586690018,25.4481546572935,25.5005268703899,24.6305418719212,25.4481546572935,25.5005268703899,24.6305418719212
286,27.2246652502594,15.5885680554872,27.2246652502594,15.5885680554872,25.7381670705772,25.8115519541479,24.9195106245975,25.7381670705772,25.8115519541479,24.9195106245975
299,26.9180283347667,17.2788411795137,26.9180283347667,17.2788411795137,24.7807266051719,24.8522585757953,24.7090583244482,24.7807266051719,24.8522585757953,24.7090583244482
312,27.3453093812375,17.5421209117939,27.3453093812375,17.5421209117939,25.2873563218391,25.3619570644034,25.2126063031516,25.2873563218391,25.3619570644034,25.2126063031516
325,26.1716140116446,16.0812606797038,26.1716140116446,16.0812606797038,24.2279467971258,24.2829316732231,24.1728820042073,24.2279467971258,24.2829316732231,24.1728820042073
338,24.811976978214,14.5535620238053,24.811976978214,14.5535620238053,22.9401576473083,22.9945957401717,22.8856425312157,22.9401576473083,22.9945957401717,22.8856425312157
351,25.9820509048109,16.0710509621485,25.9820509048109,16.0710509621485,24.1900647948164,24.2371717303856,24.1428992435902,24.1900647948164,24.2371717303856,24.1428992435902
364,23.1250759693692,13.5954036891442,23.1250759693692,13.5954036891442,21.401417231836,21.4444208030639,21.9335604770017,21.401417231836,21.4444208030639,21.9335604770017
377,21.9528103907889,12.339172221361,21.9528103907889,12.339172221361,20.2710950251934,20.3231159841704,20.2190060929711,20.2710950251934,20.3231159841704,20.2190060929711
390,21.4730427871241,11.6089076294637,21.4730427871241,11.6089076294637,19.859472358478,19.9019477938254,19.816951850378,19.859472358478,19.9019477938254,19.816951850378
403,21.9283212875345,11.4744792180867,21.9283212875345,11.4744792180867,20.3587009209889,20.4042085388122,20.7916604468329,20.3587009209889,20.4042085388122,20.7916604468329
416,20.4922617937721,10.4776008885598,20.4922617937721,10.4776008885598,18.9698609685546,19.0152009698778,19.3873739260366,18.9698609685546,19.0152009698778,19.3873739260366
429,19.1878039164148,10.5259727563058,19.1878039164148,10.5259727563058,17.2177879133409,17.2631440531241,17.1723820180346,17.2177879133409,17.2631440531241,17.1723820180346
442,18.0486598957582,10.4805548168,18.0486598957582,10.4805548168,14.8090123889427,15.7201459462802,16.1238423299849,14.8090123889427,15.7201459462802,16.1238423299849
455,18.6868686868687,9.53226647105381,18.6868686868687,9.53226647105381,14.6673274446355,16.4358802437105,16.8368041377433,14.6673274446355,16.4358802437105,16.8368041377433
468,18.8156252294588,9.01423877327491,18.8156252294588,9.01423877327491,14.9122162638654,16.6311613898479,17.0243257147057,14.9122162638654,16.6311613898479,17.0243257147057
481,18.1859205776173,8.13391753735536,18.1859205776173,8.13391753735536,14.4001805665275,15.6433408577878,16.0325166534944,14.4001805665275,15.6433408577878,16.0325166534944
494,18.2859588195599,8.05496794083405,18.2859588195599,8.05496794083405,14.597602739726,15.8079336066788,16.1856756934836,14.597602739726,15.8079336066788,16.1856756934836
507,17.9938582714082,7.61143818334736,17.9938582714082,7.61143818334736,14.3982740831067,15.5772883979455,15.9440690690691,14.3982740831067,15.5772883979455,15.9440690690691
520,18.4892428384643,7.56103342024176,18.4892428384643,7.56103342024176,14.9821640903686,16.1315257462243,16.4882226980728,14.9821640903686,16.1315257462243,16.4882226980728
533,17.5254891154588,6.80109990834097,17.5254891154588,6.80109990834097,14.1282381039868,15.2503445107947,15.5882352941176,14.1282381039868,15.2503445107947,15.5882352941176
546,19.2492302727994,7.23140773373806,19.2492302727994,7.23140773373806,15.9412690089145,17.0380131506407,17.3828834281564,15.9412690089145,17.0380131506407,17.3828834281564
559,19.8381603544083,7.6801945973627,19.8381603544083,7.6801945973627,16.6168383449742,17.6899143416858,18.0451609185836,16.6168383449742,17.6899143416858,18.0451609185836
572,19.96529475022,7.71825615077182,19.96529475022,7.71825615077182,17.1693225144198,18.2188114819205,18.5732789168846,17.1693225144198,18.2188114819205,18.5732789168846
585,19.981996095257,8.36187648317221,19.981996095257,8.36187648317221,16.9048662867164,17.9302524053918,18.2698209494415,16.9048662867164,17.9302524053918,18.2698209494415
598,20.3264776022482,8.96493054389558,20.3264776022482,8.96493054389558,16.9825684889332,17.984975201245,18.3105845995364,16.9825684889332,17.984975201245,18.3105845995364
611,20.2756761691,9.48828322079929,20.2756761691,9.48828322079929,17.0028617296014,17.9830543056883,18.2913795603581,17.0028617296014,17.9830543056883,18.2913795603581
624,19.9950568462679,9.10812813966894,19.9950568462679,9.10812813966894,16.7905760240542,17.7501570400272,18.0503481521157,16.7905760240542,17.7501570400272,18.0503481521157
637,19.7261194656809,9.37222123421662,19.7261194656809,9.37222123421662,16.2678763799528,17.5270060584497,17.8194526140964,16.2678763799528,17.5270060584497,17.8194526140964
650,18.6151292387953,8.77106468529809,18.6151292387953,8.77106468529809,15.2273093740811,16.4603666922763,16.7528389416464,15.2273093740811,16.4603666922763,16.7528389416464
663,19.2867988017563,10.24,19.2867988017563,10.24,15.9649842702777,17.1741211872521,17.4594705520214,15.9649842702777,17.1741211872521,17.4594705520214
676,18.7214772168785,9.54954638777265,18.7214772168785,9.54954638777265,15.4629223343572,16.6494076349276,16.9241573033708,15.4629223343572,16.6494076349276,16.9241573033708
689,18.9018499377729,9.60560896692245,18.9018499377729,9.60560896692245,15.7069211363387,16.8695842930789,17.1480167252444,15.7069211363387,16.8695842930789,17.1480167252444
