learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
10.0,0.313037148,1.4475213566099603E-8,10.0,70.0,21.05263157894738,10.0,178744.0,10.0,10.1,1.2151817422372124,10680.0,126.32233901148811,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
20.0,0.450410942,2.0915678709012767E-8,20.0,80.0,21.568627450980447,20.0,181224.0,10.0,20.5,1.727232854404215,10760.0,85.33333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,0.48269079,2.2429047669780752E-8,30.0,80.0,14.285714285714285,30.0,181224.0,10.0,28.900000000000006,1.7091258324392355,10760.0,85.33333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
40.0,0.514445714,2.393160797117899E-8,40.0,72.5,4.34782608695647,40.0,182904.0,10.0,40.199999999999996,2.0319667538837565,10760.0,85.33333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
50.0,0.545401652,2.539636233593027E-8,50.0,72.0,3.0470914127423923,50.0,182904.0,10.0,49.400000000000006,2.0612833111653734,10760.0,85.33333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
60.0,0.573743496,2.6737424580728018E-8,60.0,71.66666666666667,2.2988505747126955,60.0,182904.0,10.0,58.5,2.2521594575478487,10760.0,85.33333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
70.0,0.605923518,2.8260099412364267E-8,70.0,68.57142857142857,0.9009009009008769,70.0,182904.0,10.0,69.2,2.8237091446063154,10760.0,85.33333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
80.0,0.635135042,2.9655008480586115E-8,80.0,68.75,5.660377358490579,80.0,184584.0,10.0,80.5,3.4456091220888974,10760.0,85.33333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
90.0,0.660765196,3.0878899922693774E-8,90.0,71.11111111111111,6.0995184590690315,90.0,184584.0,10.0,90.2,3.711244175924474,10760.0,85.33333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
100.0,0.68620393,3.209365067450951E-8,100.0,72.0,5.913978494623675,100.0,184584.0,10.0,100.00000000000001,4.0193974119954285,10760.0,85.33333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
110.0,0.711795382,3.331569401821743E-8,110.0,72.72727272727273,5.714285714285697,110.0,184584.0,10.0,110.49999999999999,4.561310727801335,10760.0,85.33333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
120.0,0.736731552,3.450644632746776E-8,120.0,73.33333333333333,5.51181102362208,120.0,184584.0,10.0,120.39999999999999,4.415125517279586,10760.0,85.33333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
130.0,0.76241295,3.5732784773719814E-8,130.0,73.84615384615385,5.3127677806341325,130.0,184584.0,10.0,130.1,5.056239270006469,10760.0,85.33333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
140.0,0.787778876,3.694405879698695E-8,140.0,73.57142857142858,4.8493754592211795,140.0,184584.0,10.0,139.3,5.206939813577858,10760.0,85.33333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
150.0,0.812440054,3.8121679684730876E-8,150.0,72.66666666666667,4.235440672687612,150.0,184584.0,10.0,149.2,5.66627449623354,10760.0,85.33333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
160.0,0.838251902,3.9365465654196846E-8,160.0,73.125,4.124860646599787,160.0,186264.0,10.0,159.5,6.197221599681227,10760.0,85.33333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
170.0,0.862919952,4.055413585262995E-8,170.0,72.94117647058823,3.8366945400885424,170.0,186264.0,10.0,169.5,7.0019838458666674,10760.0,85.33333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
180.0,0.902820332,4.2476800700972485E-8,180.0,72.22222222222221,3.433476394849778,180.0,186264.0,10.0,179.5,6.774543855083119,10760.0,85.33333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
190.0,0.932921686,4.392728350898872E-8,190.0,72.10526315789474,3.228906400153744,190.0,186264.0,10.0,188.89999999999998,6.597053214209439,10760.0,85.33333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
200.0,0.968441888,4.563888234066467E-8,200.0,70.0,2.597402597402599,200.0,186264.0,10.0,199.99999999999997,6.80359382156878,10760.0,85.33333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
210.0,1.002328288,4.727175375985603E-8,210.0,70.95238095238095,2.6743655979334804,210.0,186264.0,10.0,208.9,7.460190643974484,10760.0,85.33333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
220.0,1.031294648,4.866754503193001E-8,220.0,71.81818181818181,2.7381631488876077,220.0,186264.0,10.0,219.5,8.15032378361607,10760.0,85.33333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
230.0,1.059835456,5.0042830387229727E-8,230.0,72.17391304347827,2.696985721840263,230.0,186264.0,10.0,230.5,8.098353742170895,10760.0,85.33333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
240.0,1.084795344,5.124556327539186E-8,240.0,72.91666666666666,2.7431421446383943,240.0,186264.0,10.0,242.1,7.529866458901437,10760.0,85.33333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
250.0,1.109503638,5.243617269656311E-8,250.0,72.8,2.612282309807505,250.0,186264.0,10.0,251.6,7.817643862159208,10760.0,85.33333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
260.0,1.138463758,5.383166328406583E-8,260.0,72.3076923076923,2.4186822351959965,260.0,186264.0,10.0,261.2,8.071623821209156,10760.0,85.33333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
270.0,1.163375764,5.50320889000098E-8,270.0,72.22222222222221,2.3154848046309895,270.0,186264.0,10.0,270.9,8.087644898238299,10760.0,85.33333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
280.0,1.187783194,5.6208200698929535E-8,280.0,71.42857142857143,2.0979020979020855,280.0,186264.0,10.0,280.19999999999993,8.18643865046198,10760.0,85.33333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
290.0,1.213446854,5.7444845988067496E-8,290.0,71.37931034482759,2.0190507205080124,290.0,186264.0,10.0,290.0,8.22327320610365,10760.0,85.33333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
300.0,1.237568876,5.860720493728917E-8,300.0,71.66666666666667,1.9984627209838561,300.0,186264.0,10.0,300.9,8.63127388563756,10760.0,85.33333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
310.0,1.262360046,5.980180787360917E-8,310.0,71.61290322580646,1.92694851883812,310.0,186264.0,10.0,312.20000000000005,8.817659049379891,10760.0,85.33333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
320.0,1.28800994,6.104893771074714E-8,320.0,71.875,1.9073569482288524,320.0,187944.0,10.0,321.7,8.882004278314664,10760.0,85.33333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
330.0,1.31224362,6.222720945688586E-8,330.0,71.81818181818181,1.842256764536548,330.0,187944.0,10.0,331.9,8.958484494848694,10760.0,85.33333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
340.0,1.337326408,6.344676589300236E-8,340.0,72.35294117647058,1.866863178580214,340.0,187944.0,10.0,341.30000000000007,9.47868954843208,10760.0,85.33333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
350.0,1.361615498,6.46277317424491E-8,350.0,72.0,1.7642341619887953,350.0,187944.0,10.0,350.8,10.00422133124035,10760.0,85.33333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
360.0,1.386931672,6.585863569696745E-8,360.0,71.94444444444444,1.7084775086505097,360.0,187944.0,10.0,360.4,9.923261112714464,10760.0,85.33333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
370.0,1.414794726,6.721337213358532E-8,370.0,71.89189189189189,1.6561030464117672,370.0,187944.0,10.0,370.20000000000005,10.117970811053633,10760.0,85.33333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
380.0,1.446920972,6.877539028234781E-8,380.0,72.10526315789474,1.640945497167428,380.0,187944.0,10.0,382.0,10.108302418199496,10760.0,85.33333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
390.0,1.47854974,7.031322043028971E-8,390.0,71.7948717948718,1.560348783845819,390.0,187944.0,10.0,391.4,10.298004121619337,10760.0,85.33333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
400.0,1.503179202,7.151073559089254E-8,400.0,71.0,1.427600271923855,400.0,187944.0,10.0,400.4,10.68040781576767,10760.0,85.33333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
410.0,1.533432576,7.298169236714642E-8,410.0,70.73170731707317,1.3632718524458765,410.0,187944.0,10.0,411.3,11.059485621954677,10760.0,85.33333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
420.0,1.561745996,7.435832616038622E-8,420.0,70.71428571428572,1.3293605317442039,420.0,187944.0,10.0,422.59999999999997,11.204364229075104,10760.0,85.33333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
430.0,1.587805198,7.562535706297807E-8,430.0,70.93023255813954,1.3218285294657537,430.0,187944.0,10.0,433.9,11.05988748184678,10760.0,85.33333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
440.0,1.611792012,7.679162587630253E-8,440.0,70.68181818181817,1.26635123851932,440.0,187944.0,10.0,444.29999999999995,11.10960545354034,10760.0,85.33333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
450.0,1.637168434,7.80254591637229E-8,450.0,70.88888888888889,1.2595892934910102,450.0,187944.0,10.0,454.4000000000001,11.385370730312943,10760.0,85.33333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
460.0,1.662015094,7.923353476197771E-8,460.0,71.30434782608695,1.2747138397502449,460.0,187944.0,10.0,464.00000000000006,11.660950980849623,10760.0,85.33333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
470.0,1.688116642,8.0502624579904E-8,470.0,71.06382978723404,1.2238842873037343,470.0,187944.0,10.0,476.3,11.603687153467881,10760.0,85.33333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
480.0,1.713522064,8.173786788349351E-8,480.0,71.04166666666667,1.1965406942305392,480.0,187944.0,10.0,487.0,11.382247385975914,10760.0,85.33333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
490.0,1.737149182,8.288664782868078E-8,490.0,71.0204081632653,1.170388046133705,490.0,187944.0,10.0,495.3,11.542241261268682,10760.0,85.33333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
500.0,1.76188835,8.408949703183026E-8,500.0,71.2,1.1640676477048308,500.0,187944.0,10.0,505.5,11.47194645888637,10760.0,85.33333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
510.0,1.785203986,8.522313233369342E-8,510.0,71.17647058823529,1.1393306432470645,510.0,187944.0,10.0,514.9,11.370966928493324,10760.0,85.33333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
520.0,1.81012164,8.64346597487728E-8,520.0,71.15384615384616,1.1156186612576084,520.0,187944.0,10.0,525.8,11.857299673853046,10760.0,85.33333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
530.0,1.833285614,8.756092105504128E-8,530.0,70.56603773584905,1.043661432401387,530.0,187944.0,10.0,535.1999999999999,11.977571632940547,10760.0,85.33333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
540.0,1.859588672,8.883980854049327E-8,540.0,70.74074074074073,1.0392502551730405,540.0,187944.0,10.0,546.2,12.106747429980247,10760.0,85.33333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
550.0,1.883270308,8.999123921883605E-8,550.0,70.72727272727273,1.019427242851745,550.0,187944.0,10.0,556.0,11.600766258216645,10760.0,85.33333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
560.0,1.906099914,9.110124313591672E-8,560.0,70.71428571428572,1.0003449465332808,560.0,187944.0,10.0,566.4,11.132734514834066,10760.0,85.33333333333333,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
570.0,1.959667164,9.369865440306567E-8,570.0,70.52631578947368,0.9679821295606816,570.0,187432.0,10.0,576.3,10.651082365447914,10706.4,108.07108771544775,1.2,0.19999999999999998,1.1,0.09999999999999999,1.1,0.09999999999999999,0.1,0.09999999999999999,0.0,0.0,0.0,0.0,1.0,0.0
