learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,negative weights,KL-div,L1-Diff
7.0,0.039119455,1.3437237893438172E-9,7.0,71.42857142857143,36.363636363636374,7.0,132776.0,10.0,5.0,0.0,0.0
14.0,0.063515844,2.197222068680243E-9,14.0,42.857142857142854,-21.739130434782624,14.0,135232.0,10.0,2.0,0.0,0.0
21.0,0.077195946,2.6819023416046465E-9,21.0,52.38095238095239,2.3314683517128284E-14,21.0,136952.0,10.0,2.0,0.0,0.0
28.0,0.089641191,3.1230382032361293E-9,28.0,64.28571428571429,25.53191489361703,28.0,137016.0,10.0,0.0,0.0,0.0
35.0,0.102763466,3.5883079528063535E-9,35.0,62.857142857142854,22.22222222222223,35.0,137056.0,10.0,0.0,0.0,0.0
42.0,0.114086441,3.995287860576064E-9,42.0,64.28571428571429,25.17814726840857,42.0,138936.0,10.0,0.0,0.0,0.0
49.0,0.124915187,4.384683063086122E-9,49.0,65.3061224489796,26.217891939769693,49.0,139000.0,10.0,0.0,0.0,0.0
56.0,0.133060865,4.677815910186618E-9,56.0,67.85714285714286,32.71028037383178,56.0,139104.0,10.0,1.0,0.0,0.0
63.0,0.139313863,4.902941728819989E-9,63.0,66.66666666666666,29.88871224165341,63.0,139168.0,10.0,1.0,0.0,0.0
70.0,0.145158251,5.11338060952516E-9,70.0,67.14285714285714,31.137724550898184,70.0,139184.0,10.0,1.0,0.0,0.0
77.0,0.150960552,5.324825843429813E-9,77.0,66.23376623376623,29.007092198581564,77.0,140864.0,10.0,1.0,0.0,0.0
84.0,0.157258936,5.5543752146326E-9,84.0,69.04761904761905,35.76470588235294,84.0,140880.0,10.0,1.0,0.0,0.0
91.0,0.162831755,5.757480820336689E-9,91.0,70.32967032967034,39.228295819935695,91.0,140880.0,10.0,1.0,0.0,0.0
