learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,negative weights,KL-div,L1-Diff
453.0,0.062577834,7.541451342031359E-10,453.0,82.11920529801324,64.63495735145294,453.0,46584.0,10.0,0.0,0.0,0.0
906.0,0.096348447,1.1787381465174257E-9,906.0,81.56732891832229,63.21532245124211,906.0,48600.0,10.0,0.0,0.0,0.0
1359.0,0.123380786,1.5256610502302645E-9,1359.0,80.60000000000001,59.88138123854863,1359.0,49608.0,10.0,0.0,0.0,0.0
1812.0,0.148876611,1.848115941863507E-9,1812.0,80.30000000000001,52.483405372028415,1812.0,48888.0,10.0,0.0,0.0,0.0
2265.0,0.170222167,2.095108904910998E-9,2265.0,77.5,44.63964096961824,2265.0,44728.0,10.0,0.0,0.0,0.0
2718.0,0.190807874,2.3449831067315405E-9,2718.0,80.0,57.43757155808284,2718.0,46920.0,10.0,0.0,0.0,0.0
3171.0,0.21305115,2.6147931355941624E-9,3171.0,80.9,60.55186087818581,3171.0,46888.0,10.0,0.0,0.0,0.0
3624.0,0.235139753,2.8925099329050214E-9,3624.0,86.9,72.87178085368986,3624.0,48600.0,10.0,0.0,0.0,0.0
4077.0,0.256929842,3.1593933448712854E-9,4077.0,86.5,70.07341987656949,4077.0,47344.0,10.0,0.0,0.0,0.0
4530.0,0.276932785,3.398385183935364E-9,4530.0,86.4,66.2992625485687,4530.0,46184.0,10.0,0.0,0.0,0.0
4983.0,0.295795103,3.6314394246041774E-9,4983.0,86.1,68.23176640520725,4983.0,47760.0,10.0,0.0,0.0,0.0
5436.0,0.316066289,3.869776477105915E-9,5436.0,81.6,61.438349561361214,5436.0,45448.0,10.0,0.0,0.0,0.0
5889.0,0.336077513,4.117895801104605E-9,5889.0,78.60000000000001,55.667882001988744,5889.0,47928.0,10.0,0.0,0.0,0.0
6342.0,0.35672193,4.3725415901881126E-9,6342.0,81.2,61.73495349168551,6342.0,47680.0,10.0,0.0,0.0,0.0
6795.0,0.376846233,4.631683986675408E-9,6795.0,84.1,66.26438537529279,6795.0,49776.0,10.0,0.0,0.0,0.0
7248.0,0.397672422,4.874908572160121E-9,7248.0,81.69999999999999,59.486384768651746,7248.0,45144.0,10.0,0.0,0.0,0.0
7701.0,0.415668049,5.093343767652081E-9,7701.0,85.2,70.25496320056595,7701.0,46920.0,10.0,0.0,0.0,0.0
8154.0,0.434335101,5.328041901195215E-9,8154.0,85.39999999999999,70.25264873675631,8154.0,48600.0,10.0,0.0,0.0,0.0
8607.0,0.452672855,5.565772731805013E-9,8607.0,85.9,71.34798582436518,8607.0,50112.0,10.0,0.0,0.0,0.0
9060.0,0.471799244,5.807908574266152E-9,9060.0,87.9,75.82668733717975,9060.0,48936.0,10.0,0.0,0.0,0.0
9513.0,0.490638104,6.038216670749502E-9,9513.0,86.7,73.41850072349645,9513.0,47256.0,10.0,0.0,0.0,0.0
9966.0,0.509617843,6.277671064633048E-9,9966.0,86.1,72.16258651627787,9966.0,48768.0,10.0,0.0,0.0,0.0
10419.0,0.528112502,6.504996101342969E-9,10419.0,86.8,73.39310478279097,10419.0,47512.0,10.0,0.0,0.0,0.0
10872.0,0.546520675,6.735410749995046E-9,10872.0,85.9,71.77516214268556,10872.0,48384.0,10.0,0.0,0.0,0.0
11325.0,0.565485068,6.977968434451355E-9,11325.0,83.5,65.88625443478692,11325.0,49440.0,10.0,0.0,0.0,0.0
11778.0,0.584464563,7.200922119948599E-9,11778.0,80.9,60.369497377332195,11778.0,45408.0,10.0,0.0,0.0,0.0
12231.0,0.60310178,7.4295751038028136E-9,12231.0,80.2,59.72335231895851,12231.0,47424.0,10.0,0.0,0.0,0.0
