learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
10000.0,0.547310526,7.88710844296962E-9,10000.0,58.5,16.915586235615386,10000.0,55704.0,10.0,2314.3,627.4401795301994,3288.0,0.0
20000.0,1.026859779,1.4485101373828948E-8,20000.0,56.699999999999996,13.21532220565363,20000.0,53184.0,10.0,955.5,276.80764480451444,3288.0,0.0
30000.0,1.49804724,2.0988525209929795E-8,30000.0,62.1,24.29992410018775,30000.0,53352.0,10.0,716.9000000000001,162.70391991453542,3288.0,0.0
40000.0,1.967856872,2.7513769443339357E-8,40000.0,61.3,22.566548749059592,40000.0,53688.0,10.0,1393.7,420.3333610890818,3288.0,0.0
50000.0,2.439642351,3.377939194230984E-8,50000.0,59.4,18.560241350535968,50000.0,51336.0,10.0,486.3,172.69414517515574,3288.0,0.0
60000.0,2.909854066,3.9786664520040566E-8,60000.0,60.5,21.083335997186964,60000.0,49384.0,10.0,943.3,259.87920484546487,2976.7999999999997,311.20000000000005
70000.0,3.376982281,4.611224865422066E-8,70000.0,57.099999999999994,14.140241608159268,70000.0,52344.0,10.0,774.4999999999999,271.3659378444948,3288.0,0.0
80000.0,3.842412158,5.2819402524119034E-8,80000.0,60.3,20.599999999999994,80000.0,55704.0,10.0,2238.9,433.74017952379427,3288.0,0.0
90000.0,4.309870553,5.9596421778516636E-8,90000.0,63.0,26.04732970898625,90000.0,56040.0,10.0,2026.1,304.04807551145956,3288.0,0.0
100000.0,4.776460952,6.61175113283077E-8,100000.0,64.4,28.72473331838422,100000.0,54024.0,10.0,800.4,77.01171628034558,3288.0,0.0
110000.0,5.239576404,7.27510572073588E-8,110000.0,58.5,16.140608960628512,110000.0,55368.0,10.0,1354.6,118.23838444242864,3288.0,0.0
120000.0,5.702608953,7.9363291414229E-8,120000.0,57.4,14.152019442753888,120000.0,55200.0,10.0,1480.8,274.34430111732877,3288.0,0.0
130000.0,6.161068145,8.596999308029605E-8,130000.0,59.3,18.743012298354888,130000.0,55704.0,10.0,1849.1000000000001,257.53034125451444,3288.0,0.0
140000.0,6.624004633,9.254061547706318E-8,140000.0,61.3,21.266570640365217,140000.0,54864.0,10.0,1216.6,113.94913095080824,3288.0,0.0
150000.0,7.083811476,9.890694573741201E-8,150000.0,53.300000000000004,6.5663638910007744,150000.0,53520.0,10.0,942.8,255.59246206933932,3288.0,0.0
160000.0,7.537747783,1.0488384864850799E-7,160000.0,59.0,16.31594201715318,160000.0,50896.0,10.0,1113.2999999999997,136.82876971683336,2976.8,311.2
170000.0,7.993882909,1.1112004388651709E-7,170000.0,58.3,16.72990135388793,170000.0,52848.0,10.0,686.8,165.2501672549162,3288.0,0.0
180000.0,8.44938103,1.1774346474702367E-7,180000.0,59.599999999999994,19.096119417331845,180000.0,56208.0,10.0,2073.3,288.6366824304292,3288.0,0.0
190000.0,8.903610868,1.2393386962911943E-7,190000.0,58.8,17.663234635799707,190000.0,52680.0,10.0,689.8000000000001,197.19346394397104,3288.0,0.0
200000.0,9.355794394,1.302143026907266E-7,200000.0,61.5,23.042480550736,200000.0,53688.0,10.0,787.8,125.25509969657922,3288.0,0.0
210000.0,9.808990307,1.3672546033428568E-7,210000.0,58.199999999999996,16.854969606314242,210000.0,55536.0,10.0,1960.0,336.05604691281286,3288.0,0.0
