"time","bagging","boosting","bagging_adwin","boosting_adwin","pame1","pame2","pame3","pame1adwin","pame2adwin","pame3adwin"
48,0,0,0,0,0,0,0,0,0,0
96,0,0,0,0,0,0,0,0,0,0
144,0,0,0,0,0,0,0,0,0,0
192,0,0,0,0,0,0,0,0,0,0
240,0,0,0,0,0,0,0,0,0,0
288,0,0,0,0,0,0,0,0,0,0
336,0,0,0,0,0,0,0,0,0,0
384,0,0,0,0,0,0,0,0,0,0
432,0,0,0,0,0,0,0,0,0,0
480,0,0,0,0,0,0,0,0,0,0
528,0,0,0,0,0,0,0,0,0,0
576,0,0,0,0,0,0,0,0,0,0
624,0,0,0,0,0,0,0,0,0,0
672,0,0,0,0,0,0,0,0,0,0
720,0,0,0,0,0,0,0,0,0,0
768,0,0,0,0,0,0,0,0,0,0
816,0,0,0,0,0,0,0,0,0,0
864,0,0,0,0,0,0,0,0,0,0
912,0,0,0,0,0,0,0,0,0,0
960,0,0,0,0,0,0,0,0,0,0
1008,NA,0,NA,0,NA,NA,NA,NA,NA,NA
1056,NA,0,NA,0,NA,NA,NA,NA,NA,NA
1104,NA,0,NA,0,NA,NA,NA,NA,NA,NA
1152,NA,0,NA,0,NA,NA,NA,NA,NA,NA
1200,NA,0,NA,0,NA,NA,NA,NA,NA,NA
1248,NA,0,NA,0,NA,NA,NA,NA,NA,NA
1296,NA,0,NA,0,NA,NA,NA,NA,NA,NA
1344,NA,0,NA,0,NA,NA,NA,NA,NA,NA
1392,NA,0,NA,0,NA,NA,NA,NA,NA,NA
1440,NA,0,NA,0,NA,NA,NA,NA,NA,NA
1488,NA,0,NA,0,NA,NA,NA,NA,NA,NA
1536,NA,0,NA,0,NA,NA,NA,NA,NA,NA
1584,NA,0,NA,0,NA,NA,NA,NA,NA,NA
1632,NA,0,NA,0,NA,NA,NA,NA,NA,NA
1680,NA,0,NA,0,NA,NA,NA,NA,NA,NA
1728,NA,0,NA,0,NA,NA,NA,NA,NA,NA
1776,NA,0,NA,0,NA,NA,NA,NA,NA,NA
1824,0,-1.40975855110298,0,-1.40975855110298,0,0,0,0,0,0
1872,0,-4.49264102708779,0,-1.40924621266417,88.0542337786449,84.6638311794536,0,88.0542337786449,84.6638311794536,0
1920,8.05012169836843,-5.11249785309441,21.1891122334836,-1.40867923082644,93.3946166125392,86.7070464213057,0,93.3946166125392,91.6346926028375,27.8298095691112
1968,37.8034808227399,-5.5217396565703,47.4669718090087,-1.40804837116298,89.7834082550061,86.6594405302872,33.01702483952,88.0135570802678,94.0381558028617,54.9662246685014
2016,50.9021235829474,-5.51089553653059,57.8883926501723,-1.40734219428335,89.8416609867352,87.0180017043034,48.2932740860432,90.5338886785308,95.2331316418366,65.790863185763
2064,58.6214860339496,-5.49871253504162,63.9190783363871,-1.40654635593698,89.6524336357433,87.273323755331,55.8828299867,91.9791125026275,95.9297529631398,71.0972107287154
2112,60.46578493387,-5.48492637789684,65.1929885626336,-1.40564262245304,87.208299054919,85.6163761342875,58.2053954048225,92.8841340727291,96.3695155481547,73.3224862386291
2160,62.8970750117943,-5.67445440325744,67.4897738355759,-1.40460745661879,86.4407714511592,85.2397843163483,61.5238527448785,93.4729962098364,96.6562043014588,75.0624625936939
2208,64.4760213143872,-5.65496060889305,68.5506535218807,-1.40340993819694,85.778620526191,84.6665514858328,63.022254289644,93.8541092696986,96.8407750631845,75.8162031438936
2256,64.8023875362514,-5.63227689018577,68.51398608738,-1.40200862276654,84.7443440686422,83.6943958257653,63.4851618894846,94.0839990534398,96.9499300517292,75.6333252805291
2304,64.5639962147905,-6.00637218266923,68.0065033321529,-1.40034664769667,83.3448381037998,82.33832543241,63.3479807153991,94.1920547308718,96.9974057585754,75.4843843566258
2352,63.2541212066721,-6.16764994022677,66.4900371549062,-1.39834382705082,81.1645465215874,80.1885259867105,62.1160342908473,94.1909378630664,96.9887257893553,75.3309598427497
2400,62.4126817684159,-6.31486401253796,65.4927748073993,-1.39588332713691,79.8979372497194,79.1307251377372,61.5134452778922,94.0805212407227,96.9229001870877,74.9487139024775
2448,61.0106352178193,-6.25200727973452,63.9727361246348,-1.39278802910953,78.0804124129813,77.5085102934025,60.1493916525489,93.8478509907081,96.792130025663,74.4897959183673
2496,58.6475596180681,-6.17196816666264,61.5099221071929,-1.38877588699531,76.1794342088621,76.5648751815694,57.8189260229887,93.4631093959913,96.5793410442588,73.514298108045
2544,55.8699093511257,-6.06658585402983,58.6538857119348,-1.38336871955742,74.4363667349859,75.0314918121288,55.3877831159918,92.8690161209415,96.251948986527,71.8996707614968
2592,52.2703543500032,-5.92155943329869,54.9827760186506,-1.37568584208511,72.0540288775035,72.6773266117916,51.8030336487014,91.9556171983356,95.7469491448532,69.411152645574
2640,47.3156161095102,-5.86796312094634,50.092987123049,-1.36390769126802,68.3946126676611,69.0580259578074,46.8672182138264,90.4951689237909,94.9316105314375,65.6013001083424
2688,39.8119122257053,-5.50918196994998,42.3750811161584,-1.34357005758151,62.5308134757601,63.2450331125828,39.4014962593516,87.9417879417879,93.4782608695652,59.5541401273885
2736,29.76605816284,-4.84378276368215,31.9463928603409,-1.30001688333604,52.2184872540719,52.9756659662441,29.4209684917063,82.6009743454366,90.3120801901416,49.115327905635
2784,14.1336663906273,-3.18543421096423,15.3726484399758,-1.14064168118195,30.3629677592758,31.0044753853805,13.9409016035231,65.3259361997226,78.7076992959345,27.8212239701737
2832,0,0,0,NA,0,0,0,0,NA,0
2880,0,0,0,NA,0,0,0,0,NA,0
2928,0,0,0,NA,0,0,0,0,NA,0
2976,0,0,0,NA,0,0,0,NA,NA,0
3024,0,0,0,NA,0,0,0,NA,NA,0
3072,0,0,0,NA,0,0,0,NA,NA,0
3120,0,0,0,NA,0,0,0,NA,NA,0
3168,0,0,0,NA,0,0,0,NA,NA,0
3216,0,0,0,NA,0,0,0,NA,NA,0
3264,0,0,0,NA,0,0,0,NA,NA,0
3312,0,0,0,NA,0,0,0,NA,NA,0
3360,0,0,0,NA,0,0,0,NA,NA,0
3408,0,0,0,NA,0,0,0,NA,NA,0
3456,0,0,0,NA,0,0,0,NA,NA,0
3504,0,0,0,NA,0,0,0,NA,NA,0
3552,0,0,0,NA,0,0,0,NA,NA,0
3600,0,0,0,NA,0,0,0,NA,NA,0
3648,0,0,0,NA,0,0,0,NA,NA,0
3696,0,0,0,NA,0,0,0,NA,NA,0
3744,0,0,0,NA,0,0,0,NA,NA,0
3792,0,0,0,NA,0,0,0,NA,NA,0
3840,0,0,0,NA,0,0,0,NA,NA,0
3888,0,0,0,NA,0,0,0,NA,NA,0
3936,0,0,0,NA,0,0,0,NA,NA,0
3984,0,NA,0,NA,0,0,0,NA,NA,NA
4032,0,NA,0,NA,0,0,0,NA,NA,NA
4080,0,NA,0,NA,0,0,0,NA,NA,NA
4128,0,NA,0,NA,0,0,0,NA,NA,NA
4176,0,NA,0,NA,0,0,0,NA,NA,NA
4224,0,NA,0,NA,0,0,0,NA,NA,NA
4272,0,NA,0,NA,0,0,0,NA,NA,NA
4320,0,NA,0,NA,NA,0,0,NA,NA,NA
4368,0,NA,NA,NA,NA,0,0,NA,NA,NA
4416,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
4464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
