"time","bagging","boosting","bagging_adwin","boosting_adwin","pame1","pame2","pame3","pame1adwin","pame2adwin","pame3adwin"
3,1.92335575156742e-11,1.80645819256703e-11,2.58121063477463e-11,2.34227839236458e-11,2.04182372656133e-11,2.05505027621984e-11,2.08171646959252e-11,2.80846032500267e-11,2.72749227285385e-11,2.77088373154402e-11
6,1.41360346169935e-10,1.23511373963621e-10,2.03025166127417e-10,1.80234645323621e-10,1.17337450273335e-10,1.18434996331731e-10,1.21274722483423e-10,1.83514339588583e-10,1.76296307966113e-10,1.75365591906011e-10
9,2.53779498562217e-10,2.30861022513774e-10,3.6558791268203e-10,3.31132566597727e-10,2.1743797549357e-10,2.20616144860784e-10,2.25080455210474e-10,3.31194973414143e-10,3.2026760171685e-10,3.18666487505866e-10
12,3.50697792044116e-10,3.30557334265775e-10,5.16353221883376e-10,4.77687323552867e-10,2.94340913026697e-10,2.99650378185842e-10,3.0730266544554e-10,4.55095415537556e-10,4.42410320051842e-10,4.38688616276615e-10
15,4.19864366882377e-10,3.99555059489277e-10,5.76039396002889e-10,5.55707398557829e-10,3.73764098154174e-10,3.79942226194673e-10,3.8876657049689e-10,5.73493558184968e-10,5.33023175688254e-10,5.28924732932614e-10
18,4.56037494151129e-10,4.3662665632036e-10,6.36885617201527e-10,6.14392255184551e-10,4.15951367620793e-10,4.23029338601563e-10,4.46351748440001e-10,6.29287610757682e-10,5.92126900338464e-10,5.88236069045961e-10
21,4.88310255689753e-10,4.73678208523327e-10,6.85484626582927e-10,6.6604123533186e-10,4.44561225908498e-10,4.51569814723399e-10,4.74999300001396e-10,6.85046732276678e-10,6.46100332078834e-10,6.42240621012946e-10
24,5.13318323103918e-10,5.01043581134743e-10,7.18459223401215e-10,6.99338558767405e-10,4.75206456238197e-10,4.82409394420683e-10,5.06445540719562e-10,7.36049339833359e-10,6.95342177968058e-10,6.9083007109248e-10
27,5.30576318552097e-10,5.20952114616003e-10,7.51355037680931e-10,7.33598158897625e-10,5.02268587814437e-10,5.10134997293353e-10,5.33988129889799e-10,7.69408285626107e-10,7.27748129140172e-10,7.22585591359271e-10
30,5.49986795621614e-10,5.39583079069853e-10,7.78389793824818e-10,7.6034810633709e-10,5.23847857531574e-10,5.31842384710908e-10,5.55910568543606e-10,7.96067296320366e-10,7.54130956514014e-10,7.48878611189624e-10
33,5.65343670220011e-10,5.59393608884679e-10,8.07589699207909e-10,7.89044382361074e-10,5.42250959161255e-10,5.50200411321388e-10,5.77317251703805e-10,8.27951470369266e-10,7.84790990733438e-10,7.79404479327301e-10
36,5.80720557756722e-10,5.77066358182993e-10,8.3640289598455e-10,8.19394558167292e-10,5.57365008857515e-10,5.65724039077759e-10,5.93343813096484e-10,8.54838830783135e-10,8.10300673229827e-10,8.04778919282059e-10
39,5.96817732316752e-10,5.9452112019476e-10,8.69436763852007e-10,8.52239669197135e-10,5.7496863010029e-10,5.85202885121107e-10,6.13241164245539e-10,8.82213940177527e-10,8.37352790815963e-10,8.30777982932826e-10
42,6.11954436264932e-10,6.10907278772858e-10,8.94974157632225e-10,8.80189882831441e-10,5.87328364062641e-10,5.9760829101834e-10,6.25744127548403e-10,9.07658046935168e-10,8.62354927559694e-10,8.55009882296953e-10
45,6.30387765930759e-10,6.29845162696309e-10,9.2118326055093e-10,9.0819073818624e-10,5.99823868158791e-10,6.10076190229091e-10,6.38245600490934e-10,9.3242022631069e-10,8.86431422705452e-10,8.78633694516288e-10
48,6.45279981551899e-10,6.44820695983039e-10,9.51175650925272e-10,9.3735670796699e-10,6.12081696908507e-10,6.22316334727738e-10,6.50904066442616e-10,9.61350484941569e-10,9.14051238310834e-10,9.06270789706873e-10
51,6.60792285609576e-10,6.59788855504659e-10,9.76937280367646e-10,9.62621002520124e-10,6.24622424277994e-10,6.34958170238468e-10,6.63988032928772e-10,9.8571386837297e-10,9.38038579734663e-10,9.3015851283239e-10
54,6.76100252146522e-10,6.75200488343835e-10,1.00171908116175e-09,9.89182012321221e-10,6.40300665332211e-10,6.50943359418048e-10,6.80190824063288e-10,1.01051856238809e-09,9.63109424374998e-10,9.53688202578988e-10
57,6.93525024660759e-10,6.93358175754547e-10,1.02597187614275e-09,1.01508969616559e-09,6.52025536232524e-10,6.62834117694033e-10,6.92606585911579e-10,1.0291206632389e-09,9.81315399553213e-10,9.7160179603017e-10
60,7.07793783222635e-10,7.07350462691652e-10,1.05552529094948e-09,1.04386379971272e-09,6.63875521454546e-10,6.75525561455223e-10,7.05282718133595e-10,1.05345024005406e-09,1.00429871570319e-09,9.94749345468978e-10
