learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
7.0,0.007584346,7.313048676898082E-11,7.0,28.57142857142857,0.0,7.0,37272.0,10.0,0.0,5.8999999999999995,0.7951240294584375,2600.0,42.66666666666664
14.0,0.022530051,2.1971589163152707E-10,14.0,42.857142857142854,0.0,14.0,37912.0,10.0,0.0,11.7,1.1160446028522137,2664.0,0.0
21.0,0.031265419,3.091877124396463E-10,21.0,52.38095238095239,-9.374999999999984,21.0,39592.0,10.0,0.0,20.0,1.5129074290546956,2664.0,0.0
28.0,0.038337517,3.8162352567538615E-10,28.0,57.14285714285714,4.545454545454549,28.0,39592.0,10.0,0.0,25.6,1.43913554299486,2664.0,0.0
35.0,0.044518843,4.449356256611645E-10,35.0,57.14285714285714,5.405405405405396,35.0,39592.0,10.0,0.0,34.2,1.8844392033470092,2664.0,0.0
42.0,0.050764546,5.116215956583618E-10,42.0,59.523809523809526,10.075566750629726,42.0,41272.0,10.0,0.0,41.9,1.9913702708325127,2664.0,0.0
49.0,0.056053998,5.680975820082756E-10,49.0,61.224489795918366,13.716404077849855,49.0,41272.0,10.0,0.0,53.1,3.2709156040608702,2664.0,0.0
56.0,0.061154751,6.22558811035835E-10,56.0,60.71428571428571,18.94736842105263,56.0,41272.0,10.0,0.0,62.099999999999994,4.017876719529028,2664.0,0.0
63.0,0.064732008,6.607535271429353E-10,63.0,63.49206349206349,20.602739726027398,63.0,41272.0,10.0,0.0,71.69999999999999,4.630934630887761,2664.0,0.0
70.0,0.068634115,7.024166978585223E-10,70.0,65.71428571428571,26.38036809815951,70.0,41272.0,10.0,0.0,76.0,4.452215428550399,2664.0,0.0
77.0,0.071684611,7.363129342782E-10,77.0,66.23376623376623,27.881844380403454,77.0,42952.0,10.0,0.0,81.90000000000002,4.617478869590103,2664.0,0.0
84.0,0.07497602,7.728861268402801E-10,84.0,66.66666666666666,28.11735941320293,84.0,42952.0,10.0,0.0,97.60000000000001,5.6039668489780015,2664.0,0.0
91.0,0.07769293,8.03075651327769E-10,91.0,69.23076923076923,32.08955223880595,91.0,42952.0,10.0,0.0,100.1,5.57065725226586,2664.0,0.0
98.0,0.080961661,8.393968524597585E-10,98.0,70.40816326530613,34.84640073360844,98.0,42952.0,10.0,0.0,112.0,5.802298395176403,2664.0,0.0
105.0,0.083980092,8.729367917983068E-10,105.0,69.52380952380952,32.1212121212121,105.0,42952.0,10.0,0.0,128.0,6.7544224195872005,2664.0,0.0
112.0,0.086436559,9.002323483861983E-10,112.0,69.64285714285714,31.99999999999999,112.0,42952.0,10.0,0.0,133.8,6.425297226155724,2664.0,0.0
119.0,0.089429666,9.334908947017458E-10,119.0,69.74789915966386,32.97872340425531,119.0,42952.0,10.0,0.0,140.89999999999998,6.211906130792526,2664.0,0.0
126.0,0.092481383,9.674006985231406E-10,126.0,69.04761904761905,31.15718688708322,126.0,42952.0,10.0,0.0,152.1,6.794523938846308,2664.0,0.0
133.0,0.095186159,9.974553934836554E-10,133.0,69.17293233082707,31.296459619503576,133.0,42952.0,10.0,0.0,158.5,6.890008869531462,2664.0,0.0
140.0,0.098387861,1.0330317875970569E-9,140.0,69.28571428571428,30.6771073238139,140.0,42952.0,10.0,0.0,166.5,7.575178765767403,2664.0,0.0
147.0,0.101430234,1.066837763571077E-9,147.0,69.38775510204081,30.841610036591728,147.0,42952.0,10.0,0.0,172.3,7.54107272062654,2664.0,0.0
154.0,0.10371978,1.0922785418935949E-9,154.0,68.18181818181817,28.06482364156338,154.0,42952.0,10.0,0.0,180.2,8.110076037456944,2664.0,0.0
