"time","bagging","boosting","bagging_adwin","boosting_adwin","pame1","pame2","pame3","pame1adwin","pame2adwin","pame3adwin"
23,73.9130434782609,73.9130434782609,73.9130434782609,73.9130434782609,69.5652173913043,73.9130434782609,73.9130434782609,69.5652173913043,73.9130434782609,73.9130434782609
46,76.0869565217391,67.3913043478261,76.0869565217391,67.3913043478261,71.7391304347826,73.9130434782609,71.7391304347826,71.7391304347826,73.9130434782609,71.7391304347826
69,69.5652173913043,75.3623188405797,69.5652173913043,75.3623188405797,68.1159420289855,69.5652173913043,69.5652173913043,68.1159420289855,69.5652173913043,69.5652173913043
92,68.4782608695652,75,68.4782608695652,75,66.304347826087,66.304347826087,67.3913043478261,66.304347826087,66.304347826087,67.3913043478261
115,67.8260869565217,73.9130434782609,67.8260869565217,73.9130434782609,65.2173913043478,64.3478260869565,63.4782608695652,65.2173913043478,64.3478260869565,63.4782608695652
138,67.3913043478261,71.0144927536232,67.3913043478261,71.0144927536232,65.2173913043478,63.768115942029,61.5942028985507,65.2173913043478,63.768115942029,61.5942028985507
161,67.7018633540373,71.4285714285714,67.7018633540373,71.4285714285714,65.8385093167702,64.5962732919255,62.111801242236,65.8385093167702,64.5962732919255,62.111801242236
184,68.4782608695652,70.1086956521739,68.4782608695652,70.1086956521739,66.8478260869565,65.2173913043478,63.5869565217391,66.8478260869565,65.2173913043478,63.5869565217391
207,66.6666666666667,69.5652173913043,66.6666666666667,69.5652173913043,64.7342995169082,63.2850241545894,61.8357487922705,64.7342995169082,63.2850241545894,61.8357487922705
230,66.0869565217391,69.1304347826087,66.0869565217391,69.1304347826087,64.3478260869565,63.0434782608696,61.7391304347826,64.3478260869565,63.0434782608696,61.7391304347826
253,66.798418972332,69.1699604743083,66.798418972332,69.1699604743083,65.2173913043478,64.0316205533597,62.8458498023715,65.2173913043478,64.0316205533597,62.8458498023715
276,66.6666666666667,70.2898550724638,66.6666666666667,70.2898550724638,65.2173913043478,64.1304347826087,63.0434782608696,65.2173913043478,64.1304347826087,63.0434782608696
299,65.8862876254181,69.8996655518395,65.8862876254181,69.8996655518395,65.2173913043478,64.2140468227425,62.2073578595318,65.2173913043478,64.2140468227425,62.2073578595318
322,65.8385093167702,69.8757763975155,65.8385093167702,69.8757763975155,65.2173913043478,64.2857142857143,62.7329192546584,65.2173913043478,64.2857142857143,62.7329192546584
345,65.5072463768116,69.8550724637681,65.5072463768116,69.8550724637681,64.3478260869565,63.1884057971015,62.8985507246377,64.3478260869565,63.1884057971015,62.8985507246377
368,65.7608695652174,69.5652173913043,65.7608695652174,69.5652173913043,64.4021739130435,63.3152173913043,63.0434782608696,64.4021739130435,63.3152173913043,63.0434782608696
391,65.2173913043478,68.5421994884911,65.2173913043478,68.5421994884911,64.1943734015345,63.1713554987212,62.1483375959079,64.1943734015345,63.1713554987212,62.1483375959079
414,64.975845410628,68.5990338164251,64.975845410628,68.5990338164251,64.0096618357488,63.0434782608696,62.3188405797101,64.0096618357488,63.0434782608696,62.3188405797101
437,64.9885583524027,67.9633867276888,64.9885583524027,67.9633867276888,64.0732265446224,63.1578947368421,62.4713958810069,64.0732265446224,63.1578947368421,62.4713958810069
