learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,negative weights,KL-div,L1-Diff
7.0,0.009053991,8.7282496355474E-11,7.0,28.57142857142857,-20.689655172413797,7.0,37264.0,10.0,0.0,0.0,0.0
14.0,0.022250732,2.166869924631384E-10,14.0,35.714285714285715,-34.04255319148937,14.0,37904.0,10.0,0.0,0.0,0.0
21.0,0.029755195,2.935357637289498E-10,21.0,52.38095238095239,5.4054054054054115,21.0,39584.0,10.0,0.0,0.0,0.0
28.0,0.035774346,3.551743324597677E-10,28.0,60.71428571428571,22.222222222222214,28.0,39584.0,10.0,0.0,0.0,0.0
35.0,0.04123992,4.1114404623707137E-10,35.0,62.857142857142854,26.01626016260163,35.0,39584.0,10.0,0.0,0.0,0.0
42.0,0.046718479,4.696278077074223E-10,42.0,66.66666666666666,33.33333333333333,42.0,41264.0,10.0,0.0,0.0,0.0
49.0,0.051429734,5.199205787893799E-10,49.0,65.3061224489796,29.823083403538327,49.0,41264.0,10.0,0.0,0.0,0.0
56.0,0.056174406,5.70570077225566E-10,56.0,66.07142857142857,31.96930946291559,56.0,41264.0,10.0,0.0,0.0,0.0
63.0,0.060385648,6.155251963767741E-10,63.0,69.84126984126983,38.13953488372091,63.0,41264.0,10.0,0.0,0.0,0.0
70.0,0.065181779,6.667240209918884E-10,70.0,71.42857142857143,41.715237302248134,70.0,41264.0,10.0,0.0,0.0,0.0
77.0,0.068183867,7.00076148464448E-10,77.0,71.42857142857143,41.706813489332426,77.0,42944.0,10.0,0.0,0.0,0.0
84.0,0.070593136,7.268422681796883E-10,84.0,71.42857142857143,41.25874125874126,84.0,42944.0,10.0,0.0,0.0,0.0
91.0,0.073225314,7.560848274206123E-10,91.0,73.62637362637363,44.876325088339236,91.0,42944.0,10.0,0.0,0.0,0.0
98.0,0.075601512,7.824835401152572E-10,98.0,74.48979591836735,46.52989960715846,98.0,42944.0,10.0,0.0,0.0,0.0
105.0,0.077808905,8.07006889436808E-10,105.0,73.33333333333333,43.46153846153845,105.0,42944.0,10.0,0.0,0.0,0.0
112.0,0.08063776,8.384344600348009E-10,112.0,73.21428571428571,43.39622641509433,112.0,42944.0,10.0,0.0,0.0,0.0
119.0,0.082828375,8.627714117575024E-10,119.0,70.58823529411765,38.23224084235505,119.0,42944.0,10.0,0.0,0.0,0.0
126.0,0.085491612,8.923590254162749E-10,126.0,70.63492063492063,38.02180271204468,126.0,42944.0,10.0,0.0,0.0,0.0
133.0,0.08774133,9.173525903994839E-10,133.0,70.67669172932331,38.242647934277876,133.0,42944.0,10.0,0.0,0.0,0.0
140.0,0.090405337,9.46948758483761E-10,140.0,71.42857142857143,39.28881179531656,140.0,42944.0,10.0,0.0,0.0,0.0
147.0,0.092560634,9.708933398168948E-10,147.0,71.42857142857143,38.99209486166007,147.0,42944.0,10.0,0.0,0.0,0.0
154.0,0.095319985,1.0015487457522087E-9,154.0,70.12987012987013,36.38649425287356,154.0,42944.0,10.0,0.0,0.0,0.0
161.0,0.097611242,1.0279996139225032E-9,161.0,70.80745341614907,38.1730533540322,161.0,44624.0,10.0,0.0,0.0,0.0
168.0,0.100057447,1.0562392422018779E-9,168.0,70.23809523809523,36.908517350157716,168.0,44624.0,10.0,0.0,0.0,0.0
175.0,0.102043195,1.0791632348257634E-9,175.0,70.28571428571428,36.37253530974689,175.0,44624.0,10.0,0.0,0.0,0.0
182.0,0.104899004,1.112131438470549E-9,182.0,70.87912087912088,37.967845659164,182.0,44624.0,10.0,0.0,0.0,0.0
