learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
3.0,0.033406278,1.2375670510033764E-11,3.0,100.0,?,3.0,1432.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6.0,0.036511563,1.3661013630529243E-11,6.0,66.66666666666666,0.0,6.0,1600.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
9.0,0.037593717,1.4131336373587448E-11,9.0,66.66666666666666,18.18181818181818,9.0,1680.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
12.0,0.039243735,1.485529235253731E-11,12.0,58.333333333333336,6.250000000000003,12.0,1696.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
15.0,0.040019751,1.519738039622704E-11,15.0,60.0,0.0,15.0,1704.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
18.0,0.040612965,1.5458884562055267E-11,18.0,61.111111111111114,0.0,18.0,1704.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
21.0,0.041225655,1.5728974255422748E-11,21.0,66.66666666666666,15.999999999999998,21.0,1704.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
24.0,0.04170361,1.5939669255167242E-11,24.0,62.5,5.2631578947368505,24.0,1704.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
27.0,0.042196746,1.6157056434700882E-11,27.0,62.96296296296296,4.255319148936152,27.0,1704.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
30.0,0.042652256,1.635785709445675E-11,30.0,66.66666666666666,7.407407407407393,30.0,1704.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
33.0,0.0431084,1.655893723790844E-11,33.0,69.6969696969697,9.836065573770494,33.0,1704.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
36.0,0.043566918,1.676106390232841E-11,36.0,66.66666666666666,3.999999999999955,36.0,1704.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
39.0,0.044028812,1.6964678795387345E-11,39.0,69.23076923076923,6.024096385542165,39.0,1704.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
42.0,0.044492664,1.7170116816543868E-11,42.0,71.42857142857143,7.692307692307701,42.0,1712.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
45.0,0.044943958,1.736999295444952E-11,45.0,66.66666666666666,1.7467248908297157,45.0,1712.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
48.0,0.045443187,1.7591099294109474E-11,48.0,68.75,3.225806451612892,48.0,1712.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
51.0,0.045979853,1.782878631725907E-11,51.0,70.58823529411765,4.4943820224719415,51.0,1712.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
54.0,0.04641296,1.8020607512444255E-11,54.0,68.51851851851852,0.8639308855291655,54.0,1712.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
57.0,0.046940766,1.825437048036191E-11,57.0,68.42105263157895,0.3883495145631031,57.0,1712.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
60.0,0.04739387,1.8455048259347674E-11,60.0,70.0,1.4598540145985133,60.0,1712.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
63.0,0.047843636,1.8654247652739282E-11,63.0,71.42857142857143,2.4096385542168677,63.0,1712.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
66.0,0.048248981,1.8833773179600632E-11,66.0,71.21212121212122,1.8779342723004881,66.0,1712.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
69.0,0.0486443,1.9008858234932022E-11,69.0,72.46376811594203,2.6726057906458665,69.0,1712.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
