"time","bagging","boosting","bagging_adwin","boosting_adwin","pame1","pame2","pame3","pame1adwin","pame2adwin","pame3adwin"
10000,3.83503324396784e-08,4.09171453904361e-08,5.45389976036714e-08,7.59583185414142e-07,4.33442873559064e-08,4.42415366502251e-08,4.44291643288566e-08,5.69746527032658e-08,5.80605328526472e-08,5.83617211954875e-08
20000,8.32065699998538e-08,7.68949114212953e-08,1.12728177341999e-07,2.21911755188413e-06,9.19582595144191e-08,9.22164220807329e-08,9.34892285688635e-08,1.17783622260725e-07,1.20558910338084e-07,1.19609235198891e-07
30000,1.10617258278533e-07,1.08641671744715e-07,1.51332114856063e-07,5.03581186018788e-06,1.23333274289852e-07,1.23498224958517e-07,1.25118142071693e-07,1.60920421839276e-07,1.67920763818878e-07,1.63005920150582e-07
40000,1.46729327442302e-07,1.44921843369088e-07,2.01937022618192e-07,1.05011856259804e-05,1.64152501088449e-07,1.64243476499174e-07,1.66494692519361e-07,2.16540588261802e-07,2.23891462325975e-07,2.18950400208669e-07
50000,1.87754584279503e-07,1.86152214172398e-07,2.5937793719807e-07,1.96067789151919e-05,2.10541936968757e-07,2.10539586085706e-07,2.13625101662556e-07,2.8000133551349e-07,2.88286633918387e-07,2.8309586619284e-07
60000,2.35304481405595e-07,2.34761233217147e-07,3.3397967446934e-07,3.35019686728381e-05,2.63588769028578e-07,2.63628118861678e-07,2.67629460283e-07,3.52619629143698e-07,3.64438109511462e-07,3.58948768044598e-07
70000,2.89760852742986e-07,2.94386354188526e-07,4.27918951379272e-07,5.50194156670234e-05,3.24006542213851e-07,3.23622822756846e-07,3.29107472730887e-07,4.2955092465886e-07,4.45865984857382e-07,4.39775408536854e-07
80000,3.52968732834653e-07,3.80456466488294e-07,5.2920784380503e-07,8.44997303125423e-05,3.84638386483085e-07,3.84894408476715e-07,3.90489809675128e-07,5.09339458453831e-07,5.32038547456171e-07,5.25277868818003e-07
90000,4.24018382817739e-07,4.6553912835253e-07,6.35419953054314e-07,0.000125284988036415,4.55542218508902e-07,4.53664377984502e-07,4.61288850212335e-07,6.03552951906406e-07,6.29878162325271e-07,6.2340862826777e-07
1e+05,5.02767466600786e-07,5.65466940626765e-07,7.55145654405082e-07,0.000170574795592049,5.34789665741134e-07,5.32057512395641e-07,5.41396616574279e-07,7.10917454207925e-07,7.3674843095951e-07,7.34303799764377e-07
110000,5.91890819251173e-07,6.51387851081223e-07,8.89962257592136e-07,0.00022168710717093,6.24849471508869e-07,6.20711108287608e-07,6.33145124778261e-07,8.29427436573071e-07,8.56349559135979e-07,8.58312685373065e-07
