learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
10000.0,2.223554143,9.480379781656236E-7,10000.0,64.60000000000001,29.196601436868967,10000.0,1648088.0,10.0,68.0,85447.6,29459.03890270542,155934.4,48046.9807684104,66.6,21.243142684431398,33.8,10.621571342215699,33.8,10.621571342215699,5.599999999999999,1.514375558880073,0.0,0.0,0.0,0.0,1.0,0.0
20000.0,5.892642628,6.430023488665616E-6,20000.0,58.599999999999994,16.41361933066286,20000.0,5775400.0,10.0,142.0,428701.9,191537.26830309027,566682.4,225238.25225881246,256.9,100.44218347996134,128.89999999999998,50.23532400390962,128.89999999999998,50.23532400390962,8.0,2.1807236311728166,0.0,0.0,0.0,0.0,1.0,0.0
30000.0,9.875758706,1.838062091981378E-5,30000.0,59.099999999999994,18.135163049134917,30000.0,1.1597624E7,10.0,199.0,800368.3999999999,345535.2050626905,1145897.5999999999,455432.6331294039,535.2,215.86362979127972,268.1,107.93181489563986,268.1,107.93181489563986,7.7,2.4632859715789754,0.0,0.0,0.0,0.0,1.0,0.0
40000.0,15.00868354,4.878466871884735E-5,40000.0,59.099999999999994,18.197382316234112,40000.0,2.2896488E7,10.0,256.0,1910160.5,691101.0638084265,2270187.2,794111.411944764,1044.6,357.31875592156274,522.8,178.65937796078137,522.8,178.65937796078137,9.4,2.7656624683588715,0.0,0.0,0.0,0.0,1.0,0.0
50000.0,21.401242936,1.0418461276481302E-4,50000.0,57.99999999999999,15.983868902829338,50000.0,3.3499392E7,10.0,301.0,3248903.9000000004,1233020.276660377,3325094.4,1123239.9705333693,1637.4,559.582765201995,819.2,279.7913826009975,819.2,279.7913826009975,9.6,3.0847294136691397,0.0,0.0,0.0,0.0,1.0,0.0
60000.0,29.559207315,2.033410677773228E-4,60000.0,57.9,15.802020751501958,60000.0,4.6983088E7,10.0,354.0,5023961.3,1911444.7229210103,4666672.0,1582504.8295059886,2291.3999999999996,777.4441201784215,1146.1999999999998,388.72206008921074,1146.1999999999998,388.72206008921074,10.7,3.1057294723712743,0.0,0.0,0.0,0.0,1.0,0.0
70000.0,37.771821332,3.2418801865146345E-4,70000.0,59.199999999999996,18.414359072803176,70000.0,5.6879616E7,10.0,396.0,6675807.100000001,2575024.974741088,5651280.8,1905831.140811733,2862.8,974.1711667988445,1431.9,487.08558339942226,1431.9,487.08558339942226,10.6,3.2255921075741183,403.3656160458453,403.36561604584523,0.0,0.0,1.0031734417998703,0.0031734417998701627
80000.0,49.039671454,5.316778282858245E-4,80000.0,58.3,16.599999999999994,80000.0,7.1180016E7,10.0,442.0,8894995.5,3455869.5499527245,7073936.0,2381674.440337619,3614.2000000000003,1221.9549800763255,1807.6000000000001,610.9774900381627,1807.6000000000001,610.9774900381627,11.5,3.304037933599835,403.3656160458453,403.36561604584523,0.0,0.0,1.0031734417998703,0.0031734417998701627
90000.0,61.499908551,8.029732984805381E-4,90000.0,56.89999999999999,13.80344786208551,90000.0,8.4162496E7,10.0,501.0,1.1692154E7,4696467.175769569,8365428.8,2807412.5952166817,4358.2,1487.219514545329,2179.6,743.6097572726645,2179.6,743.6097572726645,11.8,3.4506038118953417,403.3656160458453,403.36561604584523,0.0,0.0,1.0031734417998703,0.0031734417998701627
100000.0,77.46706456,0.001210122213743015,100000.0,56.89999999999999,13.762745506058607,100000.0,9.8566216E7,10.0,561.0,1.49945876E7,5886203.207948867,9798043.2,3299725.1123561612,5218.100000000001,1761.2329926629368,2609.5000000000005,880.6329573412271,2609.5000000000005,880.6329573412271,12.200000000000001,3.49857113690718,403.3656160458453,403.36561604584523,0.0,0.0,1.0031734417998703,0.0031734417998701627
110000.0,96.106786539,0.001766087047733679,110000.0,59.3,18.517866008937013,110000.0,1.15294944E8,10.0,615.0,1.86170418E7,7299362.0731080435,1.14621544E7,3848336.0137836053,6125.2,2062.9051672068904,3063.1,1031.4525836034452,3063.1,1031.4525836034452,11.8,3.6902273341594793,358.3051474103586,358.3051474103586,0.0,0.0,1.0035724451832728,0.003572445183272759
120000.0,119.017080667,0.002512746728094219,120000.0,59.599999999999994,18.827580941358946,120000.0,1.25977912E8,10.0,686.0,2.3478495299999997E7,9020856.766066834,1.2523228E7,4199370.697677154,7205.4,2413.056002481316,3603.2,1206.528001240658,3603.2,1206.528001240658,12.700000000000001,3.4898264840660613,358.3051474103586,358.3051474103586,0.0,0.0,1.0035724451832728,0.003572445183272759
130000.0,142.231369475,0.0033898284537058334,130000.0,58.5,16.92290445533454,130000.0,1.4604512E8,10.0,745.0,2.77326691E7,1.0656520584361777E7,1.4520459200000001E7,4849946.279292193,8053.2,2708.613182669931,4027.1,1354.3065913349656,4024.8999999999996,1353.3991236061065,12.6,3.7004504230341113,358.3051474103586,358.3051474103586,0.0,0.0,1.0035724451832728,0.003572445183272759
140000.0,177.366977304,0.00482057351515716,140000.0,55.900000000000006,11.5743377098355,140000.0,1.57404504E8,10.0,815.0,3.2933998400000002E7,1.2712671271917682E7,1.5646968E7,5230221.649512303,9074.5,3047.7347990853063,4537.7,1523.8839417021816,4396.2,1468.3823964561216,12.6,3.8273866918419532,358.3051474103586,358.3051474103586,0.0,0.0,1.0035724451832728,0.003572445183272759
150000.0,207.317010915,0.006182437845954171,150000.0,54.800000000000004,9.56527306485692,150000.0,1.75767632E8,10.0,854.0,3.67237198E7,1.4229762714955805E7,1.74729184E7,5826881.38282369,9909.8,3328.450533072575,4955.4,1664.2252665362876,4737.699999999999,1585.5813938952067,13.000000000000002,3.6968455021364717,358.3051474103586,358.3051474103586,0.0,0.0,1.0035724451832728,0.003572445183272759
160000.0,241.86327756,0.007875027439957964,160000.0,54.400000000000006,9.623868811910622,160000.0,1.893882E8,10.0,895.0,4.08854651E7,1.5689843723524712E7,1.8825836E7,6281059.917365171,10880.8,3646.689706813259,5440.9,1823.3448534066295,5149.2,1728.3583077591288,12.700000000000001,3.9244249401805495,358.3051474103586,358.3051474103586,0.0,0.0,1.0035724451832728,0.003572445183272759
170000.0,272.614510256,0.009512410330407619,170000.0,56.49999999999999,12.882216757055525,170000.0,2.05821192E8,10.0,936.0,4.4929901099999994E7,1.7280642143580046E7,2.0460780799999997E7,6823166.436614752,11612.199999999997,3902.784170876535,5806.5999999999985,1951.3920854382675,5486.299999999999,1858.0428774504758,13.5,3.6945906403822333,358.3051474103586,358.3051474103586,0.0,0.0,1.0035724451832728,0.003572445183272759
180000.0,313.321375489,0.011790388951281768,180000.0,56.8,13.54709081958157,180000.0,2.16313864E8,10.0,983.0,5.01078792E7,1.9346760905795008E7,2.1502009599999998E7,7205436.5587181505,12558.400000000001,4228.290298559086,6279.700000000001,2114.145149279543,5867.3,2002.169817695015,13.0,3.960920207336786,358.3051474103586,358.3051474103586,0.0,0.0,1.0035724451832728,0.003572445183272759
190000.0,358.87159008,0.014492252878860032,190000.0,56.8,13.594470046082934,190000.0,2.2928488E8,10.0,1038.0,5.60169807E7,2.1704175096358765E7,2.27891112E7,7710352.601616177,13607.800000000001,4571.299112214528,6804.400000000001,2285.649556107264,6276.1,2149.53337804588,13.5,3.933474573735315,358.3051474103586,358.3051474103586,0.0,0.0,1.0035724451832728,0.003572445183272759
200000.0,406.539168364,0.0174745714861661,200000.0,55.60000000000001,11.208523981697775,200000.0,2.41842888E8,10.0,1093.0,6.23125842E7,2.432012636073712E7,2.40357304E7,8199153.722170333,14581.2,4899.2076769843325,7291.1,2449.6038384921662,6654.4,2292.9227403759883,13.0,4.149966532662911,358.3051474103586,358.3051474103586,0.0,0.0,1.0035724451832728,0.003572445183272759
